Date,Gold,Copper,Silver,Crude Oil WTI,Brent Oil,Natural Gas,Platinum
2015-07-30,1183.4,2.359,15.975,48.52,53.31,2.7680000000000002,991.8
2015-07-31,1183.1,2.363,16.01,47.12,52.21,2.716,984.15
2015-08-03,1176.8,2.35,15.773,45.17,49.52,2.748,956.35
2015-08-04,1178.7,2.3625,15.817,45.74,49.99,2.812,951.1
2015-08-05,1177.1,2.3605,15.823,45.15,49.59,2.798,950.05
2015-08-06,1181.6,2.35,15.952,44.66,49.52,2.813,952.8
2015-08-07,1185.8,2.345,16.105,43.87,48.61,2.798,963.1
2015-08-10,1195.8,2.407,16.58,44.96,50.41,2.842,986.6
2015-08-11,1197.7,2.3625,16.567,43.08,49.18,2.844,987.8
2015-08-12,1213.0,2.3765,16.758,43.3,49.66,2.931,1000.65
2015-08-13,1205.1,2.388,16.680999999999997,42.23,49.22,2.787,991.15
2015-08-14,1202.3,2.3855,16.502,42.5,49.03,2.801,992.75
2015-08-17,1207.9,2.354,16.586,41.87,48.74,2.728,998.8
2015-08-18,1206.3,2.3169999999999997,16.066,42.62,48.81,2.7039999999999997,994.95
2015-08-19,1217.1,2.3225,16.453,40.8,47.16,2.716,1012.5
2015-08-20,1242.2,2.367,16.791,41.14,46.62,2.755,1032.9
2015-08-21,1246.8,2.347,16.57,40.45,45.46,2.676,1019.8
2015-08-24,1238.9,2.2915,16.012,38.24,42.69,2.65,973.35
2015-08-25,1223.7,2.3385,15.863,39.31,43.21,2.685,982.4
2015-08-26,1209.0,2.276,15.287,38.6,43.14,2.693,984.9
2015-08-27,1207.2,2.363,15.655,42.56,47.56,2.638,1009.1
2015-08-28,1218.4,2.384,15.772,45.22,50.05,2.715,1018.6
2015-08-31,1216.9,2.377,15.812000000000001,49.2,54.15,2.6889999999999996,1007.35
2015-09-01,1221.3,2.3435,15.85,45.41,49.56,2.702,1007.0
2015-09-02,1214.4,2.3675,15.892000000000001,46.25,50.5,2.648,1014.5
2015-09-03,1203.5,2.419,15.931,46.75,50.68,2.725,1009.9
2015-09-04,1200.5,2.351,15.752,46.05,49.61,2.655,991.1
2015-09-08,1199.9,2.4605,15.982999999999999,45.94,49.52,2.71,1005.65
2015-09-09,1180.7,2.4555,15.788,44.15,47.58,2.6510000000000002,983.7
2015-09-10,1187.9,2.4645,15.870999999999999,45.92,48.89,2.6830000000000003,982.8
2015-09-11,1181.9,2.4645,15.719000000000001,44.63,48.14,2.693,970.95
2015-09-14,1185.7,2.419,15.579,44.0,46.37,2.758,957.35
2015-09-15,1180.5,2.4385,15.542,44.59,46.63,2.728,962.45
2015-09-16,1196.3,2.4615,16.105999999999998,47.15,49.75,2.66,973.25
2015-09-17,1194.9,2.4619999999999997,16.205,46.9,49.08,2.6519999999999997,978.2
2015-09-18,1214.1,2.4035,16.363,44.68,47.47,2.605,982.45
2015-09-21,1209.4,2.414,16.423,46.68,48.92,2.573,971.75
2015-09-22,1199.6,2.3245,15.945,45.83,49.08,2.577,936.3
2015-09-23,1206.3,2.3280000000000003,15.956,44.48,47.75,2.569,945.95
2015-09-24,1226.9,2.338,16.299,44.91,48.17,2.591,948.95
2015-09-25,1218.8,2.316,16.283,45.7,48.6,2.5639999999999996,948.25
2015-09-28,1204.4,2.2865,15.700999999999999,44.43,47.34,2.563,917.2
2015-09-29,1199.1,2.2840000000000003,15.722999999999999,45.23,48.23,2.5860000000000003,915.65
2015-09-30,1183.6,2.3675,15.663,45.09,48.37,2.524,907.75
2015-10-01,1182.1,2.3345,15.652999999999999,44.74,47.69,2.4330000000000003,907.2
2015-10-02,1204.2,2.355,16.383,45.54,48.13,2.451,910.75
2015-10-05,1203.5,2.3835,16.832,46.26,49.25,2.45,917.1
2015-10-06,1211.3,2.383,17.107,48.53,51.92,2.47,937.45
2015-10-07,1214.0,2.3905,17.215999999999998,47.81,51.33,2.474,947.25
2015-10-08,1209.9,2.3665,16.891,49.43,53.05,2.498,952.2
2015-10-09,1222.4,2.431,16.949,49.63,52.65,2.502,983.4
2015-10-12,1231.1,2.4365,17.003,47.1,49.86,2.535,989.55
2015-10-13,1231.7,2.4065,17.043,46.66,49.24,2.498,989.1
2015-10-14,1243.6,2.428,17.239,46.64,49.15,2.5180000000000002,1000.3
2015-10-15,1251.4,2.436,17.283,46.38,48.71,2.4530000000000003,1006.3
2015-10-16,1246.6,2.4195,17.233,47.26,50.46,2.43,1015.55
2015-10-19,1236.3,2.3895,16.959,45.89,48.61,2.4419999999999997,1013.95
2015-10-20,1240.9,2.386,17.031,45.55,48.71,2.476,1020.7
2015-10-21,1229.7,2.3795,16.823,45.2,47.85,2.404,1004.4
2015-10-22,1228.2,2.3995,16.951,45.38,48.08,2.386,1011.25
2015-10-23,1218.7,2.3715,16.939,44.6,47.99,2.286,1002.6
2015-10-26,1220.3,2.3745,17.021,43.98,47.54,2.062,997.55
2015-10-27,1218.2,2.384,16.979,43.2,46.81,2.092,986.65
2015-10-28,1229.3,2.3875,17.412,45.94,49.05,2.033,1000.65
2015-10-29,1201.8,2.3575,16.712,46.06,48.8,2.2569999999999997,992.65
2015-10-30,1195.2,2.3475,16.727999999999998,46.59,49.56,2.3209999999999997,987.35
2015-11-02,1190.4,2.3505,16.567,46.14,48.79,2.256,977.15
2015-11-03,1168.6,2.3605,16.398,47.9,50.54,2.253,965.85
2015-11-04,1161.2,2.354,16.217,46.32,48.58,2.262,958.1
2015-11-05,1160.1,2.2955,16.124000000000002,45.2,47.98,2.364,952.9
2015-11-06,1147.9,2.29,15.845,44.29,47.42,2.371,942.35
2015-11-09,1149.2,2.2769999999999997,15.572000000000001,43.87,47.19,2.3,917.55
2015-11-10,1149.4,2.258,15.508,44.21,47.44,2.32,903.15
2015-11-11,1145.4,2.261,15.421,42.93,45.81,2.263,884.05
2015-11-12,1141.3,2.2225,15.377,41.75,44.06,2.26,881.95
2015-11-13,1141.3,2.2159999999999997,15.333,40.74,43.61,2.3609999999999998,861.7
2015-11-16,1142.5,2.1715,15.365,41.74,44.56,2.385,867.85
2015-11-17,1126.9,2.156,15.312999999999999,40.67,43.57,2.371,854.75
2015-11-18,1126.9,2.1265,15.231,40.75,44.14,2.347,852.5
2015-11-19,1135.6,2.128,15.35,40.54,44.18,2.276,858.25
2015-11-20,1133.8,2.1005,15.225999999999999,40.39,44.66,2.145,855.4
2015-11-23,1124.7,2.0675,15.163,41.75,44.83,2.21,849.4
2015-11-24,1131.6,2.1175,15.290999999999999,42.87,46.12,2.2,842.75
2015-11-25,1128.4,2.096,15.283,43.04,46.17,2.206,846.2
2015-11-27,1114.5,2.105,15.157,41.71,44.86,2.2119999999999997,836.45
2015-11-30,1123.9,2.096,15.199000000000002,41.65,44.61,2.235,832.2
2015-12-01,1122.0,2.119,15.132,41.85,44.44,2.231,841.6
2015-12-02,1112.4,2.081,15.058,39.94,42.49,2.165,834.2
2015-12-03,1120.6,2.108,15.14,41.08,43.84,2.181,849.95
2015-12-04,1143.2,2.127,15.597000000000001,39.97,43.0,2.186,880.2
2015-12-07,1134.3,2.0965,15.398,37.65,40.73,2.0669999999999997,858.65
2015-12-08,1134.0,2.0965,15.177,37.51,40.26,2.07,851.35
2015-12-09,1134.9,2.1055,15.251,37.16,40.11,2.062,856.65
2015-12-10,1130.3,2.1125,15.171,36.76,39.73,2.015,854.3
2015-12-11,1133.8,2.1565,14.904000000000002,35.62,37.93,1.99,841.25
2015-12-14,1121.4,2.154,14.716,36.31,37.92,1.8940000000000001,847.9
2015-12-15,1119.8,2.104,14.794,37.35,38.45,1.8219999999999998,855.8
2015-12-16,1135.3,2.117,15.290999999999999,35.52,37.19,1.79,872.25
2015-12-17,1108.1,2.09,14.744000000000002,34.95,37.06,1.755,848.2
2015-12-18,1123.3,2.1555,15.136,34.73,36.88,1.767,859.65
2015-12-21,1140.5,2.1835,15.364,34.74,36.35,1.911,873.25
2015-12-22,1134.0,2.153,15.357999999999999,36.14,36.11,1.8880000000000001,873.5
2015-12-23,1128.2,2.1675,15.331,37.5,37.36,1.983,872.15
2015-12-24,1135.9,2.165,15.425,38.1,37.89,2.029,884.45
2015-12-28,1128.1,2.1215,14.929,36.81,36.62,2.228,882.1
2015-12-29,1128.6,2.176,14.975999999999999,37.87,37.79,2.372,890.8
2015-12-30,1120.8,2.1875,14.897,36.6,36.46,2.214,872.05
2015-12-31,1121.0,2.178,14.845,37.04,37.28,2.3369999999999997,892.5
2016-01-04,1135.5,2.125,14.88,36.76,37.22,2.334,881.65
2016-01-05,1138.4,2.142,15.008,35.97,36.42,2.325,890.3
2016-01-06,1151.9,2.1265,15.005,33.97,34.23,2.267,879.55
2016-01-07,1162.7,2.064,15.367,33.27,33.75,2.3819999999999997,875.55
2016-01-08,1151.7,2.068,14.942,33.16,33.55,2.472,880.0
2016-01-11,1148.5,2.0225,14.870999999999999,31.41,31.55,2.396,849.0
2016-01-12,1137.1,2.0105,14.752,30.44,30.86,2.2569999999999997,833.2
2016-01-13,1137.4,2.0055,15.155999999999999,30.48,30.31,2.269,848.5
2016-01-14,1123.0,2.0215,14.699000000000002,31.2,31.03,2.1390000000000002,836.05
2016-01-15,1137.5,1.994,14.777000000000001,29.42,28.94,2.1,830.95
2016-01-19,1135.8,2.0265,15.004000000000001,28.46,28.76,2.0909999999999997,827.8
2016-01-20,1151.7,2.0075,15.005,26.55,27.88,2.1180000000000003,823.8
2016-01-21,1143.6,2.0415,14.936,29.53,29.25,2.138,820.0
2016-01-22,1142.6,2.043,14.901,32.19,32.18,2.1390000000000002,831.75
2016-01-25,1152.4,2.0425,15.109000000000002,30.34,30.5,2.158,859.3
2016-01-26,1167.3,2.075,15.412,31.45,31.8,2.18,875.6
2016-01-27,1163.9,2.1,15.302999999999999,32.3,33.1,2.189,882.1
2016-01-28,1163.7,2.0845,15.07,33.22,33.89,2.182,869.0
2016-01-29,1161.9,2.102,15.073,33.62,34.74,2.298,871.85
2016-02-01,1173.5,2.0925,15.181,31.62,34.24,2.1519999999999997,872.5
2016-02-02,1170.1,2.094,15.116,29.88,32.72,2.025,856.5
2016-02-03,1183.3,2.1315,15.557,32.28,35.04,2.0380000000000003,881.25
2016-02-04,1197.7,2.158,15.673,31.72,34.46,1.972,908.85
2016-02-05,1198.0,2.128,15.6,30.89,34.06,2.063,913.7
2016-02-08,1238.2,2.1105,16.246,29.69,32.88,2.14,929.35
2016-02-09,1236.9,2.0645,16.243,27.94,30.32,2.0980000000000003,934.65
2016-02-10,1232.6,2.051,16.058,27.45,30.84,2.046,937.35
2016-02-11,1282.1,2.0325,16.529,26.21,30.06,1.994,956.65
2016-02-12,1271.2,2.0525,16.539,29.44,33.36,1.966,958.15
2016-02-16,1241.1,2.0845,16.099,29.04,32.18,1.903,935.8
2016-02-17,1247.2,2.1105,16.147000000000002,30.66,34.5,1.942,944.3
2016-02-18,1262.5,2.106,16.226,30.77,34.28,1.8519999999999999,948.2
2016-02-19,1267.4,2.1109999999999998,16.171,29.64,33.01,1.804,940.45
2016-02-22,1246.7,2.144,15.991,31.48,34.69,1.821,930.2
2016-02-23,1261.4,2.134,16.052,31.87,33.27,1.7819999999999998,945.2
2016-02-24,1277.1,2.127,16.105999999999998,32.15,34.41,1.778,937.75
2016-02-25,1277.0,2.0985,15.975,33.07,35.29,1.7109999999999999,927.4
2016-02-26,1258.8,2.1515,15.503,32.78,35.1,1.791,915.15
2016-02-29,1273.3,2.1595,15.709000000000001,33.75,35.97,1.7109999999999999,934.05
2016-03-01,1271.2,2.171,15.562000000000001,34.4,36.81,1.742,937.5
2016-03-02,1283.0,2.201,15.85,34.66,36.93,1.6780000000000002,937.4
2016-03-03,1300.7,2.2185,15.975999999999999,34.57,37.07,1.639,947.35
2016-03-04,1315.6,2.281,16.535999999999998,35.92,38.72,1.666,981.05
2016-03-07,1310.3,2.2985,16.484,37.9,40.84,1.69,998.8
2016-03-08,1309.0,2.24,16.225,36.5,39.65,1.712,984.15
2016-03-09,1303.4,2.25,16.206,38.29,41.07,1.7519999999999998,980.55
2016-03-10,1320.1,2.239,16.398,37.84,40.05,1.788,982.15
2016-03-11,1308.6,2.252,16.465,38.5,40.39,1.8219999999999998,964.85
2016-03-14,1294.4,2.254,16.381,37.18,39.53,1.819,961.6
2016-03-15,1280.2,2.253,16.19,36.34,38.74,1.851,959.55
2016-03-16,1280.9,2.2569999999999997,16.153,38.46,40.33,1.868,978.9
2016-03-17,1314.1,2.3145,16.965999999999998,40.2,41.54,1.936,987.6
2016-03-18,1302.0,2.3040000000000003,16.739,39.44,41.2,1.9069999999999998,973.65
2016-03-21,1292.7,2.3155,16.783,39.91,41.54,1.828,980.3
2016-03-22,1298.8,2.3125,16.826,41.45,41.79,1.8630000000000002,996.45
2016-03-23,1274.0,2.263,16.212,39.79,40.47,1.794,961.9
2016-03-24,1272.4,2.255,16.14,39.46,40.44,1.806,948.45
2016-03-28,1270.7,2.273,16.131,39.39,40.27,1.848,948.85
2016-03-29,1286.3,2.249,16.168,38.28,39.14,1.903,969.9
2016-03-30,1276.9,2.2295,16.121,38.32,39.26,1.996,967.15
2016-03-31,1280.9,2.22,16.354,38.34,39.6,1.959,976.3
2016-04-01,1268.9,2.2025,15.939,36.79,38.67,1.956,959.1
2016-04-04,1264.7,2.185,15.847999999999999,35.7,37.69,1.9980000000000002,940.2
2016-04-05,1274.5,2.186,15.985,35.89,37.87,1.954,953.8
2016-04-06,1268.8,2.193,15.912,37.75,39.84,1.911,948.4
2016-04-07,1282.3,2.131,16.0,37.26,39.43,2.0180000000000002,958.1
2016-04-08,1287.3,2.136,16.229,39.72,41.94,1.99,968.75
2016-04-11,1302.4,2.137,16.822,40.36,42.83,1.912,989.45
2016-04-12,1306.4,2.19,17.077,42.17,44.69,2.004,1000.7
2016-04-13,1293.9,2.2165,17.187,41.76,44.18,2.036,998.7
2016-04-14,1272.1,2.22,17.033,41.5,43.84,1.97,991.0
2016-04-15,1279.7,2.2005,17.173,40.36,43.1,1.902,986.25
2016-04-18,1280.3,2.2119999999999997,17.118,39.78,42.91,1.94,977.2
2016-04-19,1300.8,2.2695,17.788,41.08,44.03,2.088,1012.95
2016-04-20,1302.3,2.282,18.066,42.63,45.8,2.069,1019.9
2016-04-21,1299.5,2.291,18.035,43.18,44.53,2.068,1025.25
2016-04-22,1278.8,2.3025,17.843,43.73,45.11,2.14,1011.7
2016-04-25,1289.1,2.2935,17.948,42.64,44.48,2.063,1016.95
2016-04-26,1292.4,2.2840000000000003,18.048,44.04,45.74,2.032,1017.7
2016-04-27,1299.8,2.262,18.227,45.33,47.18,1.995,1026.35
2016-04-28,1316.8,2.2695,18.482,46.03,48.14,2.0780000000000003,1054.6
2016-04-29,1341.4,2.3169999999999997,18.726,45.92,48.13,2.178,1080.0
2016-05-02,1347.3,2.3015,18.607,44.78,45.83,2.042,1080.05
2016-05-03,1342.8,2.2569999999999997,18.42,43.65,44.97,2.086,1067.8
2016-05-04,1324.3,2.226,18.215,43.78,44.62,2.141,1063.05
2016-05-05,1317.8,2.194,18.242,44.32,45.01,2.076,1065.7
2016-05-06,1340.1,2.195,18.439,44.66,45.37,2.101,1082.0
2016-05-09,1312.9,2.1545,17.998,43.44,43.63,2.0980000000000003,1045.9
2016-05-10,1311.3,2.144,18.003,44.66,45.52,2.158,1053.85
2016-05-11,1322.6,2.1545,18.237000000000002,46.23,47.6,2.173,1068.95
2016-05-12,1317.7,2.123,18.019000000000002,46.7,48.08,2.155,1050.65
2016-05-13,1319.5,2.122,18.047,46.21,47.83,2.096,1054.25
2016-05-16,1321.8,2.136,18.074,47.72,48.97,2.029,1054.6
2016-05-17,1324.9,2.1355,18.168,48.31,49.28,2.048,1056.6
2016-05-18,1324.3,2.1215,18.055999999999997,48.19,48.93,2.001,1032.3
2016-05-19,1305.9,2.106,17.416,48.16,48.81,2.039,1018.0
2016-05-20,1305.9,2.103,17.463,47.75,48.72,2.062,1024.0
2016-05-23,1304.9,2.102,17.363,48.08,48.35,2.055,1015.1
2016-05-24,1282.7,2.1135,17.195,48.62,48.61,1.98,1000.45
2016-05-25,1277.4,2.1495,17.205,49.56,49.74,1.992,995.5
2016-05-26,1273.6,2.1525,17.285999999999998,49.48,49.59,1.963,997.35
2016-05-27,1267.6,2.1635,17.211,49.33,49.32,2.169,978.3
2016-05-31,1269.3,2.147,16.941,49.1,49.69,2.2880000000000003,981.1
2016-06-01,1267.2,2.1245,16.881,49.01,49.72,2.381,974.7
2016-06-02,1264.9,2.12,16.975,49.17,50.04,2.405,957.2
2016-06-03,1294.6,2.16,17.314,48.62,49.64,2.398,988.05
2016-06-06,1299.4,2.168,17.398,49.69,50.55,2.4659999999999997,996.85
2016-06-07,1298.8,2.1065,17.345,50.36,51.44,2.474,1001.1
2016-06-08,1314.0,2.1165,17.94,51.23,52.51,2.468,1015.95
2016-06-09,1324.4,2.096,18.229,50.56,51.95,2.617,1001.1
2016-06-10,1327.7,2.086,18.291,49.07,50.54,2.556,993.6
2016-06-13,1337.7,2.108,18.404,48.88,50.35,2.585,992.7
2016-06-14,1335.2,2.094,18.383,48.49,49.83,2.6039999999999996,975.45
2016-06-15,1335.0,2.1415,18.462,48.01,48.97,2.595,977.6
2016-06-16,1345.6,2.101,18.566,46.21,47.19,2.58,979.2
2016-06-17,1342.9,2.104,18.369,47.98,49.17,2.623,970.95
2016-06-20,1344.2,2.1405,18.476,49.37,50.65,2.747,987.1
2016-06-21,1324.6,2.1615,18.283,48.85,50.62,2.7680000000000002,978.65
2016-06-22,1322.1,2.1785,18.276,49.13,49.88,2.677,979.55
2016-06-23,1317.7,2.2095,18.322,50.11,50.91,2.698,973.0
2016-06-24,1376.8,2.162,18.749000000000002,47.64,48.41,2.662,987.15
2016-06-27,1378.8,2.178,18.683,46.33,47.16,2.716,982.6
2016-06-28,1372.2,2.226,18.785,47.85,48.58,2.917,983.4
2016-06-29,1381.4,2.2345,19.308,49.88,50.61,2.863,1008.8
2016-06-30,1375.0,2.2435,19.524,48.33,49.68,2.924,1028.85
2016-07-01,1394.3,2.262,20.505,48.99,50.35,2.987,1064.3
2016-07-05,1414.4,2.2319999999999998,20.83,46.6,47.96,2.764,1079.4
2016-07-06,1422.8,2.204,21.136999999999997,47.43,48.8,2.786,1090.8
2016-07-07,1415.0,2.174,20.775,45.14,46.4,2.7769999999999997,1093.25
2016-07-08,1412.0,2.171,21.035999999999998,45.41,46.76,2.801,1101.95
2016-07-11,1411.3,2.201,21.252,44.76,46.25,2.702,1102.7
2016-07-12,1390.7,2.265,21.128,46.8,48.47,2.734,1096.05
2016-07-13,1399.0,2.2855,21.375,44.75,46.26,2.737,1098.9
2016-07-14,1387.7,2.2875,21.287,45.68,47.37,2.727,1105.15
2016-07-15,1383.5,2.274,21.129,45.95,47.61,2.7560000000000002,1099.0
2016-07-18,1385.4,2.279,21.039,45.24,46.96,2.722,1100.3
2016-07-19,1392.3,2.3025,20.97,44.65,46.66,2.728,1096.85
2016-07-20,1379.7,2.2975,20.576,44.94,47.17,2.658,1088.0
2016-07-21,1392.2,2.2985,20.781999999999996,44.75,46.2,2.6919999999999997,1107.75
2016-07-22,1385.5,2.2769999999999997,20.656,44.19,45.69,2.7769999999999997,1087.5
2016-07-25,1381.3,2.2635,20.618000000000002,43.13,44.72,2.747,1088.0
2016-07-26,1382.6,2.2775,20.658,42.92,44.87,2.7119999999999997,1097.15
2016-07-27,1392.0,2.2365,20.976999999999997,41.92,43.47,2.6719999999999997,1139.1
2016-07-28,1398.8,2.2585,21.506,41.14,42.7,2.873,1138.25
2016-07-29,1415.7,2.2735,21.671999999999997,41.6,42.46,2.8760000000000003,1153.65
2016-08-01,1416.2,2.255,21.853,40.06,42.14,2.7710000000000004,1162.95
2016-08-02,1429.4,2.2640000000000002,22.090999999999998,39.51,41.8,2.733,1170.25
2016-08-03,1423.9,2.2545,21.86,40.83,43.1,2.839,1168.15
2016-08-04,1427.9,2.2345,21.833000000000002,41.93,44.29,2.8339999999999996,1161.55
2016-08-05,1407.9,2.2155,21.264,41.8,44.27,2.772,1150.6
2016-08-08,1405.3,2.2245,21.26,43.02,45.39,2.748,1154.95
2016-08-09,1410.6,2.21,21.319000000000003,42.77,44.98,2.615,1160.85
2016-08-10,1415.6,2.225,21.653000000000002,41.71,44.05,2.5610000000000004,1181.7
2016-08-11,1414.0,2.244,21.514,43.49,46.04,2.551,1153.55
2016-08-12,1406.8,2.199,21.194000000000003,44.49,46.97,2.5860000000000003,1128.55
2016-08-15,1410.6,2.2095,21.331999999999997,45.74,48.35,2.59,1118.35
2016-08-16,1419.0,2.2285,21.344,46.58,49.23,2.617,1126.35
2016-08-17,1410.6,2.2105,21.124000000000002,46.79,49.85,2.6189999999999998,1129.2
2016-08-18,1419.1,2.2255,21.234,48.22,50.89,2.674,1131.4
2016-08-19,1408.0,2.224,20.820999999999998,48.52,50.88,2.5839999999999996,1118.75
2016-08-22,1405.2,2.201,20.374000000000002,47.05,49.16,2.679,1107.35
2016-08-23,1407.8,2.175,20.445,48.1,49.96,2.761,1110.1
2016-08-24,1390.4,2.136,20.066,46.77,49.05,2.7960000000000003,1084.4
2016-08-25,1384.0,2.1335,19.979,47.33,49.67,2.846,1077.15
2016-08-26,1383.2,2.1355,20.104,47.64,49.92,2.8710000000000004,1076.15
2016-08-29,1384.4,2.1305,20.213,46.98,49.26,2.853,1083.3
2016-08-30,1374.5,2.13,20.027,46.35,48.37,2.827,1060.8
2016-08-31,1367.9,2.1295,20.058,44.7,47.04,2.887,1055.95
2016-09-01,1372.6,2.1285,20.292,43.16,45.45,2.792,1052.2
2016-09-02,1385.3,2.13,20.71,44.44,46.83,2.792,1066.4
2016-09-06,1411.1,2.1395,21.486,44.83,47.26,2.717,1102.2
2016-09-07,1407.1,2.1475,21.21,45.5,47.98,2.676,1092.45
2016-09-08,1400.2,2.149,21.034000000000002,47.62,49.99,2.806,1088.25
2016-09-09,1393.1,2.1415,20.724,45.88,48.01,2.7969999999999997,1064.8
2016-09-12,1384.4,2.149,20.352,46.29,48.32,2.915,1060.05
2016-09-13,1380.8,2.148,20.327,44.9,47.1,2.909,1039.85
2016-09-14,1383.3,2.2015,20.419,43.58,45.85,2.889,1039.6
2016-09-15,1374.9,2.2075,20.394000000000002,43.91,46.59,2.927,1034.4
2016-09-16,1367.1,2.2085,20.226,43.03,45.77,2.948,1017.6
2016-09-19,1374.4,2.2065,20.655,43.3,45.95,2.9339999999999997,1023.6
2016-09-20,1374.7,2.217,20.642,43.44,45.88,3.0469999999999997,1033.9
2016-09-21,1388.3,2.2075,21.135,45.34,46.83,3.057,1054.25
2016-09-22,1399.2,2.244,21.471999999999998,46.32,47.65,2.99,1058.25
2016-09-23,1396.0,2.2535,21.184,44.48,45.89,2.955,1057.1
2016-09-26,1398.6,2.2515,20.984,45.93,47.35,2.997,1044.45
2016-09-27,1384.4,2.224,20.555999999999997,44.67,45.97,2.9960000000000004,1031.65
2016-09-28,1376.7,2.239,20.515,47.05,48.69,2.952,1040.6
2016-09-29,1379.1,2.2435,20.581999999999997,47.83,49.24,2.9589999999999996,1032.35
2016-09-30,1370.4,2.2605,20.607,48.24,49.06,2.906,1032.8
2016-10-03,1365.9,2.244,20.259,48.81,50.89,2.923,1010.6
2016-10-04,1322.1,2.2205,19.154,48.69,50.87,2.964,990.9
2016-10-05,1321.3,2.218,19.073,49.83,51.86,3.0410000000000004,985.6
2016-10-06,1305.5,2.2085,18.72,50.44,52.51,3.049,971.85
2016-10-07,1304.5,2.217,18.755,49.81,51.93,3.193,970.75
2016-10-10,1313.9,2.252,19.042,51.35,53.14,3.275,969.0
2016-10-11,1309.5,2.24,18.891,50.79,52.41,3.237,949.25
2016-10-12,1307.7,2.2305,18.883,50.18,51.81,3.21,943.5
2016-10-13,1312.3,2.177,18.837,50.44,52.03,3.341,937.05
2016-10-14,1310.4,2.165,18.82,50.35,51.95,3.285,937.25
2016-10-17,1311.8,2.1595,18.854,49.94,51.52,3.2439999999999998,939.0
2016-10-18,1318.6,2.161,19.031,50.29,51.68,3.263,946.5
2016-10-19,1325.2,2.1595,19.051,51.6,52.67,3.17,946.45
2016-10-20,1323.5,2.1515,18.932000000000002,50.43,51.38,3.141,933.7
2016-10-21,1323.0,2.146,18.875,50.85,51.78,2.9930000000000003,935.0
2016-10-24,1317.2,2.1475,18.983,50.52,51.46,2.8310000000000004,941.85
2016-10-25,1331.6,2.191,19.154,49.96,50.79,2.7739999999999996,961.95
2016-10-26,1324.6,2.1985,18.985,49.18,49.98,2.7310000000000003,961.85
2016-10-27,1330.0,2.2175,18.984,49.72,50.47,2.764,967.25
2016-10-28,1337.1,2.2435,19.148,48.7,49.71,3.105,981.75
2016-10-31,1333.7,2.2535,19.148,46.86,48.3,3.0260000000000002,981.7
2016-11-01,1348.0,2.2785,19.787,46.67,48.14,2.9019999999999997,992.95
2016-11-02,1368.0,2.2805,20.067999999999998,45.34,46.86,2.792,994.65
2016-11-03,1363.8,2.295,19.795,44.66,46.35,2.7689999999999997,998.1
2016-11-04,1365.7,2.3105,19.759,44.07,45.58,2.767,1000.4
2016-11-07,1340.4,2.3575,19.535999999999998,44.89,46.15,2.8160000000000003,1002.35
2016-11-08,1336.2,2.4295,19.736,44.98,46.04,2.633,1003.2
2016-11-09,1335.7,2.5069999999999997,19.759,45.27,46.36,2.69,996.1
2016-11-10,1326.6,2.596,20.11,44.66,45.84,2.6319999999999997,979.65
2016-11-11,1282.7,2.5535,18.733,43.41,44.75,2.6189999999999998,944.7
2016-11-14,1286.9,2.5605,18.230999999999998,43.32,44.43,2.7489999999999997,936.35
2016-11-15,1290.9,2.5445,18.381,45.81,46.95,2.7089999999999996,943.85
2016-11-16,1290.3,2.5115,18.271,45.57,46.63,2.764,944.75
2016-11-17,1283.8,2.535,18.123,45.42,46.49,2.7030000000000003,932.5
2016-11-18,1276.4,2.511,17.968,45.69,46.86,2.843,923.4
2016-11-21,1276.8,2.563,17.868,47.49,48.9,2.95,942.55
2016-11-22,1278.0,2.59,18.006,48.03,49.12,2.9819999999999998,941.95
2016-11-23,1256.9,2.6405,17.761,47.96,48.95,3.0260000000000002,932.6
2016-11-25,1245.5,2.701,17.83,46.06,47.24,3.085,908.0
2016-11-28,1258.6,2.6875,17.959,47.08,48.24,3.2319999999999998,927.85
2016-11-29,1255.5,2.6275,18.027,45.23,46.38,3.315,919.9
2016-11-30,1238.4,2.6435,17.767,49.44,50.47,3.352,910.65
2016-12-01,1233.7,2.6515,17.798,51.06,53.94,3.505,916.2
2016-12-02,1242.4,2.6289999999999996,18.122,51.68,54.46,3.4360000000000004,929.9
2016-12-05,1241.7,2.6995,18.184,51.79,54.94,3.654,936.75
2016-12-06,1235.0,2.6865,18.083,50.93,53.93,3.635,936.3
2016-12-07,1250.6,2.6545,18.555999999999997,49.77,53.0,3.603,943.65
2016-12-08,1246.4,2.6355,18.372,50.84,53.89,3.695,939.5
2016-12-09,1236.0,2.657,18.241,51.5,54.33,3.7460000000000004,916.1
2016-12-12,1240.3,2.6345,18.625,52.83,55.69,3.5069999999999997,931.6
2016-12-13,1233.6,2.615,18.406,52.98,55.72,3.4739999999999998,934.75
2016-12-14,1238.3,2.617,18.65,51.04,53.9,3.54,926.35
2016-12-15,1213.1,2.6085,17.371,50.9,54.02,3.4339999999999997,900.1
2016-12-16,1220.9,2.5785,17.622,51.9,55.21,3.415,927.6
2016-12-19,1225.9,2.5175,17.493,52.12,54.92,3.392,919.25
2016-12-20,1217.0,2.522,17.522000000000002,52.23,55.35,3.263,919.4
2016-12-21,1216.5,2.5155,17.383,52.49,54.46,3.542,915.15
2016-12-22,1213.8,2.5195,17.268,52.95,55.05,3.5380000000000003,908.55
2016-12-23,1216.8,2.4995,17.155,53.02,55.16,3.662,893.1
