Date,US Dollar Index,PHLX Canadian Dollar,U.S. 10Y,Canada 10Y
2012-02-09,78.57,100.51,2.036,2.0909999999999997
2012-02-10,79.11,99.88,1.984,2.0540000000000003
2012-02-13,78.95,100.08,1.9780000000000002,2.068
2012-02-14,79.58,100.08,1.9380000000000002,2.019
2012-02-15,79.67,100.02,1.933,2.013
2012-02-16,79.35,100.29,1.984,2.059
2012-02-17,79.33,100.34,2.0,2.059
2012-02-20,79.33,,2.0380000000000003,
2012-02-21,79.04,100.32,2.061,2.089
2012-02-22,79.21,100.04,2.002,2.056
2012-02-23,78.82,100.27,1.996,2.053
2012-02-24,78.35,100.08,1.9769999999999999,2.023
2012-02-27,78.57,100.1,1.925,2.006
2012-02-28,78.27,100.48,1.9409999999999998,1.976
2012-02-29,78.74,101.11,1.974,1.986
2012-03-01,78.79,101.48,2.03,2.005
2012-03-02,79.4,101.08,1.979,1.959
2012-03-03,,,,1.963
2012-03-05,79.3,100.55,2.0069999999999997,1.979
2012-03-06,79.87,99.88,1.95,1.936
2012-03-07,79.71,100.24,1.972,1.969
2012-03-08,79.14,101.01,2.016,2.011
2012-03-09,80.04,100.94,2.03,2.009
2012-03-10,,,,2.009
2012-03-12,79.89,100.76,2.037,1.9980000000000002
2012-03-13,80.19,101.19,2.126,2.069
2012-03-14,80.56,100.73,2.274,2.155
2012-03-15,80.15,100.79,2.279,2.204
2012-03-16,79.79,100.83,2.298,2.244
2012-03-17,,,,2.241
2012-03-19,79.79,101.33,2.375,2.289
2012-03-20,79.59,100.85,2.363,2.283
2012-03-21,79.66,100.8,2.296,2.238
2012-03-22,79.74,100.11,2.282,2.199
2012-03-23,79.34,100.16,2.233,2.184
2012-03-24,,,,2.181
2012-03-26,78.98,100.93,2.253,2.19
2012-03-27,79.05,100.49,2.187,2.126
2012-03-28,79.13,100.18,2.201,2.12
2012-03-29,79.19,100.37,2.1590000000000003,2.081
2012-03-30,79.0,100.21,2.214,2.109
2012-03-31,,,,2.112
2012-04-02,78.82,100.96,2.18,2.128
2012-04-03,79.48,100.95,2.293,2.198
2012-04-04,79.78,100.38,2.2230000000000003,2.128
2012-04-05,80.08,100.68,2.18,2.128
2012-04-06,79.89,,2.0469999999999997,2.128
2012-04-08,,,,2.128
2012-04-09,79.73,100.28,2.0469999999999997,2.0669999999999997
2012-04-10,79.89,99.58,1.986,1.986
2012-04-11,79.8,99.64,2.037,2.02
2012-04-12,79.28,100.54,2.056,2.0469999999999997
2012-04-13,79.89,100.08,1.989,1.986
2012-04-14,,,,1.9869999999999999
2012-04-16,79.56,100.03,1.982,2.012
2012-04-17,79.48,100.95,1.996,2.07
2012-04-18,79.54,100.88,1.975,2.044
2012-04-19,79.56,100.5,1.9680000000000002,2.0469999999999997
2012-04-20,79.19,100.8,1.959,2.063
2012-04-21,,,,2.063
2012-04-23,79.42,100.91,1.94,2.036
2012-04-24,79.22,101.31,1.974,2.074
2012-04-25,79.01,101.71,1.9880000000000002,2.105
2012-04-26,78.92,101.5,1.9469999999999998,2.059
2012-04-27,78.71,101.97,1.9369999999999998,2.092
2012-04-28,,,,2.092
2012-04-30,78.78,101.29,1.919,2.037
2012-05-01,78.86,101.44,1.945,2.049
2012-05-02,79.13,101.37,1.9280000000000002,2.0180000000000002
2012-05-03,79.22,101.16,1.933,2.095
2012-05-04,79.5,100.46,1.879,2.025
2012-05-05,,,,2.019
2012-05-06,,,,2.019
2012-05-07,79.6,100.71,1.8730000000000002,2.02
2012-05-08,79.74,100.14,1.8419999999999999,1.973
2012-05-09,80.08,99.75,1.8259999999999998,1.985
2012-05-10,80.11,99.8,1.874,1.9880000000000002
2012-05-11,80.26,99.98,1.841,1.9680000000000002
2012-05-12,,,,1.97
2012-05-14,80.61,99.68,1.7690000000000001,1.942
2012-05-15,81.22,99.34,1.77,1.94
2012-05-16,81.37,98.77,1.7590000000000001,1.923
2012-05-17,81.38,98.09,1.69,1.886
2012-05-18,81.29,97.83,1.723,1.8969999999999998
2012-05-19,,,,1.8969999999999998
2012-05-21,81.08,98.32,1.743,1.8969999999999998
2012-05-22,81.49,97.94,1.777,1.916
2012-05-23,82.09,97.54,1.733,1.8769999999999998
2012-05-24,82.35,97.43,1.7830000000000001,1.864
2012-05-25,82.4,97.14,1.746,1.801
2012-05-26,,,,1.801
2012-05-28,82.4,,1.745,1.837
2012-05-29,82.48,97.79,1.7480000000000002,1.869
2012-05-30,83.02,97.09,1.619,1.7930000000000001
2012-05-31,83.04,96.75,1.5630000000000002,1.74
2012-06-01,82.89,96.15,1.459,1.624
2012-06-02,,,,1.633
2012-06-04,82.56,96.2,1.524,1.6740000000000002
2012-06-05,82.83,96.38,1.5730000000000002,1.7519999999999998
2012-06-06,82.32,97.29,1.661,1.808
2012-06-07,82.05,97.25,1.6440000000000001,1.8119999999999998
2012-06-08,82.51,97.37,1.632,1.811
2012-06-09,,,,1.808
2012-06-11,82.52,96.9,1.5859999999999999,1.7590000000000001
2012-06-12,82.42,97.5,1.6640000000000001,1.8030000000000002
2012-06-13,82.06,97.09,1.599,1.765
2012-06-14,81.99,97.79,1.642,1.801
2012-06-15,81.63,97.92,1.5859999999999999,1.723
2012-06-16,,,,1.723
2012-06-18,81.95,97.68,1.574,1.716
2012-06-19,81.38,98.23,1.62,1.761
2012-06-20,81.58,98.21,1.65,1.785
2012-06-21,82.29,97.17,1.62,1.75
2012-06-22,82.26,97.6,1.676,1.8090000000000002
2012-06-23,,,,1.808
2012-06-25,82.5,97.19,1.604,1.7280000000000002
2012-06-26,82.37,97.64,1.6280000000000001,1.7469999999999999
2012-06-27,82.62,97.57,1.621,1.723
2012-06-28,82.81,96.74,1.584,1.6780000000000002
2012-06-29,81.63,98.37,1.643,1.7369999999999999
2012-07-01,,,,1.7369999999999999
2012-07-02,81.87,98.32,1.587,1.7369999999999999
2012-07-03,81.78,98.76,1.6280000000000001,1.7409999999999999
2012-07-04,81.78,,,1.712
2012-07-05,82.81,98.61,1.599,1.7209999999999999
2012-07-06,83.38,98.08,1.5490000000000002,1.689
2012-07-07,,,,1.689
2012-07-08,,,,1.689
2012-07-09,83.16,98.14,1.5130000000000001,1.663
2012-07-10,83.4,97.79,1.5019999999999998,1.653
2012-07-11,83.57,98.08,1.515,1.68
2012-07-12,83.66,98.13,1.4780000000000002,1.633
2012-07-13,83.35,98.64,1.4909999999999999,1.6369999999999998
2012-07-14,,,,1.6369999999999998
2012-07-16,83.1,98.54,1.4709999999999999,1.6159999999999999
2012-07-17,83.03,98.79,1.508,1.642
2012-07-18,83.07,99.0,1.494,1.618
2012-07-19,82.88,99.25,1.511,1.6569999999999998
2012-07-20,83.48,98.81,1.4580000000000002,1.6130000000000002
2012-07-21,,,,1.6130000000000002
2012-07-23,83.71,98.15,1.4380000000000002,1.5730000000000002
2012-07-24,84.0,97.89,1.391,1.578
2012-07-25,83.52,98.47,1.3969999999999998,1.598
2012-07-26,82.81,99.03,1.4380000000000002,1.6480000000000001
2012-07-27,82.71,99.67,1.545,1.7469999999999999
2012-07-30,82.79,99.82,1.5,1.7009999999999998
2012-07-31,82.64,99.69,1.47,1.676
2012-08-01,83.06,99.46,1.524,1.7109999999999999
2012-08-02,83.36,99.32,1.4780000000000002,1.672
2012-08-03,82.38,99.88,1.568,1.771
2012-08-05,,,,1.771
2012-08-06,82.27,99.99,1.565,1.771
2012-08-07,82.21,100.31,1.6280000000000001,1.844
2012-08-08,82.39,100.55,1.651,1.824
2012-08-09,82.64,100.88,1.695,1.81
2012-08-10,82.55,100.9,1.659,1.7819999999999998
2012-08-13,82.44,100.73,1.666,1.8030000000000002
2012-08-14,82.48,100.82,1.733,1.8619999999999999
2012-08-15,82.64,101.1,1.817,1.9569999999999999
2012-08-16,82.36,101.35,1.835,1.963
2012-08-17,82.6,101.08,1.814,1.946
2012-08-20,82.46,101.17,1.81,1.935
2012-08-21,81.91,101.11,1.8019999999999998,1.931
2012-08-22,81.49,100.88,1.695,1.837
2012-08-23,81.36,100.61,1.675,1.8259999999999998
2012-08-24,81.59,100.78,1.6869999999999998,1.83
2012-08-25,,,,1.83
2012-08-27,81.66,100.95,1.652,1.806
2012-08-28,81.37,101.21,1.6369999999999998,1.798
2012-08-29,81.55,101.09,1.652,1.8019999999999998
2012-08-30,81.69,100.78,1.6280000000000001,1.768
2012-08-31,81.21,101.45,1.548,1.776
2012-09-03,81.21,,,1.776
2012-09-04,81.31,101.44,1.574,1.735
2012-09-05,81.23,100.97,1.5959999999999999,1.756
2012-09-06,81.04,101.78,1.676,1.838
2012-09-07,80.25,102.16,1.6680000000000001,1.854
2012-09-10,80.25,102.3,1.6540000000000001,1.828
2012-09-11,79.86,102.75,1.7,1.86
2012-09-12,79.74,102.45,1.758,1.905
2012-09-13,79.26,103.24,1.7209999999999999,1.876
2012-09-14,78.85,102.9,1.869,1.9680000000000002
2012-09-15,,,,1.9709999999999999
2012-09-17,79.01,102.61,1.8430000000000002,1.9469999999999998
2012-09-18,79.25,102.6,1.8119999999999998,1.915
2012-09-19,79.06,102.6,1.774,1.8869999999999998
2012-09-20,79.41,102.38,1.765,1.86
2012-09-21,79.33,102.42,1.754,1.849
2012-09-22,,,,1.854
2012-09-23,,,,1.854
2012-09-24,79.52,102.22,1.715,1.8159999999999998
2012-09-25,79.55,102.0,1.671,1.815
2012-09-26,79.89,101.49,1.609,1.745
2012-09-27,79.55,101.96,1.656,1.758
2012-09-28,79.94,101.67,1.633,1.7280000000000002
2012-09-29,,,,1.7280000000000002
2012-10-01,79.82,101.81,1.618,1.715
2012-10-02,79.74,101.61,1.62,1.725
2012-10-03,79.97,101.26,1.6159999999999999,1.719
2012-10-04,79.35,102.01,1.673,1.7619999999999998
2012-10-05,79.34,102.18,1.732,1.807
2012-10-08,79.54,102.35,,1.807
2012-10-09,79.95,102.24,1.713,1.805
2012-10-10,79.92,101.81,1.68,1.7930000000000001
2012-10-11,79.78,102.21,1.6680000000000001,1.806
2012-10-12,79.67,102.09,1.656,1.801
2012-10-14,,,,1.8019999999999998
2012-10-15,79.74,101.96,1.6680000000000001,1.797
2012-10-16,79.41,101.39,1.722,1.825
2012-10-17,79.02,102.25,1.8219999999999998,1.912
2012-10-18,79.37,101.49,1.831,1.9
2012-10-19,79.62,100.66,1.766,1.8459999999999999
2012-10-20,,,,1.845
2012-10-22,79.65,100.77,1.815,1.87
2012-10-23,79.98,100.78,1.761,1.8530000000000002
2012-10-24,79.91,100.66,1.794,1.85
2012-10-25,80.04,100.55,1.8119999999999998,1.896
2012-10-26,80.07,100.33,1.749,1.8359999999999999
2012-10-29,80.23,,1.7209999999999999,1.797
2012-10-30,79.93,,,1.8130000000000002
2012-10-31,79.92,100.02,1.694,1.7830000000000001
2012-11-01,80.05,100.35,1.73,1.7890000000000001
2012-11-02,80.59,100.4,1.7169999999999999,1.77
2012-11-03,,,,1.768
2012-11-04,,,,1.768
2012-11-05,80.75,100.37,1.679,1.7630000000000001
2012-11-06,80.61,100.77,1.751,1.807
2012-11-07,80.76,100.43,1.6440000000000001,1.75
2012-11-08,80.79,99.97,1.618,1.712
2012-11-09,81.03,99.85,1.6130000000000002,1.715
2012-11-12,81.03,100.05,,1.715
2012-11-13,81.08,99.79,1.595,1.695
2012-11-14,81.06,99.64,1.589,1.7009999999999998
2012-11-15,81.08,99.91,1.595,1.722
2012-11-16,81.26,99.9,1.584,1.696
2012-11-17,,,,1.695
2012-11-19,80.87,100.34,1.6130000000000002,1.74
2012-11-20,80.96,100.31,1.6680000000000001,1.758
2012-11-21,80.93,100.38,1.68,1.7630000000000001
2012-11-22,80.93,,,1.7719999999999998
2012-11-23,80.19,100.8,1.693,1.786
2012-11-24,,,,1.787
2012-11-26,80.25,100.72,1.666,1.761
2012-11-27,80.4,100.59,1.639,1.7280000000000002
2012-11-28,80.34,100.8,1.633,1.716
2012-11-29,80.2,100.74,1.62,1.71
2012-11-30,80.15,100.57,1.6159999999999999,1.7009999999999998
2012-12-03,79.88,100.52,1.6219999999999999,1.699
2012-12-04,79.64,100.69,1.605,1.6980000000000002
2012-12-05,79.77,100.85,1.591,1.6869999999999998
2012-12-06,80.26,100.87,1.5859999999999999,1.695
2012-12-07,80.41,101.16,1.6230000000000002,1.71
2012-12-08,,,,1.71
2012-12-09,,,,1.712
2012-12-10,80.33,101.39,1.618,1.702
2012-12-11,80.06,101.41,1.656,1.73
2012-12-12,79.81,101.58,1.702,1.7590000000000001
2012-12-13,79.93,101.59,1.732,1.798
2012-12-14,79.58,101.48,1.704,1.79
2012-12-15,,,,1.79
2012-12-17,79.57,101.64,1.7730000000000001,1.827
2012-12-18,79.36,101.44,1.821,1.841
2012-12-19,79.27,101.13,1.807,1.848
2012-12-20,79.26,101.25,1.8,1.8430000000000002
2012-12-21,79.62,100.71,1.77,1.807
2012-12-22,,,,1.808
2012-12-23,,,,1.808
2012-12-24,79.64,100.73,1.776,1.819
2012-12-25,79.64,,,1.819
2012-12-26,79.62,100.6,1.749,
2012-12-27,79.62,100.52,1.734,1.796
2012-12-28,79.68,100.33,1.7009999999999998,1.77
2012-12-29,,,,1.7719999999999998
2012-12-30,,,,1.7719999999999998
2012-12-31,79.77,100.78,1.756,1.804
2013-01-01,79.77,,,1.804
2013-01-02,79.84,101.44,1.835,1.87
2013-01-03,80.38,101.22,1.911,1.926
2013-01-04,80.5,101.31,1.903,1.9369999999999998
2013-01-07,80.26,101.43,1.901,1.942
2013-01-08,80.34,101.37,1.864,1.909
2013-01-09,80.56,101.26,1.86,1.9069999999999998
2013-01-10,79.74,101.64,1.899,1.955
2013-01-11,79.56,101.62,1.8659999999999999,1.944
2013-01-12,,,,1.9409999999999998
2013-01-13,,,,1.9409999999999998
2013-01-14,79.49,101.64,1.848,1.942
2013-01-15,79.78,101.64,1.8359999999999999,1.913
2013-01-16,79.8,101.44,1.819,1.892
2013-01-17,79.65,101.46,1.8840000000000001,1.9509999999999998
2013-01-18,80.04,100.84,1.84,1.921
2013-01-21,80.04,,,1.9369999999999998
2013-01-22,79.87,100.81,1.8430000000000002,1.913
2013-01-23,79.92,100.12,1.828,1.8780000000000001
2013-01-24,79.95,99.78,1.8519999999999999,1.89
2013-01-25,79.75,99.44,1.949,1.952
2013-01-27,,,,1.9580000000000002
2013-01-28,79.75,99.4,1.965,1.9609999999999999
2013-01-29,79.56,99.9,1.999,1.995
2013-01-30,79.28,99.9,1.992,1.9969999999999999
2013-01-31,79.21,100.3,1.985,1.994
2013-02-01,79.21,100.34,2.025,2.042
2013-02-03,,,,2.049
2013-02-04,79.55,100.18,1.9569999999999999,1.985
2013-02-05,79.49,100.45,2.005,2.017
2013-02-06,79.72,100.46,1.964,1.995
2013-02-07,80.19,100.22,1.959,1.995
2013-02-08,80.21,99.76,1.95,1.955
2013-02-09,,,,1.9569999999999999
2013-02-11,80.31,99.57,1.964,1.975
2013-02-12,80.11,99.8,1.979,1.9980000000000002
2013-02-13,80.09,99.86,2.028,2.039
2013-02-14,80.46,99.93,1.9980000000000002,1.999
2013-02-15,80.58,99.37,2.005,2.017
2013-02-17,,,,2.017
2013-02-18,80.58,,,
2013-02-19,80.47,98.85,2.028,2.024
2013-02-20,81.07,98.35,2.01,2.015
2013-02-21,81.46,98.22,1.974,1.985
2013-02-22,81.46,97.88,1.962,1.944
2013-02-23,,,,1.944
2013-02-25,81.67,97.45,1.865,1.867
2013-02-26,81.87,97.46,1.886,1.8619999999999999
2013-02-27,81.6,97.72,1.9,1.865
2013-02-28,81.95,97.04,1.881,1.84
2013-03-01,82.28,97.38,1.845,1.8
2013-03-04,82.19,97.34,1.879,1.8090000000000002
2013-03-05,82.09,97.34,1.8980000000000001,1.817
2013-03-06,82.46,96.89,1.939,1.848
2013-03-07,82.08,97.16,1.995,1.886
2013-03-08,82.72,97.28,2.049,1.935
2013-03-11,82.57,97.49,2.061,1.945
2013-03-12,82.58,97.48,2.019,1.911
2013-03-13,82.89,97.26,2.023,1.9169999999999998
2013-03-14,82.61,97.83,2.037,1.9509999999999998
2013-03-15,82.13,98.08,1.9909999999999999,1.8969999999999998
2013-03-17,,,,1.8969999999999998
2013-03-18,82.69,97.88,1.955,1.865
2013-03-19,82.99,97.38,1.9040000000000001,1.82
2013-03-20,82.78,97.51,1.9580000000000002,1.865
2013-03-21,82.74,97.59,1.915,1.815
2013-03-22,82.53,97.69,1.9269999999999998,1.818
2013-03-24,,,,1.829
2013-03-25,82.83,97.92,1.92,1.819
2013-03-26,82.88,98.39,1.911,1.818
2013-03-27,83.22,98.42,1.845,1.757
2013-03-28,82.99,98.37,1.8519999999999999,1.875
2013-03-29,83.22,,,1.875
2013-04-01,82.73,98.36,1.835,1.847
2013-04-02,82.92,98.54,1.8619999999999999,1.875
2013-04-03,82.72,98.59,1.8159999999999998,1.83
2013-04-04,82.68,98.73,1.766,1.794
2013-04-05,82.5,98.26,1.714,1.7519999999999998
2013-04-08,82.75,98.38,1.745,1.766
2013-04-09,82.31,98.4,1.7519999999999998,1.776
2013-04-10,82.53,98.61,1.805,1.805
2013-04-11,82.25,98.95,1.791,1.784
2013-04-12,82.13,98.67,1.7209999999999999,1.74
2013-04-13,,,,1.74
2013-04-15,82.42,97.6,1.6880000000000002,1.7109999999999999
2013-04-16,81.75,97.93,1.722,1.7369999999999999
2013-04-17,82.68,97.44,1.6980000000000002,1.714
2013-04-18,82.56,97.49,1.686,1.7069999999999999
2013-04-19,82.71,97.41,1.705,1.712
2013-04-22,82.68,97.5,1.695,1.7109999999999999
2013-04-23,83.05,97.44,1.706,1.722
2013-04-24,83.05,97.54,1.703,1.725
2013-04-25,82.74,98.03,1.71,1.743
2013-04-26,82.47,98.35,1.665,1.705
2013-04-29,82.15,98.86,1.6669999999999998,1.702
2013-04-30,81.75,99.29,1.673,1.6969999999999998
2013-05-01,81.48,99.21,1.632,1.68
2013-05-02,82.22,98.98,1.624,1.673
2013-05-03,82.1,99.21,1.74,1.7719999999999998
2013-05-06,82.31,99.33,1.764,1.8
2013-05-07,82.25,99.56,1.78,1.824
2013-05-08,81.9,99.71,1.767,1.808
2013-05-09,82.79,99.34,1.8130000000000002,1.8
2013-05-10,83.14,99.01,1.9,1.886
2013-05-11,,,1.9,
2013-05-13,83.28,98.97,1.9169999999999998,1.91
2013-05-14,83.59,98.21,1.982,1.9569999999999999
2013-05-15,83.83,98.42,1.94,1.922
2013-05-16,83.59,98.13,1.879,1.885
2013-05-17,84.25,97.26,1.954,1.9269999999999998
2013-05-18,,,1.954,
2013-05-20,83.74,97.67,1.965,
2013-05-21,83.86,97.39,1.93,1.912
2013-05-22,84.35,96.46,2.037,1.969
2013-05-23,83.8,97.06,2.016,1.9609999999999999
2013-05-24,83.7,96.94,2.011,1.953
2013-05-25,,,2.011,1.9509999999999998
2013-05-27,83.7,,,1.985
2013-05-28,84.1,96.15,2.167,2.079
2013-05-29,83.66,96.62,2.119,2.0669999999999997
2013-05-30,83.04,97.12,2.119,2.065
2013-05-31,83.26,96.42,2.1319999999999997,2.068
2013-06-01,,,2.1319999999999997,
2013-06-03,82.66,97.3,2.128,2.051
2013-06-04,82.77,96.7,2.15,2.0909999999999997
2013-06-05,82.59,96.74,2.0909999999999997,2.043
2013-06-06,81.54,97.39,2.079,2.041
2013-06-07,81.67,98.06,2.1790000000000003,2.149
2013-06-08,,,2.1790000000000003,2.149
2013-06-10,81.65,98.1,2.213,2.205
2013-06-11,81.11,98.11,2.19,2.176
2013-06-12,80.95,97.92,2.228,2.211
2013-06-13,80.75,98.44,2.149,2.1390000000000002
2013-06-14,80.62,98.32,2.13,2.124
2013-06-15,,,2.129,
2013-06-16,,,2.129,2.12
2013-06-17,80.79,98.18,2.178,2.156
2013-06-18,80.61,97.92,2.185,2.161
2013-06-19,81.43,97.35,2.354,2.253
2013-06-20,81.92,96.33,2.421,2.327
2013-06-21,82.41,95.65,2.542,2.4459999999999997
2013-06-22,,,2.542,
2013-06-23,,,2.542,2.454
2013-06-24,82.42,95.2,2.544,2.489
2013-06-25,82.58,95.14,2.612,2.536
2013-06-26,82.98,95.5,2.541,2.496
2013-06-27,82.9,95.43,2.474,2.415
2013-06-28,83.14,95.13,2.487,2.4419999999999997
2013-06-29,,,2.487,
2013-07-01,83.05,95.31,2.477,
2013-07-02,83.54,94.81,2.471,2.408
2013-07-03,83.23,95.08,2.503,2.423
2013-07-04,83.23,,2.503,2.42
2013-07-05,84.44,94.54,2.736,2.556
2013-07-06,,,2.736,
2013-07-08,84.19,94.68,2.638,2.474
2013-07-09,84.58,94.99,2.64,2.478
2013-07-10,84.04,95.69,2.674,2.475
2013-07-11,82.75,96.49,2.572,2.448
2013-07-12,82.99,96.24,2.592,2.435
2013-07-13,,,2.592,
2013-07-15,83.04,95.9,2.543,2.416
2013-07-16,82.5,96.42,2.532,2.41
2013-07-17,82.71,96.13,2.491,2.37
2013-07-18,82.82,96.37,2.5340000000000003,2.399
2013-07-19,82.62,96.46,2.4819999999999998,2.3609999999999998
2013-07-20,,,2.4819999999999998,2.358
2013-07-22,82.22,96.76,2.484,2.3569999999999998
2013-07-23,81.94,97.21,2.5069999999999997,2.408
2013-07-24,82.29,97.0,2.5839999999999996,2.485
2013-07-25,81.97,97.29,2.577,2.4619999999999997
2013-07-26,81.66,97.3,2.5639999999999996,2.452
2013-07-27,,,2.5639999999999996,
2013-07-29,81.66,97.43,2.5989999999999998,2.495
2013-07-30,81.83,97.03,2.6060000000000003,2.515
2013-07-31,81.45,97.32,2.588,2.455
2013-08-01,82.34,96.65,2.708,2.548
2013-08-02,81.91,96.26,2.5980000000000003,2.487
2013-08-03,,,2.5980000000000003,
2013-08-05,81.88,96.53,2.64,
2013-08-06,81.6,96.39,2.642,2.519
2013-08-07,81.29,95.93,2.5989999999999998,2.501
2013-08-08,80.98,96.84,2.5869999999999997,2.499
2013-08-09,81.13,97.2,2.58,2.48
2013-08-10,,,2.58,2.48
2013-08-11,,,2.575,2.48
2013-08-12,81.33,97.04,2.622,2.535
2013-08-13,81.77,96.67,2.721,2.627
2013-08-14,81.71,96.73,2.7119999999999997,2.6310000000000002
2013-08-15,81.18,97.06,2.764,2.6719999999999997
2013-08-16,81.26,96.74,2.825,2.714
2013-08-18,,,2.845,
2013-08-19,81.23,96.7,2.8819999999999997,2.7430000000000003
2013-08-20,80.91,96.23,2.818,2.679
2013-08-21,81.21,95.46,2.892,2.755
2013-08-22,81.49,95.09,2.892,2.7430000000000003
2013-08-23,81.36,95.27,2.818,2.693
2013-08-25,,,2.824,
2013-08-26,81.41,95.23,2.787,2.6489999999999996
2013-08-27,81.17,95.41,2.7089999999999996,2.5669999999999997
2013-08-28,81.43,95.35,2.765,2.6239999999999997
2013-08-29,81.95,94.91,2.762,2.6060000000000003
2013-08-30,82.09,94.91,2.7889999999999997,2.62
2013-09-01,,,2.7889999999999997,2.62
2013-09-02,82.09,,2.835,
2013-09-03,82.36,94.94,2.863,2.677
2013-09-04,82.17,95.3,2.897,2.72
2013-09-05,82.63,95.21,2.9960000000000004,2.81
2013-09-06,82.15,96.03,2.9339999999999997,2.7710000000000004
2013-09-07,,,2.9339999999999997,2.7710000000000004
2013-09-08,,,2.9419999999999997,2.7710000000000004
2013-09-09,81.79,96.44,2.9139999999999997,2.7489999999999997
2013-09-10,81.82,96.63,2.966,2.82
2013-09-11,81.52,96.96,2.912,2.784
2013-09-12,81.49,96.85,2.905,2.79
2013-09-13,81.45,96.6,2.89,2.765
2013-09-14,,,,2.765
2013-09-15,,,2.89,2.765
2013-09-16,81.3,96.89,2.862,2.784
2013-09-17,81.14,97.13,2.8489999999999998,2.7680000000000002
2013-09-18,80.24,97.79,2.6919999999999997,2.6839999999999997
2013-09-19,80.37,97.41,2.752,2.719
2013-09-20,80.43,97.06,2.736,2.6919999999999997
2013-09-21,,,,2.6919999999999997
2013-09-22,,,2.736,2.6919999999999997
2013-09-23,80.45,97.27,2.701,2.65
2013-09-24,80.56,97.08,2.655,2.6
2013-09-25,80.33,96.96,2.6260000000000003,2.574
2013-09-26,80.52,96.99,2.648,2.59
2013-09-27,80.29,97.05,2.628,2.559
2013-09-29,,,2.595,2.559
2013-09-30,80.22,96.96,2.615,2.542
2013-10-01,80.14,96.83,2.65,2.5639999999999996
2013-10-02,79.9,96.74,2.6189999999999998,2.55
2013-10-03,79.75,96.81,2.605,2.542
2013-10-04,80.13,97.14,2.645,2.5839999999999996
2013-10-06,,,2.636,
2013-10-07,79.94,96.95,2.63,2.568
2013-10-08,80.06,96.45,2.638,2.568
2013-10-09,80.38,96.23,2.661,2.58
2013-10-10,80.42,96.17,2.6830000000000003,2.596
2013-10-11,80.41,96.6,2.6910000000000003,2.592
2013-10-14,80.26,96.65,2.74,
2013-10-15,80.48,96.37,2.728,2.6460000000000004
2013-10-16,80.47,96.84,2.667,2.615
2013-10-17,79.65,97.15,2.592,2.5610000000000004
2013-10-18,79.65,97.2,2.583,2.529
2013-10-19,,,,2.529
2013-10-20,,,2.589,
2013-10-21,79.69,97.04,2.6010000000000004,2.552
2013-10-22,79.23,97.2,2.511,2.481
2013-10-23,79.26,96.3,2.498,2.4330000000000003
2013-10-24,79.19,95.98,2.52,2.426
2013-10-25,79.19,95.72,2.511,2.4219999999999997
2013-10-27,,,2.512,2.421
2013-10-28,79.25,95.74,2.523,2.431
2013-10-29,79.61,95.54,2.503,2.4090000000000003
2013-10-30,79.78,95.46,2.5380000000000003,2.427
2013-10-31,80.19,95.86,2.552,2.423
2013-11-01,80.72,95.97,2.62,2.496
2013-11-02,,,,2.495
2013-11-03,,,2.62,2.495
2013-11-04,80.55,95.96,2.603,2.495
2013-11-05,80.71,95.66,2.67,2.536
2013-11-06,80.48,96.0,2.6439999999999997,2.537
2013-11-07,80.84,95.67,2.602,2.516
2013-11-08,81.3,95.45,2.7510000000000003,2.609
2013-11-11,81.09,95.47,2.7680000000000002,
2013-11-12,81.19,95.32,2.7739999999999996,2.645
2013-11-13,80.93,95.67,2.716,2.58
2013-11-14,81.02,95.56,2.693,2.5540000000000003
2013-11-15,80.85,95.8,2.7030000000000003,2.56
2013-11-17,,,2.714,2.565
2013-11-18,80.83,95.9,2.6660000000000004,2.526
2013-11-19,80.7,95.53,2.7119999999999997,2.563
2013-11-20,81.11,95.67,2.804,2.635
2013-11-21,81.07,95.09,2.7880000000000003,2.623
2013-11-22,80.71,95.09,2.7439999999999998,2.574
2013-11-24,,,2.753,
2013-11-25,80.92,94.87,2.73,2.552
2013-11-26,80.61,94.86,2.71,2.524
2013-11-27,80.72,94.4,2.739,2.548
2013-11-28,80.72,,2.748,2.539
2013-11-29,80.68,94.22,2.7460000000000004,2.55
2013-12-01,,,2.752,2.56
2013-12-02,80.92,94.01,2.7969999999999997,2.6039999999999996
2013-12-03,80.92,93.92,2.784,2.589
2013-12-04,80.62,93.67,2.8369999999999997,2.6519999999999997
2013-12-05,80.23,93.92,2.873,2.678
2013-12-06,80.31,94.03,2.8569999999999998,2.6919999999999997
2013-12-07,,,,2.69
2013-12-08,,,2.866,
2013-12-09,80.13,94.05,2.841,2.668
2013-12-10,79.97,94.3,2.803,2.614
2013-12-11,79.89,94.45,2.855,2.648
2013-12-12,80.21,94.0,2.8789999999999996,2.6639999999999997
2013-12-13,80.21,94.48,2.866,2.6639999999999997
2013-12-14,,,,2.661
2013-12-15,,,2.8680000000000003,
2013-12-16,80.07,94.39,2.8789999999999996,2.676
2013-12-17,80.06,94.29,2.8369999999999997,2.639
2013-12-18,80.11,93.44,2.8960000000000004,2.6860000000000004
2013-12-19,80.63,93.76,2.929,2.707
2013-12-20,80.58,94.0,2.89,2.674
2013-12-21,,,,2.673
2013-12-22,,,2.885,
2013-12-23,80.45,94.19,2.931,2.68
2013-12-24,80.45,94.03,2.9810000000000003,2.717
