Date,Euro Stoxx 50,DAX,TecDAX,CAC 40,IBEX 35,Italy 40
2017-04-23,3559.59,12438.01,2093.23,5267.33,10715.8,1984.8
2017-04-30,3658.79,12716.89,2129.44,5432.4,11135.4,2072.1
2017-05-07,3637.52,12770.41,2210.43,5405.42,10897.0,2079.9
2017-05-14,3587.01,12638.69,2221.59,5324.4,10835.4,2074.8
2017-05-21,3579.02,12602.18,2275.43,5336.64,10904.2,2073.5
2017-05-28,3591.82,12822.94,2322.07,5343.41,10905.9,2044.2
2017-06-04,3586.07,12815.72,2308.84,5299.71,10978.3,2065.7
2017-06-11,3543.88,12752.73,2275.24,5263.31,10759.4,2037.8
2017-06-18,3543.68,12733.41,2268.17,5266.12,10630.8,2031.5
2017-06-25,3441.88,12325.12,2188.25,5120.68,10444.5,2007.0
2017-07-02,3463.84,12388.68,2220.04,5145.16,10488.8,2052.5
2017-07-09,3525.94,12631.72,2298.9,5235.31,10655.1,2096.0
2017-07-16,3451.71,12240.06,2274.87,5117.66,10426.6,2071.1
2017-07-23,3467.73,12162.7,2258.28,5131.39,10536.1,2095.5
2017-07-30,3507.41,12297.72,2282.83,5203.44,10658.4,2145.4
2017-08-06,3406.34,12014.06,2218.47,5060.92,10282.9,2090.6
2017-08-13,3446.03,12165.19,2258.63,5114.15,10385.7,2131.2
2017-08-20,3438.55,12167.94,2266.43,5104.33,10345.3,2127.8
2017-08-27,3443.88,12142.64,2310.99,5123.26,10325.5,2137.1
2017-09-03,3447.69,12303.98,2331.14,5113.49,10129.6,2130.2
2017-09-10,3515.55,12518.81,2368.16,5213.91,10317.4,2162.1
2017-09-17,3541.42,12592.35,2400.72,5281.29,10305.0,2197.8
2017-09-24,3594.85,12828.86,2434.14,5329.81,10381.5,2213.4
2017-10-01,3603.32,12955.94,2493.48,5359.9,10185.5,2186.0
2017-10-08,3604.55,12991.87,2526.42,5351.74,10258.0,2185.5
2017-10-15,3605.09,12991.28,2486.53,5372.38,10222.7,2180.6
2017-10-22,3652.23,13217.54,2526.13,5494.13,10197.5,2212.9
2017-10-29,3689.96,13478.86,2577.3,5517.97,10357.8,2246.7
2017-11-05,3593.76,13127.47,2491.13,5380.72,10092.7,2201.2
2017-11-12,3547.46,12993.73,2512.37,5319.17,10010.4,2153.9
2017-11-19,3581.23,13059.84,2571.05,5390.46,10053.5,2191.9
2017-11-26,3527.55,12861.49,2497.45,5316.89,10085.0,2163.5
2017-12-03,3591.45,13153.7,2514.83,5399.09,10321.1,2228.1
2017-12-10,3560.53,13103.56,2532.04,5349.3,10150.4,2154.7
2017-12-17,3553.39,13072.79,2536.25,5364.72,10182.0,2164.5
2017-12-24,3503.96,12917.64,2529.04,5312.56,10043.9,2128.8
2017-12-31,3607.63,13319.64,2642.55,5470.75,10411.4,2216.3
2018-01-07,3612.61,13245.03,2663.91,5517.06,10462.4,2285.8
2018-01-14,3649.07,13434.45,2703.04,5526.51,10479.5,2315.1
2018-01-21,3647.41,13340.17,2665.73,5529.15,10595.4,2331.8
2018-01-28,3523.28,12785.16,2599.72,5364.98,10211.2,2268.7
2018-02-04,3325.99,12107.48,2441.22,5079.21,9639.6,2172.3
2018-02-11,3426.8,12451.96,2578.09,5281.58,9832.1,2230.5
2018-02-18,3441.46,12483.79,2602.71,5317.37,9822.4,2218.8
2018-02-25,3324.75,11913.71,2482.44,5136.58,9531.1,2145.2
2018-03-04,3420.54,12346.68,2692.43,5274.4,9686.1,2223.7
2018-03-11,3437.4,12389.58,2679.85,5282.75,9761.0,2188.4
2018-03-18,3298.07,11886.31,2555.44,5095.22,9393.1,2135.2
2018-03-25,3361.5,12096.73,2494.46,5167.3,9600.4,2146.9
2018-04-01,3408.1,12241.27,2500.49,5258.24,9682.8,2195.3
2018-04-08,3448.0,12442.4,2620.13,5315.02,9767.3,2235.4
2018-04-15,3494.2,12540.5,2623.86,5412.83,9884.2,2284.8
2018-04-22,3518.78,12580.87,2625.96,5483.19,9925.4,2302.9
2018-04-29,3550.59,12819.6,2696.95,5516.05,10104.1,2342.5
2018-05-06,3565.52,13001.24,2779.5,5541.94,10271.4,2323.9
2018-05-13,3573.76,13077.72,2805.99,5614.51,10112.4,2254.5
2018-05-20,3515.36,12938.01,2824.17,5542.55,9826.5,2192.6
2018-05-27,3453.54,12724.27,2795.15,5465.53,9632.4,2162.3
2018-06-03,3447.3,12766.55,2805.1,5450.22,9746.3,2087.9
2018-06-10,3505.02,13010.55,2863.55,5501.88,9851.0,2156.7
2018-06-17,3441.6,12579.72,2799.05,5387.38,9792.1,2131.5
2018-06-24,3395.6,12306.0,2691.38,5323.53,9622.7,2107.5
2018-07-01,3448.49,12496.17,2763.09,5375.77,9905.0,2135.7
2018-07-08,3454.54,12540.73,2823.66,5429.2,9734.8,2132.7
2018-07-15,3460.03,12561.42,2878.9,5398.32,9724.8,2125.3
2018-07-22,3527.18,12860.4,2952.76,5511.76,9867.9,2144.9
2018-07-29,3482.4,12615.76,2924.8,5478.98,9739.8,2109.2
2018-08-05,3426.28,12424.35,2923.12,5414.68,9602.1,2061.0
2018-08-12,3372.94,12210.55,2881.17,5344.93,9417.3,1995.8
2018-08-19,3427.44,12394.52,2982.6,5432.5,9589.5,2027.8
2018-08-26,3392.9,12364.06,3012.77,5406.85,9399.1,1980.0
2018-09-02,3293.36,11959.63,2912.07,5252.22,9171.2,1998.7
2018-09-09,3344.63,12124.33,2910.83,5352.57,9365.3,2041.5
2018-09-16,3430.81,12430.88,2816.83,5494.17,9590.4,2094.6
2018-09-23,3399.2,12246.73,2813.07,5493.49,9389.2,2022.2
2018-09-30,3345.51,12111.9,2745.14,5359.36,9253.9,1985.5
2018-10-07,3194.41,11523.81,2584.97,5095.98,8902.0,1878.1
2018-10-14,3210.82,11553.83,2650.3,5084.66,8892.1,1861.2
2018-10-21,3134.89,11200.62,2508.49,4967.37,8730.4,1827.0
2018-10-28,3214.41,11518.99,2668.37,5102.13,8993.0,1891.1
2018-11-04,3229.49,11529.16,2665.94,5106.75,9134.8,1880.3
2018-11-11,3180.74,11341.0,2569.53,5025.2,9056.8,1843.4
2018-11-18,3137.21,11192.69,2536.65,4946.95,8916.7,1830.0
2018-11-25,3173.13,11257.24,2591.01,5003.92,9077.2,1875.9
2018-12-02,3058.53,10788.09,2516.63,4813.13,8815.5,1833.3
2018-12-09,3092.6,10865.77,2519.83,4853.7,8886.1,1850.0
2018-12-16,3000.61,10633.82,2431.16,4694.38,8556.8,1790.1
2018-12-23,2986.53,10558.96,2450.18,4678.74,8493.7,1781.5
2018-12-30,3041.85,10767.69,2469.78,4737.12,8737.8,1832.9
2019-01-06,3070.04,10887.46,2516.96,4781.34,8877.1,1877.9
2019-01-13,3134.92,11205.54,2579.89,4875.93,9069.1,1918.0
2019-01-20,3163.24,11281.79,2650.3,4925.82,9185.2,1936.5
2019-01-27,3171.12,11180.66,2516.5,5019.26,9019.4,1913.1
2019-02-03,3135.62,10906.78,2482.94,4961.64,8856.8,1891.1
2019-02-10,3241.25,11299.8,2583.97,5153.19,9123.2,1976.2
2019-02-17,3270.55,11457.7,2615.75,5215.85,9204.6,1981.1
2019-02-24,3312.1,11601.68,2637.52,5265.19,9267.7,2024.6
2019-03-03,3283.6,11457.84,2626.86,5231.22,9129.3,2003.1
2019-03-10,3386.08,11685.69,2666.96,5405.32,9342.2,2003.6
2019-03-17,3305.73,11364.17,2641.57,5269.92,9199.4,2009.2
2019-03-24,3351.71,11526.04,2671.68,5350.53,9240.3,2029.5
2019-03-31,3447.47,12009.75,2776.81,5476.2,9510.3,2075.0
2019-04-07,3447.83,11999.93,2760.69,5502.7,9468.5,2085.2
2019-04-14,3499.23,12222.39,2802.8,5580.38,9581.9,2096.5
2019-04-21,3500.41,12315.18,2897.44,5569.36,9506.0,2085.2
2019-04-28,3502.48,12412.75,2888.54,5548.84,9409.6,2088.2
2019-05-05,3361.05,12059.83,2816.03,5327.44,9117.5,2001.6
2019-05-12,3425.64,12238.94,2867.2,5438.23,9280.1,2024.1
2019-05-19,3350.7,12011.04,2844.87,5316.51,9174.6,1990.8
2019-05-26,3280.43,11726.84,2748.48,5207.63,9004.2,1935.1
2019-06-02,3378.38,12045.38,2787.09,5364.05,9236.1,1991.3
2019-06-09,3379.19,12096.4,2794.12,5367.62,9194.2,2016.3
2019-06-16,3466.92,12339.92,2844.55,5528.33,9227.2,2078.9
2019-06-23,3473.69,12398.8,2875.6,5538.97,9198.8,2069.6
2019-06-30,3527.98,12568.53,2924.89,5593.72,9335.0,2143.9
2019-07-07,3497.63,12323.32,2863.0,5572.86,9293.2,2163.5
2019-07-14,3480.18,12260.07,2866.58,5552.34,9170.5,2110.7
2019-07-21,3524.47,12419.9,2945.91,5610.05,9225.5,2135.6
2019-07-28,3376.12,11872.44,2856.59,5359.0,8897.6,2058.8
2019-08-04,3333.74,11693.8,2784.83,5327.92,8757.8,1988.4
2019-08-11,3329.08,11562.74,2703.26,5300.79,8670.4,1986.0
2019-08-18,3334.25,11611.51,2720.5,5326.87,8649.5,2002.6
2019-08-25,3426.76,11939.28,2785.22,5480.48,8812.9,2086.2
2019-09-01,3495.19,12191.73,2861.9,5603.99,8990.1,2147.6
2019-09-08,3550.11,12468.53,2872.07,5655.46,9137.9,2169.8
2019-09-15,3571.39,12468.01,2868.59,5690.78,9179.0,2152.8
2019-09-22,3545.88,12380.94,2822.69,5640.58,9184.1,2146.4
2019-09-29,3446.71,12012.81,2770.0,5488.32,8961.8,2092.6
2019-10-06,3569.92,12511.65,2802.26,5665.48,9273.8,2163.2
2019-10-13,3579.41,12633.6,2778.43,5636.25,9329.8,2177.2
2019-10-20,3624.68,12894.51,2814.25,5722.15,9430.2,2206.1
2019-10-27,3623.74,12961.05,2829.87,5761.89,9328.0,2238.3
2019-11-03,3699.65,13228.56,2921.44,5889.7,9393.7,2298.5
2019-11-10,3711.61,13241.75,2998.92,5939.27,9261.4,2304.1
2019-11-17,3687.32,13163.88,3011.91,5893.13,9254.7,2275.5
2019-11-24,3703.58,13236.38,3066.61,5905.17,9352.0,2276.0
2019-12-01,3692.34,13166.58,3054.96,5871.91,9382.7,2267.2
2019-12-08,3731.07,13282.72,3049.4,5919.02,9563.7,2282.6
2019-12-15,3776.56,13318.9,3050.71,6021.53,9675.5,2343.0
2019-12-22,3782.27,13337.11,3035.28,6037.39,9700.5,2318.1
2019-12-29,3773.37,13219.14,3035.69,6044.16,9646.6,2309.2
2020-01-05,3789.52,13483.31,3105.16,6037.11,9573.6,2340.6
2020-01-12,3808.26,13526.13,3152.54,6100.72,9681.3,2350.8
2020-01-19,3779.16,13576.68,3225.97,6024.26,9562.0,2342.0
2020-01-26,3640.91,12981.97,3061.72,5806.34,9367.9,2271.1
2020-02-02,3798.49,13513.81,3179.21,6029.75,9811.0,2391.9
2020-02-09,3840.97,13744.21,3265.31,6069.35,9956.8,2430.6
2020-02-16,3800.38,13579.33,3237.15,6029.72,9886.2,2422.2
2020-02-23,3329.49,11890.35,2848.71,5309.9,8723.2,2151.2
2020-03-01,3232.07,11541.87,2824.54,5139.11,8375.6,2035.6
2020-03-08,2586.02,9232.08,2360.54,4118.36,6629.6,1559.0
2020-03-15,2548.5,8928.95,2349.03,4048.8,6443.3,1509.1
2020-03-22,2728.65,9632.52,2506.46,4351.49,6777.9,1614.8
2020-03-29,2662.99,9525.77,2561.99,4154.58,6581.6,1596.4
2020-04-05,2892.79,10564.74,2789.77,4506.85,7070.6,1717.2
2020-04-12,2888.3,10625.78,2871.08,4499.01,6875.8,1661.0
2020-04-19,2809.07,10336.09,2886.4,4393.32,6613.9,1637.0
2020-04-26,2927.93,10861.64,2854.65,4572.18,6922.3,1718.2
2020-05-03,2908.11,10904.48,2982.99,4549.64,6783.1,1691.8
2020-05-10,2770.7,10465.17,2919.35,4277.63,6474.9,1634.5
2020-05-17,2905.47,11073.87,3088.18,4444.56,6697.5,1691.3
2020-05-24,3050.2,11586.85,3185.72,4695.44,7096.5,1777.6
2020-05-31,3384.29,12847.68,3250.99,5197.79,7872.6,1974.2
2020-06-07,3153.74,11949.28,3069.17,4839.26,7292.7,1846.3
2020-06-14,3269.1,12330.76,3006.64,4979.45,7414.2,1904.5
2020-06-21,3204.17,12089.39,2911.83,4909.64,7178.4,1861.2
2020-06-28,3294.38,12528.18,3003.45,5007.14,7403.5,1919.2
2020-07-05,3296.22,12633.71,3049.87,4970.48,7321.1,1925.3
2020-07-12,3365.6,12919.61,3098.57,5069.42,7440.4,1990.1
2020-07-19,3310.89,12838.06,3048.92,4956.43,7294.7,1962.2
2020-07-26,3174.32,12313.36,3005.0,4783.69,6877.4,1867.1
2020-08-02,3252.65,12674.88,3057.16,4889.52,6950.5,1907.0
2020-08-09,3305.05,12901.34,3080.4,4962.93,7154.3,1958.1
2020-08-16,3259.75,12764.8,3087.59,4896.33,6982.1,1925.5
2020-08-23,3315.54,13033.2,3109.49,5002.94,7133.0,1940.0
2020-08-30,3260.59,12842.66,2984.66,4965.07,6989.7,1896.2
2020-09-06,3315.81,13202.84,3068.34,5034.14,6943.2,1939.2
2020-09-13,3283.69,13116.25,3118.02,4978.18,6929.8,1901.8
2020-09-20,3137.06,12469.2,3015.51,4729.66,6628.3,1822.3
2020-09-27,3190.93,12689.04,3078.82,4824.88,6754.5,1858.5
2020-10-04,3273.12,13051.23,3173.89,4946.81,6950.9,1911.4
2020-10-11,3245.47,12908.99,3161.41,4935.86,6849.7,1890.1
2020-10-18,3198.86,12645.75,3028.89,4909.64,6893.4,1881.3
2020-10-25,2958.21,11556.48,2813.38,4594.24,6452.2,1749.7
2020-11-01,3204.05,12480.02,3014.11,4960.88,6870.4,1922.1
2020-11-08,3432.07,13076.72,3040.37,5380.16,7783.7,2043.0
2020-11-15,3467.6,13137.25,3066.35,5495.89,7977.9,2120.9
2020-11-22,3527.79,13335.68,3128.52,5598.18,8190.7,2186.2
2020-11-29,3539.27,13298.96,3117.66,5609.15,8322.9,2169.4
2020-12-06,3485.84,13114.3,3101.63,5507.55,8063.1,2121.4
2020-12-13,3545.74,13630.51,3195.99,5527.84,8037.4,2138.3
2020-12-20,3543.28,13587.23,3183.97,5522.01,8111.5,2153.7
2020-12-27,3552.64,13718.78,3212.77,5551.41,8073.7,2165.0
2021-01-03,3645.05,14049.53,3293.58,5706.88,8407.7,2217.3
2021-01-10,3599.55,13787.73,3262.41,5611.69,8230.7,2179.7
2021-01-17,3602.41,13873.97,3370.58,5559.57,8036.4,2157.4
2021-01-24,3481.44,13432.87,3375.67,5399.21,7757.5,2105.8
2021-01-31,3655.77,14056.72,3507.04,5659.26,8214.7,2257.4
2021-02-07,3695.61,14049.89,3545.37,5703.67,8055.0,2289.2
2021-02-14,3713.46,13993.23,3518.56,5773.55,8151.6,2261.3
2021-02-21,3636.44,13786.29,3346.4,5703.22,8225.0,2233.4
2021-02-28,3669.54,13920.69,3220.26,5782.65,8286.8,2246.2
2021-03-07,3833.36,14502.39,3329.44,6046.55,8644.5,2359.2
2021-03-14,3837.02,14621.0,3372.76,5997.96,8493.0,2340.1
2021-03-21,3866.68,14748.94,3380.89,5988.81,8498.2,2360.8
2021-03-28,3945.96,15107.17,3443.66,6102.96,8577.6,2391.9
2021-04-04,3978.84,15234.16,3483.12,6169.41,8565.8,2365.0
2021-04-11,4032.99,15459.75,3525.62,6287.07,8613.5,2395.8
2021-04-18,4013.34,15279.62,3518.88,6257.94,8618.6,2364.0
2021-04-25,3974.74,15135.91,3503.01,6269.48,8815.0,2339.6
2021-05-02,4034.25,15399.65,3427.58,6385.51,9059.2,2386.8
2021-05-09,4017.44,15416.64,3327.8,6385.14,9145.6,2401.7
2021-05-16,4025.78,15437.51,3368.98,6386.41,9204.0,2422.7
2021-05-23,4070.56,15519.98,3425.31,6484.11,9224.6,2461.8
