Date,US Coffee C,US Cotton #2,US Sugar #11,Orange Juice,US Cocoa,Lumber,London Cocoa,London Coffee,London Sugar
2015-11-29,124.0,64.7,15.48,139.95,3369.0,252.1,2287.0,1536.0,415.0
2015-12-06,118.1,63.86,14.58,150.1,3348.0,260.8,2257.0,1499.0,399.2
2015-12-13,118.45,63.79,15.1,143.9,3252.0,267.4,2257.0,1487.0,413.7
2015-12-20,119.7,63.62,15.06,148.3,3210.0,266.6,2264.0,1485.0,414.8
2015-12-27,126.7,63.31,15.24,140.0,3211.0,257.6,2262.0,1491.0,422.2
2016-01-03,119.0,61.49,14.46,130.85,3017.0,257.0,2155.0,1440.0,419.7
2016-01-10,114.9,61.37,14.92,127.2,2905.0,255.0,2115.0,1394.0,427.2
2016-01-17,116.0,62.34,14.42,121.65,2872.0,234.4,2084.0,1352.0,428.5
2016-01-24,116.35,60.99,13.14,132.4,2761.0,240.4,2009.0,1368.0,407.0
2016-01-31,120.4,59.98,13.27,135.05,2772.0,252.8,1990.0,1427.0,396.0
2016-02-07,115.55,58.76,13.15,129.8,2827.0,246.5,2060.0,1419.0,382.5
2016-02-14,115.75,60.13,12.52,130.6,2836.0,262.6,2058.0,1384.0,368.4
2016-02-21,113.0,57.46,13.91,124.8,2882.0,253.8,2161.0,1326.0,403.2
2016-02-28,118.8,57.12,14.83,119.8,3001.0,275.7,2216.0,1363.0,423.8
2016-03-06,124.4,57.16,15.13,121.4,3031.0,288.1,2232.0,1402.0,433.4
2016-03-13,133.85,57.11,15.97,127.75,3118.0,297.1,2256.0,1447.0,450.8
2016-03-20,127.55,57.69,15.87,135.9,2962.0,299.0,2202.0,1458.0,454.4
2016-03-27,127.25,59.2,15.18,147.4,2881.0,300.7,2127.0,1485.0,436.8
2016-04-03,120.45,60.05,14.69,138.9,2872.0,290.5,2136.0,1513.0,428.7
2016-04-10,122.95,60.04,15.04,137.25,2941.0,280.5,2184.0,1525.0,440.0
2016-04-17,122.75,64.23,15.26,125.75,3137.0,281.4,2270.0,1524.0,453.3
2016-04-24,120.85,63.89,16.16,124.55,3207.0,295.6,2313.0,1556.0,467.4
2016-05-01,123.45,61.94,15.74,140.57,3047.0,296.5,2225.0,1619.0,458.4
2016-05-08,128.8,60.86,16.74,145.35,2961.0,306.0,2180.0,1651.0,478.1
2016-05-15,124.7,61.75,17.07,150.1,2912.0,307.3,2148.0,1632.0,481.2
2016-05-22,121.3,64.34,17.52,146.5,3005.0,309.3,2210.0,1630.0,485.2
2016-05-29,127.1,63.84,18.75,158.5,3031.0,301.8,2241.0,1641.0,507.3
2016-06-05,136.95,64.78,19.7,167.55,3135.0,306.1,2276.0,1643.0,529.0
2016-06-12,140.75,64.5,19.76,167.05,3106.0,298.0,2286.0,1645.0,536.0
2016-06-19,134.35,64.54,19.0,166.3,3070.0,295.5,2343.0,1643.0,531.9
2016-06-26,144.85,65.04,20.78,180.85,3034.0,309.3,2404.0,1734.0,564.0
2016-07-03,142.75,65.79,19.57,188.95,3136.0,312.1,2546.0,1795.0,542.7
2016-07-10,145.7,74.36,19.31,183.85,3065.0,318.3,2450.0,1810.0,533.6
2016-07-17,141.9,72.84,19.59,180.65,2886.0,329.1,2384.0,1780.0,537.8
2016-07-24,146.2,74.02,19.05,174.65,2835.0,318.4,2297.0,1805.0,528.4
2016-07-31,142.5,76.78,20.35,183.4,3021.0,322.6,2420.0,1823.0,551.4
2016-08-07,136.85,70.94,19.71,180.95,2993.0,324.1,2420.0,1803.0,534.1
2016-08-14,138.8,68.06,19.77,179.9,3095.0,322.3,2492.0,1786.0,525.3
2016-08-21,143.9,68.03,20.61,186.5,3012.0,316.9,2429.0,1783.0,540.2
2016-08-28,150.1,67.86,20.18,186.45,2923.0,302.4,2290.0,1841.0,539.0
2016-09-04,149.95,69.1,19.99,198.25,2794.0,307.1,2189.0,1903.0,541.2
2016-09-11,147.1,67.36,21.78,196.7,2803.0,303.9,2246.0,1923.0,583.4
2016-09-18,151.4,70.13,22.13,202.7,2852.0,327.1,2290.0,1961.0,592.2
2016-09-25,151.55,68.06,22.53,205.0,2761.0,336.4,2223.0,2005.0,597.2
2016-10-02,148.0,66.97,23.42,198.1,2785.0,343.1,2319.0,2001.0,598.7
2016-10-09,155.4,70.62,22.91,188.45,2718.0,323.4,2268.0,2044.0,593.6
2016-10-16,156.1,69.08,22.71,200.5,2725.0,308.0,2235.0,2128.0,593.8
2016-10-23,165.5,70.87,22.16,216.3,2756.0,300.0,2279.0,2188.0,589.5
2016-10-30,171.35,68.5,21.73,227.7,2581.0,299.9,2103.0,2245.0,574.4
2016-11-06,159.45,68.63,21.7,211.95,2453.0,304.9,2068.0,2083.0,575.0
2016-11-13,157.85,73.24,20.15,212.3,2432.0,320.7,2057.0,2201.0,535.9
2016-11-20,152.3,71.19,19.84,216.45,2419.0,334.4,2044.0,2058.0,527.5
2016-11-27,141.2,71.05,19.12,220.65,2388.0,337.2,1901.0,2064.0,509.4
2016-12-04,135.55,70.72,19.24,213.0,2163.0,317.3,1698.0,1989.0,512.0
2016-12-11,138.2,70.96,18.22,195.05,2238.0,309.3,1818.0,2097.0,492.4
2016-12-18,136.15,69.88,18.15,191.75,2264.0,307.7,1816.0,2103.0,491.0
2016-12-25,137.05,70.69,19.51,198.1,2126.0,316.6,1732.0,2159.0,524.2
2017-01-01,142.85,73.94,20.75,185.55,2261.0,312.9,1821.0,2159.0,543.4
2017-01-08,149.3,72.25,20.52,183.15,2213.0,316.0,1797.0,2214.0,534.6
2017-01-15,153.2,73.0,20.18,166.25,2140.0,325.5,1748.0,2274.0,530.4
2017-01-22,152.4,74.9,20.33,173.2,2095.0,328.4,1696.0,2253.0,537.5
2017-01-29,146.25,76.34,21.11,167.0,2072.0,350.6,1687.0,2177.0,550.9
2017-02-05,145.75,75.84,20.42,169.95,1939.0,370.5,1598.0,2128.0,528.6
2017-02-12,147.8,73.41,20.3,176.25,2034.0,363.3,1613.0,2144.0,550.1
2017-02-19,144.4,76.59,19.8,172.05,2028.0,367.5,1590.0,2095.0,542.1
2017-02-26,141.25,77.94,19.52,174.85,1989.0,357.0,1590.0,2172.0,541.9
2017-03-05,139.65,77.3,18.22,172.1,1967.0,345.5,1597.0,2153.0,512.4
2017-03-12,140.8,78.38,18.17,180.95,2013.0,361.8,1636.0,2160.0,509.5
2017-03-19,137.6,77.47,17.71,180.35,2131.0,376.6,1714.0,2109.0,501.0
2017-03-26,139.3,77.33,16.76,157.0,2095.0,381.4,1679.0,2136.0,477.2
2017-04-02,140.05,73.5,16.77,167.4,2006.0,399.6,1614.0,2170.0,484.0
2017-04-09,138.9,75.69,16.6,160.75,1879.0,385.0,1522.0,2145.0,478.3
2017-04-16,129.85,79.49,16.41,160.0,1859.0,398.5,1423.0,1962.0,471.3
2017-04-23,131.05,78.77,16.04,158.1,1844.0,379.8,1403.0,1917.0,459.5
2017-04-30,133.1,77.81,15.31,147.25,1866.0,383.0,1432.0,1977.0,441.3
2017-05-07,132.6,82.13,15.51,147.55,2045.0,374.8,1536.0,1966.0,442.0
2017-05-14,132.1,79.44,16.38,139.75,2028.0,363.0,1563.0,1951.0,464.6
2017-05-21,131.2,77.17,15.05,138.6,1911.0,354.2,1495.0,1961.0,439.2
2017-05-28,125.55,76.69,13.74,132.5,2001.0,353.5,1554.0,1981.0,410.3
2017-06-04,126.55,75.66,14.27,138.8,2020.0,364.4,1605.0,2002.0,416.9
2017-06-11,123.55,71.91,13.44,141.75,1975.0,363.4,1607.0,2109.0,399.5
2017-06-18,119.95,72.99,12.97,137.65,1843.0,363.7,1520.0,2063.0,395.5
2017-06-25,124.05,68.65,13.68,129.85,1903.0,365.9,1533.0,2158.0,403.7
2017-07-02,126.55,68.43,14.15,132.0,1835.0,365.5,1487.0,2146.0,418.1
2017-07-09,131.7,66.58,14.3,126.9,1876.0,403.0,1505.0,2165.0,418.0
2017-07-16,136.55,68.3,14.4,130.4,1968.0,386.7,1561.0,2167.0,394.0
2017-07-23,137.85,68.78,14.37,136.3,2060.0,377.7,1595.0,2141.0,389.8
2017-07-30,140.15,70.58,14.14,135.3,1994.0,373.8,1563.0,2141.0,386.9
2017-08-06,140.3,68.19,13.2,136.1,1990.0,365.4,1542.0,2139.0,364.4
2017-08-13,128.05,67.19,13.41,140.3,1922.0,366.3,1481.0,2116.0,370.6
2017-08-20,130.2,68.11,14.03,135.4,1962.0,372.0,1514.0,2150.0,384.7
2017-08-27,127.75,71.74,13.75,138.6,1987.0,386.8,1503.0,2071.0,371.4
2017-09-03,129.4,74.51,14.09,154.5,1972.0,399.5,1436.0,1979.0,374.3
2017-09-10,140.0,68.97,14.55,149.2,2009.0,395.2,1484.0,2013.0,369.2
2017-09-17,134.45,68.53,13.98,146.8,1983.0,393.1,1472.0,2028.0,368.1
2017-09-24,128.05,68.42,13.54,148.35,2043.0,402.2,1516.0,1967.0,362.2
2017-10-01,130.0,68.67,13.98,157.15,2085.0,412.1,1593.0,2015.0,371.9
2017-10-08,126.45,68.68,14.41,151.6,2087.0,424.3,1566.0,2009.0,374.8
2017-10-15,125.25,66.84,14.0,156.0,2138.0,427.5,1592.0,2020.0,368.8
2017-10-22,126.6,68.23,14.63,155.55,2115.0,450.9,1573.0,1985.0,380.9
2017-10-29,123.95,68.66,14.38,157.85,2061.0,449.0,1559.0,1904.0,385.1
2017-11-05,127.55,69.07,14.96,162.6,2223.0,471.0,1642.0,1865.0,396.2
2017-11-12,123.8,69.88,15.37,166.8,2126.0,439.7,1577.0,1863.0,393.8
2017-11-19,124.8,71.94,15.45,165.9,2109.0,420.7,1533.0,1765.0,397.1
2017-11-26,127.55,73.22,14.98,162.7,2040.0,435.4,1438.0,1753.0,388.9
2017-12-03,120.6,73.72,14.05,152.85,1892.0,429.7,1336.0,1750.0,366.8
2017-12-10,116.95,75.86,13.66,144.5,1877.0,431.9,1407.0,1731.0,360.5
2017-12-17,120.4,77.9,14.6,135.25,1809.0,450.6,1379.0,1711.0,385.5
2017-12-24,126.2,78.47,15.16,136.0,1892.0,448.0,1378.0,1714.0,394.7
2017-12-31,128.45,77.94,15.08,138.85,1895.0,461.3,1364.0,1747.0,396.7
2018-01-07,122.25,81.57,14.18,136.2,1914.0,472.0,1380.0,1746.0,375.0
2018-01-14,121.25,83.43,13.25,146.5,1931.0,480.0,1380.0,1776.0,353.5
2018-01-21,125.15,80.53,13.36,149.8,1986.0,487.3,1381.0,1772.0,355.6
2018-01-28,120.4,77.37,13.63,147.0,2059.0,483.7,1455.0,1764.0,358.1
2018-02-04,121.85,76.75,13.67,147.6,2031.0,483.0,1468.0,1793.0,354.7
2018-02-11,117.95,75.62,13.38,151.2,2138.0,507.8,1484.0,1789.0,356.8
2018-02-18,119.45,81.42,13.68,148.3,2204.0,526.8,1532.0,1793.0,361.9
2018-02-25,120.35,82.15,13.42,138.1,2320.0,515.5,1638.0,1796.0,363.2
2018-03-04,118.85,84.47,12.84,139.85,2478.0,505.0,1771.0,1830.0,357.3
2018-03-11,116.95,82.81,12.65,138.3,2522.0,489.1,1796.0,1785.0,348.3
2018-03-18,117.2,81.8,12.57,135.25,2615.0,487.6,1821.0,1741.0,357.2
2018-03-25,118.15,81.58,12.35,141.1,2556.0,515.7,1753.0,1777.0,351.2
2018-04-01,117.45,82.69,12.34,137.45,2453.0,536.2,1685.0,1730.0,348.7
2018-04-08,117.3,83.5,12.08,141.05,2564.0,526.8,1735.0,1713.0,352.6
2018-04-15,115.75,85.6,11.64,143.25,2749.0,548.6,1788.0,1722.0,342.4
2018-04-22,120.35,84.44,11.22,153.7,2851.0,571.3,1837.0,1726.0,327.6
2018-04-29,120.45,86.93,11.51,162.45,2799.0,600.5,1884.0,1808.0,321.1
2018-05-06,115.25,84.48,11.22,169.35,2801.0,607.0,1855.0,1751.0,320.7
2018-05-13,113.95,86.51,11.66,166.2,2678.0,624.0,1882.0,1750.0,330.2
2018-05-20,120.4,89.36,12.46,169.3,2556.0,599.3,1844.0,1720.0,351.4
2018-05-27,122.75,93.5,12.52,165.3,2458.0,593.6,1760.0,1750.0,353.0
2018-06-03,117.25,94.89,12.25,159.2,2393.0,589.6,1689.0,1721.0,346.5
2018-06-10,115.2,90.51,12.02,159.9,2552.0,558.2,1750.0,1706.0,342.1
2018-06-17,113.85,85.81,12.05,160.7,2484.0,560.1,1835.0,1724.0,344.5
2018-06-24,111.5,85.38,11.86,159.55,2476.0,569.3,1898.0,1723.0,349.5
2018-07-01,111.25,84.37,11.51,168.4,2459.0,559.6,1876.0,1737.0,340.9
2018-07-08,107.05,87.86,10.96,168.8,2517.0,570.0,1860.0,1766.0,339.1
2018-07-15,110.65,87.11,11.12,170.95,2322.0,485.8,1699.0,1782.0,322.2
2018-07-22,110.45,88.31,10.88,163.8,2233.0,463.3,1648.0,1653.0,323.9
2018-07-29,107.75,88.17,10.85,168.9,2046.0,430.5,1525.0,1662.0,324.3
2018-08-05,107.0,85.21,10.54,161.8,2086.0,414.9,1544.0,1674.0,315.7
2018-08-12,101.2,81.43,10.18,155.35,2115.0,472.5,1534.0,1643.0,307.5
2018-08-19,100.55,81.67,10.23,156.15,2374.0,441.8,1664.0,1620.0,310.6
2018-08-26,98.1,82.29,10.6,157.85,2323.0,437.6,1635.0,1583.0,325.9
2018-09-02,98.8,82.0,11.01,159.55,2288.0,438.6,1600.0,1536.0,329.0
2018-09-09,95.45,81.84,11.16,153.5,2219.0,420.0,1584.0,1537.0,328.9
2018-09-16,99.9,79.14,10.84,147.25,2167.0,340.3,1565.0,1596.0,331.0
2018-09-23,102.45,76.38,10.42,147.6,2057.0,344.4,1496.0,1554.0,320.5
2018-09-30,108.95,76.09,12.63,143.2,2024.0,350.3,1527.0,1655.0,345.8
2018-10-07,116.55,78.36,13.07,144.15,2160.0,320.1,1596.0,1713.0,363.5
2018-10-14,122.1,77.91,13.89,139.5,2162.0,325.9,1606.0,1717.0,379.0
2018-10-21,119.65,78.55,13.84,135.6,2251.0,307.7,1704.0,1711.0,372.9
2018-10-28,120.05,78.78,13.44,137.05,2267.0,340.0,1675.0,1711.0,357.7
2018-11-04,113.85,78.17,12.73,135.3,2250.0,331.1,1638.0,1661.0,344.1
2018-11-11,112.6,78.3,12.69,137.3,2193.0,351.4,1609.0,1628.0,341.1
2018-11-18,107.15,77.27,12.47,141.6,2061.0,362.3,1533.0,1574.0,337.7
2018-11-25,103.25,78.83,12.84,143.95,2144.0,323.9,1571.0,1580.0,348.2
2018-12-02,98.8,80.25,12.87,143.1,2175.0,331.9,1545.0,1533.0,345.6
2018-12-09,96.95,79.59,12.65,139.15,2237.0,321.6,1665.0,1443.0,343.0
2018-12-16,99.7,73.22,12.34,130.45,2271.0,335.2,1682.0,1461.0,337.6
2018-12-23,100.95,72.27,12.39,126.0,2408.0,331.5,1764.0,1509.0,339.0
2018-12-30,101.6,72.48,11.93,121.3,2361.0,323.6,1724.0,1525.0,331.0
2019-01-06,103.85,72.52,12.78,121.0,2356.0,328.5,1698.0,1522.0,344.9
2019-01-13,104.95,73.97,13.03,119.85,2307.0,354.9,1671.0,1525.0,353.2
2019-01-20,106.8,74.17,12.44,119.4,2225.0,381.5,1601.0,1528.0,339.1
2019-01-27,103.7,73.63,12.6,122.25,2168.0,419.2,1591.0,1547.0,337.8
2019-02-03,102.6,72.48,12.71,120.95,2196.0,419.1,1686.0,1530.0,333.9
2019-02-10,97.95,70.22,13.14,115.2,2307.0,408.3,1761.0,1529.0,354.7
2019-02-17,96.45,72.92,13.37,121.3,2269.0,396.9,1757.0,1517.0,359.5
2019-02-24,96.95,73.89,12.62,114.05,2218.0,379.4,1691.0,1517.0,344.4
2019-03-03,95.3,73.33,12.18,111.55,2199.0,389.6,1703.0,1514.0,338.5
2019-03-10,94.6,75.51,12.52,126.4,2197.0,400.5,1656.0,1469.0,340.7
2019-03-17,93.9,76.59,12.57,129.85,2159.0,368.3,1628.0,1480.0,335.4
2019-03-24,94.5,77.58,12.53,119.9,2280.0,360.2,1728.0,1456.0,324.8
2019-03-31,93.2,78.36,12.76,116.75,2413.0,352.8,1810.0,1420.0,330.3
2019-04-07,90.4,78.05,12.77,106.7,2424.0,348.7,1835.0,1387.0,329.6
2019-04-14,90.2,77.34,12.76,107.25,2380.0,335.7,1859.0,1389.0,338.7
2019-04-21,92.7,77.66,12.26,99.8,2344.0,349.5,1876.0,1388.0,340.0
2019-04-28,89.25,75.72,12.01,93.55,2378.0,344.3,1909.0,1321.0,327.4
2019-05-05,89.45,68.47,11.72,95.35,2330.0,342.2,1868.0,1337.0,323.6
2019-05-12,87.35,65.85,11.55,96.75,2353.0,324.0,1729.0,1281.0,321.5
2019-05-19,93.3,68.34,11.66,100.95,2467.0,326.5,1789.0,1352.0,324.4
2019-05-26,104.6,68.17,12.1,108.4,2400.0,305.5,1785.0,1478.0,330.6
2019-06-02,100.95,66.09,12.5,106.1,2478.0,315.8,1798.0,1430.0,337.6
2019-06-09,96.0,66.0,12.75,104.5,2502.0,386.0,1831.0,1364.0,335.0
2019-06-16,99.8,61.66,12.22,100.0,2527.0,405.3,1824.0,1381.0,324.6
2019-06-23,108.25,65.73,12.32,100.95,2450.0,378.9,1771.0,1421.0,328.4
2019-06-30,109.45,66.32,12.36,97.7,2488.0,386.2,1785.0,1414.0,319.8
2019-07-07,105.2,62.63,12.3,103.4,2528.0,360.0,1777.0,1393.0,306.8
2019-07-14,105.85,63.09,11.59,104.1,2467.0,353.7,1836.0,1380.0,315.7
2019-07-21,99.75,64.46,12.02,102.45,2389.0,333.7,1825.0,1344.0,321.0
2019-07-28,98.15,59.42,12.02,99.2,2320.0,368.0,1822.0,1312.0,323.7
2019-08-04,97.3,58.85,11.86,102.3,2195.0,348.9,1726.0,1296.0,318.6
2019-08-11,92.85,60.12,11.64,98.8,2111.0,362.9,1629.0,1304.0,314.1
2019-08-18,92.6,58.18,11.47,96.05,2208.0,359.9,1647.0,1279.0,310.4
2019-08-25,93.6,58.88,11.14,100.5,2161.0,374.5,1640.0,1312.0,301.6
2019-09-01,96.8,58.45,11.02,101.75,2216.0,359.2,1664.0,1272.0,304.1
2019-09-08,99.5,62.3,10.89,101.95,2296.0,374.0,1697.0,1301.0,329.4
2019-09-15,98.4,60.55,11.09,100.15,2473.0,383.8,1876.0,1287.0,325.7
2019-09-22,100.9,60.99,11.53,99.85,2490.0,371.6,1940.0,1321.0,341.4
2019-09-29,99.0,61.77,12.76,100.05,2475.0,365.7,1956.0,1292.0,345.5
2019-10-06,93.7,64.0,12.41,97.4,2506.0,369.4,1931.0,1242.0,339.9
2019-10-13,95.7,65.18,12.32,99.35,2486.0,385.6,1897.0,1216.0,335.9
2019-10-20,99.45,64.99,12.35,98.05,2435.0,403.3,1913.0,1220.0,337.2
2019-10-27,104.0,64.63,12.48,95.15,2478.0,404.1,1898.0,1289.0,340.1
2019-11-03,109.45,64.51,12.57,97.3,2503.0,379.9,1926.0,1354.0,335.2
2019-11-10,106.15,64.86,12.73,100.5,2766.0,375.7,2054.0,1401.0,322.7
2019-11-17,114.6,64.87,12.83,98.15,2666.0,410.4,2047.0,1401.0,339.9
2019-11-24,118.55,65.3,12.94,98.6,2617.0,416.6,1999.0,1385.0,344.9
2019-12-01,123.7,65.95,13.18,95.15,2652.0,406.1,2002.0,1402.0,347.5
2019-12-08,129.45,66.75,13.5,97.35,2660.0,404.6,1795.0,1402.0,355.3
2019-12-15,130.7,67.94,13.54,100.65,2417.0,413.3,1749.0,1341.0,358.5
2019-12-22,132.5,68.75,13.54,97.4,2497.0,409.1,1817.0,1359.0,361.4
2019-12-29,126.35,69.22,13.31,95.6,2519.0,403.6,1829.0,1344.0,357.2
2020-01-05,118.95,71.3,14.07,99.1,2589.0,392.0,1880.0,1316.0,376.8
2020-01-12,112.15,71.3,14.45,95.05,2797.0,430.0,2003.0,1290.0,398.8
2020-01-19,110.15,69.48,14.39,95.75,2733.0,426.2,1946.0,1314.0,401.3
2020-01-26,102.65,67.42,14.61,95.95,2777.0,435.5,1955.0,1334.0,406.2
2020-02-02,98.35,67.8,14.92,94.85,2900.0,440.2,2012.0,1270.0,428.1
2020-02-09,109.1,67.39,15.06,99.15,2904.0,449.3,1963.0,1287.0,407.2
2020-02-16,108.85,68.65,15.59,99.2,2922.0,460.1,2000.0,1265.0,423.4
2020-02-23,110.1,61.8,14.46,101.85,2760.0,399.4,1926.0,1257.0,396.6
2020-03-01,105.6,62.83,13.02,103.15,2702.0,400.4,1850.0,1220.0,370.3
2020-03-08,107.05,60.5,11.7,98.7,2482.0,350.0,1782.0,1215.0,355.0
2020-03-15,119.7,53.69,10.91,105.55,2230.0,322.3,1832.0,1218.0,344.4
2020-03-22,115.85,51.17,11.1,118.2,2257.0,311.3,1785.0,1209.0,350.7
2020-03-29,114.9,51.04,10.31,112.5,2264.0,264.0,1817.0,1191.0,336.5
2020-04-05,118.6,54.41,10.43,109.75,2305.0,322.1,1863.0,1189.0,348.5
2020-04-12,116.05,52.59,10.37,106.6,2379.0,341.7,1878.0,1151.0,340.0
2020-04-19,105.2,55.75,9.73,111.15,2341.0,322.3,1990.0,1098.0,317.4
2020-04-26,104.45,55.79,10.97,110.6,2420.0,327.0,1973.0,1177.0,351.3
2020-05-03,110.1,56.3,10.29,120.5,2418.0,342.6,2011.0,1159.0,348.0
2020-05-10,104.8,58.18,10.38,123.55,2399.0,333.0,1967.0,1151.0,359.2
2020-05-17,103.6,57.54,10.93,126.8,2394.0,367.5,1983.0,1157.0,366.9
2020-05-24,96.3,57.24,10.91,122.5,2454.0,367.1,1960.0,1169.0,362.2
2020-05-31,98.9,61.86,12.02,127.55,2398.0,368.8,1867.0,1233.0,392.9
2020-06-07,95.2,59.78,11.87,122.85,2396.0,354.6,1876.0,1181.0,383.4
2020-06-14,93.75,61.53,12.05,119.05,2387.0,421.4,1804.0,1145.0,368.3
2020-06-21,95.65,59.45,11.55,119.5,2352.0,430.5,1789.0,1128.0,351.2
2020-06-28,102.25,62.97,12.24,123.75,2214.0,448.0,1558.0,1169.0,351.0
2020-07-05,96.15,64.35,11.76,128.95,2278.0,539.0,1510.0,1167.0,335.4
2020-07-12,101.05,61.96,11.73,127.3,2160.0,550.8,1549.0,1268.0,352.4
2020-07-19,108.4,60.24,11.49,124.5,2224.0,541.4,1546.0,1333.0,350.3
2020-07-26,118.95,62.74,12.64,121.75,2400.0,585.8,1621.0,1344.0,381.6
2020-08-02,115.45,62.23,12.67,114.35,2546.0,648.0,1706.0,1393.0,372.3
2020-08-09,114.7,62.93,13.1,119.65,2436.0,726.5,1693.0,1445.0,381.2
2020-08-16,120.1,64.25,12.83,116.8,2459.0,830.9,1637.0,1477.0,370.6
2020-08-23,127.1,64.98,12.6,114.05,2692.0,915.5,1729.0,1522.0,359.7
2020-08-30,134.8,65.06,11.93,121.75,2664.0,879.9,1776.0,1532.0,354.5
2020-09-06,133.35,64.78,11.92,116.65,2620.0,948.0,1770.0,1522.0,357.2
2020-09-13,113.6,65.62,12.77,118.3,2641.0,578.6,1870.0,1456.0,371.5
2020-09-20,113.65,66.0,13.0,105.75,2568.0,607.6,1867.0,1358.0,376.5
2020-09-27,108.95,65.82,13.55,111.75,2482.0,603.0,1733.0,1290.0,373.7
2020-10-04,111.55,67.88,14.23,115.2,2432.0,557.3,1689.0,1260.0,384.9
2020-10-11,107.25,69.99,14.43,115.1,2361.0,534.0,1639.0,1273.0,396.0
2020-10-18,105.6,71.31,14.72,115.0,2479.0,515.3,1695.0,1271.0,395.6
2020-10-25,104.4,68.98,14.36,117.95,2293.0,495.6,1605.0,1339.0,390.5
2020-11-01,106.95,68.56,14.91,113.8,2333.0,555.2,1596.0,1330.0,400.3
2020-11-08,109.25,68.42,14.96,122.6,2365.0,589.1,1592.0,1394.0,412.8
2020-11-15,115.5,71.19,15.21,127.7,2962.0,630.1,1790.0,1365.0,413.3
2020-11-22,121.7,73.35,14.82,128.7,3035.0,630.9,1876.0,1411.0,404.7
2020-11-29,115.35,71.56,14.44,123.95,2878.0,678.6,1717.0,1337.0,397.3
2020-12-06,119.1,74.03,14.43,116.05,2747.0,795.0,1671.0,1335.0,395.8
2020-12-13,123.7,77.03,14.44,117.2,2506.0,850.3,1685.0,1362.0,398.3
2020-12-20,125.95,76.17,14.9,118.95,2593.0,884.4,1691.0,1369.0,408.6
2020-12-27,128.25,78.24,15.49,123.25,2603.0,873.1,1737.0,1374.0,420.9
2021-01-03,123.7,79.86,15.6,122.8,2516.0,870.0,1686.0,1310.0,434.7
2021-01-10,128.15,80.74,16.45,121.85,2527.0,800.1,1734.0,1345.0,461.7
2021-01-17,124.05,81.58,15.87,116.9,2529.0,796.0,1733.0,1304.0,444.8
2021-01-24,122.95,80.61,15.83,110.6,2531.0,887.0,1728.0,1306.0,456.1
2021-01-31,124.5,82.6,16.42,111.25,2587.0,915.6,1742.0,1340.0,474.8
2021-02-07,121.15,87.24,16.38,112.9,2503.0,982.1,1746.0,1342.0,469.6
2021-02-14,127.5,90.58,17.79,109.55,2535.0,990.3,1786.0,1343.0,481.4
2021-02-21,136.85,89.02,17.53,106.75,2701.0,995.6,1912.0,1458.0,455.1
2021-02-28,128.75,87.64,16.4,110.1,2706.0,983.0,1929.0,1360.0,463.5
2021-03-07,132.45,87.79,16.13,115.55,2574.0,1008.1,1909.0,1389.0,459.5
2021-03-14,125.45,84.84,15.76,115.65,2493.0,886.6,1736.0,1365.0,453.4
2021-03-21,128.5,80.36,15.19,111.2,2458.0,953.0,1738.0,1399.0,437.1
2021-03-28,121.6,77.83,14.71,109.95,2392.0,1012.6,1713.0,1325.0,423.4
2021-04-04,127.25,82.33,15.46,110.05,2354.0,1125.5,1598.0,1343.0,422.5
2021-04-11,129.15,83.6,16.72,113.95,2408.0,1294.7,1602.0,1354.0,463.3
2021-04-18,136.85,88.82,16.91,112.8,2410.0,1372.5,1620.0,1387.0,461.2
2021-04-25,139.95,88.34,17.44,109.55,2342.0,1500.5,,1418.0,448.4
2021-05-02,152.3,89.56,17.49,111.45,2422.0,1686.0,1620.0,1500.0,464.7
2021-05-09,144.25,82.57,16.96,116.3,2474.0,1566.0,1689.0,1417.0,453.6
2021-05-16,150.1,82.7,16.67,117.95,2456.0,1453.0,1634.0,1451.0,447.4
2021-05-23,162.35,82.09,17.36,118.65,2412.0,1309.5,1617.0,1583.0,459.6
2021-05-30,157.25,84.06,17.32,120.08,2418.0,1335.0,1609.0,1585.0,464.5
