Date,XAUEUR,EURUSD,EURJPY,EURCAD,EURGBP,EURAUD,EURNZD,EURCHF
2012-12-20,,1.3244,111.75,1.3075,0.8135,1.2631,1.5879,1.2073
2012-12-21,,1.3188,111.08,1.3096,0.8154,1.2670000000000001,1.6,1.2081
2012-12-24,,1.3186,111.92,1.3098,0.8177,1.2723,1.6043,1.2077
2012-12-25,,1.3183,111.83,1.3090000000000002,0.8179,1.2717,1.605,1.2078
2012-12-26,,1.3224,113.23,1.3148,0.8196,1.2746,1.6143,1.2077
2012-12-27,,1.3236,113.92,1.3171,0.8221,1.2759,1.6126,1.209
2012-12-28,,1.3216,113.77,1.3178,0.8177,1.2753,1.6130000000000002,1.2073
2012-12-31,,1.3196,114.5,1.3108,0.8128,1.2692,1.5930000000000002,1.2079
2013-01-01,,1.3205,114.22,1.3104,0.812,1.2696,1.5939,1.2087
2013-01-02,,1.3186,115.05,1.2994,0.8113,1.2561,1.5816,1.2105
2013-01-03,,1.3048,113.86,1.2893,0.8105,1.2474,1.5759999999999998,1.2094
2013-01-04,,1.3069,115.25,1.29,0.8135,1.2471,1.5709,1.2083
2013-01-07,,1.3117,115.16,1.2927,0.8138,1.2488,1.5674,1.2086
2013-01-08,,1.3083,113.98,1.2911,0.8149,1.2457,1.5617,1.2088
2013-01-09,,1.3064,114.67,1.2902,0.8152,1.2424,1.5566,1.2089
2013-01-10,,1.3271,117.43,1.3045,0.8208,1.251,1.5696,1.2127
2013-01-11,,1.3344,119.01,1.3129,0.8273,1.266,1.594,1.2184
2013-01-14,,1.3383,119.64,1.3165,0.8320000000000001,1.266,1.5886,1.2329
2013-01-15,,1.3304,118.04,1.3098,0.8282,1.2598,1.5852,1.2395
2013-01-16,,1.329,117.5,1.3104,0.8303,1.2572,1.5804,1.237
2013-01-17,,1.3377,120.22,1.3184,0.836,1.2687,1.5897,1.2474
2013-01-18,,1.3319,119.97,1.3213,0.8390000000000001,1.2672,1.5919,1.2444
2013-01-21,,1.3314,119.31,1.3221,0.841,1.266,1.5924,1.2411
2013-01-22,,1.3321,118.18,1.3216,0.8413,1.2605,1.5837,1.2376
2013-01-23,,1.3318,118.17,1.3307,0.8406,1.2624,1.5831,1.2378
2013-01-24,,1.3376,120.89,1.3406,0.8471,1.2788,1.5965,1.242
2013-01-25,,1.3462,122.35,1.354,0.8518,1.2908,1.6063,1.2471
2013-01-28,,1.3456,122.13,1.354,0.8574,1.2919,1.6144,1.2462
2013-01-29,,1.3493,122.45,1.3517,0.8561,1.2889,1.6103,1.2435
2013-01-30,,1.3568,123.52,1.3586,0.8584,1.3028,1.6231,1.2357
2013-01-31,,1.3579,124.32,1.3544,0.8563,1.3022,1.6181,1.2363
2013-02-01,,1.364,126.67,1.3613,0.8692,1.3128,1.6157,1.2389
2013-02-04,,1.3514,124.8,1.3493,0.8575,1.2954,1.6029,1.2277
2013-02-05,,1.3584,127.06,1.3522,0.8675,1.3062,1.6071,1.2335
2013-02-06,,1.3523,126.48,1.3464,0.8634,1.3098,1.6048,1.2304
2013-02-07,,1.3396,125.35,1.3369,0.8529,1.3028,1.6098,1.2306
2013-02-08,,1.3365,123.93,1.3403,0.846,1.295,1.6003,1.2259
2013-02-11,,1.3407,125.97,1.3464,0.8558,1.3046,1.6031,1.2315
2013-02-12,,1.3454,125.78,1.3486,0.8591,1.3053,1.6015,1.2339
2013-02-13,,1.3453,125.68,1.347,0.8656,1.2994,1.5983,1.2338
2013-02-14,,1.3361,124.0,1.3371,0.8622,1.2894,1.5755,1.2311
2013-02-15,,1.3363,125.0,1.3455,0.8611,1.2971,1.5817,1.2315
2013-02-18,,1.3352,125.44,1.3495,0.8632,1.2964,1.579,1.2329
2013-02-19,,1.3388,125.23,1.3546,0.8678,1.2931,1.5816,1.2357
2013-02-20,,1.3281,124.36,1.3504,0.8716,1.296,1.5903,1.2318
2013-02-21,,1.3189,122.76,1.3434,0.8648,1.2875,1.5816,1.2283
2013-02-22,,1.319,123.19,1.3464,0.8648,1.2766,1.5742,1.2262
2013-02-25,,1.3062,119.5,1.3418,0.8613,1.2712,1.5661,1.2182
2013-02-26,,1.3062,120.03,1.3403,0.8633,1.2768,1.5836,1.2175
2013-02-27,,1.3139,121.17,1.3446,0.8669,1.2847,1.5902,1.2222
2013-02-28,,1.3056,121.0,1.3464,0.8616,1.2792,1.5798,1.2238
2013-03-01,,1.3022,121.8,1.3371,0.8664,1.2770000000000001,1.5796,1.2286
2013-03-04,,1.3026,121.69,1.3384,0.8619,1.278,1.5734,1.2254
2013-03-05,,1.3051,121.69,1.3413,0.8625,1.2729,1.5706,1.2279
2013-03-06,,1.2967,122.2,1.3401,0.8640000000000001,1.2689,1.5684,1.2314
2013-03-07,,1.3106,124.31,1.3489,0.8729,1.2761,1.5819,1.2355
2013-03-08,,1.3006,124.9,1.3382,0.8712,1.2706,1.5839,1.2372
2013-03-11,,1.3045,125.63,1.3383,0.8748,1.2692,1.5756,1.2357
2013-03-12,,1.3034,125.19,1.3368,0.8742,1.263,1.5776,1.2344
2013-03-13,,1.2961,124.54,1.3323,0.8684,1.2582,1.5829,1.2344
2013-03-14,,1.3005,124.95,1.3294,0.8622,1.2527,1.585,1.2316
2013-03-15,,1.3076,124.62,1.3333,0.8652,1.2561,1.5806,1.2279
2013-03-18,,1.2956,123.28,1.3237,0.8576,1.2454,1.5672,1.2258
2013-03-19,,1.2883,122.4,1.3219999999999998,0.8527,1.2417,1.5608,1.2194
2013-03-20,,1.2933,124.21,1.3266,0.8565,1.2462,1.5719,1.2222
2013-03-21,,1.2898,122.44,1.3219999999999998,0.8503,1.2359,1.5518,1.2209999999999999
2013-03-22,,1.2988,122.75,1.3285,0.8527,1.2437,1.5532,1.2218
2013-03-25,,1.2852,121.02,1.3127,0.847,1.2289,1.5409,1.2193
2013-03-26,,1.2861,121.45,1.3068,0.8482,1.2269,1.5335,1.2193
2013-03-27,,1.278,120.73,1.2986,0.8446,1.2241,1.5276,1.2191
2013-03-28,,1.2816,120.7,1.3032,0.8436,1.2309,1.5322,1.2175
2013-03-29,,1.2819999999999998,120.8,1.304,0.843,1.2305,1.5312,1.2171
2013-04-01,,1.2849,119.84,1.3059,0.8434,1.2323,1.5348,1.216
2013-04-02,,1.2819999999999998,119.73,1.3005,0.8487,1.2268,1.5228,1.2165
2013-04-03,,1.2851,119.56,1.3030000000000002,0.8488,1.2282,1.5261,1.2142
2013-04-04,,1.2936,124.58,1.3099,0.8490000000000001,1.2401,1.5364,1.2155
2013-04-05,,1.2990000000000002,126.7,1.3222,0.8469,1.252,1.5404,1.2144
2013-04-08,,1.3009,129.38,1.3232,0.8533,1.2504,1.5382,1.2166
2013-04-09,,1.3082,129.56,1.3295,0.8537,1.2469,1.5347,1.2199
2013-04-10,,1.307,130.38,1.3253,0.8525,1.2395,1.5233,1.2193
2013-04-11,,1.3103,130.67,1.3245,0.8517,1.2435,1.5187,1.2199
2013-04-12,,1.3112,128.97,1.3283,0.8545,1.2474,1.5267,1.2157
2013-04-15,,1.3036,125.69,1.3369,0.8532,1.2652,1.5518,1.2144
2013-04-16,,1.3178,128.59,1.3459999999999999,0.8577,1.2685,1.5513,1.2155
2013-04-17,,1.3030000000000002,128.0,1.3379,0.8553,1.2658,1.545,1.2155
2013-04-18,,1.3052,128.14,1.3386,0.8540000000000001,1.2670000000000001,1.5512,1.2172
2013-04-19,,1.3052,129.91,1.3401,0.857,1.2701,1.5498,1.2182
2013-04-22,,1.3067,129.66,1.34,0.8544,1.2717,1.5513,1.2208
2013-04-23,,1.2999,129.3,1.3335,0.8531,1.2668,1.5482,1.2292
2013-04-24,,1.3016,129.5,1.335,0.8525,1.2665,1.5354,1.2325
2013-04-25,,1.3013,129.16,1.3271,0.8432,1.2643,1.5312,1.2294
2013-04-26,,1.3028,127.75,1.3248,0.8417,1.2674,1.5369,1.2277
2013-04-29,,1.31,128.06,1.3246,0.8451,1.2656,1.5290000000000001,1.2268
2013-04-30,,1.3167,128.28,1.3264,0.8477,1.2696,1.5395,1.2235
2013-05-01,,1.318,128.35,1.3291,0.8473,1.2823,1.5509,1.2223
2013-05-02,,1.3064,127.99,1.3199,0.8409,1.2747,1.5377,1.2214
2013-05-03,,1.3115,129.88,1.3221,0.8422,1.271,1.5371,1.2268
2013-05-06,,1.3076,129.9,1.3165,0.8413,1.2752,1.5357,1.227
2013-05-07,,1.3079,129.5,1.3135,0.8446,1.284,1.5465,1.2299
2013-05-08,,1.3152,130.22,1.3192,0.8467,1.2933,1.5655,1.2308
2013-05-09,,1.3043,131.23,1.3133,0.8443,1.2923,1.5543,1.2368
2013-05-10,,1.2993,132.03,1.3122,0.8457,1.2964,1.5653,1.2432
2013-05-13,,1.2976,132.12,1.3115,0.8481,1.3037,1.5729,1.242
2013-05-14,,1.2919999999999998,132.26,1.3153,0.8494,1.3063,1.5759999999999998,1.2494
2013-05-15,,1.2887,131.75,1.3090000000000002,0.8459,1.3019,1.5635,1.2435
2013-05-16,,1.2882,131.72,1.3134,0.8436,1.3134,1.5794,1.2429
2013-05-17,,1.2839,132.51,1.3197,0.8463,1.3199,1.5919,1.2485
2013-05-20,,1.2883,131.76,1.3195,0.8446,1.3135,1.5764,1.2456
2013-05-21,,1.2906,132.28,1.3249,0.8516,1.3165,1.5798,1.2521
2013-05-22,,1.2858,132.63,1.3330000000000002,0.8544,1.3259999999999998,1.5919,1.2579
2013-05-23,,1.2936,131.98,1.3330000000000002,0.8562,1.3266,1.59,1.2533
2013-05-24,,1.2932,130.98,1.3344,0.8548,1.3404,1.5972,1.2435
2013-05-27,,1.2932,130.55,1.3372,0.8562,1.3424,1.5993,1.2454
2013-05-28,,1.2856,131.6,1.3369,0.8547,1.3369,1.5921,1.2559
2013-05-29,,1.2941,130.93,1.3397,0.8553,1.3432,1.5985,1.245
2013-05-30,,1.305,131.46,1.344,0.8567,1.3507,1.6163,1.2439
2013-05-31,,1.2999,130.62,1.349,0.8553,1.3579,1.6374,1.2416
2013-06-03,,1.3076,130.16,1.3439,0.8535,1.338,1.6166,1.2386
2013-06-04,,1.3081,130.84,1.3527,0.8541,1.3554,1.6317,1.2388
2013-06-05,,1.3094,129.71,1.3545,0.85,1.3719999999999999,1.6426,1.2339
2013-06-06,,1.3247,128.44,1.3597,0.8490000000000001,1.3808,1.6511,1.2309999999999999
2013-06-07,,1.3223,128.98,1.3483,0.8498,1.3926,1.6764,1.2377
2013-06-10,,1.3257,130.94,1.3514,0.8514,1.4008,1.6774,1.2373
2013-06-11,,1.3315,127.86,1.3562,0.8508,1.4125,1.6907,1.2314
2013-06-12,,1.3337,128.08,1.3618,0.8507,1.4067,1.6692,1.2279
2013-06-13,,1.3375,127.56,1.3586,0.8508,1.3876,1.6515,1.2329999999999999
2013-06-14,,1.3347,125.57,1.3573,0.8498,1.3949,1.6583,1.2297
2013-06-17,,1.3369,126.34,1.3615,0.8503,1.4002,1.672,1.2336
2013-06-18,,1.3394,127.69,1.3676,0.8562,1.4119,1.6768,1.2328
2013-06-19,,1.3295,128.26,1.3659,0.8585,1.4304,1.6832,1.2343
2013-06-20,,1.3219999999999998,128.61,1.3735,0.8524,1.4373,1.7039,1.2257
2013-06-21,,1.3123,128.47,1.3723,0.8511,1.4235,1.6922,1.2264
2013-06-24,,1.3119,128.2,1.3777,0.85,1.4184,1.6924,1.2241
2013-06-25,,1.3085,127.95,1.3752,0.8483,1.4126,1.69,1.2273
2013-06-26,,1.3012,127.19,1.3623,0.8496,1.4026,1.6696,1.2271
2013-06-27,,1.3037,128.23,1.3659,0.8544,1.4057,1.6728,1.2323
2013-06-28,,1.301,128.97,1.3686,0.8552,1.4233,1.6808,1.2292
2013-07-01,,1.3064,130.2,1.3713,0.8585,1.4141,1.6702,1.2349
2013-07-02,,1.2979,130.6,1.368,0.8564,1.4189,1.6745,1.2337
2013-07-03,,1.3009,129.99,1.3662,0.8514,1.4314,1.6719,1.2316
2013-07-04,,1.2913,129.19,1.3574,0.8568,1.4119,1.6488,1.2352
2013-07-05,,1.2832,129.86,1.3573,0.8618,1.4151,1.6645,1.2363
2013-07-08,,1.287,129.94,1.3588,0.8608,1.4091,1.65,1.2402
2013-07-09,,1.2781,129.29,1.3449,0.8598,1.3927,1.6275,1.2431
2013-07-10,,1.2976,129.35,1.3581,0.8646,1.4149,1.6563,1.2436
2013-07-11,,1.3096,129.6,1.3576,0.8624,1.4254,1.6677,1.2404
2013-07-12,,1.3068,129.67,1.3583,0.865,1.4442,1.6795,1.2369
2013-07-15,,1.3062,130.44,1.3622,0.8651,1.4358,1.673,1.2388
2013-07-16,,1.3162,130.43,1.3647,0.8681,1.4225,1.6675,1.236
2013-07-17,,1.3125,130.7,1.3656,0.8628,1.4209,1.6594,1.2351
2013-07-18,,1.311,131.65,1.3603,0.8609,1.4298,1.6591,1.2384
2013-07-19,,1.3142,132.28,1.3626,0.8608,1.4327,1.6568,1.2367
2013-07-22,,1.3186,131.42,1.3628,0.8584,1.4255,1.6545,1.2347
2013-07-23,,1.3224,131.49,1.3604,0.8604,1.4223,1.6535,1.2363
2013-07-24,,1.3201,132.34,1.3619999999999999,0.8619,1.4405,1.6641,1.2374
2013-07-25,,1.3277,131.83,1.3649,0.8627,1.4357,1.6425,1.2345
2013-07-26,,1.3279,130.5,1.3654,0.8633,1.4335,1.6421,1.2328
2013-07-29,,1.3262,129.92,1.3616,0.8646,1.4406,1.6508,1.2347
2013-07-30,,1.3263,130.02,1.3668,0.8704,1.4635,1.6606,1.2333
2013-07-31,,1.3302,130.19,1.3671,0.8747,1.4809,1.6661,1.2322
2013-08-01,,1.3207,131.47,1.3666,0.8735,1.4797,1.6743,1.2375
2013-08-02,,1.3283,131.45,1.3797,0.8688,1.4921,1.6956,1.2344
2013-08-05,,1.3258,130.34,1.3736,0.8632,1.4846,1.6949,1.2298
2013-08-06,,1.3306,130.06,1.3805,0.8669,1.4807,1.6845,1.2323
2013-08-07,,1.3337,128.48,1.3902,0.861,1.4819,1.673,1.2293
2013-08-08,,1.3382,129.42,1.3819,0.8612,1.4697,1.671,1.2317
2013-08-09,,1.3343,128.38,1.3728,0.8609,1.4514,1.6598,1.2314
2013-08-12,,1.33,128.88,1.371,0.8601,1.4539,1.66,1.2314
2013-08-13,,1.3262,130.25,1.3718,0.8584,1.4548,1.6652,1.2374
2013-08-14,,1.3256,130.08,1.3708,0.8552,1.4533,1.6513,1.2403
2013-08-15,,1.3348,129.97,1.3755,0.8534,1.4602,1.6534,1.2363
2013-08-16,,1.3329,130.0,1.3779,0.8528,1.4514,1.6449,1.2349
2013-08-19,,1.3335,130.1,1.3796,0.8521,1.4638,1.6527,1.2322
2013-08-20,,1.3417,130.52,1.3942,0.8564,1.4788,1.6814,1.2311
2013-08-21,,1.3357,130.48,1.399,0.8529,1.4889,1.7023,1.2322
2013-08-22,,1.3356,131.87,1.4045,0.8569,1.4826,1.7058,1.2329999999999999
2013-08-23,,1.3382,132.14,1.4045,0.8596,1.4828,1.7155,1.2331
2013-08-26,,1.3369,131.69,1.4038,0.8582,1.4804,1.7027,1.2338
2013-08-27,,1.3393,129.95,1.4028,0.8615,1.4907,1.7176,1.2288
2013-08-28,,1.334,130.25,1.3988,0.8591,1.492,1.7103,1.23
2013-08-29,,1.3241,130.22,1.3946,0.8540000000000001,1.4827,1.7043,1.2325
2013-08-30,,1.3222,129.8,1.3933,0.8526,1.4858,1.7114,1.2297
2013-09-02,,1.3192,131.05,1.3911,0.8486,1.4693,1.6892,1.2328
2013-09-03,,1.317,131.15,1.3874,0.8464,1.4534,1.6883,1.2335
2013-09-04,,1.3209,131.77,1.386,0.8453,1.4403,1.6708,1.2353
2013-09-05,,1.3119999999999998,131.36,1.3783,0.8416,1.4383,1.6643,1.2395
2013-09-06,,1.318,130.63,1.3713,0.8432,1.4348,1.6478,1.2355
2013-09-09,,1.3255,131.99,1.3746,0.8447,1.4364,1.6535,1.2358
2013-09-10,,1.3268,133.23,1.3731,0.8433,1.4251,1.6446,1.2404
2013-09-11,,1.3312,132.95,1.3737,0.8416,1.4269,1.6471,1.2384
2013-09-12,,1.3299,132.39,1.3728,0.8414,1.4345,1.6342,1.2376
2013-09-13,,1.3294,132.1,1.3761,0.8374,1.4379,1.6349,1.2363
2013-09-16,,1.3334,132.11,1.3766,0.8388,1.4308,1.6317,1.2366
2013-09-17,,1.3359,132.41,1.3755,0.84,1.4279,1.6216,1.237
2013-09-18,,1.3522,132.44,1.382,0.8375,1.4205,1.6153,1.2334
2013-09-19,,1.3530000000000002,134.56,1.3887,0.8440000000000001,1.4337,1.6156,1.2321
2013-09-20,,1.3524,134.31,1.3936,0.8449,1.4396,1.6162,1.2309999999999999
2013-09-23,,1.3493,133.38,1.3877,0.841,1.4306,1.6114,1.2292
2013-09-24,,1.3474,133.03,1.3878,0.8419,1.4344,1.6267,1.23
2013-09-25,,1.3526,133.15,1.395,0.8412,1.444,1.6413,1.2298
2013-09-26,,1.3489,133.53,1.3906,0.8409,1.4404,1.6269,1.2279
2013-09-27,,1.3522,132.87,1.3937,0.8379,1.4516,1.6323,1.225
2013-09-30,,1.3526,132.87,1.3945,0.8357,1.452,1.6319,1.2241
2013-10-01,,1.3526,132.55,1.3961,0.8352,1.4392,1.6345,1.2249
2013-10-02,,1.3579,132.19,1.4036,0.8370000000000001,1.4467,1.6302,1.2258
2013-10-03,,1.3618,132.45,1.4072,0.8429,1.4494,1.6421,1.2247
2013-10-04,,1.3558,132.16,1.3959,0.8468,1.4372,1.6302,1.23
2013-10-07,,1.3582,131.35,1.4007,0.8438,1.4404,1.6354,1.2264
2013-10-08,,1.3573,131.5,1.4072,0.8438,1.4403,1.6374,1.2269
2013-10-09,,1.3524,131.66,1.4058,0.8477,1.4322,1.6286,1.2309999999999999
2013-10-10,,1.3519999999999999,132.7,1.406,0.8468,1.4304,1.6322,1.2331
2013-10-11,,1.3542,133.49,1.4016,0.8488,1.4304,1.6271,1.2355
2013-10-14,,1.3561,133.69,1.4043,0.8485,1.4293,1.6227,1.2346
2013-10-15,,1.3523,132.75,1.4039,0.8454,1.4196,1.6151,1.2344
2013-10-16,,1.3535,133.68,1.3977,0.8486,1.4169,1.6062,1.2363
2013-10-17,,1.3676,133.9,1.4072,0.846,1.4192,1.6118,1.2342
2013-10-18,,1.3685,133.76,1.4079,0.8466,1.4143,1.6098,1.2344
2013-10-21,,1.3683,134.35,1.4095,0.8474,1.4174,1.6182,1.2342
2013-10-22,,1.3781,135.25,1.4175,0.8488,1.4196,1.6186,1.2332
2013-10-23,,1.3777,134.16,1.4304,0.8523,1.431,1.6414,1.229
2013-10-24,,1.38,134.25,1.4382,0.8518,1.4341,1.6516,1.2314
2013-10-25,,1.3805,134.49,1.4424,0.8539,1.4405,1.6673,1.2323
2013-10-28,,1.3784,134.64,1.4397,0.8539,1.4402,1.6603,1.2348
2013-10-29,,1.3746,134.96,1.4392,0.8566,1.4501,1.6649,1.2354
2013-10-30,,1.3736,135.31,1.4395,0.8564,1.4485,1.6617,1.2351
2013-10-31,,1.3584,133.61,1.4168,0.8468,1.4361,1.6441,1.2317
2013-11-01,,1.3487,133.11,1.4056,0.8468,1.4291,1.6313,1.2306
2013-11-04,,1.3516,133.27,1.4086,0.8464,1.4209,1.6315,1.2296
2013-11-05,,1.3474,132.74,1.4086,0.8398,1.4173,1.6109,1.2311
2013-11-06,,1.3512,133.31,1.4079,0.8402,1.4186,1.6132,1.2329
2013-11-07,,1.3419999999999999,131.63,1.4036,0.8337,1.4192,1.6123,1.2289
2013-11-08,,1.3371,132.48,1.4013,0.8348,1.4247,1.6216,1.2323
2013-11-11,,1.3407,132.93,1.4044,0.8385,1.4325,1.6245,1.2326
2013-11-12,,1.3436,133.87,1.4102,0.8448,1.4446,1.6342,1.2328
2013-11-13,,1.3487,133.85,1.41,0.8398,1.4407,1.6268,1.2324
2013-11-14,,1.3459,134.62,1.4080000000000001,0.8378,1.4446,1.6268,1.2336
2013-11-15,,1.3495,135.2,1.4089,0.8372,1.4402,1.6179,1.2349
2013-11-18,,1.3505,135.05,1.4084,0.8383,1.4403,1.6203,1.2333
2013-11-19,,1.3539,135.6,1.4175,0.8399,1.4351,1.6178,1.2335
2013-11-20,,1.3439,134.44,1.4049,0.8345,1.4398,1.6246,1.2313
2013-11-21,,1.3482,136.38,1.4180000000000001,0.8322,1.46,1.6431,1.2308
2013-11-22,,1.3558,137.31,1.4257,0.8356,1.4785,1.6545,1.2295
2013-11-25,,1.3516,137.44,1.4253,0.8367,1.4756,1.6468,1.2325
2013-11-26,,1.3572,137.49,1.4306,0.8370000000000001,1.4868,1.6563,1.2304
2013-11-27,,1.3579,138.73,1.4387,0.8337,1.4956,1.6658,1.2325
2013-11-28,,1.3605,139.22,1.4396,0.8325,1.495,1.6759,1.2319
2013-11-29,,1.359,139.22,1.4427,0.8303,1.4916,1.6717,1.2317
2013-12-02,,1.3542,139.41,1.4415,0.8279,1.4871,1.6543,1.2304
2013-12-03,,1.359,139.31,1.4469,0.8290000000000001,1.4873,1.6488,1.229
2013-12-04,,1.3594,139.14,1.4521,0.8297,1.5054,1.6583,1.2268
2013-12-05,,1.3668,139.12,1.456,0.8367,1.508,1.6628,1.2256
2013-12-06,,1.3706,141.04,1.4577,0.8383,1.5057,1.6543,1.2227
2013-12-09,,1.3739,141.88,1.46,0.8362,1.5076,1.6587,1.2235
2013-12-10,,1.3761,141.52,1.4588,0.8367,1.5039,1.6555,1.2211
2013-12-11,,1.3786,141.22,1.4599,0.8418,1.5233,1.6694,1.2221
2013-12-12,,1.3755,142.2,1.4634,0.8413,1.5390000000000001,1.6673,1.2231
2013-12-13,,1.3743,141.85,1.4548,0.8433,1.5334,1.6623,1.2223
2013-12-16,,1.3761,141.76,1.4582,0.8443,1.538,1.6663,1.2208
2013-12-17,,1.3768,141.35,1.4604,0.8466,1.5475,1.6644,1.2184
2013-12-18,,1.3685,142.71,1.4647,0.8348,1.5444,1.6612,1.2235
2013-12-19,,1.3663,142.43,1.4569999999999999,0.8344,1.5409,1.6682,1.2271
2013-12-20,,1.3672,142.29,1.4541,0.8369,1.5324,1.6652,1.2251
2013-12-23,,1.3696,142.59,1.4525,0.8374,1.5330000000000001,1.6705,1.2245
2013-12-24,,1.3684,142.81,1.4548,0.8357,1.5341,1.6717,1.2254
2013-12-25,,1.368,142.79,1.4551,0.8367,1.5341,1.6717,1.2253
2013-12-26,,1.3691,143.5,1.4579,0.8342,1.5393,1.6765,1.2275
2013-12-27,,1.3742,144.53,1.4712,0.8338,1.5494,1.6863,1.2252
2013-12-30,,1.3805,145.16,1.4698,0.8365,1.5505,1.6828,1.2258
2013-12-31,,1.3746,144.76,1.4599,0.8301,1.5414,1.6741,1.2276
2014-01-01,,1.3754,144.75,1.464,0.8302,1.5481,1.6778,1.2268
2014-01-02,895.56,1.3672,143.24,1.4589,0.8309,1.5345,1.6704,1.2294
2014-01-03,910.34,1.3588,142.49,1.4452,0.8277,1.5188,1.6424,1.2303
2014-01-06,908.24,1.3628,142.03,1.4522,0.8307,1.5198,1.6436,1.2322
2014-01-07,902.93,1.3616,142.45,1.4658,0.8301,1.5252,1.6438,1.2378
2014-01-08,903.62,1.3575,142.35,1.4688,0.8254,1.5249,1.6424,1.2367
2014-01-09,903.29,1.3609,142.64,1.4751,0.8256,1.5293,1.6483,1.2345
2014-01-10,913.09,1.367,142.37,1.4892,0.8294,1.5195,1.6463,1.2337
2014-01-13,917.55,1.3672,140.82,1.4851,0.8346,1.5101,1.6321,1.2291
2014-01-14,909.89,1.3679,142.56,1.4973,0.8320000000000001,1.5257,1.6321,1.2347
2014-01-15,912.64,1.3605,142.25,1.4877,0.8311,1.526,1.6316,1.2358
2014-01-16,912.31,1.3619999999999999,142.16,1.489,0.8329,1.5442,1.6303,1.2327
2014-01-17,926.03,1.3541,141.25,1.4844,0.8244,1.5418,1.6391,1.2326
2014-01-20,926.85,1.3552,141.19,1.4836,0.8247,1.5381,1.6274,1.2334
2014-01-21,916.89,1.3561,141.47,1.4872,0.8231,1.5401,1.6304,1.2343
2014-01-22,913.41,1.3548,141.59,1.5019,0.8174,1.5305,1.6303,1.2348
2014-01-23,922.55,1.3695,141.42,1.5204,0.8232,1.5619,1.6494,1.2291
2014-01-24,928.83,1.3678,139.92,1.5166,0.8297,1.5752,1.6654,1.2235
2014-01-27,920.18,1.3672,140.2,1.5199,0.8244,1.5646,1.6606,1.2255
2014-01-28,917.53,1.3669,140.74,1.5241,0.8245,1.5571,1.6553,1.2264
2014-01-29,927.55,1.3663,139.77,1.5265,0.8249,1.5632,1.6635,1.2218
2014-01-30,918.34,1.3556,139.25,1.5124,0.8223,1.5413,1.66,1.2238
2014-01-31,922.5,1.3487,137.62,1.501,0.8206,1.5404,1.6673,1.2225
2014-02-03,931.69,1.3525,136.59,1.5037,0.8295,1.5454,1.6728,1.2184
2014-02-04,927.13,1.3519,137.43,1.4985,0.8281,1.5145,1.6399,1.2218
2014-02-05,930.36,1.3533,137.31,1.5,0.8298,1.5192,1.6475,1.2227
2014-02-06,924.59,1.359,138.76,1.5044,0.8326,1.5173,1.6477,1.2245
2014-02-07,929.91,1.3635,139.54,1.5043,0.8308,1.5221,1.6441,1.2244
2014-02-10,933.7,1.3647,139.55,1.5087,0.8320000000000001,1.525,1.6504,1.2241
2014-02-11,943.72,1.3639,139.98,1.501,0.8291,1.5091,1.6389,1.2252
2014-02-12,950.79,1.3594,139.39,1.4956,0.8192,1.5061,1.6339,1.2243
2014-02-13,951.0,1.3681,139.78,1.5019,0.8213,1.5235,1.6399,1.2224
2014-02-14,963.58,1.3693,139.39,1.5032,0.8176,1.5158,1.6357,1.2226
2014-02-17,969.42,1.3708,139.71,1.5031,0.8201,1.5177,1.6381,1.2222
2014-02-18,959.78,1.3758,140.84,1.506,0.8246,1.5239,1.6566,1.2218
2014-02-19,955.67,1.3733,140.52,1.5214,0.8233,1.5259,1.6597,1.2204
2014-02-20,962.6,1.3718,140.29,1.5224,0.8239,1.5232,1.6521,1.2205
2014-02-21,963.88,1.374,140.87,1.5265,0.8268,1.5306,1.6588,1.2199
2014-02-24,972.45,1.3735,140.81,1.5188,0.8246,1.5198,1.6488,1.2209999999999999
2014-02-25,975.76,1.3746,140.53,1.5235,0.8240000000000001,1.5239,1.6502,1.2189
2014-02-26,972.76,1.3688,140.13,1.5231,0.821,1.5264,1.6465,1.2191
2014-02-27,971.47,1.3709,140.01,1.5246,0.8215,1.5292,1.6380000000000001,1.2178
2014-02-28,961.03,1.3803,140.51,1.5273,0.8243,1.5459,1.6452,1.2146
2014-03-03,983.37,1.3735,139.34,1.5213,0.8240000000000001,1.5369,1.6405,1.213
2014-03-04,972.52,1.3744,140.47,1.5244,0.8247,1.5355,1.6378,1.2196
2014-03-05,973.02,1.3733,140.5,1.5143,0.8212,1.5281,1.6317,1.2182
2014-03-06,973.68,1.3861,142.86,1.5227,0.828,1.5248,1.6354,1.2205
2014-03-07,965.62,1.3878,143.33,1.5381,0.8302,1.5297,1.6385,1.2186
2014-03-10,966.09,1.3877,143.3,1.5415,0.8337,1.5385,1.6383,1.218
2014-03-11,972.62,1.3859,142.78,1.5392,0.8340000000000001,1.5439,1.6362,1.2174
2014-03-12,982.78,1.3904,142.87,1.5458,0.8366,1.547,1.631,1.2153
2014-03-13,990.6,1.3869,141.25,1.5359,0.8342,1.5354,1.6234,1.2135
2014-03-14,993.87,1.3914,141.03,1.5453,0.8359,1.5411,1.63,1.214
2014-03-17,981.37,1.3922,141.69,1.5390000000000001,0.8368,1.5322,1.6254,1.2159
2014-03-18,973.96,1.3934,141.34,1.5516,0.8397,1.5265,1.6159,1.2167
2014-03-19,961.32,1.3833,141.57,1.5549,0.8362,1.5297,1.6157,1.2181
