Date,PHLX Yen,PHLX Swiss Franc,Japan 10Y,Switzerland 10Y
2012-03-01,123.31,110.43,0.963,0.72
2012-03-02,122.23,109.42,0.9940000000000001,0.69
2012-03-05,122.63,109.61,0.992,0.6920000000000001
2012-03-06,123.66,108.86,0.997,0.6729999999999999
2012-03-07,123.33,109.1,0.988,0.69
2012-03-08,122.6,110.1,0.996,0.7040000000000001
2012-03-09,121.29,108.87,0.996,0.7120000000000001
2012-03-12,121.54,109.1,0.983,0.6990000000000001
2012-03-13,120.62,108.35,0.982,0.7440000000000001
2012-03-14,119.51,107.46,1.016,0.816
2012-03-15,119.8,108.35,1.056,0.903
2012-03-16,119.9,109.24,1.051,0.9359999999999999
2012-03-19,119.98,109.79,1.04,0.924
2012-03-20,119.48,109.7,,0.932
2012-03-21,119.94,109.6,1.0270000000000001,0.919
2012-03-22,121.15,109.48,1.033,0.904
2012-03-23,121.47,110.13,1.033,0.8959999999999999
2012-03-26,120.75,110.76,1.022,0.922
2012-03-27,120.23,110.5,1.021,0.915
2012-03-28,120.68,110.48,1.0090000000000001,0.893
2012-03-29,121.32,110.34,1.002,0.851
2012-03-30,120.69,110.86,0.993,0.857
2012-04-02,121.84,110.7,1.018,0.8540000000000001
2012-04-03,120.71,109.93,1.036,0.862
2012-04-04,121.28,109.19,1.034,0.85
2012-04-05,121.48,108.73,1.0090000000000001,0.8109999999999999
2012-04-06,,,0.995,0.8109999999999999
2012-04-08,,,,0.8109999999999999
2012-04-09,122.69,109.08,0.973,
2012-04-10,123.97,108.88,0.963,0.736
2012-04-11,123.66,109.0,0.955,0.784
2012-04-12,123.65,109.75,0.9570000000000001,0.765
2012-04-13,123.59,108.76,0.953,0.752
2012-04-16,124.39,109.32,0.943,0.7290000000000001
2012-04-17,123.68,109.26,0.937,0.7559999999999999
2012-04-18,123.04,109.19,0.9470000000000001,0.733
2012-04-19,122.5,109.27,0.946,0.727
2012-04-20,122.66,110.07,0.9420000000000001,0.7659999999999999
2012-04-23,123.19,109.48,0.927,0.733
2012-04-24,122.95,109.82,0.937,0.755
2012-04-25,123.05,110.03,0.9279999999999999,0.75
2012-04-26,123.42,109.93,0.9209999999999999,0.721
2012-04-27,124.7,110.31,0.898,0.72
2012-04-30,125.34,110.21,,0.713
2012-05-01,124.9,110.19,0.885,0.713
2012-05-02,124.81,109.52,0.894,0.679
2012-05-03,124.7,109.48,,0.6779999999999999
2012-05-04,125.26,108.93,,0.6629999999999999
2012-05-06,,,,0.667
2012-05-07,125.16,108.67,0.8640000000000001,0.662
2012-05-08,125.2,108.28,0.873,0.6509999999999999
2012-05-09,125.6,107.68,0.8540000000000001,0.632
2012-05-10,125.12,107.71,0.868,0.639
2012-05-11,125.12,107.56,0.858,0.638
2012-05-14,125.21,106.79,0.853,0.586
2012-05-15,124.73,106.02,0.856,0.621
2012-05-16,124.53,105.88,0.8340000000000001,0.655
2012-05-17,126.11,105.7,0.852,0.649
2012-05-18,126.57,106.39,0.8320000000000001,0.616
2012-05-21,126.11,106.68,0.861,0.647
2012-05-22,125.05,105.6,0.863,0.679
2012-05-23,125.83,104.81,0.872,0.609
2012-05-24,125.65,104.4,0.8740000000000001,0.6409999999999999
2012-05-25,125.53,104.2,0.8909999999999999,0.638
2012-05-28,,,0.884,0.638
2012-05-29,125.79,104.07,0.857,0.617
2012-05-30,126.45,103.01,0.85,0.573
2012-05-31,127.62,102.92,0.8290000000000001,0.544
2012-06-01,128.26,103.53,0.8170000000000001,0.49700000000000005
2012-06-04,127.64,104.06,0.8240000000000001,0.529
2012-06-05,126.98,103.7,0.863,0.521
2012-06-06,126.25,104.72,0.873,0.603
2012-06-07,125.6,104.6,0.888,0.643
2012-06-08,125.87,104.2,0.86,0.61
2012-06-11,125.95,103.88,0.8759999999999999,0.5529999999999999
2012-06-12,125.71,104.17,0.851,0.54
2012-06-13,125.92,104.55,0.863,0.5529999999999999
2012-06-14,126.0,105.18,0.862,0.541
2012-06-15,127.15,105.25,0.852,0.57
2012-06-18,126.41,104.74,0.845,0.535
2012-06-19,126.69,105.66,0.82,0.5479999999999999
2012-06-20,125.78,105.77,0.8290000000000001,0.597
2012-06-21,124.6,104.44,0.8270000000000001,0.551
2012-06-22,124.35,104.7,0.8320000000000001,0.57
2012-06-25,125.53,104.13,0.836,0.575
2012-06-26,125.84,104.01,0.828,0.617
2012-06-27,125.45,103.85,0.813,0.61
2012-06-28,125.86,103.57,0.821,0.599
2012-06-29,125.32,105.45,0.8390000000000001,0.6579999999999999
2012-07-01,,,,0.6579999999999999
2012-07-02,125.79,104.74,0.8340000000000001,0.604
2012-07-03,125.23,104.97,0.8240000000000001,0.627
2012-07-04,,,0.8220000000000001,0.616
2012-07-05,125.18,103.17,0.812,0.568
2012-07-06,125.55,102.33,0.809,0.5479999999999999
2012-07-07,,,,0.5479999999999999
2012-07-08,,,,0.5479999999999999
2012-07-09,125.68,102.59,0.805,0.546
2012-07-10,125.92,102.04,0.7979999999999999,0.5579999999999999
2012-07-11,125.4,101.92,0.789,0.531
2012-07-12,126.14,101.6,0.775,0.521
2012-07-13,126.32,102.0,0.777,0.5379999999999999
2012-07-16,126.8,102.17,,0.518
2012-07-17,126.48,102.32,0.774,0.525
2012-07-18,126.91,102.24,0.759,0.522
2012-07-19,127.22,102.25,0.7440000000000001,0.507
2012-07-20,127.36,101.23,0.745,0.479
2012-07-23,127.61,100.93,0.728,0.495
2012-07-24,127.9,100.46,0.737,0.507
2012-07-25,127.93,101.18,0.728,0.501
2012-07-26,127.87,102.28,0.738,0.518
2012-07-27,127.45,102.57,0.748,0.53
2012-07-30,127.92,102.11,0.782,0.508
2012-07-31,128.03,102.42,0.7979999999999999,0.462
2012-08-01,127.49,101.77,0.782,0.46399999999999997
2012-08-02,127.84,101.44,0.777,0.45399999999999996
2012-08-03,127.46,103.1,0.7390000000000001,0.51
2012-08-05,,,,0.508
2012-08-06,127.85,103.19,0.742,0.517
2012-08-07,127.25,103.19,0.777,0.584
2012-08-08,127.49,102.92,0.802,0.57
2012-08-09,127.3,102.45,0.805,0.597
2012-08-10,127.75,102.35,0.802,0.5760000000000001
2012-08-13,127.69,102.71,0.7929999999999999,0.5710000000000001
2012-08-14,126.99,102.59,0.797,0.5770000000000001
2012-08-15,126.65,102.33,0.8220000000000001,0.583
2012-08-16,126.02,102.88,0.865,0.563
2012-08-17,125.68,102.7,0.8370000000000001,0.562
2012-08-20,125.94,102.8,0.8440000000000001,0.563
2012-08-21,126.16,103.86,0.828,0.578
2012-08-22,127.19,104.34,0.8270000000000001,0.575
2012-08-23,127.4,104.63,0.831,0.5479999999999999
2012-08-24,127.12,104.19,0.8109999999999999,0.519
2012-08-27,126.99,104.06,0.813,0.546
2012-08-28,127.38,104.64,0.813,0.527
2012-08-29,127.02,104.35,0.802,0.521
2012-08-30,127.17,104.17,0.807,0.479
2012-08-31,127.61,104.75,0.7979999999999999,0.507
2012-09-03,,,0.785,0.498
2012-09-04,127.54,104.63,0.7879999999999999,0.496
2012-09-05,127.56,104.68,0.8029999999999999,0.508
2012-09-06,126.8,104.85,0.809,0.5429999999999999
2012-09-07,127.82,105.88,0.8220000000000001,0.589
2012-09-10,127.77,105.66,0.804,0.601
2012-09-11,128.61,106.51,0.8,0.606
2012-09-12,128.48,106.7,0.8109999999999999,0.62
2012-09-13,129.04,106.92,0.828,0.6
2012-09-14,127.59,107.9,0.802,0.649
2012-09-17,127.04,107.83,,0.627
2012-09-18,126.9,107.67,0.815,0.622
2012-09-19,127.61,107.82,0.8190000000000001,0.613
2012-09-20,127.82,107.16,0.8029999999999999,0.611
2012-09-21,127.95,107.21,0.802,0.609
2012-09-22,,,,0.609
2012-09-23,,,,0.609
2012-09-24,128.49,106.9,0.797,0.594
2012-09-25,128.56,106.72,0.7959999999999999,0.59
2012-09-26,128.68,106.45,0.784,0.5660000000000001
2012-09-27,128.86,106.72,0.7809999999999999,0.542
2012-09-28,128.35,106.42,0.773,0.528
2012-10-01,128.23,106.56,0.763,0.522
2012-10-02,127.95,106.8,0.762,0.5329999999999999
2012-10-03,127.38,106.56,0.7659999999999999,0.49700000000000005
2012-10-04,127.43,107.5,0.773,0.504
2012-10-05,127.14,107.58,0.778,0.539
2012-10-08,127.71,107.15,,0.512
2012-10-09,127.84,106.34,0.775,0.499
2012-10-10,127.9,106.42,0.7709999999999999,0.503
2012-10-11,127.64,107.0,0.759,0.51
2012-10-12,127.51,107.13,0.768,0.49700000000000005
2012-10-15,127.07,107.14,0.758,0.475
2012-10-16,126.82,108.09,0.762,0.506
2012-10-17,126.67,108.43,0.772,0.527
2012-10-18,126.14,108.15,0.794,0.539
2012-10-19,126.1,107.71,0.784,0.525
2012-10-22,125.07,107.93,0.782,0.513
2012-10-23,125.21,107.24,0.785,0.484
2012-10-24,125.34,107.22,0.779,0.496
2012-10-25,124.54,106.93,0.7809999999999999,0.512
2012-10-26,125.56,106.99,0.768,0.506
2012-10-29,,,0.774,0.49
2012-10-30,,,0.763,0.496
2012-10-31,125.31,107.37,0.7759999999999999,0.486
2012-11-01,124.79,107.34,0.782,0.486
2012-11-02,124.28,106.38,0.7829999999999999,0.486
2012-11-03,,,,0.486
2012-11-05,124.62,106.01,0.773,0.46399999999999997
2012-11-06,124.43,106.07,0.767,0.47100000000000003
2012-11-07,125.09,105.87,0.767,0.45399999999999996
2012-11-08,125.9,105.75,0.7490000000000001,0.45899999999999996
2012-11-09,125.79,105.41,0.7390000000000001,0.43200000000000005
2012-11-12,125.83,105.47,0.735,0.431
2012-11-13,125.9,105.55,0.737,0.418
2012-11-14,124.6,105.79,0.7440000000000001,0.409
2012-11-15,123.22,106.12,0.7390000000000001,0.442
2012-11-16,122.93,105.8,0.737,0.43200000000000005
2012-11-19,122.86,106.16,0.738,0.442
2012-11-20,122.38,106.39,0.735,0.474
2012-11-21,121.19,106.52,0.7390000000000001,0.48
2012-11-22,,,0.742,0.479
2012-11-23,121.34,107.74,,0.48700000000000004
2012-11-26,121.87,107.96,0.738,0.467
2012-11-27,121.75,107.51,0.737,0.461
2012-11-28,121.85,107.67,0.722,0.423
2012-11-29,121.8,107.82,0.7170000000000001,0.44
2012-11-30,121.26,107.76,0.7120000000000001,0.42100000000000004
2012-12-03,121.62,108.06,0.7090000000000001,0.44
2012-12-04,122.03,107.92,0.706,0.44299999999999995
2012-12-05,121.31,107.97,0.7140000000000001,0.41700000000000004
2012-12-06,121.37,107.23,0.693,0.392
2012-12-07,121.22,107.03,0.706,0.401
2012-12-10,121.44,107.14,0.7020000000000001,0.376
2012-12-11,121.19,107.24,0.7040000000000001,0.385
2012-12-12,120.2,107.95,0.701,0.419
2012-12-13,119.54,108.28,0.728,0.45399999999999996
2012-12-14,119.82,108.97,0.733,0.45299999999999996
2012-12-17,119.21,108.99,0.738,0.45299999999999996
2012-12-18,118.79,109.51,0.7559999999999999,0.478
2012-12-19,118.97,109.37,0.7759999999999999,0.486
2012-12-20,118.55,109.74,0.7709999999999999,0.49
2012-12-21,118.73,109.18,0.765,0.485
2012-12-22,,,,0.485
2012-12-23,,,,0.485
2012-12-24,117.88,109.21,,0.485
2012-12-25,,,0.77,
2012-12-26,116.84,109.51,0.789,
2012-12-27,116.15,109.56,0.8029999999999999,0.45299999999999996
2012-12-28,116.39,109.48,0.802,0.452
2012-12-30,,,,0.452
2012-12-31,115.25,109.3,,0.452
2013-01-01,,,,0.452
2013-01-02,114.54,108.93,,
2013-01-03,114.57,107.93,,0.483
2013-01-04,113.44,108.14,0.833,0.521
2013-01-07,113.95,108.6,0.8340000000000001,0.505
2013-01-08,114.82,108.22,0.835,0.515
2013-01-09,113.79,108.04,0.831,0.573
2013-01-10,112.64,109.39,0.83,0.659
2013-01-11,112.14,109.48,0.8220000000000001,0.6759999999999999
2013-01-13,,,,0.6759999999999999
2013-01-14,111.7,108.45,,0.645
2013-01-15,112.62,107.34,0.78,0.6659999999999999
2013-01-16,113.14,107.44,0.757,0.677
2013-01-17,111.33,107.23,0.746,0.688
2013-01-18,110.98,107.03,0.7559999999999999,0.71
2013-01-21,,,0.74,0.705
2013-01-22,112.72,107.64,0.738,0.7
2013-01-23,112.81,107.59,0.74,0.698
2013-01-24,110.74,107.67,0.7340000000000001,0.6920000000000001
2013-01-25,110.09,107.95,0.73,0.758
2013-01-28,110.27,107.95,0.748,0.797
2013-01-29,110.28,108.52,0.769,0.784
2013-01-30,109.81,109.74,0.773,0.813
2013-01-31,109.13,109.87,0.754,0.8029999999999999
2013-02-01,107.79,110.09,0.772,0.785
2013-02-04,108.35,110.09,0.8079999999999999,0.7709999999999999
2013-02-05,106.77,110.13,0.797,0.774
2013-02-06,106.87,109.87,0.78,0.772
2013-02-07,106.74,108.89,0.767,0.7759999999999999
2013-02-08,107.94,108.97,0.765,0.7709999999999999
2013-02-09,,,,0.7709999999999999
2013-02-11,105.97,108.65,,0.748
2013-02-12,106.99,109.03,0.755,0.782
2013-02-13,107.27,109.02,0.7440000000000001,0.812
2013-02-14,107.61,108.55,0.7709999999999999,0.7929999999999999
2013-02-15,106.93,108.5,0.755,0.797
2013-02-17,,,,0.77
2013-02-18,,,0.747,0.7909999999999999
2013-02-19,106.88,108.4,0.741,0.795
2013-02-20,106.9,107.85,0.743,0.8109999999999999
2013-02-21,107.38,107.41,0.742,0.7879999999999999
2013-02-22,107.1,107.59,0.731,0.787
2013-02-25,108.6,107.37,0.71,0.787
2013-02-26,108.67,107.32,0.6890000000000001,0.7440000000000001
2013-02-27,108.4,107.56,0.672,0.71
2013-02-28,107.93,106.76,0.665,0.705
2013-03-01,106.83,106.04,0.659,0.705
2013-03-04,106.96,106.28,0.616,0.7040000000000001
2013-03-05,107.15,106.31,0.635,0.73
2013-03-06,106.35,105.42,0.68,0.732
2013-03-07,105.49,106.08,0.685,0.74
2013-03-08,104.17,105.18,0.662,0.78
2013-03-11,103.86,105.59,0.667,0.7609999999999999
2013-03-12,104.12,105.57,0.648,0.787
2013-03-13,104.03,104.98,0.632,0.807
2013-03-14,104.07,105.59,0.628,0.825
2013-03-15,104.95,106.55,0.622,0.782
2013-03-17,,,,0.782
2013-03-18,105.08,105.68,0.593,0.765
2013-03-19,105.18,105.6,0.596,0.733
2013-03-20,104.14,105.85,,0.748
2013-03-21,105.36,105.68,0.584,0.747
2013-03-22,105.84,106.31,0.5670000000000001,0.7509999999999999
2013-03-25,106.24,105.44,0.563,0.728
2013-03-26,105.87,105.45,0.544,0.752
2013-03-27,105.87,104.85,0.52,0.742
2013-03-28,106.21,105.31,0.514,0.728
2013-03-29,,,0.556,0.723
2013-04-01,107.18,105.61,0.569,
2013-04-02,107.05,105.38,0.5660000000000001,0.7090000000000001
2013-04-03,107.45,105.76,0.5589999999999999,0.693
2013-04-04,103.79,106.4,0.451,0.679
2013-04-05,102.45,106.91,0.535,0.628
2013-04-08,100.62,107.0,0.521,0.6779999999999999
2013-04-09,100.98,107.26,0.531,0.695
2013-04-10,100.24,107.2,0.584,0.6970000000000001
2013-04-11,100.3,107.43,0.552,0.7020000000000001
2013-04-12,101.64,107.85,0.619,0.682
2013-04-15,103.58,107.45,0.6459999999999999,0.659
2013-04-16,102.52,108.45,0.594,0.654
2013-04-17,101.86,107.23,0.604,0.633
2013-04-18,101.86,107.21,0.59,0.637
2013-04-19,100.5,107.11,0.585,0.6409999999999999
2013-04-22,100.75,107.04,0.612,0.622
2013-04-23,100.57,105.77,0.591,0.626
2013-04-24,100.48,105.61,0.595,0.609
2013-04-25,100.71,105.87,0.585,0.623
2013-04-26,101.98,106.12,0.593,0.594
2013-04-29,102.3,106.75,,0.598
2013-04-30,102.64,107.58,0.611,0.6
2013-05-01,102.69,107.87,0.594,0.586
2013-05-02,102.06,106.96,0.5660000000000001,0.563
2013-05-03,100.98,106.92,,0.5760000000000001
2013-05-06,100.68,106.59,,0.57
2013-05-07,101.02,106.35,0.596,0.596
2013-05-08,101.04,106.92,0.601,0.602
2013-05-09,99.4,105.46,0.598,0.578
2013-05-10,98.39,104.43,0.696,0.629
2013-05-11,,,0.701,
2013-05-13,98.27,104.46,0.78,0.606
2013-05-14,97.75,103.46,0.856,0.623
2013-05-15,97.79,103.6,0.8690000000000001,0.664
2013-05-16,97.79,103.71,0.847,0.665
2013-05-17,96.86,102.83,0.809,0.629
2013-05-18,,,0.8,
2013-05-20,97.78,103.43,0.846,0.616
2013-05-21,97.56,103.1,0.8759999999999999,0.639
2013-05-22,97.0,102.2,0.8859999999999999,0.691
2013-05-23,98.13,103.23,0.8370000000000001,0.6940000000000001
2013-05-24,98.77,103.99,0.838,0.684
2013-05-25,,,0.846,0.6559999999999999
2013-05-27,,,0.8370000000000001,0.685
2013-05-28,97.73,102.38,0.907,0.746
2013-05-29,98.83,103.96,0.935,0.746
2013-05-30,99.27,104.93,0.89,0.713
2013-05-31,99.58,104.71,0.867,0.736
2013-06-03,100.53,105.61,0.8109999999999999,0.738
2013-06-04,99.99,105.62,0.8640000000000001,0.789
2013-06-05,100.93,106.16,0.86,0.78
2013-06-06,102.99,107.63,0.846,0.795
2013-06-07,102.51,106.84,0.847,0.8079999999999999
2013-06-08,,,0.8540000000000001,0.795
2013-06-10,101.22,107.11,0.847,0.831
2013-06-11,104.09,108.18,0.8759999999999999,0.892
2013-06-12,104.13,108.58,0.882,0.898
2013-06-13,104.83,108.49,0.866,0.863
2013-06-14,106.41,108.57,0.823,0.8270000000000001
2013-06-15,,,0.8240000000000001,
2013-06-16,,,0.8240000000000001,0.823
2013-06-17,105.75,108.4,0.845,0.826
2013-06-18,104.84,108.71,0.828,0.836
2013-06-19,103.74,107.74,0.816,0.878
2013-06-20,102.79,107.85,0.845,0.958
2013-06-21,102.16,107.0,0.884,0.9640000000000001
2013-06-23,,,0.884,0.973
2013-06-24,102.3,107.18,0.888,1.099
2013-06-25,102.22,106.6,0.872,1.103
2013-06-26,102.27,106.06,0.8690000000000001,1.05
2013-06-27,101.62,105.78,0.845,1.03
2013-06-28,100.69,105.85,0.8440000000000001,1.041
2013-06-29,,,0.857,
2013-07-01,100.39,105.84,0.885,1.046
2013-07-02,99.42,105.2,0.894,1.041
2013-07-03,100.1,105.59,0.885,1.0290000000000001
2013-07-04,,,0.8690000000000001,0.9990000000000001
2013-07-05,98.81,103.75,0.863,1.042
2013-07-06,,,0.8640000000000001,
2013-07-08,99.07,103.8,0.884,1.0590000000000002
2013-07-09,98.89,102.83,0.875,1.0590000000000002
2013-07-10,100.25,104.38,0.857,1.072
2013-07-11,101.04,105.66,0.823,1.052
2013-07-12,100.77,105.67,0.8220000000000001,1.018
2013-07-13,,,0.8240000000000001,
2013-07-15,100.13,105.44,0.8240000000000001,1.041
2013-07-16,100.88,106.46,0.8290000000000001,1.012
2013-07-17,100.43,106.28,0.825,1.033
2013-07-18,99.56,105.88,0.812,1.0090000000000001
2013-07-19,99.38,106.31,0.8079999999999999,0.975
2013-07-20,,,0.81,
2013-07-22,100.39,106.82,0.792,0.993
2013-07-23,100.59,106.99,0.785,1.003
2013-07-24,99.79,106.7,0.775,1.067
2013-07-25,100.74,107.54,0.802,1.051
2013-07-26,101.77,107.72,0.792,1.045
2013-07-27,,,0.7879999999999999,
2013-07-29,102.1,107.41,0.7959999999999999,1.055
2013-07-30,102.0,107.58,0.797,1.053
2013-07-31,102.18,107.99,0.7979999999999999,1.035
2013-08-01,100.48,106.77,0.7979999999999999,1.024
2013-08-02,101.06,107.63,0.8140000000000001,1.061
2013-08-03,,,0.821,
2013-08-05,101.77,107.88,0.779,1.065
2013-08-06,102.33,108.01,0.787,1.021
2013-08-07,103.83,108.51,0.763,1.0090000000000001
2013-08-08,103.41,108.69,0.758,0.9990000000000001
2013-08-09,103.93,108.44,0.758,0.9840000000000001
2013-08-10,,,0.76,0.9620000000000001
2013-08-11,,,0.76,0.9620000000000001
2013-08-12,103.2,108.03,0.75,0.958
2013-08-13,101.81,107.2,0.745,1.031
2013-08-14,101.96,106.91,0.7559999999999999,1.014
2013-08-15,102.74,107.99,0.75,1.081
2013-08-16,102.48,108.38,0.764,1.035
2013-08-17,,,0.764,
2013-08-19,102.51,108.25,0.7709999999999999,1.099
2013-08-20,102.83,109.03,0.7490000000000001,1.054
2013-08-21,102.38,108.43,0.737,1.077
2013-08-22,101.27,108.34,0.754,1.0859999999999999
2013-08-23,101.28,108.52,0.769,1.158
2013-08-24,,,0.7709999999999999,
2013-08-26,101.55,108.42,0.767,1.143
2013-08-27,103.07,109.0,0.7509999999999999,1.1179999999999999
2013-08-28,102.41,108.47,0.7240000000000001,1.092
2013-08-29,101.67,107.43,0.7140000000000001,1.101
2013-08-30,101.86,107.56,0.72,1.0859999999999999
2013-08-31,,,0.7290000000000001,
2013-09-01,,,0.7290000000000001,1.07
2013-09-02,,,0.743,1.1
2013-09-03,100.43,106.77,0.7490000000000001,1.143
2013-09-04,100.25,106.9,0.779,1.146
2013-09-05,99.89,105.84,0.777,1.161
2013-09-06,100.9,106.59,0.797,1.117
2013-09-07,,,0.795,1.125
2013-09-08,,,0.795,1.125
2013-09-09,100.43,107.26,0.7559999999999999,1.143
2013-09-10,99.61,106.98,0.742,1.217
2013-09-11,100.16,107.47,0.745,1.195
2013-09-12,100.54,107.51,0.7290000000000001,1.155
2013-09-13,100.63,107.58,0.728,1.169
2013-09-14,,,0.725,
2013-09-15,,,0.725,1.137
2013-09-16,100.95,107.87,,1.107
2013-09-17,100.88,108.01,0.723,1.124
2013-09-18,102.03,109.58,0.7170000000000001,1.156
2013-09-19,100.54,109.84,0.679,1.089
2013-09-20,100.65,109.87,0.696,1.12
2013-09-21,,,0.7020000000000001,
2013-09-22,,,0.7020000000000001,1.079
2013-09-23,101.19,109.79,,1.124
2013-09-24,101.28,109.55,0.6779999999999999,1.079
2013-09-25,101.57,109.97,0.677,1.05
2013-09-26,101.05,109.86,0.6970000000000001,1.0759999999999998
2013-09-27,101.77,110.41,0.684,1.021
2013-09-28,,,0.684,
2013-09-29,,,0.684,1.036
2013-09-30,101.77,110.53,0.688,1.02
2013-10-01,102.01,110.42,0.664,1.0490000000000002
2013-10-02,102.75,110.82,0.648,1.042
2013-10-03,102.81,111.22,0.643,1.0270000000000001
2013-10-04,102.6,110.3,0.654,1.0659999999999998
2013-10-05,,,0.66,
2013-10-07,103.35,110.74,0.648,1.0190000000000001
2013-10-08,103.27,110.64,0.657,1.0490000000000002
2013-10-09,102.69,109.92,0.6579999999999999,1.032
2013-10-10,101.85,109.73,0.6579999999999999,1.022
2013-10-11,101.47,109.66,0.6579999999999999,1.051
2013-10-12,,,0.66,
2013-10-14,101.37,109.87,,1.065
2013-10-15,101.83,109.66,0.667,1.099
2013-10-16,101.26,109.46,0.644,1.1
2013-10-17,102.16,110.83,0.637,1.081
2013-10-18,102.32,110.88,0.622,1.041
2013-10-19,,,0.62,
2013-10-21,101.86,110.85,0.628,1.041
2013-10-22,101.92,111.78,0.622,1.0190000000000001
2013-10-23,102.71,112.09,0.608,0.9990000000000001
2013-10-24,102.79,112.13,0.614,1.012
2013-10-25,102.69,112.05,0.618,0.991
2013-10-26,,,0.616,
2013-10-27,,,0.616,0.9890000000000001
2013-10-28,102.42,111.65,0.62,1.0
2013-10-29,101.86,111.25,0.613,1.005
2013-10-30,101.51,111.22,0.597,0.934
2013-10-31,101.68,110.27,0.594,0.973
2013-11-01,101.39,109.6,0.598,0.987
2013-11-02,,,0.6,
2013-11-03,,,0.6,0.9390000000000001
2013-11-04,101.4,109.93,,0.934
2013-11-05,101.52,109.46,0.603,0.99
2013-11-06,101.34,109.66,0.611,1.003
2013-11-07,101.94,109.19,0.598,0.94
2013-11-08,100.96,108.55,0.597,0.975
2013-11-09,,,0.591,
2013-11-11,100.81,108.77,0.595,0.961
2013-11-12,100.38,109.0,0.603,0.99
2013-11-13,100.73,109.46,0.607,0.988
2013-11-14,99.98,109.09,0.602,0.9690000000000001
2013-11-15,99.86,109.37,0.636,0.9590000000000001
2013-11-16,,,0.637,
2013-11-17,,,0.637,0.9590000000000001
2013-11-18,100.06,109.57,0.635,0.938
2013-11-19,99.84,109.76,0.623,0.9790000000000001
2013-11-20,99.99,109.14,0.618,0.935
2013-11-21,98.85,109.54,0.629,0.94
2013-11-22,98.74,110.26,0.636,0.915
2013-11-23,,,0.63,
2013-11-25,98.4,109.68,0.643,0.907
2013-11-26,98.76,110.33,0.623,0.873
2013-11-27,97.88,110.19,0.604,0.8859999999999999
2013-11-28,,,0.607,0.882
2013-11-29,97.57,110.31,0.612,0.8809999999999999
2013-11-30,,,0.606,
2013-12-02,97.17,110.07,0.617,0.895
2013-12-03,97.62,110.59,0.636,0.915
2013-12-04,97.72,110.8,0.633,0.943
2013-12-05,98.27,111.6,0.634,0.961
2013-12-06,97.17,112.13,0.675,0.973
2013-12-07,,,0.6779999999999999,
2013-12-09,96.85,112.32,0.6629999999999999,0.9940000000000001
2013-12-10,97.26,112.68,0.67,0.983
2013-12-11,97.61,112.8,0.6629999999999999,0.975
2013-12-12,96.72,112.47,0.662,0.976
2013-12-13,96.87,112.37,0.69,0.988
2013-12-16,97.07,112.71,0.688,1.016
2013-12-17,97.4,113.04,0.6679999999999999,1.023
2013-12-18,95.96,111.86,0.66,1.022
2013-12-19,95.94,111.4,0.68,1.074
2013-12-20,96.09,111.61,0.69,1.0590000000000002
2013-12-23,96.02,111.94,,1.064
2013-12-24,95.88,111.57,0.682,1.065
2013-12-25,95.72,111.66,0.695,1.065
2013-12-26,95.43,111.58,0.7120000000000001,
2013-12-27,95.1,112.18,0.713,1.092
2013-12-30,95.12,112.61,0.737,1.089
2013-12-31,94.91,111.96,,1.089
2014-01-01,94.9,111.96,,
2014-01-02,95.44,111.22,,1.08
2014-01-03,95.36,110.49,,1.077
2014-01-06,95.99,110.66,0.731,1.214
2014-01-07,95.61,110.02,0.696,1.197
2014-01-08,95.35,109.78,0.7170000000000001,1.244
2014-01-09,95.44,110.26,0.703,1.253
2014-01-10,96.01,110.78,0.701,1.227
2014-01-13,97.06,111.22,0.0,1.224
2014-01-14,95.99,110.81,0.669,1.204
2014-01-15,95.61,110.07,0.67,1.198
2014-01-16,95.82,110.54,0.6709999999999999,1.156
2014-01-17,95.86,109.86,0.675,1.149
2014-01-20,95.99,109.87,0.667,1.1320000000000001
2014-01-21,95.93,109.88,0.6809999999999999,1.1079999999999999
2014-01-22,95.66,109.7,0.684,1.094
2014-01-23,96.82,111.41,0.637,1.075
2014-01-24,97.77,111.19,0.633,1.052
2014-01-27,97.55,111.65,0.629,1.048
2014-01-28,96.83,111.19,0.635,1.057
2014-01-29,97.83,111.81,0.619,1.04
2014-01-30,97.36,110.81,0.631,1.0270000000000001
2014-01-31,98.02,110.36,0.626,0.985
2014-02-03,99.02,111.02,0.61,0.9990000000000001
2014-02-04,98.39,110.66,0.619,0.99
2014-02-05,98.53,110.66,0.614,0.986
2014-02-06,97.97,111.01,0.624,1.026
2014-02-07,97.73,111.41,0.621,1.0190000000000001
2014-02-10,97.82,111.5,0.606,1.0290000000000001
2014-02-11,97.46,111.34,0.0,1.037
2014-02-12,97.55,111.05,0.614,1.046
2014-02-13,97.84,111.94,0.607,1.0390000000000001
2014-02-14,98.17,111.53,0.598,1.035
2014-02-17,98.14,112.18,0.609,1.0290000000000001
2014-02-18,97.7,112.63,0.609,1.0190000000000001
2014-02-19,97.73,112.53,0.613,1.003
2014-02-20,97.75,112.4,0.599,1.028
2014-02-21,97.57,112.16,0.601,1.015
2014-02-24,97.58,112.5,0.603,1.008
2014-02-25,97.92,112.75,0.5870000000000001,1.008
2014-02-26,97.7,112.28,0.589,0.987
2014-02-27,97.88,112.57,0.585,0.9570000000000001
2014-02-28,98.25,113.34,0.586,0.9990000000000001
2014-03-03,98.6,113.23,0.5820000000000001,0.9209999999999999
