Date,XAUUSD,XAUEUR,XAUGBP,XAUCAD,XAUCHF,XAUJPY,XAUAUD,XAUNZD
2012-10-19,1720.9,,,,,,,
2012-10-22,1729.45,,,,,,,
2012-10-23,1708.7,,,,,,,
2012-10-24,1702.43,,,,,,,
2012-10-25,1711.8,,,,,,,
2012-10-26,1711.35,,,,,,,
2012-10-29,1709.85,,,,,,,
2012-10-30,1709.49,,,,,,,
2012-10-31,1720.55,,,,,,,
2012-11-01,1714.7,,,,,,,
2012-11-02,1677.85,,,,,,,
2012-11-05,1684.6,,,,,,,
2012-11-06,1715.95,,,,,,,
2012-11-07,1716.69,,,,,,,
2012-11-08,1730.99,,,,,,,
2012-11-09,1731.24,,,,,,,
2012-11-12,1728.35,,,,,,,
2012-11-13,1725.5,,,,,,,
2012-11-14,1726.45,,,,,,,
2012-11-15,1715.8,,,,,,,
2012-11-16,1713.7,,,,,,,
2012-11-19,1731.94,,,,,,,
2012-11-20,1728.65,,,,,,,
2012-11-21,1729.11,,,,,,,
2012-11-22,1729.55,,,,,,,
2012-11-23,1753.0,,,,,,,
2012-11-26,1749.1,,,,,,,
2012-11-27,1742.05,,,,,,,
2012-11-28,1719.69,,,,,,,
2012-11-29,1725.4,,,,,,,
2012-11-30,1714.8,,,,,,,
2012-12-03,1715.25,,,,,,,
2012-12-04,1697.35,,,,,,,
2012-12-05,1693.99,,,,,,,
2012-12-06,1699.14,,,,,,,
2012-12-07,1703.65,,,,,,,
2012-12-10,1710.25,,,,,,,
2012-12-11,1710.1,,,,,,,
2012-12-12,1711.95,,,,,,,
2012-12-13,1697.3,,,,,,,
2012-12-14,1695.47,,,,,,,
2012-12-17,1697.93,,,,,,,
2012-12-18,1670.15,,,,,,,
2012-12-19,1666.94,,,,,,,
2012-12-20,1647.75,,,,,,,
2012-12-21,1656.99,,,,,,,
2012-12-24,1657.48,,,,,,,
2012-12-25,1658.9,,,,,,,
2012-12-26,1660.14,,,,,,,
2012-12-27,1663.9,,,,,,,
2012-12-28,1655.4,,,,,,,
2012-12-31,1674.95,,,,,,,
2013-01-01,1675.15,,,,,,,
2013-01-02,1686.75,,,,,,,
2013-01-03,1663.35,,,,,,,
2013-01-04,1656.85,,,,,,,
2013-01-07,1647.25,,,,,,,
2013-01-08,1659.0,,,,,,,
2013-01-09,1657.9,,,,,,,
2013-01-10,1675.25,,,,,,,
2013-01-11,1663.05,,,,,,,
2013-01-14,1667.2,,,,,,,
2013-01-15,1678.9,,,,,,,
2013-01-16,1679.5,,,,,,,
2013-01-17,1687.64,,,,,,,
2013-01-18,1683.95,,,,,,,
2013-01-21,1690.05,,,,,,,
2013-01-22,1692.1,,,,,,,
2013-01-23,1685.75,,,,,,,
2013-01-24,1667.74,,,,,,,
2013-01-25,1658.69,,,,,,,
2013-01-28,1654.95,,,,,,,
2013-01-29,1663.85,,,,,,,
2013-01-30,1677.1,,,,,,,
2013-01-31,1663.6,,,,,,,
2013-02-01,1667.15,,,,,,,
2013-02-04,1674.4,,,,,,,
2013-02-05,1673.0,,,,,,,
2013-02-06,1677.49,,,,,,,
2013-02-07,1671.3,,,,,,,
2013-02-08,1667.5,,,,,,,
2013-02-11,1649.74,,,,,,,
2013-02-12,1650.8,,,,,,,
2013-02-13,1642.74,,,,,,,
2013-02-14,1634.85,,,,,,,
2013-02-15,1609.44,,,,,,,
2013-02-18,1610.05,,,,,,,
2013-02-19,1604.6,,,,,,,
2013-02-20,1562.9,,,,,,,
2013-02-21,1576.05,,,,,,,
2013-02-22,1580.7,,,,,,,
2013-02-25,1594.24,,,,,,,
2013-02-26,1613.49,,,,,,,
2013-02-27,1597.6,,,,,,,
2013-02-28,1580.14,,,,,,,
2013-03-01,1575.24,,,,,,,
2013-03-04,1573.95,,,,,,,
2013-03-05,1575.44,,,,,,,
2013-03-06,1583.69,,,,,,,
2013-03-07,1578.9,,,,,,,
2013-03-08,1578.35,,,,,,,
2013-03-11,1581.0,,,,,,,
2013-03-12,1592.7,,,,,,,
2013-03-13,1587.8,,,,,,,
2013-03-14,1590.3,,,,,,,
2013-03-15,1592.45,,,,,,,
2013-03-18,1605.3,,,,,,,
2013-03-19,1613.4,,,,,,,
2013-03-20,1606.5,,,,,,,
2013-03-21,1614.7,,,,,,,
2013-03-22,1608.45,,,,,,,
2013-03-25,1605.4,,,,,,,
2013-03-26,1599.2,,,,,,,
2013-03-27,1605.4,,,,,,,
2013-03-28,1596.74,,,,,,,
2013-04-01,1598.9,,,,,,,
2013-04-02,1575.85,,,,,,,
2013-04-03,1557.85,,,,,,,
2013-04-04,1553.32,,,,,,,
2013-04-05,1582.0,,,,,,,
2013-04-08,1573.7,,,,,,,
2013-04-09,1585.2,,,,,,,
2013-04-10,1558.75,,,,,,,
2013-04-11,1561.35,,,,,,,
2013-04-12,1478.85,,,,,,,
2013-04-15,1353.25,,,,,,,
2013-04-16,1368.9,,,,,,,
2013-04-17,1377.0,,,,,,,
2013-04-18,1391.25,,,,,,,
2013-04-19,1404.35,,,,,,,
2013-04-22,1426.25,,,,,,,
2013-04-23,1413.35,,,,,,,
2013-04-24,1431.3,,,,,,,
2013-04-25,1467.85,,,,,,,
2013-04-26,1463.0,,,,,,,
2013-04-29,1476.65,,,,,,,
2013-04-30,1477.1,,,,,,,
2013-05-01,1457.6,,,,,,,
2013-05-02,1467.1,,,,,,,
2013-05-03,1470.7,,,,,,,
2013-05-06,1469.5,,,,,,,
2013-05-07,1452.6,,,,,,,
2013-05-08,1472.8,,,,,,,
2013-05-09,1458.2,,,,,,,
2013-05-10,1448.2,,,,,,,
2013-05-13,1430.55,,,,,,,
2013-05-14,1426.0,,,,,,,
2013-05-15,1392.9,,,,,,,
2013-05-16,1386.3,,,,,,,
2013-05-17,1359.2,,,,,,,
2013-05-20,1394.15,,,,,,,
2013-05-21,1376.3,,,,,,,
2013-05-22,1369.4,,,,,,,
2013-05-23,1391.2,,,,,,,
2013-05-24,1386.05,,,,,,,
2013-05-27,1394.78,,,,,,,
2013-05-28,1380.85,,,,,,,
2013-05-29,1392.95,,,,,,,
2013-05-30,1413.75,,,,,,,
2013-05-31,1386.9,,,,,,,
2013-06-03,1411.6,,,,,,,
2013-06-04,1399.9,,,,,,,
2013-06-05,1403.3,,,,,,,
2013-06-06,1413.65,,,,,,,
2013-06-07,1384.47,,,,,,,
2013-06-10,1386.9,,,,,,,
2013-06-11,1379.6,,,,,,,
2013-06-12,1388.4,,,,,,,
2013-06-13,1386.05,,,,,,,
2013-06-14,1390.7,,,,,,,
2013-06-17,1384.85,,,,,,,
2013-06-18,1368.4,,,,,,,
2013-06-19,1351.3,,,,,,,
2013-06-20,1278.0,,,,,,,
2013-06-21,1297.25,,,,,,,
2013-06-24,1281.9,,,,,,,
2013-06-25,1277.35,,,,,,,
2013-06-26,1226.35,,,,,,,
2013-06-27,1200.75,,,,,,,
2013-06-28,1234.25,,,,,,,
2013-07-01,1253.3,,,,,,,
2013-07-02,1242.5,,,,,,,
2013-07-03,1252.3,,,,,,,
2013-07-04,1250.3,,,,,,,
2013-07-05,1223.8,,,,,,,
2013-07-08,1237.0,,,,,,,
2013-07-09,1249.95,,,,,,,
2013-07-10,1264.25,,,,,,,
2013-07-11,1285.3,,,,,,,
2013-07-12,1284.9,,,,,,,
2013-07-15,1282.6,,,,,,,
2013-07-16,1292.6,,,,,,,
2013-07-17,1276.0,,,,,,,
2013-07-18,1285.1,,,,,,,
2013-07-19,1296.35,,,,,,,
2013-07-22,1335.9,,,,,,,
2013-07-23,1348.1,,,,,,,
2013-07-24,1321.3,,,,,,,
2013-07-25,1333.65,,,,,,,
2013-07-26,1333.9,,,,,,,
2013-07-29,1327.6,,,,,,,
2013-07-30,1327.3,,,,,,,
2013-07-31,1323.1,,,,,,,
2013-08-01,1308.95,,,,,,,
2013-08-02,1312.0,,,,,,,
2013-08-05,1303.95,,,,,,,
2013-08-06,1281.9,,,,,,,
2013-08-07,1287.75,,,,,,,
2013-08-08,1312.0,,,,,,,
2013-08-09,1314.5,,,,,,,
2013-08-12,1336.4,,,,,,,
2013-08-13,1321.3,,,,,,,
2013-08-14,1335.2,,,,,,,
2013-08-15,1366.05,,,,,,,
2013-08-16,1376.4,,,,,,,
2013-08-19,1365.98,,,,,,,
2013-08-20,1371.17,,,,,,,
2013-08-21,1366.35,,,,,,,
2013-08-22,1375.85,,,,,,,
2013-08-23,1396.85,,,,,,,
2013-08-26,1404.9,,,,,,,
2013-08-27,1416.65,,,,,,,
2013-08-28,1418.5,,,,,,,
2013-08-29,1408.25,,,,,,,
2013-08-30,1396.4,,,,,,,
2013-09-02,1394.9,,,,,,,
2013-09-03,1412.65,,,,,,,
2013-09-04,1391.45,,,,,,,
2013-09-05,1367.85,,,,,,,
2013-09-06,1391.61,,,,,,,
2013-09-09,1387.05,,,,,,,
2013-09-10,1364.45,,,,,,,
2013-09-11,1366.75,,,,,,,
2013-09-12,1321.05,,,,,,,
2013-09-13,1326.72,,,,,,,
2013-09-16,1314.0,,,,,,,
2013-09-17,1309.65,,,,,,,
2013-09-18,1365.15,,,,,,,
2013-09-19,1365.0,,,,,,,
2013-09-20,1325.38,,,,,,,
2013-09-23,1322.15,,,,,,,
2013-09-24,1323.2,,,,,,,
2013-09-25,1333.6,,,,,,,
2013-09-26,1323.7,,,,,,,
2013-09-27,1336.2,,,,,,,
2013-09-30,1327.55,,,,,,,
2013-10-01,1286.6,,,,,,,
2013-10-02,1315.25,,,,,,,
2013-10-03,1317.3,,,,,,,
2013-10-04,1311.35,,,,,,,
2013-10-07,1321.79,,,,,,,
2013-10-08,1318.8,,,,,,,
2013-10-09,1307.2,,,,,,,
2013-10-10,1286.24,,,,,,,
2013-10-11,1273.11,,,,,,,
2013-10-14,1273.4,,,,,,,
2013-10-15,1280.8,,,,,,,
2013-10-16,1281.6,,,,,,,
2013-10-17,1319.7,,,,,,,
2013-10-18,1316.24,,,,,,,
2013-10-21,1315.75,,,,,,,
2013-10-22,1340.65,,,,,,,
2013-10-23,1332.35,,,,,,,
2013-10-24,1347.15,,,,,,,
2013-10-25,1352.13,,,,,,,
2013-10-28,1352.2,,,,,,,
2013-10-29,1344.3,,,,,,,
2013-10-30,1342.8,,,,,,,
2013-10-31,1323.8,,,,,,,
2013-11-01,1315.35,,,,,,,
2013-11-04,1314.74,,,,,,,
2013-11-05,1311.6,,,,,,,
2013-11-06,1318.4,,,,,,,
2013-11-07,1307.95,,,,,,,
2013-11-08,1288.2,,,,,,,
2013-11-11,1283.28,,,,,,,
2013-11-12,1267.99,,,,,,,
2013-11-13,1278.99,,,,,,,
2013-11-14,1287.39,,,,,,,
2013-11-15,1290.05,,,,,,,
2013-11-18,1274.35,,,,,,,
2013-11-19,1275.25,,,,,,,
2013-11-20,1243.2,,,,,,,
2013-11-21,1242.75,,,,,,,
2013-11-22,1243.6,,,,,,,
2013-11-25,1252.6,,,,,,,
2013-11-26,1243.3,,,,,,,
2013-11-27,1237.4,,,,,,,
2013-11-28,1244.15,,,,,,,
2013-11-29,1253.49,,,,,,,
2013-12-02,1220.05,,,,,,,
2013-12-03,1223.89,,,,,,,
2013-12-04,1243.66,,,,,,,
2013-12-05,1224.88,,,,,,,
2013-12-06,1228.85,,,,,,,
2013-12-09,1240.94,,,,,,,
2013-12-10,1260.72,,,,,,,
2013-12-11,1251.75,,,,,,,
2013-12-12,1223.8,,,,,,,
2013-12-13,1238.3,,,,,,,
2013-12-16,1240.57,,,,,,,
2013-12-17,1230.1,,,,,,,
2013-12-18,1218.07,,,,,,,
2013-12-19,1190.1,,,,,,,
2013-12-20,1203.25,,,,,,,
2013-12-23,1198.84,,,,,,,
2013-12-24,1204.35,,,,,,,
2013-12-25,1204.7,,,,,,,
2013-12-26,1210.7,,,,,,,
2013-12-27,1213.19,,,,,,,
2013-12-30,1196.4,,,,,,,
2013-12-31,1205.55,,,,,,,
2014-01-01,1205.9,,,,,,,
2014-01-02,1224.89,895.56,,,,,,
2014-01-03,1236.55,910.34,,,,,,
2014-01-06,1238.05,908.24,,,,,,
2014-01-07,1232.1,902.93,,,,,,
2014-01-08,1226.1,903.62,,,,,,
2014-01-09,1228.0,903.29,,,,,,
2014-01-10,1247.1,913.09,,,,,,
2014-01-13,1253.44,917.55,,,,,,
2014-01-14,1245.1,909.89,,,,,,
2014-01-15,1241.74,912.64,,,,,,
2014-01-16,1242.55,912.31,,,,,,
2014-01-17,1253.82,926.03,,,,,,
2014-01-20,1254.35,926.85,,,,,,
2014-01-21,1241.49,916.89,,,,,,
2014-01-22,1236.49,913.41,,,,,,
2014-01-23,1264.35,922.55,,,,,,
2014-01-24,1269.25,928.83,,,,,,
2014-01-27,1257.07,920.18,,,,,,
2014-01-28,1256.55,917.53,,,,,,
2014-01-29,1268.4,927.55,,,,,,
2014-01-30,1243.7,918.34,,,,,,
2014-01-31,1243.8,922.5,,,,,,
2014-02-03,1257.64,931.69,,,,,,
2014-02-04,1255.0,927.13,,,,,,
2014-02-05,1258.01,930.36,,,,,,
2014-02-06,1257.64,924.59,,,,,,
2014-02-07,1267.06,929.91,,,,,,
2014-02-10,1274.9,933.7,,,,,,
2014-02-11,1291.85,943.72,,,,,,
2014-02-12,1291.25,950.79,,,,,,
2014-02-13,1302.7,951.0,,,,,,
2014-02-14,1318.93,963.58,,,,,,
2014-02-17,1329.1,969.42,,,,,,
2014-02-18,1321.6,959.78,,,,,,
2014-02-19,1311.8,955.67,,,,,,
2014-02-20,1322.89,962.6,,,,,,
2014-02-21,1323.39,963.88,,,,,,
2014-02-24,1337.0,972.45,,,,,,
2014-02-25,1340.75,975.76,,,,,,
2014-02-26,1330.75,972.76,,,,,,
2014-02-27,1331.44,971.47,,,,,,
2014-02-28,1326.4,961.03,,,,,,
2014-03-03,1350.9,983.37,,,,,,
2014-03-04,1334.9,972.52,,,,,,
2014-03-05,1337.39,973.02,,,,,,
2014-03-06,1351.35,973.68,,,,,,
2014-03-07,1340.25,965.62,,,,,,
2014-03-10,1339.15,966.09,,,,,,
2014-03-11,1349.95,972.62,,,,,,
2014-03-12,1367.08,982.78,,,,,,
2014-03-13,1370.6,990.6,,,,,,
2014-03-14,1382.24,993.87,,,,,,
2014-03-17,1366.95,981.37,,,,,,
2014-03-18,1356.25,973.96,,,,,,
2014-03-19,1331.45,961.32,,,,,,
2014-03-20,1328.5,966.01,,,,,,
2014-03-21,1334.55,967.65,,,,,,
2014-03-24,1309.62,947.73,,,,,,
2014-03-25,1311.05,947.8,,,,,,
2014-03-26,1304.1,947.68,,,,,,
2014-03-27,1291.14,941.19,,,,,,
2014-03-28,1294.0,941.94,,,,,,
2014-03-31,1284.25,932.63,,,,,,
2014-04-01,1279.15,928.94,,,,,,
2014-04-02,1289.8,937.71,,,,,,
2014-04-03,1287.3,936.5,,,,,,
2014-04-04,1302.7,951.19,,,,,,
2014-04-07,1296.65,944.97,,,,,,
2014-04-08,1308.72,949.71,,,,,,
2014-04-09,1311.9,946.54,,,,,,
2014-04-10,1318.92,949.32,,,,,,
2014-04-11,1318.47,949.52,,,,,,
2014-04-14,1326.4,959.67,,,,,,
2014-04-15,1302.65,943.34,,,,,,
2014-04-16,1302.8,943.14,,,,,,
2014-04-17,1294.85,937.6,,,,,,
2014-04-18,1293.78,,,,,,,
2014-04-21,1290.15,935.23,,,,,,
2014-04-22,1283.5,930.66,,,,,,
2014-04-23,1283.9,929.38,,,,,,
2014-04-24,1293.85,933.91,,,,,,
2014-04-25,1303.45,942.04,,,,,,
2014-04-28,1296.1,936.08,,,,,,
2014-04-29,1296.48,938.32,,,,,,
2014-04-30,1291.9,931.67,,,,,,
2014-05-01,1284.1,925.89,,,,,,
2014-05-02,1300.32,936.79,,,,,,
2014-05-05,1309.85,944.94,,,,,,
2014-05-06,1307.65,938.66,,,,,,
2014-05-07,1289.55,927.72,,,,,,
2014-05-08,1289.6,932.68,,,,,,
2014-05-09,1289.33,936.75,,,,,,
2014-05-12,1295.8,941.91,,,,,,
2014-05-13,1293.35,944.76,,,,,,
2014-05-14,1305.6,951.61,,,,,,
2014-05-15,1296.35,945.69,,,,,,
2014-05-16,1293.7,944.57,,,,,,
2014-05-19,1291.95,943.34,,,,,,
2014-05-20,1294.25,944.91,,,,,,
2014-05-21,1291.85,944.12,,,,,,
2014-05-22,1293.85,947.88,,,,,,
2014-05-23,1293.11,948.43,,,,,,
2014-05-26,1293.05,946.7,,,,,,
2014-05-27,1263.7,926.78,,,,,,
2014-05-28,1258.5,925.35,,,,,,
2014-05-29,1256.05,924.08,,,,,,
2014-05-30,1251.05,916.55,,,,,,
2014-06-02,1244.35,915.77,,,,,,
2014-06-03,1244.65,914.43,,,,,,
2014-06-04,1243.8,914.84,,,,,,
2014-06-05,1253.6,917.17,,,,,,
2014-06-06,1252.73,918.53,,,,,,
2014-06-09,1252.08,921.26,,,,,,
2014-06-10,1260.8,930.59,,,,,,
2014-06-11,1260.74,931.97,,,,,,
2014-06-12,1273.36,939.32,,,,,,
2014-06-13,1277.0,942.93,,,,,,
2014-06-16,1271.6,937.15,,,,,,
2014-06-17,1271.5,938.13,,,,,,
2014-06-18,1278.4,940.92,,,,,,
2014-06-19,1320.1,965.8,,,,,,
2014-06-20,1314.82,966.88,,,,,,
2014-06-23,1318.1,966.45,,,,,,
2014-06-24,1318.3,968.96,,,,,,
2014-06-25,1319.5,967.6,,,,,,
2014-06-26,1317.95,966.8,,,,,,
2014-06-27,1315.35,964.29,,,,,,
2014-06-30,1327.5,968.84,,,,,,
2014-07-01,1325.75,969.0,,,,,,
2014-07-02,1327.45,971.01,,,,,,
2014-07-03,1319.8,969.87,,,,,,
2014-07-04,1320.55,971.43,,,,,,
2014-07-07,1320.2,968.8,,,,,,
2014-07-08,1318.95,968.06,,,,,,
2014-07-09,1326.7,972.88,,,,,,
2014-07-10,1335.55,982.28,,,,,,
2014-07-11,1338.15,983.85,,,,,,
2014-07-14,1307.15,961.18,,,,,,
2014-07-15,1294.45,954.76,,,,,,
2014-07-16,1299.37,960.46,,,,,,
2014-07-17,1318.25,976.26,,,,,,
2014-07-18,1310.9,969.38,,,,,,
2014-07-21,1311.9,969.71,,,,,,
2014-07-22,1307.35,971.22,,,,,,
2014-07-23,1304.15,968.95,,,,,,
2014-07-24,1293.35,960.31,,,,,,
2014-07-25,1308.05,973.33,,,,,,
2014-07-28,1304.25,970.7,,,,,,
2014-07-29,1298.75,968.98,,,,,,
2014-07-30,1295.05,967.34,,,,,,
2014-07-31,1282.35,958.37,,,,,,
2014-08-01,1294.1,963.46,,,,,,
2014-08-04,1288.35,960.14,,,,,,
2014-08-05,1288.0,963.71,,,,,,
2014-08-06,1306.25,976.23,,,,,,
2014-08-07,1313.55,981.78,,,,,,
2014-08-08,1309.6,976.48,,,,,,
2014-08-11,1308.1,977.34,,,,,,
2014-08-12,1308.6,979.32,,,,,,
2014-08-13,1312.86,981.47,,,,,,
2014-08-14,1313.24,982.71,,,,,,
2014-08-15,1304.6,973.7,,,,,,
2014-08-18,1297.46,971.68,,,,,,
2014-08-19,1295.5,972.11,,,,,,
2014-08-20,1292.15,973.19,,,,,,
2014-08-21,1277.25,962.3,,,,,,
2014-08-22,1281.23,967.45,,,,,,
2014-08-25,1276.6,967.85,,,,,,
2014-08-26,1280.9,972.89,,,,,,
2014-08-27,1282.95,972.94,,,,,,
2014-08-28,1290.0,978.81,,,,,,
2014-08-29,1287.57,980.33,,,,,,
2014-09-01,1287.3,979.79,,,,,,
2014-09-02,1265.9,964.86,,,,,,
2014-09-03,1269.07,965.4,,,,,,
2014-09-04,1261.1,973.8,,,,,,
2014-09-05,1268.85,979.71,,,,,,
2014-09-08,1255.7,974.49,,,,,,
2014-09-09,1256.2,969.87,,,,,,
2014-09-10,1248.75,967.03,,,,,,
2014-09-11,1240.75,960.0,,,,,,
2014-09-12,1228.63,948.47,,,,,,
2014-09-15,1233.0,953.35,,,,,,
2014-09-16,1235.2,953.24,,,,,,
2014-09-17,1223.25,950.79,,,,,,
2014-09-18,1225.45,948.05,,,,,,
2014-09-19,1216.45,947.5,,,,,,
2014-09-22,1215.05,945.6,,,,,,
2014-09-23,1222.95,952.28,,,,,,
2014-09-24,1217.05,952.29,,,,,,
2014-09-25,1222.62,958.07,,,,,,
2014-09-26,1219.51,960.37,,,,,,
2014-09-29,1215.95,958.46,,,,,,
2014-09-30,1209.24,956.42,,,,,,
2014-10-01,1213.65,961.58,,,,,,
2014-10-02,1213.5,958.84,,,,,,
2014-10-03,1191.2,951.99,,,,,,
2014-10-06,1207.15,954.04,,,,,,
2014-10-07,1209.0,954.26,,,,,,
2014-10-08,1221.7,958.97,,,,,,
2014-10-09,1224.15,964.77,,,,,,
2014-10-10,1223.48,968.61,,,,,,
2014-10-13,1237.15,969.03,,,,,,
2014-10-14,1232.75,973.89,,,,,,
2014-10-15,1241.07,967.58,,,,,,
2014-10-16,1239.1,967.13,,,,,,
2014-10-17,1238.19,970.23,,,,,,
2014-10-20,1246.6,974.26,,,,,,
2014-10-21,1249.3,982.03,,,,,,
2014-10-22,1241.03,981.38,,,,,,
2014-10-23,1232.15,974.12,,,,,,
2014-10-24,1231.46,971.55,,,,,,
2014-10-27,1225.4,965.78,,,,,,
2014-10-28,1228.4,964.78,,,,,,
2014-10-29,1211.8,959.49,,,,,,
2014-10-30,1198.9,950.42,,,,,,
2014-10-31,1174.42,936.78,,,,,,
2014-11-03,1165.35,933.79,,,,,,
2014-11-04,1168.3,931.32,,,,,,
2014-11-05,1141.4,913.35,,,,,,
2014-11-06,1141.2,922.75,,,,,,
2014-11-07,1176.65,945.66,,,,,,
2014-11-10,1150.6,926.98,,,,,,
2014-11-11,1164.8,933.26,,,,,,
2014-11-12,1160.92,934.78,,,,,,
2014-11-13,1161.96,931.75,,,,,,
2014-11-14,1188.25,949.1,,,,,,
2014-11-17,1186.55,953.17,,,,,,
2014-11-18,1197.55,954.82,,,,,,
2014-11-19,1183.3,942.09,,,,,,
2014-11-20,1193.75,951.99,,,,,,
2014-11-21,1201.4,969.74,,,,,,
2014-11-24,1197.4,962.11,,,,,,
2014-11-25,1201.19,962.72,,,,,,
2014-11-26,1197.9,957.98,,,,,,
2014-11-27,1191.75,955.37,,,,,,
2014-11-28,1167.35,937.48,,,,,,
2014-12-01,1210.9,972.13,,,,,,
2014-12-02,1199.01,967.78,,,,,,
2014-12-03,1209.64,982.38,,,,,,
2014-12-04,1205.78,973.66,,,,,,
2014-12-05,1192.05,970.46,,,,,,
2014-12-08,1203.2,977.12,,,,,,
2014-12-09,1230.85,994.8,,,,,,
2014-12-10,1226.75,985.3,,,,,,
2014-12-11,1227.95,989.25,,,,,,
2014-12-12,1222.6,980.96,,,,,,
2014-12-15,1192.6,959.4,,,,,,
2014-12-16,1196.6,956.68,,,,,,
2014-12-17,1188.7,963.87,,,,,,
2014-12-18,1198.4,975.26,,,,,,
2014-12-19,1195.95,978.08,,,,,,
2014-12-22,1175.05,962.0,,,,,,
2014-12-23,1175.68,966.38,,,,,,
2014-12-24,1173.8,962.57,,,,,,
2014-12-25,,960.36,,,,,,
2014-12-26,1195.4,982.34,,,,,,
2014-12-29,1183.1,973.79,,,,,,
2014-12-30,1200.24,987.5,,,,,,
2014-12-31,1183.95,978.72,,,,,,
2015-01-01,1181.97,976.51,,,,,,
2015-01-02,1189.18,990.21,775.4,1400.59,1190.05,,1469.19,
2015-01-05,1204.45,1009.64,790.09,1417.33,1213.35,,1490.6,
2015-01-06,1219.2,1025.11,804.38,1442.52,1231.06,,1507.42,
2015-01-07,1210.8,1023.23,801.7,1431.33,1228.79,,1499.35,
2015-01-08,1208.98,1025.18,801.18,1430.31,1231.32,,1488.31,
2015-01-09,1223.4,1033.14,806.97,1451.87,1240.78,,1491.13,
2015-01-12,1233.64,1042.34,812.92,1476.88,1251.71,,1512.08,
2015-01-13,1230.88,1045.4,811.86,1471.55,1255.5,,1507.11,
2015-01-14,1229.95,1042.12,806.57,1468.36,1251.52,,1507.39,
2015-01-15,1261.64,1085.51,831.14,1509.95,1083.54,,1537.2,
2015-01-16,1280.3,1106.44,844.92,1534.13,1097.68,,1555.88,
2015-01-19,1277.08,1100.36,845.04,1524.7,1123.32,,1555.23,
2015-01-20,1293.94,1121.2,855.1,1568.83,1134.2,,1585.03,
2015-01-21,1293.44,1113.73,853.93,1595.75,1112.19,,1599.28,
2015-01-22,1301.73,1145.73,867.62,1612.32,1134.69,,1622.7,
2015-01-23,1294.55,1155.15,863.74,1607.95,1140.38,,1637.2,
2015-01-26,1281.24,1140.1,849.67,1598.42,1156.87,,1616.85,
2015-01-27,1292.35,1135.44,850.34,1602.2,1166.9,,1628.13,
2015-01-28,1285.1,1138.07,848.76,1610.57,1163.12,,1628.51,
2015-01-29,1257.25,1110.82,834.57,1586.59,1161.63,,1620.32,
2015-01-30,1283.55,1137.37,852.05,1634.62,1182.62,,1652.72,
2015-02-02,1275.44,1123.57,847.31,1601.03,1183.23,,1633.15,
2015-02-03,1260.2,1097.94,831.14,1565.04,1165.38,,1617.54,
2015-02-04,1270.05,1118.81,836.12,1596.27,1175.7,,1637.47,
2015-02-05,1264.7,1102.03,825.18,1572.84,1165.08,,1621.95,
2015-02-06,1233.72,1090.61,809.48,1545.75,1142.02,,1582.77,
2015-02-09,1239.68,1094.17,814.37,1544.79,1144.56,,1587.98,
2015-02-10,1234.0,1089.57,808.64,1552.86,1142.59,,1587.41,
2015-02-11,1219.16,1075.66,800.04,1540.09,1131.93,,1579.35,
2015-02-12,1222.5,1071.36,794.1,1527.83,1137.26,,1579.31,
2015-02-13,1229.7,1079.99,798.49,1530.77,1146.44,,1582.84,
2015-02-16,1231.47,1084.57,801.55,1535.22,1148.11,,1584.3,
2015-02-17,1209.4,1060.06,787.89,1498.98,1133.4,,1547.47,
2015-02-18,1212.99,1063.91,785.62,1510.35,1142.51,,1552.33,
2015-02-19,1207.45,1061.83,783.05,1508.22,1145.97,,1548.82,
2015-02-20,1202.39,1056.19,780.5,1505.87,1130.72,,1532.47,
2015-02-23,1201.92,1060.54,777.6,1510.61,1141.34,,1540.44,
2015-02-24,1199.89,1058.46,776.74,1498.46,1140.98,,1532.69,
2015-02-25,1204.8,1060.29,775.77,1498.11,1142.61,,1527.59,
2015-02-26,1209.05,1080.1,785.08,1513.69,1152.65,,1550.64,
2015-02-27,1213.15,1083.65,786.03,1517.47,1156.55,,1553.1,
2015-03-02,1207.1,1079.21,785.63,1513.1,1156.6,,1554.17,
2015-03-03,1203.8,1076.95,783.54,1504.02,1156.78,,1540.02,
2015-03-04,1199.85,1083.44,786.39,1491.8,1156.23,,1535.57,
2015-03-05,1198.6,1086.42,786.28,1496.36,1167.82,,1539.84,
2015-03-06,1167.21,1076.59,776.4,1473.63,1151.39,,1512.71,
2015-03-09,1167.3,1075.56,771.56,1471.03,1150.79,,1515.62,
2015-03-10,1161.93,1086.16,771.05,1474.43,1161.52,,1523.81,
2015-03-11,1154.8,1095.38,773.86,1473.18,1166.1,,1521.13,
2015-03-12,1153.7,1084.9,775.3,1463.71,1156.57,,1496.95,
2015-03-13,1159.48,1102.94,785.01,1479.74,1163.21,,1515.7,
2015-03-16,1154.59,1092.63,778.74,1474.96,1163.76,,1511.36,
2015-03-17,1149.3,1084.94,779.84,1470.52,1157.12,,1509.42,
2015-03-18,1167.25,1074.59,779.61,1467.33,1142.54,,1502.64,
2015-03-19,1171.3,1098.69,793.9,1489.65,1159.61,,1531.29,
2015-03-20,1182.68,1092.8,791.0,1484.38,1153.47,,1521.16,
2015-03-23,1189.3,1086.7,795.56,1489.74,1149.36,,1509.4,
2015-03-24,1193.13,1092.16,803.52,1490.97,1143.46,,1515.08,
2015-03-25,1195.45,1089.68,803.43,1496.35,1147.49,,1523.96,
