Date,US Dollar Index,PHLX Euro,PHLX Australian Dollar,PHLX Canadian Dollar,PHLX Swiss Franc,PHLX British Pound,PHLX Yen
2013-02-07,80.19,133.93,102.84,100.22,108.89,157.13,106.74
2013-02-08,80.21,133.66,103.16,99.76,108.97,158.02,107.94
2013-02-11,80.31,134.04,102.89,99.57,108.65,156.6,105.97
2013-02-12,80.11,134.54,103.05,99.8,109.03,156.74,106.99
2013-02-13,80.09,134.49,103.41,99.86,109.02,155.37,107.27
2013-02-14,80.46,133.65,103.51,99.93,108.55,154.94,107.61
2013-02-15,80.58,133.62,102.95,99.37,108.5,155.18,106.93
2013-02-18,80.58,,,,,,
2013-02-19,80.47,133.87,103.63,98.85,108.4,154.26,106.88
2013-02-20,81.07,132.85,102.47,98.35,107.85,152.32,106.9
2013-02-21,81.46,131.88,102.3,98.22,107.41,152.51,107.38
2013-02-22,81.46,131.92,103.21,97.88,107.59,151.59,107.1
2013-02-25,81.67,130.77,102.79,97.45,107.37,151.65,108.6
2013-02-26,81.87,130.62,102.35,97.46,107.32,151.28,108.67
2013-02-27,81.6,131.32,102.38,97.72,107.56,151.6,108.4
2013-02-28,81.95,130.56,102.27,97.04,106.76,151.62,107.93
2013-03-01,82.28,130.19,101.95,97.38,106.04,150.39,106.83
2013-03-04,82.19,130.25,102.01,97.34,106.28,151.14,106.96
2013-03-05,82.09,130.51,102.54,97.34,106.31,151.35,107.15
2013-03-06,82.46,129.73,102.4,96.89,105.42,150.17,106.35
2013-03-07,82.08,131.07,102.71,97.16,106.08,150.13,105.49
2013-03-08,82.72,130.06,102.36,97.28,105.18,149.17,104.17
2013-03-11,82.57,130.45,102.66,97.49,105.59,149.14,103.86
2013-03-12,82.58,130.29,103.24,97.48,105.57,149.07,104.12
2013-03-13,82.89,129.57,103.1,97.26,104.98,149.17,104.03
2013-03-14,82.61,130.04,103.81,97.83,105.59,150.84,104.07
2013-03-15,82.13,130.77,104.07,98.08,106.55,151.16,104.95
2013-03-18,82.69,129.54,103.92,97.88,105.68,151.08,105.08
2013-03-19,82.99,128.73,103.64,97.38,105.6,150.98,105.18
2013-03-20,82.78,129.33,103.8,97.51,105.85,151.02,104.14
2013-03-21,82.74,129.02,104.43,97.59,105.68,151.7,105.36
2013-03-22,82.53,129.93,104.45,97.69,106.31,152.31,105.84
2013-03-25,82.83,128.54,104.66,97.92,105.44,151.75,106.24
2013-03-26,82.88,128.54,104.84,98.39,105.45,151.57,105.87
2013-03-27,83.22,127.8,104.47,98.42,104.85,151.31,105.87
2013-03-28,82.99,128.18,104.11,98.37,105.31,151.95,106.21
2013-03-29,83.22,,,,,,
2013-04-01,82.73,128.43,104.3,98.36,105.61,152.29,107.18
2013-04-02,82.92,128.18,104.55,98.54,105.38,151.05,107.05
2013-04-03,82.72,128.42,104.71,98.59,105.76,151.31,107.45
2013-04-04,82.68,129.33,104.3,98.73,106.4,152.32,103.79
2013-04-05,82.5,129.92,103.75,98.26,106.91,153.37,102.45
2013-04-08,82.75,130.17,104.04,98.38,107.0,152.57,100.62
2013-04-09,82.31,130.82,105.06,98.4,107.26,153.21,100.98
2013-04-10,82.53,130.69,105.46,98.61,107.2,153.29,100.24
2013-04-11,82.25,131.05,105.51,98.95,107.43,153.85,100.3
2013-04-12,82.13,131.12,104.98,98.67,107.85,153.4,101.64
2013-04-15,82.42,130.47,103.34,97.6,107.45,152.91,103.58
2013-04-16,81.75,131.83,103.9,97.93,108.45,153.68,102.52
2013-04-17,82.68,130.31,102.92,97.44,107.23,152.45,101.86
2013-04-18,82.56,130.5,102.88,97.49,107.21,152.81,101.86
2013-04-19,82.71,130.52,102.82,97.41,107.11,152.33,100.5
2013-04-22,82.68,130.64,102.69,97.5,107.04,152.9,100.75
2013-04-23,83.05,130.0,102.68,97.44,105.77,152.39,100.57
2013-04-24,83.05,130.16,102.83,97.54,105.61,152.7,100.48
2013-04-25,82.74,130.11,102.92,98.03,105.87,154.35,100.71
2013-04-26,82.47,130.32,102.84,98.35,106.12,154.75,101.98
2013-04-29,82.15,130.99,103.5,98.86,106.75,155.0,102.3
2013-04-30,81.75,131.67,103.73,99.29,107.58,155.34,102.64
2013-05-01,81.48,131.85,102.87,99.21,107.87,155.6,102.69
2013-05-02,82.22,130.6,102.57,98.98,106.96,155.31,102.06
2013-05-03,82.1,131.16,103.18,99.21,106.92,155.67,100.98
2013-05-06,82.31,130.75,102.53,99.33,106.59,155.39,100.68
2013-05-07,82.25,130.78,101.85,99.56,106.35,154.82,101.02
2013-05-08,81.9,131.56,101.68,99.71,106.92,155.35,101.04
2013-05-09,82.79,130.39,100.58,99.34,105.46,154.49,99.4
2013-05-10,83.14,129.91,100.15,99.01,104.43,153.63,98.39
2013-05-13,83.28,129.75,99.51,98.97,104.46,152.95,98.27
2013-05-14,83.59,129.29,98.85,98.21,103.46,152.14,97.75
2013-05-15,83.83,128.85,98.8,98.42,103.6,152.32,97.79
2013-05-16,83.59,128.82,98.4,98.13,103.71,152.83,97.79
2013-05-17,84.25,128.39,97.36,97.26,102.83,151.67,96.86
2013-05-20,83.74,128.85,98.13,97.67,103.43,152.61,97.78
2013-05-21,83.86,129.09,98.03,97.39,103.1,151.56,97.56
2013-05-22,84.35,128.56,96.85,96.46,102.2,150.5,97.0
2013-05-23,83.8,129.32,97.44,97.06,103.23,151.08,98.13
2013-05-24,83.7,129.35,96.5,96.94,103.99,151.27,98.77
2013-05-27,83.7,,,,,,
2013-05-28,84.1,128.53,96.23,96.15,102.38,150.35,97.73
2013-05-29,83.66,129.39,96.37,96.62,103.96,151.29,98.83
2013-05-30,83.04,130.48,96.73,97.12,104.93,152.35,99.27
2013-05-31,83.26,129.98,95.77,96.42,104.71,152.03,99.58
2013-06-03,82.66,130.76,97.57,97.3,105.61,153.23,100.53
2013-06-04,82.77,130.8,96.37,96.7,105.62,153.15,99.99
2013-06-05,82.59,130.96,95.44,96.74,106.16,154.08,100.93
2013-06-06,81.54,132.45,96.22,97.39,107.63,156.01,102.99
2013-06-07,81.67,132.19,94.98,98.06,106.84,155.59,102.51
2013-06-10,81.65,132.57,94.65,98.1,107.11,155.73,101.22
2013-06-11,81.11,133.13,94.31,98.11,108.18,156.39,104.09
2013-06-12,80.95,133.34,94.74,97.92,108.58,156.79,104.13
2013-06-13,80.75,133.69,96.04,98.44,108.49,157.19,104.83
2013-06-14,80.62,133.46,95.82,98.32,108.57,157.05,106.41
2013-06-17,80.79,133.65,95.2,98.18,108.4,157.18,105.75
2013-06-18,80.61,133.96,94.89,97.92,108.71,156.41,104.84
2013-06-19,81.43,132.92,93.43,97.35,107.74,154.79,103.74
2013-06-20,81.92,132.22,91.9,96.33,107.85,155.02,102.79
2013-06-21,82.41,131.23,92.5,95.65,107.0,154.19,102.16
2013-06-24,82.42,131.2,92.77,95.2,107.18,154.32,102.3
2013-06-25,82.58,130.82,92.46,95.14,106.6,154.27,102.22
2013-06-26,82.98,130.12,92.67,95.5,106.06,153.17,102.27
2013-06-27,82.9,130.36,92.77,95.43,105.78,152.58,101.62
2013-06-28,83.14,130.15,91.5,95.13,105.85,152.13,100.69
2013-07-01,83.05,130.66,92.32,95.31,105.84,152.2,100.39
2013-07-02,83.54,129.79,91.37,94.81,105.2,151.51,99.42
2013-07-03,83.23,130.06,90.69,95.08,105.59,152.88,100.1
2013-07-04,83.23,,,,,,
2013-07-05,84.44,128.29,90.67,94.54,103.75,148.88,98.81
2013-07-08,84.19,128.67,91.39,94.68,103.8,149.48,99.07
2013-07-09,84.58,127.86,91.92,94.99,102.83,148.72,98.89
2013-07-10,84.04,129.87,91.0,95.69,104.38,150.35,100.25
2013-07-11,82.75,130.95,91.72,96.49,105.66,151.87,101.04
2013-07-12,82.99,130.68,90.55,96.24,105.67,151.07,100.77
2013-07-15,83.04,130.59,90.95,95.9,105.44,151.0,100.13
2013-07-16,82.5,131.59,92.43,96.42,106.46,151.54,100.88
2013-07-17,82.71,131.25,92.29,96.13,106.28,152.2,100.43
2013-07-18,82.82,131.1,91.67,96.37,105.88,152.28,99.56
2013-07-19,82.62,131.43,91.93,96.46,106.31,152.74,99.38
2013-07-22,82.22,131.86,92.46,96.76,106.82,153.6,100.39
2013-07-23,81.94,132.24,92.98,97.21,106.99,153.78,100.59
2013-07-24,82.29,132.0,91.59,97.0,106.7,153.13,99.79
2013-07-25,81.97,132.76,92.61,97.29,107.54,153.86,100.74
2013-07-26,81.66,132.78,92.6,97.3,107.72,153.84,101.77
2013-07-29,81.66,132.62,92.03,97.43,107.41,153.38,102.1
2013-07-30,81.83,132.63,90.66,97.03,107.58,152.38,102.0
2013-07-31,81.45,133.02,89.91,97.32,107.99,152.07,102.18
2013-08-01,82.34,132.11,89.4,96.65,106.77,151.17,100.48
2013-08-02,81.91,132.76,89.02,96.26,107.63,152.95,101.06
2013-08-05,81.88,132.59,89.22,96.53,107.88,153.58,101.77
2013-08-06,81.6,133.05,89.88,96.39,108.01,153.54,102.33
2013-08-07,81.29,133.38,89.93,95.93,108.51,154.91,103.83
2013-08-08,80.98,133.83,91.24,96.84,108.69,155.37,103.41
2013-08-09,81.13,133.44,92.13,97.2,108.44,155.02,103.93
2013-08-12,81.33,132.99,91.54,97.04,108.03,154.61,103.2
2013-08-13,81.77,132.64,90.97,96.67,107.2,154.5,101.81
2013-08-14,81.71,132.57,91.4,96.73,106.91,155.01,101.96
2013-08-15,81.18,133.47,91.38,97.06,107.99,156.38,102.74
2013-08-16,81.26,133.3,91.93,96.74,108.38,156.23,102.48
2013-08-19,81.23,133.38,91.22,96.7,108.25,156.53,102.51
2013-08-20,80.91,134.19,90.9,96.23,109.03,156.69,102.83
2013-08-21,81.21,133.53,89.77,95.46,108.43,156.57,102.38
2013-08-22,81.49,133.56,89.95,95.09,108.34,155.9,101.27
2013-08-23,81.36,133.84,90.35,95.27,108.52,155.7,101.28
2013-08-26,81.41,133.72,90.3,95.23,108.42,155.76,101.55
2013-08-27,81.17,133.92,89.77,95.41,109.0,155.45,103.07
2013-08-28,81.43,133.4,89.41,95.35,108.47,155.29,102.41
2013-08-29,81.95,132.39,89.32,94.91,107.43,155.04,101.67
2013-08-30,82.09,132.23,89.02,94.91,107.56,155.08,101.86
2013-09-02,82.09,,,,,,
2013-09-03,82.36,131.72,90.51,94.94,106.77,155.59,100.43
2013-09-04,82.17,132.05,91.72,95.3,106.9,156.27,100.25
2013-09-05,82.63,131.18,91.19,95.21,105.84,155.89,99.89
2013-09-06,82.15,131.87,91.9,96.03,106.59,156.35,100.9
2013-09-09,81.79,132.53,92.36,96.44,107.26,156.96,100.43
2013-09-10,81.82,132.67,93.07,96.63,106.98,157.34,99.61
2013-09-11,81.52,133.1,93.36,96.96,107.47,158.25,100.16
2013-09-12,81.49,133.01,92.67,96.85,107.51,158.05,100.54
2013-09-13,81.45,132.96,92.51,96.6,107.58,158.76,100.63
2013-09-16,81.3,133.39,93.16,96.89,107.87,158.99,100.95
2013-09-17,81.14,133.59,93.55,97.13,108.01,159.1,100.88
2013-09-18,80.24,135.14,94.9,97.79,109.58,161.42,102.03
2013-09-19,80.37,135.34,94.36,97.41,109.84,160.33,100.54
2013-09-20,80.43,135.25,94.05,97.06,109.87,160.04,100.65
2013-09-23,80.45,134.93,94.49,97.27,109.79,160.42,101.19
2013-09-24,80.56,134.72,93.96,97.08,109.55,160.05,101.28
2013-09-25,80.33,135.25,93.58,96.96,109.97,160.79,101.57
2013-09-26,80.52,134.88,93.56,96.99,109.86,160.42,101.05
2013-09-27,80.29,135.23,93.17,97.05,110.41,161.4,101.77
2013-09-30,80.22,135.27,93.32,96.96,110.53,161.89,101.77
2013-10-01,80.14,135.27,93.99,96.83,110.42,161.98,102.01
2013-10-02,79.9,135.82,93.73,96.74,110.82,162.28,102.75
2013-10-03,79.75,136.22,93.98,96.81,111.22,161.59,102.81
2013-10-04,80.13,135.58,94.31,97.14,110.3,160.1,102.6
2013-10-07,79.94,135.79,94.38,96.95,110.74,160.97,103.35
2013-10-08,80.06,135.72,94.31,96.45,110.64,160.84,103.27
2013-10-09,80.38,135.25,94.47,96.23,109.92,159.59,102.69
2013-10-10,80.42,135.22,94.62,96.17,109.73,159.67,101.85
2013-10-11,80.41,135.41,94.63,96.6,109.66,159.56,101.47
2013-10-14,80.26,135.64,94.93,96.65,109.87,159.85,101.37
2013-10-15,80.48,135.31,95.02,96.37,109.66,160.01,101.83
2013-10-16,80.47,135.32,95.49,96.84,109.46,159.49,101.26
2013-10-17,79.65,136.76,96.36,97.15,110.83,161.6,102.16
2013-10-18,79.65,136.87,96.68,97.2,110.88,161.73,102.32
2013-10-21,79.69,136.75,96.57,97.04,110.85,161.44,101.86
2013-10-22,79.23,137.82,97.1,97.2,111.78,162.36,101.92
2013-10-23,79.26,137.77,96.21,96.3,112.09,161.64,102.71
2013-10-24,79.19,138.01,96.16,95.98,112.13,162.01,102.79
2013-10-25,79.19,138.03,95.84,95.72,112.05,161.64,102.69
2013-10-28,79.25,137.87,95.74,95.74,111.65,161.44,102.42
2013-10-29,79.61,137.46,94.78,95.54,111.25,160.45,101.86
2013-10-30,79.78,137.37,94.69,95.46,111.22,160.39,101.51
2013-10-31,80.19,135.85,94.58,95.86,110.27,160.4,101.68
2013-11-01,80.72,134.85,94.35,95.97,109.6,159.26,101.39
2013-11-04,80.55,135.14,95.08,95.96,109.93,159.72,101.4
2013-11-05,80.71,134.71,94.93,95.66,109.46,160.5,101.52
2013-11-06,80.48,135.15,95.27,96.0,109.66,160.82,101.34
2013-11-07,80.84,134.18,94.53,95.67,109.19,160.96,101.94
2013-11-08,81.3,133.71,93.77,95.45,108.55,160.25,100.96
2013-11-11,81.09,134.07,93.56,95.47,108.77,159.88,100.81
2013-11-12,81.19,134.36,92.98,95.32,109.0,159.04,100.38
2013-11-13,80.93,134.88,93.27,95.67,109.46,160.52,100.73
2013-11-14,81.02,134.55,93.14,95.56,109.09,160.66,99.98
2013-11-15,80.85,134.97,93.72,95.8,109.37,161.22,99.86
2013-11-18,80.83,135.08,93.78,95.9,109.57,161.09,100.06
2013-11-19,80.7,135.36,94.29,95.53,109.76,161.15,99.84
2013-11-20,81.11,134.38,93.25,95.67,109.14,161.05,99.99
2013-11-21,81.07,134.83,92.36,95.09,109.54,162.01,98.85
2013-11-22,80.71,135.54,91.64,95.09,110.26,162.33,98.74
2013-11-25,80.92,135.18,91.61,94.87,109.68,161.62,98.4
2013-11-26,80.61,135.74,91.25,94.86,110.33,162.13,98.76
2013-11-27,80.72,135.76,90.81,94.4,110.19,162.88,97.88
2013-11-28,80.72,,,,,,
2013-11-29,80.68,135.89,91.08,94.22,110.31,163.68,97.57
2013-12-02,80.92,135.42,91.07,94.01,110.07,163.6,97.17
2013-12-03,80.92,135.91,91.36,93.92,110.59,163.88,97.62
2013-12-04,80.62,135.92,90.28,93.67,110.8,163.88,97.72
2013-12-05,80.23,136.72,90.63,93.92,111.6,163.35,98.27
2013-12-06,80.31,137.04,91.04,94.03,112.13,163.56,97.17
2013-12-09,80.13,137.37,91.06,94.05,112.32,164.24,96.85
2013-12-10,79.97,137.6,91.44,94.3,112.68,164.48,97.26
2013-12-11,79.89,137.87,90.43,94.45,112.8,163.74,97.61
2013-12-12,80.21,137.52,89.35,94.0,112.47,163.51,96.72
2013-12-13,80.21,137.43,89.64,94.48,112.37,163.04,96.87
2013-12-16,80.07,137.61,89.43,94.39,112.71,162.96,97.07
2013-12-17,80.06,137.69,89.0,94.29,113.04,162.66,97.4
2013-12-18,80.11,136.85,88.57,93.44,111.86,163.93,95.96
2013-12-19,80.63,136.63,88.6,93.76,111.4,163.66,95.94
2013-12-20,80.58,136.73,89.21,94.0,111.61,163.27,96.09
2013-12-23,80.45,136.98,89.33,94.19,111.94,163.54,96.02
2013-12-24,80.45,136.77,89.21,94.03,111.57,163.6,95.88
2013-12-25,80.45,136.85,89.25,94.06,111.66,163.48,95.72
2013-12-26,80.48,136.91,88.94,93.93,111.58,164.14,95.43
2013-12-27,80.39,137.49,88.68,93.05,112.18,164.82,95.1
2013-12-30,80.0,137.99,89.07,93.92,112.61,164.93,95.12
2013-12-31,80.03,137.56,89.18,94.16,111.96,165.58,94.91
2014-01-01,80.03,137.56,89.18,94.16,111.96,165.58,94.9
2014-01-02,80.63,136.69,89.07,93.73,111.22,164.48,95.44
2014-01-03,80.79,135.88,89.46,94.03,110.49,164.2,95.36
2014-01-06,80.65,136.36,89.68,93.88,110.66,164.02,95.99
2014-01-07,80.83,136.17,89.28,92.9,110.02,164.04,95.61
2014-01-08,81.02,135.78,88.9,92.42,109.78,164.51,95.35
2014-01-09,81.0,136.06,89.0,92.2,110.26,164.77,95.44
2014-01-10,80.66,136.7,89.93,91.83,110.78,164.81,96.01
2014-01-13,80.51,136.7,90.57,92.08,111.22,163.87,97.06
2014-01-14,80.66,136.79,89.63,91.34,110.81,164.38,95.99
2014-01-15,81.03,136.05,89.11,91.4,110.07,163.72,95.61
2014-01-16,80.91,136.18,88.24,91.47,110.54,163.49,95.82
2014-01-17,81.22,135.4,87.82,91.25,109.86,164.23,95.86
2014-01-20,81.22,135.58,88.18,91.38,109.87,164.32,95.99
2014-01-21,81.1,135.62,88.1,91.2,109.88,164.77,95.93
2014-01-22,81.17,135.45,88.5,90.19,109.7,165.74,95.66
2014-01-23,80.44,136.94,87.69,90.08,111.41,166.38,96.82
2014-01-24,80.46,136.8,86.86,90.21,111.19,164.85,97.77
2014-01-27,80.52,136.76,87.4,89.95,111.65,165.79,97.55
2014-01-28,80.57,136.56,87.85,89.71,111.19,165.67,96.83
2014-01-29,80.5,136.64,87.39,89.54,111.81,165.63,97.83
2014-01-30,81.08,135.56,87.9,89.59,110.81,164.9,97.36
2014-01-31,81.31,134.85,87.56,89.88,110.36,164.37,98.02
2014-02-03,81.01,135.29,87.54,89.98,111.02,163.07,99.02
2014-02-04,81.12,135.15,89.21,90.26,110.66,163.27,98.39
2014-02-05,81.04,135.33,89.11,90.31,110.66,163.1,98.53
2014-02-06,80.91,135.92,89.57,90.33,111.01,163.24,97.97
2014-02-07,80.69,136.36,89.56,90.66,111.41,164.1,97.73
2014-02-10,80.64,136.45,89.5,90.46,111.5,164.03,97.82
2014-02-11,80.64,136.39,90.34,90.83,111.34,164.52,97.46
2014-02-12,80.68,135.95,90.25,90.9,111.05,165.99,97.55
2014-02-13,80.32,136.77,89.8,91.07,111.94,166.55,97.84
2014-02-14,80.15,136.91,90.34,91.09,111.53,167.48,98.17
2014-02-17,80.14,137.07,90.35,91.21,112.18,167.15,98.14
2014-02-18,80.01,137.59,90.25,91.33,112.63,166.82,97.7
2014-02-19,80.14,137.36,90.03,90.28,112.53,166.82,97.73
2014-02-20,80.29,137.19,90.08,90.13,112.4,166.53,97.75
2014-02-21,80.24,137.34,89.82,90.03,112.16,166.55,97.57
2014-02-24,80.2,137.33,90.36,90.39,112.5,166.54,97.58
2014-02-25,80.14,137.45,90.17,90.21,112.75,166.81,97.92
2014-02-26,80.43,136.86,89.64,89.8,112.28,166.7,97.7
2014-02-27,80.28,137.09,89.66,89.87,112.57,166.86,97.88
2014-02-28,79.69,137.99,89.22,90.38,113.34,167.45,98.25
2014-03-03,80.08,137.34,89.35,90.27,113.23,166.66,98.6
2014-03-04,80.17,137.41,89.5,90.16,112.68,166.66,97.79
2014-03-05,80.11,137.36,89.9,90.65,112.74,167.24,97.75
2014-03-06,79.66,138.62,90.84,91.03,113.59,167.41,96.97
2014-03-07,79.72,138.82,90.67,90.18,113.76,167.16,96.84
2014-03-10,79.77,138.78,90.19,90.06,113.94,166.45,96.82
2014-03-11,79.74,138.6,89.74,90.07,113.88,166.22,97.15
2014-03-12,79.61,139.06,89.88,89.93,114.43,166.21,97.34
2014-03-13,79.62,138.7,90.32,90.35,114.35,166.26,98.25
2014-03-14,79.45,139.05,90.27,90.05,114.6,166.49,98.66
2014-03-17,79.39,139.23,90.85,90.45,114.52,166.34,98.29
2014-03-18,79.41,139.32,91.26,89.78,114.49,165.85,98.61
2014-03-19,80.0,138.3,90.36,88.99,113.5,165.37,97.67
2014-03-20,80.19,137.78,90.39,88.96,113.14,165.06,97.63
2014-03-21,80.11,137.93,90.81,89.12,113.28,164.86,97.81
2014-03-24,79.93,138.37,91.3,89.35,113.52,164.96,97.84
2014-03-25,79.94,138.25,91.64,89.59,113.29,165.28,97.79
2014-03-26,80.03,137.85,92.24,90.09,113.01,165.82,98.01
2014-03-27,80.11,137.41,92.6,90.62,112.79,166.12,97.87
2014-03-28,80.18,137.49,92.47,90.41,112.74,166.43,97.25
2014-03-31,80.1,137.72,92.69,90.49,113.1,166.65,96.89
2014-04-01,80.09,137.92,92.42,90.7,113.18,166.29,96.46
2014-04-02,80.22,137.66,92.5,90.61,112.78,166.24,96.28
2014-04-03,80.47,137.19,92.32,90.61,112.23,165.96,96.23
2014-04-04,80.42,137.05,92.88,91.06,112.15,165.73,96.8
2014-04-07,80.23,137.42,92.7,91.15,112.64,166.1,97.0
2014-04-08,79.75,137.97,93.57,91.55,113.21,167.47,98.24
2014-04-09,79.48,138.54,93.88,91.9,113.68,167.91,98.07
2014-04-10,79.38,138.88,94.12,91.45,114.11,167.81,98.47
2014-04-11,79.45,138.77,93.96,91.06,114.08,167.33,98.42
2014-04-14,79.73,138.19,94.2,91.23,113.66,167.26,98.17
2014-04-15,79.8,138.14,93.6,91.08,113.61,167.29,98.13
2014-04-16,79.8,138.16,93.69,90.79,113.4,167.98,97.8
2014-04-17,79.83,138.14,93.27,90.83,113.22,167.91,97.67
2014-04-18,79.83,138.32,93.32,90.75,113.18,167.91,98.03
2014-04-21,79.94,137.93,93.28,90.75,112.99,167.93,97.46
2014-04-22,79.91,138.05,93.66,90.68,113.0,168.26,97.48
2014-04-23,79.86,138.17,92.89,90.65,113.2,167.81,97.54
2014-04-24,79.8,138.31,92.64,90.73,113.41,168.02,97.75
2014-04-25,79.75,138.35,92.82,90.58,113.42,168.05,97.88
2014-04-28,79.68,138.51,92.57,90.68,113.63,168.09,97.58
2014-04-29,79.81,138.11,92.69,91.36,113.18,168.27,97.44
2014-04-30,79.47,138.67,92.86,91.25,113.61,168.72,97.84
2014-05-01,79.53,138.68,92.72,91.25,113.73,168.91,97.75
2014-05-02,79.52,138.83,92.76,91.15,113.91,168.69,97.85
2014-05-05,79.49,138.75,92.74,91.29,113.94,168.7,97.92
2014-05-06,79.09,139.28,93.51,91.83,114.37,169.74,98.36
2014-05-07,79.2,139.11,93.27,91.75,114.13,169.54,98.14
2014-05-08,79.36,138.38,93.72,92.35,113.61,169.33,98.38
2014-05-09,79.9,137.7,93.62,91.73,113.01,168.49,98.17
2014-05-12,79.9,137.58,93.62,91.81,112.64,168.67,97.92
2014-05-13,80.14,137.03,93.57,91.69,112.33,168.26,97.79
2014-05-14,80.07,137.13,93.79,91.85,112.38,167.67,98.17
2014-05-15,80.0,137.1,93.57,91.91,112.23,167.91,98.46
2014-05-16,80.04,136.92,93.59,92.07,112.04,168.09,98.53
2014-05-19,79.99,137.1,93.29,91.96,112.09,168.16,98.55
2014-05-20,80.04,136.99,92.41,91.7,112.09,168.39,98.72
2014-05-21,80.09,136.86,92.53,91.64,111.95,168.99,98.6
2014-05-22,80.25,136.56,92.28,91.81,111.85,168.71,98.29
2014-05-23,80.39,136.35,92.31,92.08,111.7,168.32,98.07
2014-05-26,80.39,,,,,,
2014-05-27,80.35,136.35,92.57,92.08,111.52,168.1,98.05
2014-05-28,80.57,135.93,92.35,91.93,111.31,167.11,98.21
2014-05-29,80.49,136.03,93.08,92.27,111.39,167.17,98.29
2014-05-30,80.37,136.37,93.1,92.2,111.74,167.53,98.26
2014-06-02,80.64,135.98,92.47,91.75,111.28,167.49,97.69
2014-06-03,80.55,136.28,92.64,91.66,111.55,167.49,97.56
2014-06-04,80.66,136.01,92.77,91.4,111.46,167.4,97.35
2014-06-05,80.37,136.63,93.37,91.54,112.18,168.17,97.65
2014-06-06,80.41,136.45,93.33,91.47,111.33,168.02,97.55
2014-06-09,80.65,135.93,93.54,91.69,111.47,168.01,97.54
2014-06-10,80.82,135.46,93.73,91.71,111.2,167.55,97.73
2014-06-11,80.77,135.33,93.94,92.03,111.13,167.91,98.05
2014-06-12,80.58,135.52,94.26,92.13,111.31,169.33,98.28
2014-06-13,80.58,135.25,94.03,92.12,111.25,169.69,98.07
2014-06-16,80.47,135.73,94.02,92.23,111.46,169.82,98.2
2014-06-17,80.63,135.46,93.37,92.05,111.18,169.59,97.88
2014-06-18,80.58,135.9,94.03,92.25,111.58,169.9,98.12
2014-06-19,80.32,136.06,94.02,92.42,111.83,170.39,98.1
2014-06-20,80.37,135.99,93.89,92.95,111.76,170.13,97.98
2014-06-23,80.27,136.03,94.2,93.21,111.81,170.23,98.12
2014-06-24,80.33,136.08,93.69,93.07,111.88,169.85,98.1
2014-06-25,80.22,136.31,94.06,93.28,112.01,169.82,98.21
2014-06-26,80.22,136.12,94.13,93.53,111.91,170.26,98.33
2014-06-27,80.02,136.49,94.31,93.76,112.23,170.31,98.64
2014-06-30,79.78,136.92,94.32,93.71,112.76,171.06,98.69
2014-07-01,79.81,136.8,94.96,94.05,112.68,171.51,98.49
2014-07-02,79.96,136.57,94.42,93.76,112.5,171.65,98.26
2014-07-03,80.21,136.1,93.47,94.04,111.95,171.54,97.84
2014-07-04,80.27,136.12,93.57,93.87,111.93,171.6,97.97
2014-07-07,80.22,136.05,93.71,93.62,111.92,171.28,98.17
2014-07-08,80.18,136.12,94.0,93.64,111.99,171.32,98.47
2014-07-09,79.99,136.42,94.11,93.86,112.24,171.57,98.39
2014-07-10,80.13,136.08,93.91,93.88,112.06,171.34,98.69
2014-07-11,80.19,136.07,93.9,93.16,111.98,171.18,98.64
2014-07-14,80.19,136.2,93.94,93.35,112.13,170.84,98.49
2014-07-15,80.39,135.69,93.72,92.96,111.64,171.43,98.35
2014-07-16,80.56,135.24,93.67,93.05,111.3,171.37,98.35
2014-07-17,80.5,135.26,93.46,92.93,111.41,171.01,98.85
2014-07-18,80.52,135.23,93.9,93.17,111.17,170.89,98.67
2014-07-21,80.56,135.24,93.75,93.13,111.36,170.76,98.64
2014-07-22,80.78,134.66,93.93,93.13,110.81,170.63,98.57
2014-07-23,80.82,134.59,94.46,93.22,110.79,170.37,98.49
2014-07-24,80.87,134.64,94.19,93.09,110.8,169.87,98.22
2014-07-25,81.03,134.27,93.96,92.49,110.48,169.74,98.2
2014-07-28,81.03,134.39,94.04,92.61,110.62,169.84,98.19
2014-07-29,81.21,134.1,93.83,92.14,110.26,169.44,97.96
2014-07-30,81.43,133.96,93.31,91.72,110.05,169.13,97.27
2014-07-31,81.46,133.89,92.96,91.71,110.03,168.88,97.27
2014-08-01,81.3,134.3,93.13,91.61,110.94,168.21,97.48
2014-08-04,81.33,134.22,93.35,91.69,110.29,168.63,97.52
2014-08-05,81.33,133.74,93.05,91.24,109.98,168.84,97.48
2014-08-06,81.44,133.85,93.55,91.62,110.21,168.55,97.95
2014-08-07,81.52,133.63,92.7,91.52,110.04,168.33,97.96
2014-08-08,81.45,134.06,92.75,91.14,110.58,167.75,98.01
2014-08-11,81.47,133.85,92.62,91.54,110.3,167.88,97.86
2014-08-12,81.5,133.67,92.69,91.55,110.18,168.13,97.79
2014-08-13,81.6,133.65,93.05,91.62,110.19,166.91,97.64
2014-08-14,81.59,133.67,93.19,91.71,110.33,166.88,97.6
2014-08-15,81.42,133.99,93.21,91.78,110.77,166.94,97.7
2014-08-18,81.58,133.63,93.25,91.85,110.32,167.28,97.5
2014-08-19,81.88,133.2,93.01,91.39,109.97,166.16,97.17
2014-08-20,82.23,132.6,92.88,91.17,109.47,165.94,96.39
2014-08-21,82.15,132.82,93.03,91.4,109.72,165.82,96.32
