Date,US Coffee C,US Cotton #2,US Sugar #11,Orange Juice,US Cocoa,Lumber,London Cocoa,London Coffee,London Sugar
2015-09-07,,,,,,,2147.0,1575.0,347.9
2015-09-08,117.7,63.28,11.07,126.3,3224.0,231.7,2153.0,1586.0,344.6
2015-09-09,117.8,63.12,11.43,124.63,3274.0,232.1,2189.0,1595.0,346.0
2015-09-10,113.05,63.06,11.33,124.03,3276.0,241.8,2183.0,1557.0,338.9
2015-09-11,113.35,63.34,11.66,123.95,3248.0,247.5,2172.0,1543.0,346.1
2015-09-14,117.0,62.71,11.5,123.5,3280.0,246.3,2202.0,1582.0,342.6
2015-09-15,115.5,62.47,11.4,122.3,3218.0,252.7,2186.0,1574.0,346.9
2015-09-16,113.8,62.62,11.47,122.75,3267.0,242.5,2189.0,1579.0,357.5
2015-09-17,113.5,62.37,11.44,120.95,3282.0,234.3,2197.0,1564.0,354.7
2015-09-18,113.35,60.47,10.96,120.2,3311.0,231.8,2208.0,1556.0,343.4
2015-09-21,117.25,60.55,10.93,119.8,3311.0,228.7,2216.0,1533.0,341.4
2015-09-22,115.45,59.9,10.88,115.8,3312.0,224.2,2235.0,1511.0,340.3
2015-09-23,116.2,59.88,10.95,110.9,3315.0,217.3,2253.0,1540.0,341.5
2015-09-24,118.3,60.03,11.19,110.25,3293.0,216.9,2238.0,1566.0,348.9
2015-09-25,122.7,60.49,11.74,108.05,3276.0,216.6,2240.0,1596.0,360.0
2015-09-28,119.15,60.67,11.75,106.8,3242.0,216.2,2210.0,1543.0,359.8
2015-09-29,120.85,60.84,11.76,106.2,3182.0,220.4,2179.0,1571.0,361.6
2015-09-30,121.35,60.53,12.17,105.55,3114.0,229.2,2140.0,1552.0,370.0
2015-10-01,120.75,60.49,13.26,105.35,3105.0,224.6,2132.0,1556.0,378.4
2015-10-02,124.3,60.41,13.53,105.35,3095.0,221.4,2121.0,1578.0,384.0
2015-10-05,127.55,61.7,13.64,106.3,3092.0,224.3,2126.0,1609.0,386.8
2015-10-06,128.1,61.98,13.63,107.85,3092.0,232.2,2120.0,1600.0,385.9
2015-10-07,126.05,62.38,13.98,108.7,3079.0,235.4,2107.0,1559.0,388.7
2015-10-08,128.45,61.65,14.01,110.6,3060.0,237.5,2093.0,1582.0,386.7
2015-10-09,131.6,61.93,14.34,115.9,3049.0,244.4,2084.0,1623.0,392.0
2015-10-12,134.5,61.75,14.24,117.4,3074.0,254.4,2091.0,1623.0,393.0
2015-10-13,134.35,63.85,13.83,121.1,3125.0,258.6,2141.0,1610.0,381.4
2015-10-14,134.65,63.78,14.09,127.45,3109.0,257.0,2108.0,1631.0,386.5
2015-10-15,133.7,63.55,14.13,131.15,3104.0,261.7,2101.0,1667.0,388.6
2015-10-16,125.85,63.87,14.27,135.1,3119.0,258.1,2117.0,1613.0,389.5
2015-10-19,123.9,63.24,14.26,138.55,3169.0,263.1,2155.0,1582.0,388.7
2015-10-20,124.75,63.81,14.06,133.5,3202.0,260.0,2177.0,1557.0,384.4
2015-10-21,121.0,64.24,14.18,134.05,3146.0,262.5,2145.0,1553.0,386.0
2015-10-22,119.85,62.96,14.6,135.4,3140.0,258.9,2141.0,1562.0,390.9
2015-10-23,118.45,62.69,14.28,135.85,3125.0,261.0,2147.0,1527.0,383.9
2015-10-26,117.3,62.49,14.64,135.0,3174.0,257.0,2175.0,1524.0,392.2
2015-10-27,117.3,62.55,14.42,138.1,3197.0,255.0,2193.0,1526.0,388.6
2015-10-28,119.1,62.77,14.65,136.2,3219.0,257.8,2200.0,1540.0,393.6
2015-10-29,120.3,62.42,14.56,134.2,3215.0,256.0,2200.0,1566.0,392.3
2015-10-30,120.95,63.31,14.52,134.65,3259.0,253.7,2208.0,1616.0,391.4
2015-11-02,118.8,63.38,15.11,133.9,3295.0,249.0,2219.0,1595.0,407.5
2015-11-03,120.25,62.79,15.49,135.55,3297.0,246.2,2223.0,1608.0,417.7
2015-11-04,120.5,62.03,14.64,134.65,3235.0,243.1,2186.0,1628.0,396.4
2015-11-05,120.9,62.2,14.76,134.75,3263.0,250.0,2223.0,1637.0,395.5
2015-11-06,117.75,61.88,14.46,138.35,3237.0,247.9,2233.0,1574.0,385.8
2015-11-09,117.75,61.97,13.99,141.55,3209.0,252.0,2206.0,1589.0,375.7
2015-11-10,116.3,61.9,14.71,149.05,3268.0,254.0,2248.0,1594.0,384.8
2015-11-11,116.8,62.12,14.69,153.65,3307.0,256.0,2260.0,1598.0,383.5
2015-11-12,115.3,61.83,14.97,156.25,3309.0,255.7,2275.0,1575.0,387.7
2015-11-13,112.15,61.42,15.04,152.95,3346.0,251.0,2307.0,1518.0,394.5
2015-11-16,114.35,61.54,15.18,153.55,3369.0,242.1,2315.0,1536.0,405.3
2015-11-17,114.25,61.56,14.78,146.85,3354.0,239.2,2306.0,1524.0,396.5
2015-11-18,112.75,61.57,14.47,151.85,3329.0,238.7,2291.0,1474.0,390.8
2015-11-19,119.9,61.83,14.95,151.05,3366.0,243.3,2297.0,1530.0,402.2
2015-11-20,121.9,60.47,15.3,150.05,3366.0,252.4,2298.0,1539.0,409.7
2015-11-23,119.95,61.76,15.41,147.85,3304.0,249.7,2261.0,1506.0,413.4
2015-11-24,122.45,62.0,15.0,146.65,3329.0,248.6,2284.0,1517.0,405.3
2015-11-25,122.9,63.34,14.91,144.5,3301.0,250.0,2253.0,1499.0,402.8
2015-11-26,,,,,,,2248.0,1485.0,404.4
2015-11-27,121.0,63.99,14.97,143.2,3308.0,247.4,2260.0,1481.0,404.6
2015-11-30,116.9,62.71,14.93,141.75,3327.0,245.8,2261.0,1481.0,403.0
2015-12-01,117.15,63.56,15.44,140.45,3328.0,241.7,2251.0,1490.0,414.0
2015-12-02,117.8,63.51,15.34,140.5,3312.0,240.8,2269.0,1499.0,412.3
2015-12-03,122.05,63.93,15.58,140.7,3365.0,244.9,2280.0,1537.0,417.0
2015-12-04,124.0,64.7,15.48,139.95,3369.0,252.1,2287.0,1536.0,415.0
2015-12-07,122.65,64.63,15.3,143.2,3410.0,262.1,2298.0,1535.0,412.4
2015-12-08,122.25,64.57,15.0,143.25,3309.0,267.4,2255.0,1531.0,406.1
2015-12-09,123.85,64.85,15.09,151.85,3369.0,264.8,2265.0,1526.0,408.9
2015-12-10,122.65,63.76,14.55,148.6,3344.0,263.7,2244.0,1522.0,398.2
2015-12-11,118.1,63.86,14.58,150.1,3348.0,260.8,2257.0,1499.0,399.2
2015-12-14,117.25,63.35,14.51,149.65,3369.0,257.4,2251.0,1475.0,401.4
2015-12-15,115.65,63.28,14.59,147.0,3328.0,255.9,2286.0,1480.0,401.4
2015-12-16,118.1,63.38,14.59,147.95,3291.0,260.0,2262.0,1486.0,401.5
2015-12-17,117.8,63.06,14.7,144.55,3253.0,260.0,2261.0,1482.0,406.2
2015-12-18,118.45,63.79,15.1,143.9,3252.0,267.4,2257.0,1487.0,413.7
2015-12-21,117.5,63.2,14.97,143.7,3239.0,269.5,2248.0,1482.0,411.0
2015-12-22,119.15,63.15,15.04,147.4,3197.0,268.6,2230.0,1491.0,411.6
2015-12-23,120.95,62.82,15.15,148.85,3260.0,267.6,2261.0,1493.0,413.8
2015-12-24,119.7,63.62,15.06,148.3,3210.0,266.6,2264.0,1485.0,414.8
2015-12-27,,63.62,15.05,,,,2263.0,1485.0,414.35
2015-12-28,119.15,64.03,14.76,150.4,3194.0,259.5,2263.0,1485.0,414.35
2015-12-29,121.45,63.91,14.78,148.3,3211.0,256.5,2243.0,1477.0,410.6
2015-12-30,123.65,63.94,15.15,138.5,3229.0,256.9,2251.0,1476.0,419.0
2015-12-31,126.7,63.31,15.24,140.0,3211.0,257.6,2262.0,1491.0,422.2
2016-01-04,123.9,62.59,14.97,143.6,3124.0,254.4,2209.0,1481.0,419.2
2016-01-05,123.0,62.69,14.57,142.1,3059.0,256.5,2163.0,1465.0,412.7
2016-01-06,119.95,62.13,14.42,143.05,2981.0,255.5,2115.0,1451.0,419.2
2016-01-07,118.45,61.36,14.75,137.65,2963.0,250.5,2107.0,1434.0,428.8
2016-01-08,119.0,61.49,14.46,135.4,3017.0,257.0,2155.0,1440.0,419.7
2016-01-11,114.45,61.43,14.15,132.9,2902.0,256.8,2068.0,1403.0,414.8
2016-01-12,114.35,61.6,14.05,132.0,2860.0,256.2,2063.0,1406.0,412.5
2016-01-13,114.8,62.03,14.47,131.35,2892.0,255.0,2073.0,1415.0,423.0
2016-01-14,115.9,61.96,14.88,130.25,2857.0,255.0,2061.0,1391.0,428.4
2016-01-15,114.9,61.37,14.92,127.2,2905.0,257.7,2115.0,1394.0,427.2
2016-01-17,,61.37,14.85,,2905.5,,2116.0,1439.0,
2016-01-18,,,,,,,2114.0,1372.0,426.8
2016-01-19,115.65,62.44,14.75,125.05,2934.0,248.4,2144.0,1364.0,425.3
2016-01-20,111.6,61.85,14.18,120.05,2810.0,238.4,2054.0,1318.0,417.8
2016-01-21,114.4,62.15,14.45,120.7,2855.0,239.3,2082.0,1327.0,427.2
2016-01-22,116.0,62.34,14.42,121.65,2872.0,234.4,2084.0,1352.0,428.5
2016-01-25,116.45,61.47,14.1,123.95,2819.0,233.3,2049.0,1340.0,421.0
2016-01-26,116.7,61.27,14.02,124.2,2829.0,236.2,2041.0,1341.0,419.4
2016-01-27,118.2,60.88,13.58,124.25,2764.0,242.7,2005.0,1367.0,414.7
2016-01-28,119.15,61.35,13.25,133.05,2791.0,241.6,2012.0,1368.0,407.2
2016-01-29,116.35,60.99,13.14,132.4,2761.0,240.4,2009.0,1368.0,407.0
2016-02-01,117.75,61.63,12.83,134.2,2868.0,240.9,2067.0,1375.0,402.1
2016-02-02,119.85,62.14,12.99,136.55,2761.0,248.7,1990.0,1397.0,402.8
2016-02-03,121.55,61.83,12.89,135.65,2837.0,251.9,2015.0,1402.0,399.4
2016-02-04,123.2,60.29,12.89,136.65,2764.0,250.4,1969.0,1435.0,392.1
2016-02-05,120.4,59.98,13.27,135.05,2772.0,252.8,1990.0,1427.0,396.0
2016-02-08,115.75,59.7,13.45,133.35,2858.0,251.4,2058.0,1386.0,402.2
2016-02-09,114.75,58.53,13.39,132.2,2837.0,250.7,2037.0,1387.0,402.9
2016-02-10,114.75,58.88,13.38,131.55,2825.0,248.6,2046.0,1392.0,400.7
2016-02-11,113.0,58.22,13.07,129.95,2766.0,245.9,2012.0,1382.0,386.1
2016-02-12,115.55,58.76,13.15,129.8,2827.0,246.5,2060.0,1419.0,382.5
2016-02-15,,,,,,,2037.0,1410.0,380.0
2016-02-16,114.9,59.51,13.22,136.1,2793.0,249.3,2052.0,1419.0,375.1
2016-02-17,114.55,59.72,13.16,131.55,2878.0,253.3,2073.0,1414.0,373.4
2016-02-18,114.15,59.89,12.78,130.1,2886.0,263.1,2109.0,1402.0,369.9
2016-02-19,115.75,60.13,12.52,130.6,2836.0,262.6,2058.0,1384.0,368.4
2016-02-22,119.85,58.84,12.61,125.3,2855.0,264.2,2108.0,1380.0,373.2
2016-02-23,117.8,57.95,14.0,126.6,2872.0,261.7,2125.0,1362.0,395.9
2016-02-24,115.05,57.41,13.97,125.5,2925.0,259.1,2176.0,1335.0,398.9
2016-02-25,114.65,57.77,14.24,127.05,2939.0,258.0,2195.0,1329.0,405.3
2016-02-26,113.0,57.46,13.91,124.8,2882.0,253.8,2161.0,1326.0,403.2
2016-02-29,112.65,56.55,14.56,121.4,2949.0,254.0,2215.0,1375.0,406.9
2016-03-01,112.5,56.17,14.39,123.3,2923.0,252.5,2198.0,1342.0,407.9
2016-03-02,113.35,56.11,14.67,122.85,2940.0,254.8,2192.0,1358.0,414.7
2016-03-03,115.6,56.41,14.84,123.3,2942.0,271.3,2185.0,1366.0,420.9
2016-03-04,118.8,57.12,14.83,119.8,3001.0,275.7,2216.0,1363.0,423.8
2016-03-07,118.65,57.36,14.66,113.95,2994.0,278.7,2215.0,1364.0,421.6
2016-03-08,120.2,56.95,14.86,121.0,2954.0,280.6,2196.0,1383.0,426.1
2016-03-09,120.85,56.62,14.63,122.85,3006.0,276.5,2224.0,1393.0,422.7
2016-03-10,120.6,56.87,14.82,122.52,3031.0,277.7,2239.0,1377.0,426.8
2016-03-11,124.4,57.16,15.13,121.4,3031.0,288.1,2232.0,1402.0,433.4
2016-03-14,125.6,58.22,15.42,127.35,3043.0,284.1,2220.0,1411.0,438.5
2016-03-15,124.1,58.14,15.32,128.6,2999.0,275.0,2258.0,1392.0,439.0
2016-03-16,127.4,58.3,15.47,127.85,3040.0,297.0,2261.0,1395.0,443.2
2016-03-17,132.0,58.34,15.99,127.55,3116.0,300.3,2260.0,1428.0,452.7
2016-03-18,133.85,57.11,15.97,127.75,3118.0,297.1,2256.0,1447.0,450.8
2016-03-20,,,,,,297.5,,,
2016-03-21,131.55,58.13,16.29,127.9,3072.0,307.1,2238.0,1438.0,457.6
2016-03-22,134.65,58.42,16.58,134.0,3035.0,311.0,2235.0,1479.0,463.4
2016-03-23,131.1,58.36,16.71,135.85,2963.0,303.5,2211.0,1480.0,466.6
2016-03-24,127.55,57.69,15.87,135.9,2962.0,299.0,2202.0,1458.0,454.4
2016-03-25,,,,,,298.8,,,
2016-03-27,,,,,,298.3,,,
2016-03-28,128.55,57.72,15.94,135.1,2970.0,309.0,,1458.0,
2016-03-29,127.45,57.34,15.86,136.7,2970.0,312.9,2186.0,1463.0,453.2
2016-03-30,127.0,57.58,15.87,141.8,2974.0,312.3,2171.0,1471.0,454.4
2016-03-31,127.45,58.37,15.35,147.2,2950.0,310.7,2156.0,1471.0,444.7
2016-04-01,127.25,59.2,15.18,147.4,2881.0,300.7,2127.0,1485.0,436.8
2016-04-04,122.8,58.94,14.64,143.7,2871.0,292.6,2108.0,1474.0,423.2
2016-04-05,120.9,58.92,14.64,143.25,2882.0,288.7,2132.0,1457.0,419.3
2016-04-06,121.5,58.7,14.62,144.9,2900.0,293.8,2149.0,1470.0,419.4
2016-04-07,119.8,58.94,14.43,143.65,2850.0,293.3,2124.0,1496.0,422.3
2016-04-08,120.45,60.05,14.69,138.9,2872.0,290.5,2136.0,1513.0,428.7
2016-04-11,123.35,60.69,14.15,137.05,2906.0,291.2,2146.0,1548.0,413.3
2016-04-12,124.6,61.44,14.07,135.95,2932.0,296.7,2166.0,1559.0,411.9
2016-04-13,121.75,61.66,14.01,140.95,2918.0,293.0,2165.0,1515.0,411.8
2016-04-14,123.15,60.66,14.13,140.7,2953.0,287.9,2197.0,1523.0,421.3
2016-04-15,122.95,60.04,15.04,137.25,2941.0,280.5,2184.0,1525.0,440.0
2016-04-18,124.0,62.16,15.35,138.15,2995.0,276.2,2212.0,1530.0,447.6
2016-04-19,125.85,62.84,15.17,134.25,3043.0,282.7,2221.0,1535.0,445.7
2016-04-20,127.15,63.94,15.57,129.55,3060.0,282.6,2232.0,1547.0,456.5
2016-04-21,123.55,63.52,15.58,127.4,3061.0,279.9,2247.0,1534.0,458.2
2016-04-22,122.75,64.23,15.26,125.75,3137.0,281.4,2270.0,1524.0,453.3
2016-04-25,123.1,63.96,15.63,126.75,3113.0,286.9,2266.0,1535.0,460.4
2016-04-26,125.25,63.86,15.77,123.25,3181.0,286.2,2287.0,1556.0,464.0
2016-04-27,121.05,64.19,15.55,124.15,3170.0,296.2,2279.0,1535.0,460.8
2016-04-28,120.4,63.69,15.32,126.15,3157.0,300.5,2269.0,1542.0,457.7
2016-04-29,120.85,63.89,16.16,124.55,3207.0,295.6,2313.0,1556.0,467.4
2016-05-02,119.1,64.36,16.21,136.85,3189.0,294.5,,1556.0,
2016-05-03,118.6,63.02,16.25,134.77,3178.0,288.8,2300.0,1554.0,467.9
2016-05-04,119.1,62.96,16.65,138.87,3159.0,291.0,2299.0,1552.0,476.8
2016-05-05,120.9,62.06,15.84,137.5,3131.0,296.4,2274.0,1584.0,461.2
2016-05-06,123.45,61.94,15.74,140.57,3047.0,296.5,2225.0,1619.0,458.4
2016-05-09,125.15,61.38,15.88,141.22,3059.0,304.7,2236.0,1606.0,462.7
2016-05-10,126.9,61.02,16.02,143.85,3081.0,308.0,2253.0,1631.0,465.2
2016-05-11,127.9,60.69,16.77,145.55,3045.0,307.0,2240.0,1642.0,479.8
2016-05-12,128.2,60.73,16.98,146.95,3018.0,302.9,2201.0,1649.0,484.1
2016-05-13,128.8,60.86,16.74,145.35,2961.0,306.0,2180.0,1651.0,478.1
2016-05-16,132.7,61.0,16.89,143.5,2927.0,328.0,2157.0,1658.0,480.7
2016-05-17,131.85,62.39,16.82,146.35,2899.0,323.8,2133.0,1670.0,479.9
2016-05-18,129.3,62.17,16.81,145.9,2931.0,318.9,2141.0,1640.0,476.8
2016-05-19,123.95,61.17,16.7,148.6,2893.0,309.4,2120.0,1613.0,473.5
2016-05-20,124.7,61.75,17.07,150.1,2912.0,307.3,2148.0,1632.0,481.2
2016-05-23,122.15,61.52,16.8,147.65,2959.0,298.1,2214.0,1615.0,472.9
2016-05-24,121.8,63.2,16.61,145.5,2953.0,301.0,2194.0,1620.0,468.7
2016-05-25,121.4,62.88,17.16,147.8,2924.0,302.9,2170.0,1616.0,479.7
2016-05-26,121.5,64.33,17.42,148.05,2916.0,308.5,2167.0,1619.0,484.1
2016-05-27,121.3,64.34,17.52,146.5,3005.0,309.3,2210.0,1630.0,485.2
2016-05-30,,,,,,,,1630.0,
2016-05-31,121.55,63.91,17.49,152.55,3059.0,303.4,2238.0,1642.0,483.8
2016-06-01,121.9,63.22,17.41,154.25,3046.0,296.5,2237.0,1646.0,481.6
2016-06-02,123.0,63.16,18.08,157.05,3057.0,296.8,2249.0,1632.0,494.8
2016-06-03,127.1,63.84,18.75,158.5,3031.0,301.8,2241.0,1641.0,507.3
2016-06-06,131.7,65.38,18.78,167.2,3063.0,306.1,2258.0,1665.0,507.7
2016-06-07,132.2,65.97,19.0,167.5,3088.0,298.9,2257.0,1689.0,513.9
2016-06-08,139.65,65.56,19.61,164.3,3113.0,292.7,2253.0,1697.0,527.7
2016-06-09,133.95,65.08,19.74,166.6,3116.0,302.7,2258.0,1685.0,528.7
2016-06-10,136.95,64.78,19.7,167.55,3135.0,306.1,2276.0,1643.0,529.0
2016-06-13,137.3,63.83,19.54,167.4,3147.0,302.1,2299.0,1649.0,527.5
2016-06-14,135.1,63.28,19.34,163.75,3145.0,297.4,2308.0,1618.0,526.1
2016-06-15,138.2,62.69,19.76,162.4,3160.0,297.9,2325.0,1611.0,535.0
2016-06-16,139.5,63.31,19.68,166.05,3059.0,301.8,2296.0,1613.0,532.2
2016-06-17,140.75,64.5,19.76,167.05,3106.0,298.0,2286.0,1645.0,536.0
2016-06-20,139.5,66.1,19.69,166.9,3170.0,299.8,2263.0,1665.0,536.4
2016-06-21,138.5,64.45,19.24,165.1,3195.0,298.8,2270.0,1683.0,531.2
2016-06-22,136.95,64.62,19.04,164.2,3205.0,299.4,2281.0,1675.0,530.7
2016-06-23,139.25,65.47,19.04,167.2,3235.0,301.3,2286.0,1684.0,533.7
2016-06-24,134.35,64.54,19.0,166.3,3070.0,295.5,2343.0,1643.0,531.9
2016-06-27,134.5,64.42,19.48,165.5,3034.0,294.6,2395.0,1639.0,541.6
2016-06-28,138.9,65.91,19.81,166.2,3050.0,299.3,2395.0,1672.0,548.1
2016-06-29,142.85,65.97,20.82,172.9,3078.0,304.1,2390.0,1696.0,568.2
2016-06-30,144.1,64.37,20.15,177.15,3004.0,303.9,2385.0,1688.0,552.5
2016-07-01,144.85,65.04,20.78,180.85,3034.0,309.3,2404.0,1734.0,564.0
2016-07-04,,,,,,,2417.0,1763.0,564.9
2016-07-05,144.2,65.44,20.87,186.65,3104.0,317.5,2485.0,1758.0,571.7
2016-07-06,141.95,65.53,20.57,185.85,3119.0,315.1,2525.0,1748.0,563.5
2016-07-07,140.45,64.95,19.73,186.75,3149.0,312.1,2549.0,1760.0,547.1
2016-07-08,142.75,65.79,19.57,188.95,3136.0,312.1,2546.0,1795.0,542.7
2016-07-11,147.95,67.74,20.28,179.7,3138.0,314.5,2564.0,1827.0,557.8
2016-07-12,145.95,70.75,19.72,176.8,3153.0,316.6,2545.0,1807.0,543.2
2016-07-13,146.2,73.22,19.48,181.1,3182.0,317.9,2577.0,1810.0,533.5
2016-07-14,150.3,73.88,19.91,184.2,3197.0,323.2,2522.0,1836.0,523.7
2016-07-15,145.7,74.36,19.31,183.85,3065.0,318.3,2450.0,1810.0,533.6
2016-07-18,147.8,74.0,19.37,184.45,3085.0,328.3,2470.0,1805.0,534.0
2016-07-19,144.65,73.37,19.36,182.85,2998.0,325.7,2437.0,1801.0,535.5
2016-07-20,147.0,72.46,19.28,182.3,2969.0,327.6,2417.0,1808.0,533.9
2016-07-21,146.85,73.12,19.56,180.7,2902.0,329.9,2362.0,1810.0,539.7
2016-07-22,141.9,72.84,19.59,180.65,2886.0,329.1,2384.0,1780.0,537.8
2016-07-25,141.1,72.27,19.89,187.35,2854.0,329.7,2347.0,1778.0,537.5
2016-07-26,141.6,74.1,19.52,193.25,2851.0,330.2,2342.0,1803.0,528.5
2016-07-27,141.2,73.72,19.1,189.8,2857.0,328.3,2352.0,1796.0,522.0
2016-07-28,142.15,72.97,18.8,179.8,2850.0,325.7,2332.0,1805.0,518.1
2016-07-29,146.2,74.02,19.05,174.65,2835.0,318.4,2297.0,1805.0,528.4
2016-08-01,143.45,74.25,18.81,180.85,2926.0,314.4,2356.0,1818.0,520.7
2016-08-02,141.25,73.92,19.05,170.85,2896.0,314.9,2323.0,1826.0,528.4
2016-08-03,140.4,74.27,19.04,172.9,2993.0,315.0,2379.0,1827.0,528.4
2016-08-04,142.1,75.8,19.7,175.15,2991.0,317.1,2404.0,1817.0,542.7
2016-08-05,142.5,76.78,20.35,183.4,3021.0,322.6,2420.0,1823.0,551.4
2016-08-08,141.1,76.0,20.55,177.2,3031.0,322.2,2404.0,1825.0,553.1
2016-08-09,141.1,73.06,20.39,183.6,2976.0,332.2,2390.0,1819.0,549.4
2016-08-10,138.65,71.51,19.64,181.1,3020.0,330.7,2420.0,1818.0,530.5
2016-08-11,137.7,72.02,19.6,183.55,3002.0,322.6,2413.0,1808.0,532.7
2016-08-12,136.85,70.94,19.71,180.95,2993.0,324.1,2420.0,1803.0,534.1
2016-08-15,136.95,68.81,19.98,181.35,3030.0,324.6,2468.0,1801.0,540.3
2016-08-16,137.4,68.81,20.26,178.6,3041.0,323.3,2485.0,1775.0,544.5
2016-08-17,135.05,68.92,19.72,175.55,3055.0,323.0,2500.0,1753.0,530.7
2016-08-18,138.15,69.19,19.98,176.5,3109.0,320.3,2512.0,1789.0,535.6
2016-08-19,138.8,68.06,19.77,179.9,3095.0,322.3,2492.0,1786.0,525.3
2016-08-22,144.1,68.33,20.42,179.05,2983.0,323.2,2406.0,1799.0,538.4
2016-08-23,145.3,68.52,20.73,187.1,3039.0,325.0,2434.0,1791.0,542.1
2016-08-24,142.15,67.86,20.22,188.05,3015.0,318.9,2415.0,1779.0,529.9
2016-08-25,143.5,68.09,20.55,185.85,3025.0,316.9,2426.0,1761.0,538.7
2016-08-26,143.9,68.03,20.61,186.5,3012.0,316.9,2429.0,1783.0,540.2
2016-08-29,144.0,67.01,20.67,191.95,2945.0,312.7,,1783.0,
2016-08-30,144.75,66.37,20.52,188.85,2913.0,312.4,2361.0,1780.0,537.5
2016-08-31,145.9,65.59,20.06,182.1,2921.0,312.7,2359.0,1793.0,529.1
2016-09-01,150.1,68.18,19.59,190.9,2920.0,308.7,2311.0,1826.0,530.8
2016-09-02,150.1,67.86,20.18,186.45,2923.0,302.4,2290.0,1841.0,539.0
2016-09-05,,,,,,,2288.0,1855.0,540.2
2016-09-06,152.45,69.2,20.22,191.8,2948.0,312.5,2277.0,1867.0,539.2
2016-09-07,153.85,69.4,20.29,191.2,2934.0,308.3,2281.0,1902.0,538.1
2016-09-08,153.7,69.22,20.22,195.65,2898.0,304.7,2274.0,1922.0,541.4
2016-09-09,149.95,69.1,19.99,198.25,2794.0,307.1,2189.0,1903.0,541.2
2016-09-12,149.7,66.76,20.24,193.03,2830.0,308.4,2207.0,1919.0,556.7
2016-09-13,147.35,67.09,20.43,197.2,2822.0,310.0,2215.0,1936.0,560.7
2016-09-14,147.8,67.69,20.13,195.5,2849.0,310.0,2245.0,1933.0,539.5
2016-09-15,147.6,67.83,20.48,194.6,2872.0,298.8,2274.0,1927.0,553.7
2016-09-16,147.1,67.36,21.78,196.7,2803.0,303.9,2246.0,1923.0,583.4
2016-09-19,151.5,68.37,22.1,198.9,2872.0,305.6,2298.0,1953.0,587.4
2016-09-20,155.5,70.69,22.13,204.4,2866.0,306.3,2305.0,1951.0,588.3
2016-09-21,156.55,71.49,22.2,199.55,2877.0,315.4,2308.0,1982.0,590.5
2016-09-22,155.25,71.68,22.17,204.05,2920.0,325.4,2320.0,1997.0,591.7
2016-09-23,151.4,70.13,22.13,202.7,2852.0,327.1,2290.0,1961.0,592.2
2016-09-26,153.55,70.01,22.54,204.35,2845.0,327.1,2273.0,1970.0,598.9
2016-09-27,153.7,69.72,23.02,209.3,2868.0,326.2,2285.0,1990.0,605.2
2016-09-28,153.1,68.71,23.27,206.85,2825.0,325.6,2263.0,1991.0,612.0
2016-09-29,150.15,67.69,22.76,203.7,2728.0,330.1,2212.0,2005.0,602.7
2016-09-30,151.55,68.06,22.53,205.0,2761.0,336.4,2223.0,2005.0,597.2
2016-10-03,147.55,68.44,22.67,196.9,2793.0,334.9,2267.0,1977.0,588.3
2016-10-04,147.45,69.66,23.26,202.2,2815.0,330.3,2295.0,1958.0,595.5
2016-10-05,148.2,67.72,23.81,201.4,2836.0,331.7,2311.0,1994.0,604.5
2016-10-06,146.4,67.53,23.11,199.65,2787.0,336.0,2279.0,1986.0,590.5
2016-10-07,148.0,66.97,23.42,198.1,2785.0,343.1,2319.0,2001.0,598.7
2016-10-10,152.85,67.36,23.13,201.75,2657.0,342.3,2230.0,2017.0,592.3
2016-10-11,150.8,67.17,23.29,200.05,2665.0,332.3,2249.0,2028.0,597.9
2016-10-12,152.1,68.97,23.15,198.75,2643.0,334.6,2232.0,2038.0,594.0
2016-10-13,152.7,69.34,22.92,191.45,2696.0,328.0,2251.0,2037.0,592.7
2016-10-14,155.4,70.62,22.91,188.45,2718.0,323.4,2268.0,2044.0,593.6
2016-10-17,157.1,71.23,23.16,188.7,2690.0,315.0,2246.0,2086.0,604.3
2016-10-18,158.75,71.0,23.02,189.95,2698.0,310.7,2224.0,2125.0,597.9
2016-10-19,157.85,71.09,22.95,196.15,2724.0,315.1,2238.0,2104.0,594.1
2016-10-20,155.9,69.83,22.62,195.5,2717.0,309.6,2237.0,2095.0,593.4
2016-10-21,156.1,69.08,22.71,200.5,2725.0,308.0,2235.0,2128.0,593.8
2016-10-24,157.9,68.92,23.2,206.0,2705.0,307.1,2231.0,2132.0,605.5
2016-10-25,164.5,68.5,22.93,207.7,2735.0,307.1,2263.0,2153.0,596.4
2016-10-26,163.7,69.36,22.67,210.1,2769.0,307.2,2277.0,2154.0,595.7
2016-10-27,164.8,69.75,22.59,215.1,2732.0,305.1,2272.0,2170.0,596.8
2016-10-28,165.5,70.87,22.16,216.3,2756.0,300.0,2279.0,2188.0,589.5
2016-10-31,164.15,68.87,21.57,221.95,2735.0,298.2,2262.0,2229.0,579.4
2016-11-01,161.45,68.22,21.19,232.85,2696.0,299.0,2229.0,2206.0,567.2
2016-11-02,162.9,68.6,21.7,229.75,2709.0,296.1,2226.0,2214.0,574.0
2016-11-03,165.65,68.19,21.48,222.85,2705.0,299.4,2192.0,2223.0,568.2
2016-11-04,171.35,68.5,21.73,227.7,2581.0,299.9,2103.0,2245.0,574.4
2016-11-07,174.35,68.47,22.27,229.85,2491.0,299.3,2045.0,2251.0,580.7
