Date,Euro Stoxx 50,DAX,TecDAX,CAC 40,IBEX 35,Italy 40
2013-03-12,2711.85,7966.12,926.76,3839.97,8532.3,1567.4
2013-03-13,2704.73,7970.91,923.04,3836.04,8498.3,1540.2
2013-03-14,2744.7,8058.37,927.39,3871.58,8657.9,1577.9
2013-03-15,2725.72,8042.85,924.82,3844.03,8619.1,1571.1
2013-03-18,2705.47,8010.7,924.63,3825.47,8507.8,1557.7
2013-03-19,2671.96,7947.79,917.25,3775.75,8321.0,1532.9
2013-03-20,2708.9,8001.97,921.23,3829.56,8416.3,1566.7
2013-03-21,2683.92,7932.51,915.31,3774.85,8351.2,1558.8
2013-03-22,2681.67,7911.35,914.43,3770.29,8329.5,1569.6
2013-03-25,2649.28,7870.9,920.4,3727.98,8140.6,1530.3
2013-03-26,2641.12,7879.67,928.54,3748.64,7990.5,1515.8
2013-03-27,2612.46,7789.09,918.33,3711.64,7900.4,1501.9
2013-03-28,2624.02,7795.31,932.03,3731.42,7920.0,1500.4
2013-04-02,2679.8,7943.87,940.92,3805.37,8050.4,1521.6
2013-04-03,2639.01,7874.75,941.97,3754.96,7904.3,1486.9
2013-04-04,2621.43,7817.39,922.82,3726.16,7847.9,1482.3
2013-04-05,2585.28,7658.75,903.49,3663.48,7798.4,1491.8
2013-04-08,2589.25,7662.64,912.64,3666.78,7787.1,1491.1
2013-04-09,2595.13,7637.51,910.37,3670.72,7872.5,1509.9
2013-04-10,2661.62,7810.63,924.05,3743.71,8136.4,1558.1
2013-04-11,2674.33,7871.63,938.3,3775.66,8159.5,1567.1
2013-04-12,2633.47,7744.77,929.31,3729.3,8040.4,1543.6
2013-04-15,2624.71,7712.63,923.93,3710.48,8014.1,1528.8
2013-04-16,2609.3,7682.58,911.72,3685.79,7948.7,1519.4
2013-04-17,2553.49,7503.03,898.39,3599.23,7803.0,1504.8
2013-04-18,2555.5,7473.73,896.63,3599.36,7812.5,1514.3
2013-04-19,2575.16,7459.96,906.69,3651.96,7915.5,1541.7
2013-04-22,2583.62,7478.11,910.86,3652.13,8027.7,1567.2
2013-04-23,2662.88,7658.21,919.85,3783.05,8289.3,1613.1
2013-04-24,2702.05,7759.03,921.04,3842.94,8389.3,1620.2
2013-04-25,2704.41,7832.86,923.85,3840.47,8365.1,1628.7
2013-04-26,2683.43,7814.76,920.82,3810.05,8297.0,1620.4
2013-04-29,2717.38,7873.5,924.73,3868.68,8450.9,1656.0
2013-04-30,2712.0,7913.71,923.19,3856.75,8419.0,1640.2
2013-05-01,2711.74,,,,,
2013-05-02,2718.9,7961.71,921.61,3858.76,8406.4,1638.3
2013-05-03,2763.68,8122.29,929.68,3912.95,8544.8,1655.3
2013-05-06,2750.52,8112.08,932.65,3907.04,8503.8,1649.5
2013-05-07,2769.08,8181.78,935.92,3921.32,8544.0,1674.8
2013-05-08,2784.62,8249.71,945.25,3956.28,8597.0,1687.9
2013-05-09,2773.16,8262.55,946.49,3928.58,8572.7,1671.8
2013-05-10,2785.24,8278.59,948.36,3953.83,8544.5,1690.7
2013-05-13,2777.39,8279.29,951.32,3945.2,8457.8,1679.7
2013-05-14,2795.63,8339.11,962.73,3966.06,8474.6,1693.8
2013-05-15,2809.58,8362.42,966.69,3982.23,8582.5,1711.1
2013-05-16,2806.7,8369.87,970.4,3979.07,8542.3,1716.1
2013-05-17,2817.99,8398.0,967.46,4001.27,8582.4,1722.1
2013-05-20,2824.5,8455.83,971.28,4022.85,8515.2,1712.5
2013-05-21,2821.65,8472.2,968.87,4036.18,8464.5,1704.7
2013-05-22,2835.01,8530.89,975.8,4051.11,8462.4,1716.3
2013-05-23,2776.78,8351.98,960.99,3967.15,8343.6,1663.7
2013-05-24,2764.29,8305.32,957.98,3956.79,8264.6,1652.8
2013-05-27,2795.0,8383.3,968.53,3995.16,8363.6,1678.5
2013-05-28,2835.87,8480.87,979.26,4050.56,8511.3,1713.8
2013-05-29,2786.54,8336.58,966.38,3974.12,8441.7,1686.1
2013-05-30,2799.2,8400.2,969.06,3996.31,8433.5,1697.2
2013-05-31,2769.64,8348.84,964.92,3948.59,8320.6,1683.9
2013-06-03,2747.74,8285.8,955.05,3920.67,8284.4,1668.6
2013-06-04,2755.7,8295.96,957.92,3925.83,8363.0,1676.2
2013-06-05,2709.33,8196.18,950.59,3852.44,8290.7,1660.1
2013-06-06,2676.21,8098.81,947.19,3814.28,8216.7,1616.5
2013-06-07,2724.08,8254.68,956.03,3872.59,8266.6,1632.7
2013-06-10,2719.4,8307.69,961.98,3864.36,8227.4,1619.5
2013-06-11,2683.2,8222.46,955.47,3810.56,8089.3,1593.1
2013-06-12,2666.52,8143.27,953.11,3793.7,8123.8,1567.4
2013-06-13,2661.71,8095.39,945.0,3797.98,8071.7,1576.5
2013-06-14,2667.32,8127.96,947.36,3805.16,8070.9,1580.1
2013-06-17,2702.69,8215.73,952.11,3863.66,8136.3,1584.1
2013-06-18,2700.93,8229.51,959.02,3860.55,8180.2,1584.5
2013-06-19,2683.98,8197.08,958.37,3839.34,8098.3,1569.6
2013-06-20,2586.45,7928.48,933.62,3698.93,7822.1,1521.0
2013-06-21,2549.48,7789.24,920.12,3658.04,7700.2,1492.2
2013-06-24,2511.83,7692.45,898.31,3595.63,7553.2,1478.3
2013-06-25,2543.37,7811.3,909.74,3649.82,7607.7,1472.8
2013-06-26,2602.81,7940.99,931.13,3726.04,7823.0,1502.8
2013-06-27,2619.86,7990.75,952.82,3762.19,7844.4,1509.4
2013-06-28,2602.59,7959.22,946.35,3738.91,7762.7,1490.7
2013-07-01,2622.62,7983.92,955.15,3767.48,7907.1,1512.2
2013-07-02,2603.2,7910.77,952.33,3742.57,7886.6,1503.1
2013-07-03,2570.76,7829.32,944.96,3702.01,7763.8,1494.9
2013-07-04,2646.54,7994.31,961.33,3809.31,8002.0,1546.3
2013-07-05,2596.01,7806.0,952.42,3753.85,7868.4,1519.5
2013-07-08,2650.85,7968.54,966.31,3823.83,8017.6,1545.5
2013-07-09,2664.14,8057.75,972.52,3843.56,8014.8,1544.6
2013-07-10,2659.71,8066.48,971.63,3840.53,7995.0,1533.5
2013-07-11,2681.32,8158.8,986.72,3868.98,8030.7,1533.5
2013-07-12,2674.87,8212.77,991.68,3855.09,7844.7,1509.4
2013-07-15,2686.69,8234.81,994.47,3878.58,7855.1,1525.7
2013-07-16,2665.61,8201.05,990.99,3851.03,7798.2,1519.1
2013-07-17,2681.88,8254.72,987.82,3872.02,7812.7,1535.3
2013-07-18,2717.99,8337.09,997.58,3927.79,7957.3,1570.3
2013-07-19,2716.17,8331.57,991.97,3925.32,7943.2,1577.3
2013-07-22,2725.4,8331.06,997.61,3939.92,7966.0,1587.9
2013-07-23,2722.9,8314.23,991.61,3923.09,8073.7,1588.4
2013-07-24,2752.25,8379.11,999.55,3962.75,8192.5,1608.4
2013-07-25,2740.29,8298.98,987.83,3956.02,8282.1,1607.4
2013-07-26,2741.96,8244.91,987.18,3968.84,8353.6,1606.3
2013-07-29,2741.73,8259.03,988.61,3968.91,8376.1,1592.1
2013-07-30,2759.21,8271.02,996.21,3986.61,8456.5,1618.2
2013-07-31,2768.15,8275.97,996.76,3992.69,8433.4,1612.3
2013-08-01,2808.64,8410.73,1004.41,4042.73,8540.2,1645.2
2013-08-02,2811.0,8406.94,1002.76,4045.65,8574.0,1641.3
2013-08-05,2809.08,8398.38,1010.19,4049.97,8560.8,1639.2
2013-08-06,2790.78,8299.73,1009.91,4032.57,8529.5,1631.9
2013-08-07,2794.44,8260.48,1014.81,4038.49,8574.1,1647.1
2013-08-08,2816.88,8318.32,1018.82,4064.32,8671.8,1677.2
2013-08-09,2825.62,8338.31,1020.92,4076.55,8735.5,1681.2
2013-08-12,2827.15,8359.25,1027.01,4071.68,8717.7,1688.6
2013-08-13,2841.61,8415.76,1030.37,4092.5,8758.5,1700.1
2013-08-14,2852.08,8438.12,1042.05,4114.2,8789.3,1708.3
2013-08-15,2835.86,8376.29,1032.15,4093.2,8737.6,
2013-08-16,2854.27,8391.94,1030.99,4123.89,8821.3,1729.2
2013-08-19,2823.35,8366.29,1028.69,4083.98,8657.1,1686.7
2013-08-20,2787.98,8300.03,1022.5,4028.93,8502.4,1662.9
2013-08-21,2774.58,8285.41,1020.93,4015.09,8461.8,1651.0
2013-08-22,2812.32,8397.89,1039.15,4059.12,8629.7,1693.2
2013-08-23,2826.05,8416.99,1041.2,4069.47,8686.8,1696.4
2013-08-26,2821.45,8435.15,1045.81,4067.13,8649.9,1660.7
2013-08-27,2749.27,8242.56,1021.03,3968.73,8394.0,1621.8
2013-08-28,2742.61,8157.9,1010.12,3960.46,8398.1,1637.8
2013-08-29,2758.31,8194.55,1026.23,3986.35,8432.1,1653.6
2013-08-30,2721.37,8103.15,1019.84,3933.78,8290.5,1631.8
2013-09-02,2774.09,8243.87,1036.56,4006.01,8429.6,1661.8
2013-09-03,2753.35,8180.71,1035.53,3974.07,8445.2,1657.1
2013-09-04,2758.29,8195.92,1041.98,3980.42,8490.3,1634.8
2013-09-05,2774.2,8234.98,1050.93,4006.8,8550.0,1647.5
2013-09-06,2803.42,8275.67,1044.11,4049.19,8655.0,1667.5
2013-09-09,2798.31,8276.32,1046.75,4040.33,8632.5,1686.9
2013-09-10,2851.4,8446.54,1063.63,4116.64,8801.6,1695.4
2013-09-11,2863.44,8495.73,1058.01,4119.11,8875.2,1717.9
2013-09-12,2862.07,8494.0,1062.79,4106.63,8924.2,1714.0
2013-09-13,2867.11,8509.42,1063.45,4114.5,8941.6,1716.5
2013-09-16,2894.64,8613.0,1075.93,4152.22,8999.5,1734.5
2013-09-17,2890.95,8596.95,1070.61,4145.51,8992.0,1736.4
2013-09-18,2908.92,8636.06,1072.19,4170.4,9062.5,1741.6
2013-09-19,2936.2,8694.18,1074.54,4206.04,9153.7,1766.5
2013-09-20,2927.19,8675.73,1067.49,4203.66,9171.8,1757.8
2013-09-23,2906.35,8635.29,1070.52,4172.08,9109.5,1752.2
2013-09-24,2922.93,8664.6,1071.75,4195.61,9167.6,1767.1
2013-09-25,2927.35,8665.63,1077.9,4195.35,9242.9,1769.5
2013-09-26,2922.99,8664.1,1079.54,4186.72,9272.4,1748.3
2013-09-27,2919.34,8661.51,1087.69,4186.77,9228.4,1726.1
2013-09-30,2893.15,8594.4,1083.51,4143.44,9186.1,1705.5
2013-10-01,2933.02,8689.14,1090.73,4196.6,9341.5,1758.5
2013-10-02,2918.31,8629.42,1095.16,4158.16,9350.0,1770.4
2013-10-03,2902.12,8597.91,1093.58,4127.98,9295.7,1762.5
2013-10-04,2928.31,8622.97,1094.47,4164.25,9420.9,1790.5
2013-10-07,2923.04,8591.58,1089.14,4165.58,9381.9,1802.4
2013-10-08,2903.35,8555.89,1079.88,4133.53,9318.9,1797.2
2013-10-09,2904.73,8516.69,1068.7,4127.05,9439.0,1814.7
2013-10-10,2969.41,8685.77,1085.05,4218.11,9660.5,1842.6
2013-10-11,2974.28,8724.83,1088.2,4219.98,9668.5,1847.1
2013-10-14,2977.69,8723.81,1087.27,4222.96,9696.0,1850.5
2013-10-15,3004.56,8804.44,1099.22,4256.02,9805.3,1858.5
2013-10-16,3015.4,8846.0,1098.26,4243.72,9879.0,1885.5
2013-10-17,3010.39,8811.98,1097.17,4239.64,9918.0,1877.9
2013-10-18,3033.31,8865.1,1104.1,4286.03,10001.8,1885.1
2013-10-21,3028.65,8867.22,1118.81,4276.92,10037.8,1884.3
2013-10-22,3045.77,8947.46,1122.77,4295.43,10012.9,1894.9
2013-10-23,3017.16,8919.86,1118.72,4260.66,9828.3,1849.8
2013-10-24,3038.96,8980.63,1120.48,4275.69,9915.4,1873.5
2013-10-25,3034.5,8985.74,1119.45,4272.31,9815.5,1846.3
2013-10-28,3022.04,8978.65,1122.31,4251.61,9736.2,1841.9
2013-10-29,3050.64,9022.04,1125.29,4278.09,9863.9,1883.7
2013-10-30,3040.69,9010.27,1128.03,4274.11,9778.7,1874.9
2013-10-31,3067.95,9033.92,1129.85,4299.89,9907.9,1892.9
2013-11-01,3052.14,9007.83,1136.08,4273.19,9838.3,1874.6
2013-11-04,3061.18,9037.23,1139.25,4288.59,9873.8,1888.9
2013-11-05,3035.92,9009.11,1130.69,4253.34,9795.7,1867.5
2013-11-06,3056.4,9040.87,1141.85,4286.93,9837.1,1884.2
2013-11-07,3042.98,9081.03,1141.91,4280.99,9740.4,1845.2
2013-11-08,3034.91,9078.28,1134.06,4260.44,9747.2,1854.8
2013-11-11,3052.83,9107.86,1140.71,4290.14,9789.5,1869.1
2013-11-12,3034.68,9076.48,1126.29,4263.78,9707.6,1859.0
2013-11-13,3021.17,9054.83,1124.27,4239.94,9675.2,1832.4
2013-11-14,3053.69,9149.66,1145.91,4283.91,9708.7,1835.2
2013-11-15,3054.53,9168.69,1153.22,4292.23,9695.9,1828.0
2013-11-18,3081.3,9225.43,1157.37,4320.68,9783.1,1868.9
2013-11-19,3049.17,9193.29,1146.36,4272.29,9629.8,1835.7
2013-11-20,3047.32,9202.07,1139.15,4268.37,9559.5,1832.0
2013-11-21,3044.34,9196.08,1135.29,4253.9,9599.3,1843.1
2013-11-22,3055.98,9219.04,1135.55,4278.53,9677.4,1841.2
2013-11-25,3072.75,9299.95,1145.2,4301.97,9689.1,1837.5
2013-11-26,3062.62,9290.07,1147.81,4277.57,9714.6,1836.5
2013-11-27,3082.65,9351.13,1149.94,4293.06,9808.4,1851.2
2013-11-28,3092.42,9387.37,1151.53,4302.42,9859.8,1868.3
2013-11-29,3086.64,9405.3,1154.89,4295.21,9837.6,1860.7
2013-12-02,3077.23,9401.96,1156.24,4285.81,9745.5,1832.4
2013-12-03,3013.88,9223.4,1134.76,4172.44,9605.0,1796.6
2013-12-04,2991.76,9140.63,1121.98,4148.52,9540.5,1791.3
2013-12-05,2953.17,9084.95,1118.07,4099.91,9392.1,1760.1
2013-12-06,2979.94,9172.41,1131.43,4129.37,9400.5,1772.9
2013-12-09,2988.67,9195.17,1141.9,4134.1,9487.4,1788.7
2013-12-10,2960.86,9114.44,1137.0,4091.14,9438.3,1783.9
2013-12-11,2947.31,9077.11,1130.29,4086.86,9358.7,1758.2
2013-12-12,2928.12,9017.0,1115.08,4069.12,9272.1,1741.6
2013-12-13,2921.92,9006.46,1110.92,4059.71,9272.7,1741.7
2013-12-16,2978.77,9163.56,1122.34,4119.88,9429.5,1782.5
2013-12-17,2941.76,9085.12,1128.29,4068.64,9343.4,1753.4
2013-12-18,2975.09,9181.75,1143.03,4109.51,9443.6,1773.6
2013-12-19,3031.05,9335.74,1156.68,4177.03,9664.3,1805.1
2013-12-20,3049.35,9400.18,1156.88,4193.77,9689.9,1816.1
2013-12-23,3070.91,9488.82,1164.15,4215.29,9758.4,1828.9
2013-12-24,3072.88,,,4218.41,9819.5,
2013-12-27,3111.37,9589.39,1164.43,4277.65,9900.1,1854.3
2013-12-30,3100.93,9552.16,1166.82,4275.71,9901.9,1855.4
2013-12-31,3109.0,,,4295.95,9916.7,
2014-01-02,3059.93,9400.04,1166.65,4227.28,9760.3,1851.7
2014-01-03,3074.43,9435.15,1182.99,4247.65,9798.0,1869.6
2014-01-06,3069.16,9428.0,1182.38,4227.54,9888.5,1881.4
2014-01-07,3110.96,9506.2,1194.69,4262.68,10178.7,1904.4
2014-01-08,3110.66,9497.84,1194.7,4260.96,10253.6,1901.2
2014-01-09,3090.26,9421.61,1199.88,4225.14,10234.2,1907.8
2014-01-10,3104.15,9473.24,1215.29,4250.6,10290.6,1914.2
2014-01-13,3111.94,9510.17,1227.46,4263.27,10365.5,1926.8
2014-01-14,3119.53,9540.51,1226.91,4274.2,10382.0,1930.0
2014-01-15,3168.76,9733.81,1246.49,4332.07,10525.0,1960.8
2014-01-16,3150.2,9717.71,1242.82,4319.27,10455.5,1944.2
2014-01-17,3154.1,9742.96,1252.9,4327.5,10465.7,1953.4
2014-01-20,3153.17,9715.9,1249.67,4322.86,10454.1,1953.8
2014-01-21,3153.08,9730.12,1253.46,4323.87,10357.4,1956.0
2014-01-22,3151.27,9720.11,1264.22,4324.98,10279.7,1952.3
2014-01-23,3117.08,9631.04,1249.34,4280.96,10241.2,1938.2
2014-01-24,3028.2,9392.02,1219.86,4161.47,9868.9,1893.7
2014-01-27,3014.62,9349.22,1194.27,4144.56,9758.4,1885.3
2014-01-28,3038.6,9406.91,1224.0,4185.29,9879.1,1902.4
2014-01-29,3011.45,9336.73,1217.67,4156.98,9896.2,1891.6
2014-01-30,3027.3,9373.48,1219.73,4180.02,9964.5,1898.8
2014-01-31,3013.96,9306.48,1221.15,4165.72,9920.2,1899.5
2014-02-03,2963.96,9186.52,1211.94,4107.75,9725.4,1849.5
2014-02-04,2962.49,9127.91,1202.91,4117.45,9754.3,1860.5
2014-02-05,2962.51,9116.32,1199.16,4117.79,9775.0,1865.4
2014-02-06,3010.79,9256.58,1220.89,4188.1,9964.6,1907.9
2014-02-07,3038.49,9301.92,1224.78,4228.18,10072.4,1926.3
2014-02-10,3032.53,9289.86,1228.47,4237.13,9982.7,1925.3
2014-02-11,3077.08,9478.77,1242.34,4283.32,10091.2,1945.4
2014-02-12,3094.89,9540.0,1251.82,4305.5,10080.8,1970.6
2014-02-13,3097.95,9596.77,1256.49,4312.8,10098.9,1967.2
2014-02-14,3119.06,9662.4,1257.26,4340.14,10132.8,1999.1
2014-02-17,3118.91,9656.76,1271.63,4335.17,10118.6,2001.3
2014-02-18,3117.44,9659.78,1269.97,4330.71,10042.7,2003.2
2014-02-19,3120.8,9660.05,1269.99,4341.1,10053.8,1999.2
2014-02-20,3121.59,9618.85,1260.29,4355.49,10062.2,2000.6
2014-02-21,3131.67,9656.95,1265.32,4381.06,10071.0,1994.7
2014-02-24,3157.31,9708.94,1275.9,4419.13,10193.1,2003.1
2014-02-25,3157.48,9699.35,1270.22,4414.55,10242.5,2002.7
2014-02-26,3148.19,9661.73,1269.24,4396.91,10224.3,1995.3
2014-02-27,3134.94,9588.33,1262.09,4396.39,10164.1,1987.8
2014-02-28,3149.23,9692.08,1286.1,4408.08,10114.2,1999.6
2014-03-03,3053.99,9358.89,1241.21,4290.87,9878.7,1932.9
2014-03-04,3136.33,9589.15,1275.75,4395.9,10126.7,2002.8
2014-03-05,3135.97,9542.02,1281.32,4391.25,10215.2,2030.4
2014-03-06,3144.53,9542.87,1292.52,4417.04,10304.0,2038.3
2014-03-07,3095.31,9350.75,1273.66,4366.42,10164.2,2018.4
2014-03-10,3092.79,9265.5,1266.6,4370.84,10194.6,2030.1
2014-03-11,3092.55,9307.79,1267.6,4349.72,10163.3,2037.9
2014-03-12,3065.46,9188.69,1247.8,4306.26,10070.4,2032.8
2014-03-13,3019.54,9017.79,1222.76,4250.51,9950.3,2014.3
2014-03-14,3004.64,9056.41,1211.98,4216.37,9812.0,1990.3
2014-03-17,3049.19,9180.89,1244.04,4271.96,9975.0,2040.4
2014-03-18,3073.75,9242.55,1253.43,4313.26,10051.4,2057.9
2014-03-19,3076.36,9277.05,1256.23,4308.06,10093.3,2051.9
2014-03-20,3088.9,9296.12,1244.78,4327.91,10079.9,2063.4
2014-03-21,3096.49,9342.94,1237.02,4335.28,10053.1,2051.5
2014-03-24,3052.91,9188.77,1206.25,4276.34,9913.1,2017.7
2014-03-25,3096.64,9338.4,1221.05,4344.12,9990.5,2036.9
2014-03-26,3130.17,9448.58,1236.46,4385.15,10140.8,2064.8
2014-03-27,3133.75,9451.21,1240.64,4379.06,10199.0,2071.2
2014-03-28,3172.43,9587.19,1246.05,4411.26,10328.9,2102.9
2014-03-31,3161.6,9555.91,1251.98,4391.5,10340.5,2121.9
2014-04-01,3186.34,9603.71,1265.73,4426.72,10463.1,2143.7
2014-04-02,3187.45,9623.36,1272.52,4430.86,10435.8,2121.9
2014-04-03,3206.76,9628.82,1270.35,4449.33,10584.1,2151.2
2014-04-04,3230.33,9695.77,1273.95,4484.55,10677.2,2169.2
2014-04-07,3185.97,9510.85,1236.08,4436.08,10606.2,2150.9
2014-04-08,3177.66,9490.79,1220.94,4424.83,10480.5,2119.4
2014-04-09,3182.79,9506.35,1241.21,4442.68,10485.2,2124.3
2014-04-10,3152.86,9454.54,1224.54,4413.49,10336.1,2096.2
2014-04-11,3116.54,9315.29,1206.78,4365.86,10205.4,2073.6
2014-04-14,3131.57,9339.17,1177.15,4384.56,10188.2,2085.0
2014-04-15,3091.52,9173.71,1156.85,4345.35,10103.5,2036.3
2014-04-16,3139.26,9317.82,1187.51,4405.66,10267.9,2106.5
2014-04-17,3155.81,9409.71,1199.12,4431.81,10292.4,2114.2
2014-04-22,3199.69,9600.09,1228.14,4484.21,10437.8,2145.7
2014-04-23,3175.97,9544.19,1224.04,4451.08,10424.4,2120.3
2014-04-24,3189.81,9548.68,1223.38,4479.54,10462.0,2134.4
2014-04-25,3147.4,9401.55,1210.56,4443.63,10306.2,2097.4
2014-04-28,3165.84,9446.36,1204.22,4460.53,10320.9,2104.5
2014-04-29,3208.68,9584.12,1221.62,4497.68,10461.0,2149.7
2014-04-30,3198.39,9603.23,1227.9,4487.39,10459.0,2130.8
2014-05-01,3198.66,,,,,
2014-05-02,3177.89,9556.02,1227.56,4458.17,10474.5,2130.7
2014-05-05,3171.29,9529.5,1230.25,4462.69,10477.0,2116.8
2014-05-06,3149.79,9467.53,1232.85,4428.07,10481.4,2105.2
2014-05-07,3159.67,9521.3,1226.52,4446.44,10413.8,2077.7
2014-05-08,3204.3,9607.4,1229.43,4507.24,10591.2,2125.6
2014-05-09,3184.09,9581.45,1235.86,4477.28,10487.2,2092.4
2014-05-12,3206.97,9702.46,1249.93,4493.65,10567.0,2102.5
2014-05-13,3211.78,9754.43,1241.8,4505.02,10587.2,2079.2
2014-05-14,3210.42,9754.39,1239.08,4501.04,10613.9,2072.2
2014-05-15,3163.22,9656.05,1231.66,4444.93,10365.0,1997.4
2014-05-16,3172.72,9629.1,1218.26,4456.28,10478.7,2019.8
2014-05-19,3169.9,9659.39,1224.59,4469.76,10425.5,1987.5
2014-05-20,3163.93,9639.08,1238.22,4452.35,10453.8,1993.5
2014-05-21,3187.08,9697.87,1244.61,4469.03,10531.4,2014.8
2014-05-22,3187.63,9720.91,1250.64,4478.21,10520.6,1992.8
2014-05-23,3203.28,9768.01,1257.39,4493.15,10558.9,2029.3
2014-05-26,3240.39,9892.82,1277.65,4526.93,10687.5,2102.5
2014-05-27,3244.28,9940.82,1285.67,4529.75,10714.2,2093.7
2014-05-28,3246.24,9939.17,1291.75,4531.63,10757.2,2111.5
2014-05-29,3244.66,9938.9,1291.33,4530.51,10734.8,2104.2
2014-05-30,3244.6,9943.27,1291.81,4519.57,10798.7,2115.8
2014-06-02,3247.8,9950.12,1297.84,4515.89,10827.4,2132.1
2014-06-03,3241.04,9919.74,1287.52,4503.69,10776.7,2118.4
2014-06-04,3237.93,9926.67,1301.67,4501.0,10755.6,2115.1
2014-06-05,3267.05,9947.83,1304.54,4548.73,10876.4,2147.2
2014-06-06,3294.28,9987.19,1317.48,4581.12,11064.3,2180.4
2014-06-09,3305.26,10008.63,1324.7,4589.12,11164.1,2198.2
2014-06-10,3313.8,10028.8,1324.53,4595.0,11153.5,2201.2
2014-06-11,3289.09,9949.81,1314.47,4555.11,11074.9,2173.9
2014-06-12,3284.28,9938.7,1319.6,4554.4,11088.5,2168.0
2014-06-13,3282.84,9912.87,1302.83,4543.28,11113.7,2168.2
2014-06-16,3261.42,9883.98,1296.55,4510.05,11008.2,2149.7
2014-06-17,3275.33,9920.32,1312.93,4536.07,11058.5,2151.7
2014-06-18,3279.2,9930.33,1320.28,4530.37,11112.3,2155.0
2014-06-19,3314.8,10004.0,1327.83,4563.04,11187.8,2173.2
2014-06-20,3302.36,9987.24,1332.3,4541.34,11155.1,2150.8
2014-06-23,3282.58,9920.92,1322.43,4515.57,11118.3,2122.2
2014-06-24,3284.81,9938.08,1322.03,4518.34,11105.9,2116.9
2014-06-25,3252.31,9867.75,1305.66,4460.6,10966.7,2100.1
2014-06-26,3233.19,9804.9,1306.53,4439.63,10989.0,2091.8
2014-06-27,3227.85,9815.17,1306.62,4436.99,10959.9,2085.5
2014-06-30,3228.24,9833.07,1309.0,4422.84,10923.5,2081.9
2014-07-01,3258.71,9902.41,1323.58,4461.12,11007.8,2109.3
2014-07-02,3252.25,9911.27,1323.74,4444.72,11016.2,2120.6
2014-07-03,3289.75,10029.43,1334.3,4489.88,11090.0,2140.7
2014-07-04,3270.47,10009.08,1329.62,4468.98,11009.4,2108.9
2014-07-07,3230.92,9906.07,1319.56,4405.76,10888.5,2080.9
2014-07-08,3184.38,9772.67,1302.5,4342.53,10689.1,2024.9
2014-07-09,3203.1,9808.2,1293.9,4359.84,10746.9,2043.0
2014-07-10,3150.59,9659.13,1267.16,4301.26,10533.6,2004.2
2014-07-11,3157.05,9666.34,1272.77,4316.5,10538.8,2016.5
2014-07-14,3185.86,9783.01,1284.07,4350.04,10606.3,2024.6
2014-07-15,3153.75,9719.41,1262.38,4305.31,10475.9,1997.7
2014-07-16,3202.94,9859.27,1268.57,4369.06,10668.4,2061.0
2014-07-17,3157.82,9753.88,1258.69,4316.12,10543.3,2015.4
2014-07-18,3164.21,9720.02,1247.34,4335.31,10527.0,2028.5
2014-07-21,3137.06,9612.05,1240.38,4304.74,10482.0,1998.6
2014-07-22,3189.22,9734.33,1261.5,4369.52,10648.9,2041.8
2014-07-23,3193.13,9753.56,1266.18,4376.32,10659.1,2037.7
2014-07-24,3220.07,9794.06,1271.78,4410.65,10860.7,2079.2
2014-07-25,3174.99,9644.01,1253.64,4330.55,10888.1,2060.4
2014-07-28,3171.55,9598.17,1242.29,4344.77,10879.8,2048.2
2014-07-29,3190.54,9653.63,1252.97,4365.58,10901.2,2062.5
2014-07-30,3169.23,9593.68,1248.7,4312.3,10937.4,2043.2
2014-07-31,3115.51,9407.48,1218.12,4246.14,10707.2,2012.2
2014-08-01,3072.57,9210.08,1188.21,4202.78,10514.0,1991.8
2014-08-04,3070.46,9154.14,1176.76,4217.22,10496.2,1993.7
2014-08-05,3072.2,9189.74,1180.7,4232.88,10353.8,1961.5
2014-08-06,3050.37,9130.04,1170.64,4207.14,10246.2,1908.4
2014-08-07,3012.88,9038.97,1163.33,4149.83,10078.6,1871.3
2014-08-08,3006.83,9009.32,1155.51,4147.81,10104.8,1877.5
2014-08-11,3047.56,9180.74,1187.68,4197.7,10193.5,1903.6
2014-08-12,3023.77,9069.47,1182.39,4162.16,10241.5,1899.3
2014-08-13,3056.17,9198.88,1185.81,4194.79,10304.0,1911.1
2014-08-14,3058.16,9225.1,1204.56,4205.43,10294.8,1905.6
2014-08-15,3033.52,9092.6,1188.97,4174.36,10222.2,
2014-08-18,3073.45,9245.33,1210.78,4230.65,10353.4,1921.1
2014-08-19,3091.11,9334.28,1224.22,4254.45,10386.5,1921.6
2014-08-20,3083.5,9314.57,1222.63,4240.79,10420.9,1917.8
2014-08-21,3124.56,9401.53,1227.26,4292.93,10556.4,1957.4
2014-08-22,3098.5,9339.17,1228.88,4252.8,10500.2,1948.3
2014-08-25,3165.47,9510.14,1245.68,4342.11,10690.1,1993.1
2014-08-26,3197.54,9588.15,1248.54,4393.41,10826.9,2019.5
2014-08-27,3194.45,9569.71,1255.85,4395.26,10837.4,2031.0
2014-08-28,3164.44,9462.56,1239.83,4366.04,10722.2,1989.7
2014-08-29,3172.63,9470.17,1241.44,4381.04,10728.8,2000.4
2014-09-01,3175.05,9479.03,1248.23,4379.73,10746.5,1990.2
2014-09-02,3180.29,9507.02,1251.14,4378.33,10755.0,2000.0
2014-09-03,3218.84,9626.49,1260.86,4421.87,10886.8,2037.8
2014-09-04,3277.25,9724.26,1267.02,4494.94,11100.1,2095.2
