Date,AUDUSD,NZDUSD,GBPUSD,USDCAD,Crude Oil WTI
2013-06-12,0.9482,0.799,1.5679,1.0209,95.88
2013-06-13,0.9639,0.8098,1.5719999999999998,1.0158,96.69
2013-06-14,0.9568,0.8048,1.5705,1.0170000000000001,97.85
2013-06-17,0.9547,0.7995,1.5721,1.0185,97.77
2013-06-18,0.9486,0.7988,1.5644,1.0211,98.44
2013-06-19,0.9294,0.7898,1.5486,1.0273,98.24
2013-06-20,0.9198,0.7758,1.5509,1.0389,95.4
2013-06-21,0.9219,0.7755,1.5419,1.0457,93.69
2013-06-24,0.9249,0.7752,1.5433,1.0498,95.18
2013-06-25,0.9261,0.7742,1.5423,1.0512,95.32
2013-06-26,0.9277,0.7792,1.5315,1.0469,95.5
2013-06-27,0.9275,0.7795,1.5259,1.0477,97.05
2013-06-28,0.9138,0.7743,1.5212,1.052,96.56
2013-07-01,0.9239,0.7822,1.5217,1.0497,97.99
2013-07-02,0.9147,0.7751,1.5154,1.0543,99.6
2013-07-03,0.9087,0.7781,1.528,1.0501,101.24
2013-07-04,0.9146,0.7833,1.5072,1.0511,101.4
2013-07-05,0.9067,0.7709,1.4889,1.0579,103.22
2013-07-08,0.9133,0.7801,1.4952,1.0558,103.14
2013-07-09,0.9178,0.7853,1.4867,1.0522,103.53
2013-07-10,0.9173,0.7835,1.5011,1.0467,106.52
2013-07-11,0.9188,0.7853,1.5185,1.0366,104.91
2013-07-12,0.9048,0.7781,1.5107,1.0394,105.95
2013-07-15,0.9098,0.7808,1.5099,1.0429,106.32
2013-07-16,0.9253,0.7894,1.5161,1.037,106.0
2013-07-17,0.9237,0.7909999999999999,1.5213,1.0404,106.48
2013-07-18,0.9169,0.7902,1.5229,1.0377,108.04
2013-07-19,0.9173,0.7933,1.5268,1.0368,108.05
2013-07-22,0.925,0.797,1.536,1.0336,106.91
2013-07-23,0.9297,0.7997,1.5369,1.0288,107.23
2013-07-24,0.9164,0.7933,1.5316,1.0318,105.39
2013-07-25,0.9247,0.8084,1.5391,1.028,105.49
2013-07-26,0.9263,0.8086,1.5381,1.0282,104.7
2013-07-29,0.9206,0.8034,1.5339,1.0266,104.55
2013-07-30,0.9062,0.7986,1.5237,1.0309,103.08
2013-07-31,0.8982,0.7984,1.5208,1.0277,105.03
2013-08-01,0.8925,0.7889,1.5119999999999998,1.0347,107.89
2013-08-02,0.8902,0.7833,1.5289,1.0387,106.94
2013-08-05,0.8931,0.7823,1.5358,1.036,106.56
2013-08-06,0.8987,0.79,1.5348,1.0375,105.3
2013-08-07,0.9,0.7972,1.5488,1.0423,104.37
2013-08-08,0.9104,0.8007,1.5539,1.0326,103.4
2013-08-09,0.9193,0.8039,1.55,1.0288,105.97
2013-08-12,0.9148,0.8013,1.5463,1.0307,106.11
2013-08-13,0.9115,0.7964,1.5448,1.0345,106.83
2013-08-14,0.9122,0.8028,1.5501,1.0341,106.85
2013-08-15,0.9141,0.8073,1.5642,1.0305,107.33
2013-08-16,0.9185,0.8104,1.5629,1.0337,107.46
2013-08-19,0.9109999999999999,0.8068,1.5649,1.0345,107.1
2013-08-20,0.9073,0.7979999999999999,1.5667,1.0392,104.96
2013-08-21,0.8971,0.7845,1.5659,1.0474,103.85
2013-08-22,0.9008,0.7829999999999999,1.5588,1.0516,105.03
2013-08-23,0.9025,0.7802,1.5568,1.0495,106.42
2013-08-26,0.9032,0.7853,1.5576,1.0501,105.92
2013-08-27,0.8984,0.7798,1.5547,1.0474,109.01
2013-08-28,0.8941,0.78,1.5526,1.0486,110.1
2013-08-29,0.8931,0.777,1.5504,1.0532,108.8
2013-08-30,0.89,0.7726,1.5509,1.0537,107.65
2013-09-02,0.8978,0.7809999999999999,1.5545,1.0545,106.75
2013-09-03,0.9062,0.7801,1.556,1.0534,108.54
2013-09-04,0.9171,0.7905,1.5627,1.0494,107.23
2013-09-05,0.9123,0.7883,1.5591,1.0506,108.37
2013-09-06,0.9186,0.7998,1.5631,1.0404,110.53
2013-09-09,0.9228,0.8016,1.5694,1.0371,109.52
2013-09-10,0.9309999999999999,0.8068,1.5735,1.0349,107.39
2013-09-11,0.9329,0.8082,1.5818,1.032,107.56
2013-09-12,0.9271,0.8137,1.5806,1.0322,108.6
2013-09-13,0.9245,0.8131,1.5875,1.0352,108.21
2013-09-16,0.9319,0.8172,1.5896,1.0324,106.59
2013-09-17,0.9355,0.8238,1.5904,1.0297,105.42
2013-09-18,0.9519,0.8371,1.6146,1.022,108.07
2013-09-19,0.9437,0.8375,1.6031,1.0263,106.39
2013-09-20,0.9394,0.8368,1.6006,1.0305,104.68
2013-09-23,0.9431,0.8374,1.6042,1.0284,103.59
2013-09-24,0.9394,0.8283,1.6003,1.0301,103.13
2013-09-25,0.9367,0.8241,1.608,1.0313,102.66
2013-09-26,0.9365,0.8291,1.6041,1.0309,103.03
2013-09-27,0.9316,0.8284,1.6139,1.0307,102.87
2013-09-30,0.9317,0.8289,1.6186,1.0309,102.33
2013-10-01,0.9399,0.8276,1.6195,1.0324,102.04
2013-10-02,0.9385,0.8329,1.6223,1.0337,104.1
2013-10-03,0.9395,0.8293,1.6156,1.0333,103.31
2013-10-04,0.9434,0.8317,1.601,1.0295,103.84
2013-10-07,0.9429,0.8305,1.6096,1.0313,103.03
2013-10-08,0.9423,0.8289,1.6084,1.0368,103.49
2013-10-09,0.9444,0.8305,1.5956,1.0393,101.61
2013-10-10,0.9452,0.8284,1.5966,1.0399,103.01
2013-10-11,0.9467,0.8323,1.5955,1.035,102.02
2013-10-14,0.9488,0.8357,1.5985,1.0355,102.41
2013-10-15,0.9526,0.8377,1.5998,1.0381,101.21
2013-10-16,0.9552,0.8427,1.5951,1.0328,102.29
2013-10-17,0.9636,0.8485,1.6164,1.0290000000000001,100.67
2013-10-18,0.9677,0.8502,1.6168,1.0286,100.81
2013-10-21,0.9653,0.8452,1.6147,1.0302,99.22
2013-10-22,0.9708,0.8515,1.6235,1.0286,97.8
2013-10-23,0.9627,0.8393,1.6164,1.0383,96.86
2013-10-24,0.9623,0.8355,1.6202,1.0421,97.11
2013-10-25,0.9584,0.828,1.6166,1.0448,97.85
2013-10-28,0.9571,0.8302,1.6142,1.0444,98.68
2013-10-29,0.9479,0.8256,1.6047,1.047,98.2
2013-10-30,0.9483,0.8266,1.6039,1.048,96.77
2013-10-31,0.946,0.8263,1.6042,1.0431,96.38
2013-11-01,0.9437,0.8268,1.5926,1.0421,94.61
2013-11-04,0.9511,0.8284,1.5968,1.0422,94.62
2013-11-05,0.9507,0.8365,1.6046,1.0454,93.37
2013-11-06,0.9525,0.8377,1.6082,1.0419,94.8
2013-11-07,0.9456,0.8323,1.6097,1.0459,94.2
2013-11-08,0.9385,0.8246,1.6018,1.048,94.6
2013-11-11,0.9359,0.8253,1.5989,1.0476,95.14
2013-11-12,0.9303,0.8222,1.5905,1.0495,93.04
2013-11-13,0.9361,0.8289,1.6058,1.0455,93.88
2013-11-14,0.9318,0.8274,1.6065,1.0461,93.76
2013-11-15,0.937,0.8341,1.6122,1.044,93.84
2013-11-18,0.9377,0.8335,1.611,1.0429,93.03
2013-11-19,0.9435,0.8371,1.6121,1.0469,93.34
2013-11-20,0.9335,0.8273,1.6105,1.0454,93.33
2013-11-21,0.9234,0.8205,1.62,1.0518,95.44
2013-11-22,0.9171,0.8195,1.6226,1.0514,94.84
2013-11-25,0.9161,0.8207,1.6156,1.0545,94.09
2013-11-26,0.9128,0.8194,1.6216,1.0541,93.68
2013-11-27,0.9079999999999999,0.8152,1.6288,1.0595,92.3
2013-11-28,0.9101,0.8118,1.6342,1.0581,92.28
2013-11-29,0.9112,0.813,1.6368,1.0615,92.72
2013-12-02,0.9105,0.8185,1.6357,1.0644,93.82
2013-12-03,0.9137,0.8242,1.6392,1.0647,96.04
2013-12-04,0.903,0.8197,1.6385,1.0682,97.2
2013-12-05,0.9063,0.8219,1.6334,1.0654,97.38
2013-12-06,0.9103,0.8285,1.6349,1.0636,97.65
2013-12-09,0.9113,0.8283,1.643,1.0627,97.34
2013-12-10,0.9151,0.8313,1.6446,1.0602,98.51
2013-12-11,0.905,0.8257,1.6375,1.0590000000000002,97.44
2013-12-12,0.8938,0.8249,1.635,1.0638,97.5
2013-12-13,0.8962,0.8267,1.6299,1.0585,96.6
2013-12-16,0.8948,0.8259,1.6298,1.0596,97.48
2013-12-17,0.8897,0.8272,1.6264,1.0607,97.22
2013-12-18,0.8861,0.8238,1.6391,1.0703,97.8
2013-12-19,0.8867,0.8190000000000001,1.6369999999999998,1.0665,98.77
2013-12-20,0.8921,0.821,1.6336,1.0635,99.32
2013-12-23,0.8936,0.8198,1.6356,1.0606,98.91
2013-12-24,0.892,0.8185,1.6376,1.0631,99.22
2013-12-25,0.8917,0.8183,1.6351,1.0636,
2013-12-26,0.8895,0.8166,1.6412,1.0648,99.55
2013-12-27,0.8869,0.8149,1.6481,1.0706,100.32
2013-12-30,0.8903,0.8204,1.6502,1.0648,99.29
2013-12-31,0.8918,0.8211,1.6558,1.0623,98.42
2014-01-01,0.8884,0.8197,1.6566,1.0644,98.7
2014-01-02,0.8909999999999999,0.8185,1.6454,1.0671,95.44
2014-01-03,0.8947,0.8274,1.6416,1.0635,93.96
2014-01-06,0.8967,0.8292,1.6406,1.0655,93.43
2014-01-07,0.8927,0.8284,1.6403,1.0766,93.67
2014-01-08,0.8902,0.8266,1.6448,1.0819,92.33
2014-01-09,0.8899,0.8255,1.6481,1.084,91.66
2014-01-10,0.8996,0.8303,1.6482,1.0895,92.72
2014-01-13,0.9053,0.8377,1.6383,1.0863,91.8
2014-01-14,0.8966,0.8382,1.6441,1.0945,92.59
2014-01-15,0.8916,0.8338,1.6371,1.0934,94.17
2014-01-16,0.8821,0.8356,1.6354,1.0932,93.96
2014-01-17,0.8782,0.8261,1.6424,1.0962,94.37
2014-01-20,0.8811,0.8327,1.6431,1.0948,93.93
2014-01-21,0.8805,0.8318,1.6476,1.0966,94.99
2014-01-22,0.8851,0.8309,1.6575,1.1086,96.73
2014-01-23,0.8768,0.8303,1.6637,1.1101,97.32
2014-01-24,0.8683,0.8213,1.6483,1.1088,96.64
2014-01-27,0.8739,0.8233,1.6585,1.1115,95.72
2014-01-28,0.8779,0.8257,1.6579,1.115,97.41
2014-01-29,0.8740000000000001,0.8214,1.6562,1.1173,97.36
2014-01-30,0.8795,0.8166,1.6485,1.1157,98.23
2014-01-31,0.8756,0.8089,1.6435,1.1129,97.49
2014-02-03,0.8752,0.8085,1.6305,1.1118,96.43
2014-02-04,0.8926,0.8244,1.6326,1.1084,97.19
2014-02-05,0.8909,0.8215,1.6309,1.1083,97.38
2014-02-06,0.8957,0.8248,1.6322,1.1069,97.84
2014-02-07,0.8958,0.8294,1.6412,1.1033,99.88
2014-02-10,0.8948,0.8268,1.6401,1.1056,100.06
2014-02-11,0.9038,0.8321,1.645,1.1006,99.94
2014-02-12,0.9026,0.8320000000000001,1.6595,1.1002,100.37
2014-02-13,0.898,0.8343,1.666,1.0974,100.35
2014-02-14,0.9033,0.8371,1.6747,1.0978,100.3
2014-02-17,0.9032,0.8364,1.6715,1.0962,100.58
2014-02-18,0.9028,0.8305,1.6684,1.0947,102.43
2014-02-19,0.9,0.8275,1.6681,1.1079,103.31
2014-02-20,0.9006,0.8304,1.665,1.1098,102.92
2014-02-21,0.8977,0.8283,1.6616,1.1111,102.2
2014-02-24,0.9038,0.833,1.6656,1.1058,102.82
2014-02-25,0.902,0.8329,1.6681,1.1084,101.83
2014-02-26,0.8968,0.8314,1.6673,1.1128,102.59
2014-02-27,0.8965,0.8369,1.6688,1.1121,102.4
2014-02-28,0.8928,0.8390000000000001,1.6745,1.1065,102.59
2014-03-03,0.8937,0.8373,1.6667,1.1077,104.92
2014-03-04,0.895,0.8391,1.6664,1.1092,103.33
2014-03-05,0.8986,0.8415,1.6723,1.1027,101.45
2014-03-06,0.909,0.8476,1.6740000000000002,1.0985,101.56
2014-03-07,0.9073,0.847,1.6713,1.1083,102.58
2014-03-10,0.902,0.847,1.6646,1.1109,101.12
2014-03-11,0.8977,0.847,1.6617,1.1105,100.03
2014-03-12,0.8987,0.8525,1.662,1.1119,97.99
2014-03-13,0.9032,0.8543,1.6625,1.1075,98.2
2014-03-14,0.9029,0.8537,1.6646,1.1105,98.89
2014-03-17,0.9086,0.8566,1.6637,1.1054,98.08
2014-03-18,0.9128,0.8623,1.6593,1.1136,99.7
2014-03-19,0.9042,0.8561,1.6542,1.1238,100.37
2014-03-20,0.9039,0.8533,1.6505,1.1241,99.43
2014-03-21,0.9082,0.8536,1.6486,1.122,99.46
2014-03-24,0.9133,0.8542,1.6498,1.1191,99.6
2014-03-25,0.9165,0.8577,1.6529,1.1168,99.19
2014-03-26,0.9222,0.8591,1.6587,1.1101,100.26
2014-03-27,0.9261,0.8673,1.6612,1.1033,101.28
2014-03-28,0.9248,0.8661,1.6638,1.1061,101.67
2014-03-31,0.9264,0.8676,1.6663,1.105,101.58
2014-04-01,0.9246,0.8639,1.6629,1.1025,99.74
2014-04-02,0.9248,0.8574,1.6627,1.1031,99.62
2014-04-03,0.9232,0.8545,1.6599,1.1035,100.29
2014-04-04,0.9292,0.8599,1.6580000000000001,1.0981,101.14
2014-04-07,0.9271,0.8603,1.661,1.0973,100.44
2014-04-08,0.9363,0.8676,1.6748,1.0924,102.56
2014-04-09,0.9391,0.8713,1.6793,1.0878,103.6
2014-04-10,0.9414,0.8681,1.6785,1.0936,103.4
2014-04-11,0.9397,0.8688,1.6734,1.0981,103.74
2014-04-14,0.9424,0.8688,1.673,1.0963,104.05
2014-04-15,0.9361,0.8643,1.673,1.0975,103.75
2014-04-16,0.9371,0.8626,1.6798,1.101,103.76
2014-04-17,0.9327,0.857,1.6793,1.1002,104.3
2014-04-18,0.9332,0.8590000000000001,1.6808,1.1017,
2014-04-21,0.9328,0.8572,1.6792,1.101,104.37
2014-04-22,0.9368,0.86,1.6824,1.1026,102.13
2014-04-23,0.9291,0.8589,1.6783,1.1032,101.44
2014-04-24,0.9264,0.8567,1.6805,1.1021,101.94
2014-04-25,0.9275,0.8577,1.6805,1.1039,100.6
2014-04-28,0.9257,0.8538,1.6808,1.103,100.84
2014-04-29,0.9268,0.8551,1.6827,1.0943,101.28
2014-04-30,0.9288,0.8617,1.6873,1.0962,99.74
2014-05-01,0.9275,0.8633,1.6893,1.0957,99.42
2014-05-02,0.9276,0.8669,1.6867,1.0974,99.76
2014-05-05,0.9274,0.8678,1.6865,1.0956,99.48
2014-05-06,0.9349,0.8740000000000001,1.6978,1.0894,99.5
2014-05-07,0.9327,0.866,1.6954,1.0899,100.77
2014-05-08,0.9373,0.8647,1.6933,1.0831,100.26
2014-05-09,0.9364,0.8613,1.6851,1.0896,99.99
2014-05-12,0.9361,0.862,1.6869,1.0896,100.59
2014-05-13,0.9362,0.8629,1.6826,1.0905,101.7
2014-05-14,0.9378,0.8669,1.6766,1.0888,102.37
2014-05-15,0.9356,0.8643,1.6789,1.0886,101.5
2014-05-16,0.9364,0.8627,1.6816,1.0857,102.02
2014-05-19,0.9332,0.8629,1.6814,1.0877,102.61
2014-05-20,0.9244,0.8573,1.6838,1.0909,102.44
2014-05-21,0.9252,0.8577,1.6902,1.0913,104.07
2014-05-22,0.9223,0.8566,1.6871,1.0888,103.74
2014-05-23,0.9231,0.8541,1.6833,1.0862,104.35
2014-05-26,0.9236,0.8549,1.6843,1.0859,104.28
2014-05-27,0.9259999999999999,0.8563,1.681,1.0855,104.11
2014-05-28,0.9235,0.8495,1.6711,1.0874,102.72
2014-05-29,0.9308,0.8486,1.6717,1.0837,103.58
2014-05-30,0.9311,0.8501,1.6752,1.0843,102.71
2014-06-02,0.9246,0.8452,1.6746,1.09,102.47
2014-06-03,0.9264,0.8431,1.6749,1.0909,102.66
2014-06-04,0.9276,0.8424,1.6737,1.0939,102.64
2014-06-05,0.9341,0.8499,1.682,1.0924,102.48
2014-06-06,0.9333,0.8502,1.6803,1.0935,102.66
2014-06-09,0.9356,0.8494,1.6803,1.0903,104.41
2014-06-10,0.9373,0.8527,1.6756,1.0901,104.35
2014-06-11,0.9384,0.8552,1.6788,1.0867,104.4
2014-06-12,0.9426,0.8687,1.6928,1.0852,106.53
2014-06-13,0.9402,0.8663,1.6965,1.0856,106.91
2014-06-16,0.9401,0.8678,1.6984,1.0844,106.9
2014-06-17,0.9336,0.8659,1.6966,1.0861,106.36
2014-06-18,0.9407,0.8732,1.6993,1.0837,105.97
2014-06-19,0.9399,0.8717,1.7041,1.0818,106.43
2014-06-20,0.9388,0.8697,1.7012,1.0758,107.26
2014-06-23,0.9422,0.8712,1.7027,1.0729,106.17
2014-06-24,0.9367,0.8673,1.6986,1.0746,106.03
2014-06-25,0.9408,0.8740000000000001,1.6984,1.0717,106.5
2014-06-26,0.9414,0.878,1.7027,1.0688,105.84
2014-06-27,0.9424,0.8778,1.7035,1.0668,105.74
2014-06-30,0.9432,0.8758,1.7106,1.0671,105.37
2014-07-01,0.9497,0.8775,1.715,1.0631,105.34
2014-07-02,0.9444,0.8774,1.7166,1.0665,104.48
2014-07-03,0.9346,0.8754,1.7155,1.0635,104.06
2014-07-04,0.9364,0.8740000000000001,1.7159,1.0655,103.76
2014-07-07,0.9373,0.8759999999999999,1.7127,1.0685,103.53
2014-07-08,0.9401,0.8787,1.7132,1.0679,103.4
2014-07-09,0.9413,0.8821,1.7157,1.0652,102.29
2014-07-10,0.9395,0.8821,1.7132,1.065,102.93
2014-07-11,0.9392,0.8814,1.7125,1.0733,100.83
2014-07-14,0.9395,0.8807,1.7085,1.0711,100.91
2014-07-15,0.9371,0.8769,1.7143,1.0759,99.96
2014-07-16,0.9368,0.8713,1.7138,1.0743,101.2
2014-07-17,0.9353,0.8669,1.71,1.0762,103.19
2014-07-18,0.9390000000000001,0.87,1.7088,1.0732,103.13
2014-07-21,0.9373,0.8689,1.7075,1.0736,104.59
2014-07-22,0.9392,0.8667,1.7064,1.0739,104.42
2014-07-23,0.9457,0.8704,1.7043,1.0728,103.12
2014-07-24,0.9418,0.8573,1.6986,1.0746,102.07
2014-07-25,0.9395,0.8554,1.6974,1.0812,102.09
2014-07-28,0.9406,0.8547,1.6984,1.0796,101.67
2014-07-29,0.9384,0.8505,1.6945,1.0853,100.97
2014-07-30,0.9329999999999999,0.8491,1.6915,1.0903,100.27
2014-07-31,0.9296,0.8501,1.6886,1.0907,98.17
2014-08-01,0.9311,0.8518,1.682,1.0917,97.88
2014-08-04,0.9334,0.8524,1.6863,1.0907,98.29
2014-08-05,0.9304,0.8468,1.6886,1.0959999999999999,97.38
2014-08-06,0.9355,0.8479,1.6854,1.0916,96.92
2014-08-07,0.9271,0.8476,1.6833,1.0928,97.34
2014-08-08,0.9279,0.8461,1.6774,1.0974,97.65
2014-08-11,0.9264,0.8458,1.6787,1.0922,98.08
2014-08-12,0.9269,0.8436,1.6814,1.0926,97.37
2014-08-13,0.9304,0.8458,1.6688,1.0912,97.59
2014-08-14,0.9319,0.8493,1.6687,1.0901,95.58
2014-08-15,0.9321,0.8484,1.6696,1.0896,97.35
2014-08-18,0.932,0.8479,1.6728,1.0888,96.41
2014-08-19,0.9302,0.8420000000000001,1.6617,1.0943,94.48
2014-08-20,0.9287,0.8374,1.6595,1.0968,96.07
2014-08-21,0.9302,0.8407,1.6580000000000001,1.0943,93.96
2014-08-22,0.9315,0.8416,1.6571,1.0947,93.65
2014-08-25,0.9297,0.8344,1.6578,1.0983,93.35
2014-08-26,0.9306,0.8333,1.6540000000000001,1.0953,93.86
2014-08-27,0.9336,0.8375,1.6576,1.0865,93.88
2014-08-28,0.9356,0.8383,1.6587,1.0861,94.55
2014-08-29,0.9338,0.8363,1.6599,1.0878,95.96
2014-09-01,0.9333,0.8377,1.6608,1.0871,95.83
2014-09-02,0.9275,0.8316,1.6471,1.093,92.88
2014-09-03,0.9347,0.8327,1.6462,1.0888,95.54
2014-09-04,0.9348,0.8306,1.6332,1.0875,94.45
2014-09-05,0.9379,0.833,1.6327,1.088,93.29
2014-09-08,0.9281,0.8274,1.6105,1.0974,92.66
2014-09-09,0.9203,0.8246,1.6107,1.0981,92.75
2014-09-10,0.9157,0.8223,1.6212,1.0934,91.67
2014-09-11,0.91,0.8185,1.6255,1.1032,92.83
2014-09-12,0.9039,0.8154,1.6269,1.1094,92.27
2014-09-15,0.9027,0.8176,1.6233,1.1056,92.92
2014-09-16,0.9094,0.8201,1.6277,1.097,94.88
2014-09-17,0.8959999999999999,0.8097,1.6275,1.0999,94.42
2014-09-18,0.8991,0.8155,1.6401,1.0935,93.07
2014-09-19,0.8926,0.8128,1.6288,1.0962,92.41
2014-09-22,0.8873,0.8122,1.6361,1.1044,91.52
2014-09-23,0.884,0.8052,1.6389,1.1079,91.56
2014-09-24,0.8883,0.8076,1.6340000000000001,1.1058,92.8
2014-09-25,0.8787,0.7925,1.6317,1.111,92.53
2014-09-26,0.8765,0.7866,1.6247,1.1153,93.54
2014-09-29,0.8718,0.7762,1.6242,1.1164,94.57
2014-09-30,0.8746,0.7808,1.6214,1.1199,91.16
2014-10-01,0.8738,0.7786,1.6186,1.1164,90.73
2014-10-02,0.8804,0.7903,1.6143,1.1158,91.01
2014-10-03,0.8675,0.7764,1.5964,1.1244,89.74
2014-10-06,0.8763,0.7844,1.6084,1.1132,90.34
2014-10-07,0.8818,0.7834,1.6096,1.1176,88.85
2014-10-08,0.8841,0.7907,1.6168,1.1107,87.31
2014-10-09,0.8783,0.7866,1.6119,1.1186,85.77
2014-10-10,0.8683,0.7816,1.6078,1.12,85.82
2014-10-13,0.877,0.7893,1.6085,1.12,85.74
2014-10-14,0.8714,0.7842,1.5905,1.1296,81.84
2014-10-15,0.8829,0.7987,1.6021,1.1254,81.78
2014-10-16,0.8757,0.7954,1.6088,1.1256,82.7
2014-10-17,0.8743,0.7922,1.6094,1.1277,82.75
2014-10-20,0.8783,0.7967,1.6165,1.1286,82.71
2014-10-21,0.8779,0.7961,1.6111,1.1221,82.81
2014-10-22,0.8778,0.7929999999999999,1.605,1.1237,80.52
2014-10-23,0.8761,0.7823,1.6031,1.1229,82.09
2014-10-24,0.8795,0.7854,1.609,1.1231,81.01
2014-10-27,0.8802,0.7894,1.6119999999999999,1.1247,81.0
2014-10-28,0.8856,0.792,1.6130000000000002,1.1166,81.42
2014-10-29,0.8798,0.7802,1.6011,1.1179999999999999,82.2
2014-10-30,0.8834,0.7847,1.6,1.1187,81.12
2014-10-31,0.8798,0.7789,1.5998,1.1267,80.54
2014-11-03,0.868,0.7721,1.5972,1.1359,78.78
2014-11-04,0.8739,0.7812,1.6004,1.141,77.19
2014-11-05,0.8593,0.7729,1.5977,1.1385,78.68
2014-11-06,0.8559,0.7692,1.5831,1.1424,77.91
2014-11-07,0.8635,0.7755,1.5873,1.1328,78.65
2014-11-10,0.8621,0.775,1.5842,1.1381,77.4
2014-11-11,0.8686,0.7809,1.5919,1.1332,77.94
2014-11-12,0.8719,0.7881,1.5781,1.1316,77.18
2014-11-13,0.8721,0.7882,1.5711,1.1366,74.21
2014-11-14,0.8747,0.7909,1.5669,1.1288,75.82
2014-11-17,0.8709,0.7911,1.5641,1.1305,75.64
2014-11-18,0.8721,0.7923,1.5634,1.1296,74.61
2014-11-19,0.8618,0.7853,1.5682,1.1341,74.58
2014-11-20,0.8618,0.787,1.5695,1.13,75.58
2014-11-21,0.867,0.7885,1.5655,1.1231,76.51
2014-11-24,0.8618,0.7861,1.5705,1.1279,75.78
2014-11-25,0.8531,0.7811,1.5708,1.1259,74.09
2014-11-26,0.8547,0.7873,1.5792,1.1244,73.69
2014-11-27,0.8546,0.7867,1.5736,1.133,68.55
2014-11-28,0.851,0.7853,1.5648,1.1414,66.15
2014-12-01,0.8491,0.7866,1.5730000000000002,1.133,69.0
2014-12-02,0.8444,0.7806,1.5636,1.1407,66.88
2014-12-03,0.8406,0.7759999999999999,1.5686,1.1364,67.38
2014-12-04,0.8383,0.7786,1.5673,1.1385,66.81
2014-12-05,0.8326,0.7712,1.5583,1.1439,65.84
2014-12-08,0.8294,0.7653,1.5653,1.1479,63.05
2014-12-09,0.8294,0.7682,1.5671,1.1444,63.82
2014-12-10,0.8317,0.7813,1.5716,1.1483,60.94
2014-12-11,0.8273,0.7819,1.5732,1.1522,59.95
2014-12-12,0.8245,0.7778,1.5719999999999998,1.1583,57.81
2014-12-15,0.8211,0.7745,1.5638,1.1671,55.91
2014-12-16,0.8218,0.7798,1.5749,1.1629,55.93
2014-12-17,0.8124,0.7704,1.5575,1.1631,56.47
2014-12-18,0.8165,0.7763,1.5671,1.1576,54.11
2014-12-19,0.8144,0.775,1.5631,1.1601,56.52
2014-12-22,0.8135,0.7728,1.5590000000000002,1.1627,55.26
2014-12-23,0.8104,0.7709,1.5522,1.1616,57.12
2014-12-24,0.8106,0.7725,1.556,1.1625,55.84
2014-12-25,0.8116,0.7738,1.5538,1.1626,55.92
2014-12-26,0.8118,0.7761,1.5556,1.1627,54.73
2014-12-29,0.8132,0.7788,1.5514,1.1634,53.61
2014-12-30,0.8183,0.7829,1.5559,1.1612,54.12
2014-12-31,0.8170000000000001,0.78,1.5575,1.1621,53.27
2015-01-01,0.8182,0.78,1.5545,1.1617,54.56
2015-01-02,0.809,0.7706,1.5328,1.1784,52.69
2015-01-05,0.8083,0.7687,1.525,1.1764,50.04
2015-01-06,0.8085,0.7759999999999999,1.5151,1.1836,47.93
2015-01-07,0.8079,0.7782,1.5111,1.1814,48.65
2015-01-08,0.8124,0.7825,1.5088,1.1831,48.79
2015-01-09,0.8204,0.7839,1.516,1.1867,48.36
2015-01-12,0.8157,0.7782,1.5171,1.1974,46.07
2015-01-13,0.8166,0.7738,1.5159,1.1957,45.89
2015-01-14,0.8151,0.7715,1.5232,1.1951,48.48
2015-01-15,0.8218,0.7823,1.5183,1.196,46.25
2015-01-16,0.8228,0.7794,1.5151,1.1985,48.69
2015-01-18,,,,,48.85
2015-01-19,0.8212,0.7782,1.5111,1.1939,47.78
2015-01-20,0.8171,0.7639,1.5145,1.2114,46.39
2015-01-21,0.8085,0.755,1.5143,1.234,47.78
2015-01-22,0.8025,0.7503,1.501,1.238,46.31
2015-01-23,0.7908,0.7457,1.499,1.242,45.59
2015-01-26,0.7925,0.7427,1.508,1.2475,45.15
2015-01-27,0.7937,0.745,1.5197,1.2399,46.23
2015-01-28,0.7889,0.7317,1.5135,1.2537,44.45
2015-01-29,0.7761,0.7265,1.5067,1.2618,44.53
2015-01-30,0.7769,0.7262,1.5069,1.2732,48.24
2015-02-02,0.7803,0.7304,1.504,1.2567,49.57
2015-02-03,0.7792,0.7358,1.5166,1.2416,53.05
2015-02-04,0.7752,0.7369,1.5183,1.2574,48.45
2015-02-05,0.7798,0.7395,1.5328,1.2435,50.48
2015-02-06,0.7797,0.7361,1.5246,1.2525,51.69
2015-02-09,0.7803,0.7411,1.5215,1.2468,52.86
2015-02-10,0.7771,0.7403,1.5254,1.2587,50.02
2015-02-11,0.7719,0.7365,1.5238,1.2633,48.84
2015-02-12,0.7735,0.7426,1.5385,1.2506,51.21
2015-02-13,0.7769,0.7456,1.54,1.2449,52.78
2015-02-15,,,,,54.06
2015-02-16,0.7773,0.7501,1.5362,1.2466,53.61
2015-02-17,0.7819,0.7539,1.5354,1.2389,53.53
2015-02-18,0.7812,0.7533,1.5435,1.2456,52.14
2015-02-19,0.7792,0.7519,1.5413,1.2496,51.16
2015-02-20,0.7843,0.7526,1.54,1.2528,50.34
2015-02-23,0.7802,0.7524,1.5457,1.2573,49.45
2015-02-24,0.7832,0.7490000000000001,1.5455,1.2483,49.28
2015-02-25,0.7886,0.7556,1.5528,1.2436,50.99
2015-02-26,0.78,0.7534,1.5406,1.2515,48.17
