Date,PHLX British Pound,PHLX Euro,U.K. 10Y,Germany 10Y
2011-03-18,162.34,141.82,3.509,3.1889999999999996
2011-03-21,163.12,142.26,3.5260000000000002,3.241
2011-03-22,163.67,142.0,3.6,3.265
2011-03-23,162.29,140.83,3.556,3.236
2011-03-24,161.18,141.76,3.582,3.2510000000000003
2011-03-25,160.41,140.87,3.615,3.2710000000000004
2011-03-28,159.91,140.82,3.6010000000000004,3.31
2011-03-29,160.16,141.13,3.6310000000000002,3.339
2011-03-30,160.75,141.26,3.67,3.339
2011-03-31,160.3,141.67,3.6910000000000003,3.361
2011-04-01,161.13,142.36,3.734,3.385
2011-04-04,161.3,142.21,3.727,3.3689999999999998
2011-04-05,162.95,142.23,3.767,3.392
2011-04-06,163.34,143.33,3.762,3.432
2011-04-07,163.21,143.06,3.752,3.4210000000000003
2011-04-08,163.84,144.83,3.8110000000000004,3.486
2011-04-11,163.45,144.36,3.807,3.497
2011-04-12,162.57,144.77,3.699,3.445
2011-04-13,162.67,144.41,3.707,3.45
2011-04-14,163.48,144.87,3.688,3.437
2011-04-15,163.23,144.27,3.6,3.383
2011-04-18,162.64,142.34,3.556,3.2430000000000003
2011-04-19,163.18,143.4,3.552,3.275
2011-04-20,164.06,145.2,3.574,3.3080000000000003
2011-04-21,165.19,145.52,3.5260000000000002,3.27
2011-04-25,165.02,145.82,,
2011-04-26,164.82,146.42,3.486,3.25
2011-04-27,166.27,147.79,3.571,3.2969999999999997
2011-04-28,166.3,148.25,3.4810000000000003,3.25
2011-04-29,167.03,148.05,,3.236
2011-05-02,166.51,148.27,,3.2460000000000004
2011-05-03,164.86,148.28,3.4210000000000003,3.2710000000000004
2011-05-04,164.9,148.25,3.378,3.2960000000000003
2011-05-05,163.89,145.44,3.388,3.2110000000000003
2011-05-06,163.74,143.13,3.383,3.18
2011-05-09,164.02,143.65,3.362,3.1
2011-05-10,163.64,144.06,3.38,3.127
2011-05-11,163.51,141.97,3.437,3.1439999999999997
2011-05-12,162.92,142.45,3.378,3.113
2011-05-13,161.89,141.15,3.366,3.0839999999999996
2011-05-16,161.89,141.55,3.383,3.12
2011-05-17,162.51,142.36,3.364,3.092
2011-05-18,161.67,142.45,3.386,3.1189999999999998
2011-05-19,162.34,143.13,3.392,3.128
2011-05-20,162.33,141.58,3.346,3.068
2011-05-23,161.23,140.49,3.302,3.025
2011-05-24,161.78,141.03,3.3369999999999997,3.0660000000000003
2011-05-25,162.71,140.87,3.326,3.04
2011-05-26,164.0,141.39,3.3139999999999996,3.002
2011-05-27,165.02,143.21,3.293,2.9789999999999996
2011-05-30,,,,2.978
2011-05-31,164.52,143.96,3.292,3.0210000000000004
2011-06-01,163.29,143.14,3.253,3.0010000000000003
2011-06-02,163.77,144.91,3.2460000000000004,2.983
2011-06-03,164.25,146.34,3.287,3.0589999999999997
2011-06-06,163.55,145.74,3.2680000000000002,3.028
2011-06-07,164.5,146.89,3.3310000000000004,3.091
2011-06-08,163.95,145.77,3.2910000000000004,3.056
2011-06-09,163.67,145.07,3.272,3.029
2011-06-10,162.26,143.46,3.2260000000000004,2.966
2011-06-13,163.78,144.16,3.253,2.9730000000000003
2011-06-14,163.76,144.39,3.295,3.0180000000000002
2011-06-15,161.81,141.68,3.236,2.98
2011-06-16,161.57,142.1,3.181,2.937
2011-06-17,161.93,143.07,3.198,2.955
2011-06-20,162.06,143.09,3.2260000000000004,2.955
2011-06-21,162.44,144.09,3.2230000000000003,2.985
2011-06-22,160.68,143.54,3.193,2.9560000000000004
2011-06-23,160.13,142.61,3.153,2.867
2011-06-24,159.59,141.88,3.1319999999999997,2.8339999999999996
2011-06-27,159.89,142.85,3.175,2.888
2011-06-28,160.0,143.69,3.2710000000000004,2.931
2011-06-29,160.67,144.37,3.3360000000000003,2.989
2011-06-30,160.52,145.08,3.391,3.028
2011-07-01,160.76,145.24,3.3960000000000004,3.054
2011-07-04,,,3.373,3.022
2011-07-05,160.63,144.24,3.332,3.011
2011-07-06,160.0,143.17,3.255,2.93
2011-07-07,159.73,143.62,3.299,2.966
2011-07-08,160.59,142.64,3.194,2.835
2011-07-11,159.1,140.32,3.088,2.6689999999999996
2011-07-12,159.12,139.75,3.093,2.7039999999999997
2011-07-13,161.27,141.86,3.122,2.7510000000000003
2011-07-14,161.48,141.45,3.108,2.7460000000000004
2011-07-15,161.37,141.58,3.08,2.7039999999999997
2011-07-18,160.53,141.12,3.029,2.655
2011-07-19,161.35,141.56,3.0460000000000003,2.68
2011-07-20,161.54,142.18,3.076,2.766
2011-07-21,163.12,144.26,3.175,2.8810000000000002
2011-07-22,163.03,143.62,3.1060000000000003,2.8169999999999997
2011-07-25,162.73,143.75,3.049,2.763
2011-07-26,164.13,145.11,3.07,2.7489999999999997
2011-07-27,163.33,143.66,2.9819999999999998,2.659
2011-07-28,163.76,143.32,2.965,2.64
2011-07-29,164.34,144.03,2.861,2.544
2011-08-01,162.96,142.5,2.806,2.472
2011-08-02,162.93,141.93,2.761,2.411
2011-08-03,164.34,143.26,2.739,2.414
2011-08-04,162.67,141.01,2.6860000000000004,2.313
2011-08-05,163.91,142.9,2.6860000000000004,2.36
2011-08-08,163.16,141.73,2.6439999999999997,2.272
2011-08-09,163.15,143.71,2.714,2.363
2011-08-10,161.29,141.73,2.4819999999999998,2.198
2011-08-11,162.4,142.43,2.5469999999999997,2.29
2011-08-12,162.81,142.5,2.536,2.334
2011-08-15,163.92,144.44,2.5380000000000003,2.325
2011-08-16,164.52,144.1,2.559,2.3209999999999997
2011-08-17,165.42,144.24,2.438,2.235
2011-08-18,165.25,143.3,2.314,2.083
2011-08-19,164.57,144.02,2.39,2.099
2011-08-22,164.66,143.61,2.381,2.112
2011-08-23,164.97,144.37,2.391,2.117
2011-08-24,163.74,144.16,2.476,2.1790000000000003
2011-08-25,162.82,143.8,2.464,2.188
2011-08-26,163.72,144.98,2.504,2.1519999999999997
2011-08-29,164.13,145.11,,2.224
2011-08-30,163.04,144.47,2.504,2.149
2011-08-31,162.56,143.79,2.6039999999999996,2.221
2011-09-01,161.82,142.61,2.542,2.157
2011-09-02,162.2,142.05,2.444,2.012
2011-09-05,,,2.287,1.869
2011-09-06,159.39,139.98,2.296,1.849
2011-09-07,159.9,140.98,2.339,1.8980000000000001
2011-09-08,159.6,138.85,2.353,1.879
2011-09-09,158.82,136.51,2.265,1.777
2011-09-12,158.57,136.7,2.2030000000000003,1.7369999999999999
2011-09-13,157.79,136.82,2.2359999999999998,1.7830000000000001
2011-09-14,157.67,137.47,2.4419999999999997,1.867
2011-09-15,158.01,138.85,2.52,1.933
2011-09-16,157.89,137.94,2.483,1.857
2011-09-19,156.95,136.85,2.394,1.797
2011-09-20,157.42,137.06,2.388,1.788
2011-09-21,154.93,135.62,2.412,1.7690000000000001
2011-09-22,153.37,134.6,2.314,1.69
2011-09-23,154.57,134.91,2.363,1.745
2011-09-26,155.67,135.41,2.4290000000000003,1.825
2011-09-27,156.35,135.93,2.54,1.954
2011-09-28,155.78,135.42,2.557,1.983
2011-09-29,156.27,135.93,2.529,2.008
2011-09-30,155.79,133.88,2.431,1.886
2011-10-03,154.23,131.72,2.3480000000000003,1.814
2011-10-04,154.88,133.44,2.252,1.719
2011-10-05,154.73,133.47,2.3569999999999998,1.84
2011-10-06,154.39,134.37,2.394,1.942
2011-10-07,155.63,133.78,2.471,2.005
2011-10-10,156.59,136.42,2.583,2.0869999999999997
2011-10-11,155.9,136.46,2.583,2.085
2011-10-12,157.45,137.86,2.642,2.191
2011-10-13,157.64,137.76,2.5580000000000003,2.1109999999999998
2011-10-14,158.31,138.77,2.6010000000000004,2.198
2011-10-17,157.42,137.41,2.5269999999999997,2.1
2011-10-18,157.1,137.37,2.435,2.01
2011-10-19,157.73,137.56,2.465,2.068
2011-10-20,157.93,137.76,2.455,2.009
2011-10-21,159.54,138.96,2.532,2.116
2011-10-24,159.92,139.29,2.56,2.117
2011-10-25,159.99,139.02,2.51,2.062
2011-10-26,159.71,139.03,2.472,2.037
2011-10-27,161.04,141.93,2.6319999999999997,2.21
2011-10-28,161.26,141.49,2.609,2.1959999999999997
2011-10-31,160.88,138.6,2.461,2.037
2011-11-01,159.48,136.96,2.184,1.743
2011-11-02,159.48,137.46,2.2840000000000003,1.844
2011-11-03,160.38,138.16,2.3480000000000003,1.901
2011-11-04,160.23,137.94,2.312,1.821
2011-11-07,160.57,137.71,2.273,1.804
2011-11-08,160.95,138.32,2.278,1.798
2011-11-09,159.17,135.45,2.17,1.7069999999999999
2011-11-10,159.34,136.1,2.2,1.7369999999999999
2011-11-11,160.64,137.5,2.279,1.8530000000000002
2011-11-14,159.16,136.34,2.2030000000000003,1.815
2011-11-15,158.23,135.36,2.135,1.767
2011-11-16,157.27,134.53,2.167,1.81
2011-11-17,157.57,134.62,2.2230000000000003,1.8730000000000002
2011-11-18,158.1,135.24,2.276,1.969
2011-11-21,156.39,134.89,2.1830000000000003,1.885
2011-11-22,156.38,135.11,2.156,1.936
2011-11-23,155.26,133.46,2.145,2.024
2011-11-24,,,2.145,2.19
2011-11-25,154.38,132.26,2.3209999999999997,2.262
2011-11-28,155.05,133.13,2.3,2.33
2011-11-29,155.95,133.11,2.254,2.355
2011-11-30,156.93,134.41,2.3209999999999997,2.281
2011-12-01,156.91,134.64,2.31,2.246
2011-12-02,155.97,133.94,2.312,2.17
2011-12-05,156.48,133.99,2.343,2.2119999999999997
2011-12-06,156.02,134.02,2.248,2.21
2011-12-07,157.1,134.15,2.231,2.065
2011-12-08,156.3,133.46,2.12,2.0540000000000003
2011-12-09,156.7,133.86,2.145,2.1109999999999998
2011-12-12,155.81,131.83,2.101,2.044
2011-12-13,154.85,130.35,2.1390000000000002,2.073
2011-12-14,154.64,129.87,2.103,1.9569999999999999
2011-12-15,155.09,130.13,2.1109999999999998,1.9409999999999998
2011-12-16,155.46,130.48,2.066,1.876
2011-12-19,155.01,129.98,2.081,1.889
2011-12-20,156.62,130.8,2.089,1.9609999999999999
2011-12-21,156.8,130.5,2.042,1.942
2011-12-22,156.8,130.52,2.0380000000000003,1.94
2011-12-23,155.91,130.49,2.0380000000000003,1.9480000000000002
2011-12-27,156.69,130.69,,1.923
2011-12-28,154.6,129.41,2.013,1.902
2011-12-29,154.13,129.58,1.9680000000000002,1.867
2011-12-30,155.38,129.61,1.9769999999999999,1.8159999999999998
2012-01-02,,,,1.901
2012-01-03,156.47,130.54,2.023,1.913
2012-01-04,156.2,129.45,2.04,1.903
2012-01-05,154.97,127.87,2.0469999999999997,1.8559999999999999
2012-01-06,154.25,127.13,2.029,1.85
2012-01-09,154.56,127.63,2.015,1.86
2012-01-10,154.86,127.75,2.06,1.867
2012-01-11,153.27,127.09,2.023,1.819
2012-01-12,153.35,128.17,2.0180000000000002,1.824
2012-01-13,153.18,126.75,1.9709999999999999,1.764
2012-01-16,,,1.97,1.7730000000000001
2012-01-17,153.32,127.36,1.9569999999999999,1.791
2012-01-18,154.33,128.57,1.9509999999999998,1.7790000000000001
2012-01-19,154.8,129.61,2.049,1.829
2012-01-20,155.75,129.31,2.12,1.936
2012-01-23,155.68,130.24,2.1830000000000003,1.983
2012-01-24,156.24,130.35,2.185,1.992
2012-01-25,156.58,131.06,2.166,1.969
2012-01-26,156.93,131.05,2.099,1.88
2012-01-27,157.24,132.2,2.05,1.859
2012-01-30,157.09,131.41,1.9969999999999999,1.798
2012-01-31,157.61,130.82,1.975,1.8090000000000002
2012-02-01,158.38,131.68,2.05,1.8359999999999999
2012-02-02,158.05,131.47,2.108,1.849
2012-02-03,158.18,131.55,2.185,1.9409999999999998
2012-02-06,158.23,131.31,2.164,1.902
2012-02-07,158.98,132.59,2.208,1.939
