Date,XAUUSD,XAUEUR,XAUGBP,XAUCAD,XAUCHF,XAUJPY,XAUAUD,XAUNZD
2013-05-12,1359.2,1059.22,896.7,1398.71,1322.68,140401.5,1398.25,1685.86
2013-05-19,1386.05,1071.76,916.3,1430.12,1332.89,140393.0,1436.69,1711.91
2013-05-26,1386.9,1067.01,912.4,1438.29,1324.69,139363.0,1448.84,1746.95
2013-06-02,1384.47,1047.45,889.96,1411.26,1295.92,135068.5,1457.64,1755.27
2013-06-09,1390.7,1041.95,885.6,1414.13,1280.9,130885.5,1452.88,1727.9
2013-06-16,1297.25,988.95,840.98,1356.14,1212.35,126962.0,1407.08,1672.14
2013-06-23,1234.25,948.58,811.39,1298.49,1166.06,122376.0,1350.68,1593.92
2013-06-30,1223.8,953.9,821.59,1294.54,1179.2,123867.5,1349.96,1585.86
2013-07-07,1284.9,983.24,850.28,1335.71,1216.22,127494.0,1420.02,1651.34
2013-07-14,1296.35,986.38,849.2,1343.99,1219.87,130477.5,1413.22,1634.22
2013-07-21,1333.9,1004.52,867.21,1371.59,1238.33,131089.0,1440.04,1649.54
2013-07-28,1312.0,987.76,858.16,1363.23,1219.31,129842.5,1473.83,1674.86
2013-08-04,1314.5,985.16,847.76,1352.82,1213.09,126481.5,1429.89,1635.26
2013-08-11,1376.4,1032.6,880.64,1422.44,1275.16,134240.5,1498.53,1698.53
2013-08-18,1396.85,1044.12,897.32,1466.27,1287.49,137971.5,1548.2,1789.28
2013-08-25,1396.4,1056.2,900.17,1471.6,1298.58,137077.5,1568.9,1808.11
2013-09-01,1391.61,1056.01,889.97,1448.32,1304.56,137929.0,1514.92,1739.84
2013-09-08,1326.72,997.99,835.61,1373.76,1233.86,131830.0,1434.99,1631.69
2013-09-15,1325.38,980.02,828.03,1365.21,1206.43,131631.0,1410.96,1583.88
2013-09-22,1336.2,988.17,827.9,1376.96,1210.54,131295.5,1434.23,1611.44
2013-09-29,1311.35,967.22,818.96,1350.88,1189.72,127824.0,1389.88,1576.81
2013-10-06,1273.11,940.12,798.01,1318.24,1161.52,125503.0,1344.71,1529.72
2013-10-13,1316.24,961.85,814.13,1354.09,1187.18,128643.5,1359.97,1547.25
2013-10-20,1352.13,979.46,836.33,1413.32,1206.98,131725.0,1410.83,1633.01
2013-10-27,1315.35,975.24,825.89,1370.8,1200.06,129811.5,1393.75,1590.89
2013-11-03,1288.2,964.05,804.37,1350.41,1187.42,127720.0,1374.34,1563.56
2013-11-10,1290.05,954.9,799.6,1345.54,1178.76,129142.5,1374.88,1545.68
2013-11-17,1243.6,917.19,766.27,1307.62,1127.79,125865.5,1355.67,1516.65
2013-11-24,1253.49,922.71,766.25,1330.78,1136.67,128358.0,1375.81,1541.25
2013-12-01,1228.85,896.75,751.62,1308.88,1096.95,126343.0,1350.26,1483.1
2013-12-08,1238.3,900.8,759.33,1310.11,1101.43,127693.5,1381.37,1497.16
2013-12-15,1203.25,878.88,735.81,1279.05,1076.7,125092.5,1346.27,1465.34
2013-12-22,1213.19,883.94,737.25,1300.38,1083.01,127724.5,1369.49,1488.61
2013-12-29,1236.55,910.48,753.79,1316.07,1120.04,129640.0,1383.12,1495.02
2014-01-05,1247.1,912.04,756.24,1358.59,1124.95,129714.0,1385.6,1502.26
2014-01-12,1253.82,926.14,763.64,1375.28,1141.76,130721.5,1427.78,1516.76
2014-01-19,1269.25,926.94,768.1,1402.34,1133.82,129666.5,1457.77,1537.03
2014-01-26,1243.8,922.38,756.65,1384.57,1127.36,127036.5,1422.17,1538.81
2014-02-02,1267.06,929.88,772.4,1399.85,1138.06,129703.5,1413.95,1528.14
2014-02-09,1318.93,962.4,787.11,1448.36,1175.75,134224.0,1458.72,1574.31
2014-02-16,1323.39,963.31,795.75,1472.71,1174.65,135693.0,1475.44,1598.99
2014-02-23,1326.4,959.99,791.47,1466.79,1165.42,135000.5,1485.71,1581.33
2014-03-02,1340.25,966.15,801.36,1486.03,1176.45,138444.0,1477.89,1583.08
2014-03-09,1382.24,993.38,830.3,1534.71,1205.94,140098.0,1530.48,1617.42
2014-03-16,1334.55,967.77,809.7,1498.1,1178.98,136513.5,1469.91,1563.85
2014-03-23,1294.0,941.79,778.49,1432.67,1148.69,133191.0,1400.5,1495.41
2014-03-30,1302.7,951.25,786.21,1431.43,1163.38,134632.0,1402.82,1515.79
2014-04-06,1318.47,949.55,787.91,1447.86,1155.49,133981.0,1403.06,1517.64
2014-04-13,1293.78,937.28,770.4,1426.54,1143.55,132612.5,1387.54,1507.39
2014-04-20,1303.45,941.99,775.39,1438.5,1148.84,133132.5,1404.83,1519.33
2014-04-27,1300.32,937.02,770.58,1426.22,1140.94,132810.0,1401.07,1499.34
2014-05-04,1289.33,936.62,764.79,1404.16,1142.54,131278.5,1376.36,1496.2
2014-05-11,1293.7,944.54,769.23,1404.41,1154.71,131316.0,1381.43,1499.36
2014-05-18,1293.11,948.07,767.75,1404.03,1158.3,131806.5,1400.29,1513.32
2014-05-25,1251.05,916.81,746.0,1355.05,1118.55,127201.0,1342.32,1470.07
2014-06-01,1252.73,918.57,745.78,1370.27,1119.9,128430.5,1342.66,1473.81
2014-06-08,1277.0,942.85,752.66,1386.09,1150.06,130328.0,1358.13,1473.83
2014-06-15,1314.82,966.73,772.78,1414.42,1177.05,134198.0,1400.33,1511.76
2014-06-22,1315.35,963.96,772.35,1403.59,1172.15,133379.0,1396.12,1498.94
2014-06-29,1320.55,970.87,769.22,1406.4,1180.36,134792.5,1409.59,1510.32
2014-07-06,1338.15,983.65,781.72,1436.77,1195.01,135712.5,1425.23,1518.78
2014-07-13,1310.9,969.24,767.12,1406.74,1178.26,132835.0,1395.93,1506.81
2014-07-20,1308.05,973.53,770.33,1413.84,1183.18,133166.0,1391.73,1528.73
2014-07-27,1294.1,963.48,769.3,1412.6,1172.37,132803.5,1389.76,1519.05
2014-08-03,1309.6,976.33,780.61,1436.88,1185.29,133632.0,1411.16,1547.42
2014-08-10,1304.6,973.69,781.39,1421.48,1177.38,133544.0,1399.69,1537.87
2014-08-17,1281.23,967.23,773.01,1402.26,1170.79,133148.0,1375.15,1522.05
2014-08-24,1287.57,980.17,775.5,1400.3,1182.11,133967.0,1378.47,1539.18
2014-08-31,1268.85,979.75,777.13,1380.55,1181.54,133354.0,1352.91,1523.12
2014-09-07,1228.63,948.48,755.88,1364.17,1148.05,131989.5,1360.43,1508.18
2014-09-14,1216.45,947.5,746.28,1332.55,1143.84,132550.0,1361.81,1495.51
2014-09-21,1219.51,960.37,749.78,1358.69,1159.21,133128.5,1389.82,1548.66
2014-09-28,1191.2,951.99,746.41,1339.78,1153.35,130802.0,1373.61,1534.68
2014-10-05,1223.48,968.61,760.78,1369.87,1171.29,131696.5,1408.6,1564.83
2014-10-12,1238.19,970.23,769.36,1396.44,1171.88,132338.0,1416.19,1563.15
2014-10-19,1231.46,971.55,765.05,1382.6,1171.91,133145.0,1399.66,1567.26
2014-10-26,1174.42,936.78,733.41,1321.87,1129.87,131788.5,1333.64,1506.33
2014-11-02,1176.65,945.66,741.98,1334.12,1137.49,134901.5,1364.03,1518.72
2014-11-09,1188.25,949.1,758.54,1341.75,1139.81,138210.5,1358.87,1502.94
2014-11-16,1201.4,969.74,767.5,1349.4,1164.72,141554.5,1385.87,1523.84
2014-11-23,1167.35,937.48,745.98,1332.47,1127.37,138494.5,1371.65,1486.5
2014-11-30,1192.05,970.46,765.07,1363.76,1166.62,144769.0,1431.96,1546.07
2014-12-07,1222.6,980.96,777.63,1415.93,1178.65,145230.0,1482.69,1571.81
2014-12-14,1195.95,978.08,765.15,1387.47,1176.43,142933.5,1468.71,1543.29
2014-12-21,1195.4,982.34,768.91,1390.7,1181.56,144022.5,1473.45,1541.34
2014-12-28,1189.18,990.21,775.4,1400.59,1190.05,143220.0,1469.19,1542.31
2015-01-04,1223.4,1033.14,806.97,1451.87,1240.78,145009.5,1491.13,1560.66
2015-01-11,1280.3,1106.44,844.92,1534.13,1097.68,150591.0,1555.88,1642.32
2015-01-18,1294.55,1155.15,863.74,1607.95,1140.38,152483.5,1637.2,1736.22
2015-01-25,1283.55,1137.37,852.05,1634.62,1182.62,150803.0,1652.72,1768.0
2015-02-01,1233.72,1090.61,809.48,1545.75,1142.02,146831.0,1582.77,1676.51
2015-02-08,1229.7,1079.99,798.49,1530.77,1146.44,146025.0,1582.84,1649.18
2015-02-15,1202.4,1056.19,780.5,1505.87,1130.72,143074.0,1532.47,1597.13
2015-02-22,1213.15,1083.65,786.03,1517.47,1156.55,145026.0,1553.1,1603.91
2015-03-01,1167.21,1076.59,776.4,1473.63,1151.39,141082.0,1512.71,1585.76
2015-03-08,1159.48,1102.94,785.01,1479.74,1163.21,140519.5,1515.7,1576.71
2015-03-15,1182.68,1092.8,791.0,1484.38,1153.47,141956.5,1521.16,1562.87
2015-03-22,1199.3,1100.89,805.72,1511.51,1152.31,142807.5,1546.31,1583.91
2015-03-29,1210.9,1103.07,811.58,1511.75,1152.77,144072.5,1586.78,1590.85
2015-04-05,1208.05,1138.6,825.18,1517.55,1182.38,145156.0,1571.17,1602.03
2015-04-12,1204.65,1114.37,804.93,1475.27,1146.43,143209.5,1548.74,1567.38
2015-04-19,1179.38,1084.77,776.63,1436.67,1125.43,140352.0,1508.8,1550.55
2015-04-26,1178.5,1052.14,778.38,1433.0,1099.12,141632.0,1501.05,1563.47
2015-05-03,1188.15,1060.78,768.97,1434.7,1106.42,142394.0,1498.14,1586.85
2015-05-10,1223.85,1069.05,778.68,1470.71,1121.41,146049.0,1523.92,1638.0
2015-05-17,1206.38,1094.77,778.67,1481.05,1138.74,146602.5,1540.53,1649.22
2015-05-24,1190.5,1083.41,778.55,1481.81,1119.38,147788.5,1557.98,1674.92
2015-05-31,1172.0,1054.39,767.28,1457.6,1100.74,147201.0,1535.82,1662.53
2015-06-07,1180.8,1048.46,759.43,1455.99,1097.73,145788.0,1528.36,1691.95
2015-06-14,1200.51,1057.17,755.61,1472.12,1101.31,147236.0,1544.58,1736.92
2015-06-21,1175.07,1052.72,746.24,1447.95,1096.71,145588.0,1535.46,1717.02
2015-06-28,1167.94,1051.36,750.45,1469.24,1099.07,143507.0,1555.9,1744.78
2015-07-05,1163.96,1042.29,749.52,1472.96,1092.85,142845.5,1562.91,1730.1
2015-07-12,1134.1,1047.74,726.86,1471.74,1090.53,140769.5,1538.99,1741.97
2015-07-19,1099.1,1000.63,708.46,1434.16,1058.55,136090.5,1509.23,1670.88
2015-07-26,1095.65,997.13,701.26,1434.04,1058.4,135795.0,1499.87,1661.97
2015-08-02,1094.2,997.54,706.07,1436.58,1076.43,135922.0,1474.9,1652.06
2015-08-09,1114.1,1003.79,712.71,1459.18,1087.98,138593.0,1512.49,1704.67
2015-08-16,1161.05,1019.4,739.66,1530.96,1099.16,141677.0,1585.81,1736.54
2015-08-23,1133.96,1014.23,736.62,1496.86,1091.22,138007.0,1580.72,1754.25
2015-08-30,1123.0,1006.41,739.45,1490.26,1090.33,133505.5,1624.1,1785.38
2015-09-06,1107.9,976.86,717.91,1469.03,1073.25,133566.5,1562.02,1753.66
2015-09-13,1139.4,1007.57,733.39,1506.63,1103.11,136687.0,1584.52,1780.83
2015-09-20,1146.24,1023.94,755.0,1528.69,1121.6,138214.0,1632.02,1794.93
2015-09-27,1138.14,1015.61,749.87,1496.94,1105.55,136506.0,1615.29,1766.41
2015-10-04,1157.53,1018.22,755.68,1496.91,1111.86,139097.5,1576.58,1728.17
2015-10-11,1177.2,1037.5,762.66,1519.83,1122.46,140610.5,1621.15,1728.12
2015-10-18,1164.26,1056.92,760.39,1532.95,1139.71,141441.0,1613.94,1724.23
2015-10-25,1142.38,1038.01,740.41,1494.0,1128.67,137799.0,1600.08,1685.54
2015-11-01,1088.65,1014.57,724.11,1450.07,1097.27,134213.0,1546.07,1670.23
2015-11-08,1083.65,1005.42,711.46,1443.79,1091.07,132923.0,1519.73,1655.16
2015-11-15,1078.09,1012.54,709.57,1438.31,1098.11,132491.0,1488.78,1641.46
2015-11-22,1058.81,998.75,703.57,1414.68,1090.57,129967.5,1470.54,1619.19
2015-11-29,1086.99,998.48,719.27,1452.49,1083.62,133890.5,1480.62,1610.85
2015-12-06,1074.9,977.7,706.06,1477.95,1056.61,129863.0,1494.67,1598.16
2015-12-13,1066.19,981.04,715.83,1487.88,1058.73,129244.0,1486.61,1584.83
2015-12-20,1075.88,980.12,720.47,1487.13,1062.54,129562.0,1485.3,1573.84
2015-12-27,1060.74,976.74,719.25,1469.07,1062.33,127633.5,1453.37,1548.87
2016-01-03,1104.24,1010.07,760.46,1564.58,1098.74,129687.5,1588.02,1686.63
2016-01-10,1089.09,997.25,763.58,1582.91,1091.42,127448.5,1584.84,1683.73
2016-01-17,1098.3,1017.22,769.89,1550.46,1115.98,130461.0,1568.43,1691.24
2016-01-24,1118.04,1031.73,784.73,1562.23,1143.98,135344.5,1578.15,1724.58
2016-01-31,1173.69,1051.79,809.3,1633.19,1163.12,137204.5,1659.76,1770.01
2016-02-07,1238.05,1099.45,853.38,1714.32,1209.94,140177.5,1742.13,1866.49
2016-02-14,1228.19,1103.06,852.52,1690.8,1216.29,138258.0,1717.63,1852.06
2016-02-21,1222.59,1118.16,881.43,1652.04,1218.68,139376.0,1714.6,1844.45
2016-02-28,1259.44,1144.21,884.98,1676.48,1251.41,143234.5,1691.77,1847.27
2016-03-06,1248.44,1120.33,869.19,1653.05,1227.73,142187.0,1652.27,1852.85
2016-03-13,1255.3,1113.84,866.88,1632.07,1217.89,140053.5,1650.94,1846.97
2016-03-20,1216.47,1089.44,860.12,1614.87,1189.22,137547.0,1620.35,1819.44
2016-03-27,1222.49,1073.49,859.31,1590.59,1170.54,136510.0,1593.97,1770.7
2016-04-03,1240.4,1087.92,878.06,1611.03,1183.77,134031.0,1641.49,1822.64
2016-04-10,1234.05,1093.72,869.35,1582.36,1194.01,134221.0,1597.78,1782.92
2016-04-17,1232.3,1096.98,855.62,1561.32,1205.86,137758.5,1598.83,1798.18
2016-04-24,1293.74,1129.32,885.3,1624.04,1241.61,137609.5,1701.62,1854.84
2016-05-01,1288.7,1129.94,893.04,1663.59,1253.26,138052.0,1748.93,1884.07
2016-05-08,1273.6,1126.38,886.78,1648.23,1242.4,138332.5,1752.34,1879.99
2016-05-15,1252.3,1115.73,863.6,1642.13,1240.03,137940.0,1734.0,1849.5
2016-05-22,1212.4,1090.78,828.99,1578.42,1205.97,133649.0,1687.99,1810.23
2016-05-29,1244.49,1094.83,857.09,1609.63,1214.62,132570.0,1689.06,1788.58
2016-06-05,1274.2,1132.52,893.67,1629.07,1229.15,136320.5,1728.43,1805.97
2016-06-12,1298.59,1151.55,904.47,1674.54,1246.59,135216.5,1755.21,1840.93
2016-06-19,1315.98,1183.76,961.98,1711.57,1281.23,134532.5,1763.34,1844.79
2016-06-26,1342.3,1205.37,1012.13,1733.85,1306.39,137618.5,1789.85,1869.24
2016-07-03,1366.8,1236.42,1054.95,1782.86,1344.04,137425.0,1806.03,1870.28
2016-07-10,1337.85,1212.26,1014.1,1735.26,1314.7,140267.0,1765.44,1881.25
2016-07-17,1322.39,1204.77,1008.58,1735.77,1305.63,140262.0,1771.2,1889.53
2016-07-24,1350.91,1208.83,1021.28,1760.9,1309.28,137877.5,1777.99,1873.95
2016-07-31,1335.8,1205.17,1021.99,1759.24,1310.21,136018.0,1753.28,1869.97
2016-08-07,1336.19,1197.08,1033.86,1729.93,1301.92,135349.5,1747.17,1856.55
2016-08-14,1341.78,1184.71,1026.2,1727.18,1289.48,134476.0,1759.06,1842.89
2016-08-21,1321.33,1179.8,1005.74,1717.88,1294.19,134545.0,1746.62,1824.78
2016-08-28,1325.01,1187.79,996.84,1722.37,1299.86,137797.0,1749.88,1814.46
2016-09-04,1328.15,1182.55,1001.21,1733.16,1295.76,136409.5,1761.32,1812.63
2016-09-11,1310.43,1174.48,1007.9,1730.94,1285.19,134050.0,1749.45,1802.64
2016-09-18,1337.6,1191.52,1031.02,1761.35,1298.61,135090.0,1755.26,1847.12
2016-09-25,1315.96,1170.67,1014.11,1727.72,1278.52,133366.0,1717.07,1806.03
2016-10-02,1256.96,1122.19,1010.91,1671.52,1228.56,129360.5,1658.92,1755.05
2016-10-09,1250.55,1139.78,1026.05,1643.09,1238.08,130290.5,1640.9,1765.06
2016-10-16,1266.75,1163.87,1035.27,1689.46,1258.52,131533.0,1665.13,1767.23
2016-10-23,1276.3,1161.64,1047.43,1710.05,1261.81,133634.5,1679.34,1781.91
2016-10-30,1304.25,1170.65,1041.73,1748.02,1263.15,134505.0,1699.6,1779.86
2016-11-06,1225.68,1129.19,972.78,1660.23,1211.76,130774.0,1623.11,1721.94
2016-11-13,1208.69,1141.6,979.08,1631.9,1220.88,134108.0,1647.11,1722.57
2016-11-20,1183.63,1118.01,948.69,1601.45,1199.61,133844.5,1589.94,1680.69
2016-11-27,1176.92,1102.86,924.71,1564.73,1190.56,133686.0,1577.24,1649.07
