Date,Japan 10Y,Switzerland 10Y,Australia 10Y,Canada 10Y,U.S. 10Y,Germany 10Y,New Zealand 10Y,U.K. 10Y
2013-02-01,0.772,0.785,3.51,2.042,2.025,1.665,3.77,2.097
2013-02-02,,,3.537,,,,,2.0980000000000003
2013-02-03,,,3.595,2.049,,,,
2013-02-04,0.8079999999999999,0.7709999999999999,3.595,1.985,1.9569999999999999,1.62,3.822,2.079
2013-02-05,0.797,0.774,3.515,2.017,2.005,1.661,3.772,2.119
2013-02-06,0.78,0.772,3.537,1.995,1.964,1.6340000000000001,3.765,2.097
2013-02-07,0.767,0.7759999999999999,3.4730000000000003,1.995,1.959,1.605,3.765,2.108
2013-02-08,0.765,0.7709999999999999,3.475,1.955,1.95,1.61,3.785,2.095
2013-02-09,,0.7709999999999999,3.47,1.9569999999999999,,,,2.12
2013-02-10,,,3.485,,,,,
2013-02-11,,0.748,3.455,1.975,1.964,1.611,3.785,2.11
2013-02-12,0.755,0.782,3.485,1.9980000000000002,1.979,1.641,3.8,2.102
2013-02-13,0.7440000000000001,0.812,3.523,2.039,2.028,1.6780000000000002,4.63,2.211
2013-02-14,0.7709999999999999,0.7929999999999999,3.572,1.999,1.9980000000000002,1.636,3.907,2.195
2013-02-15,0.755,0.797,3.557,2.017,2.005,1.659,3.917,2.1919999999999997
2013-02-16,,,3.55,,,,,2.195
2013-02-17,,0.77,3.568,2.017,,,,2.195
2013-02-18,0.747,0.7909999999999999,3.588,,,1.631,3.907,2.1959999999999997
2013-02-19,0.741,0.795,3.588,2.024,2.028,1.62,3.952,2.18
2013-02-20,0.743,0.8109999999999999,3.608,2.015,2.01,1.662,3.967,2.197
2013-02-21,0.742,0.7879999999999999,3.537,1.985,1.974,1.58,3.9219999999999997,2.101
2013-02-22,0.731,0.787,3.533,1.944,1.962,1.568,3.892,2.112
2013-02-23,,,3.52,1.944,,,,2.11
2013-02-24,,,3.523,,,,,
2013-02-25,0.71,0.787,3.5069999999999997,1.867,1.865,1.577,3.885,2.081
2013-02-26,0.6890000000000001,0.7440000000000001,3.408,1.8619999999999999,1.886,1.4569999999999999,3.782,1.996
2013-02-27,0.672,0.71,3.352,1.865,1.9,1.45,3.752,1.9580000000000002
2013-02-28,0.665,0.705,3.3680000000000003,1.84,1.881,1.4580000000000002,3.765,1.974
2013-03-01,0.659,0.705,3.35,1.8,1.845,1.413,3.73,1.87
2013-03-02,,,3.318,,,,,1.8719999999999999
2013-03-03,,,3.31,,,,,
2013-03-04,0.616,0.7040000000000001,3.287,1.8090000000000002,1.879,1.419,3.687,1.9080000000000001
2013-03-05,0.635,0.73,3.315,1.817,1.8980000000000001,1.45,3.697,1.962
2013-03-06,0.68,0.732,3.427,1.848,1.939,1.454,3.7569999999999997,1.956
2013-03-07,0.685,0.74,3.448,1.886,1.995,1.494,3.76,2.0140000000000002
2013-03-08,0.662,0.78,3.56,1.935,2.049,1.526,3.822,2.062
2013-03-09,,,3.6,,,,,2.053
2013-03-10,,,3.5980000000000003,,,,,
2013-03-11,0.667,0.7609999999999999,3.6260000000000003,1.945,2.061,1.51,3.877,2.017
2013-03-12,0.648,0.787,3.6439999999999997,1.911,2.019,1.4809999999999999,3.88,1.966
2013-03-13,0.632,0.807,3.5780000000000003,1.9169999999999998,2.023,1.476,3.832,1.964
2013-03-14,0.628,0.825,3.6889999999999996,1.9509999999999998,2.037,1.475,3.865,1.962
2013-03-15,0.622,0.782,3.6319999999999997,1.8969999999999998,1.9909999999999999,1.452,3.805,1.9380000000000002
2013-03-16,,,3.59,,,,,1.9380000000000002
2013-03-17,,0.782,3.5069999999999997,1.8969999999999998,,,,1.9380000000000002
2013-03-18,0.593,0.765,3.489,1.865,1.955,1.4040000000000001,3.7,1.896
2013-03-19,0.596,0.733,3.571,1.82,1.9040000000000001,1.35,3.727,1.83
2013-03-20,,0.748,3.511,1.865,1.9580000000000002,1.3869999999999998,3.682,1.8730000000000002
2013-03-21,0.584,0.747,3.589,1.815,1.915,1.364,3.742,1.861
2013-03-22,0.5670000000000001,0.7509999999999999,3.572,1.818,1.9269999999999998,1.3780000000000001,3.687,1.8519999999999999
2013-03-23,,,3.5780000000000003,,,,,1.849
2013-03-24,,,3.616,1.829,,,,
2013-03-25,0.563,0.728,3.64,1.819,1.92,1.344,3.747,1.806
2013-03-26,0.544,0.752,3.585,1.818,1.911,1.341,3.7,1.7890000000000001
2013-03-27,0.52,0.742,3.529,1.757,1.845,1.278,3.617,1.723
2013-03-28,0.514,0.728,3.425,1.875,1.8519999999999999,1.2819999999999998,3.523,1.768
2013-03-29,0.556,0.723,,1.875,,,,1.7790000000000001
2013-03-30,,,,,,,,1.7630000000000001
2013-04-01,0.569,,3.415,1.847,1.835,,,1.7790000000000001
2013-04-02,0.5660000000000001,0.7090000000000001,3.43,1.875,1.8619999999999999,1.305,3.52,1.777
2013-04-03,0.5589999999999999,0.693,3.45,1.83,1.8159999999999998,1.29,3.557,1.755
2013-04-04,0.451,0.679,3.408,1.794,1.766,1.25,3.537,1.713
2013-04-05,0.535,0.628,3.318,1.7519999999999998,1.714,1.21,3.468,1.631
2013-04-06,,,3.255,,,,,1.63
2013-04-07,,,3.205,,,,,
2013-04-08,0.521,0.6779999999999999,3.2310000000000003,1.766,1.745,1.237,3.4,1.6980000000000002
2013-04-09,0.531,0.695,3.253,1.776,1.7519999999999998,1.262,3.435,1.739
2013-04-10,0.584,0.6970000000000001,3.263,1.805,1.805,1.304,3.385,1.7830000000000001
2013-04-11,0.552,0.7020000000000001,3.332,1.784,1.791,1.308,3.38,1.768
2013-04-12,0.619,0.682,3.3089999999999997,1.74,1.7209999999999999,1.2590000000000001,3.38,1.7280000000000002
2013-04-13,,,3.245,1.74,,,,1.73
2013-04-14,,,3.263,,,,,
2013-04-15,0.6459999999999999,0.659,3.2430000000000003,1.7109999999999999,1.6880000000000002,1.248,3.3280000000000003,1.706
2013-04-16,0.594,0.654,3.2439999999999998,1.7369999999999999,1.722,1.274,3.318,1.733
2013-04-17,0.604,0.633,3.255,1.714,1.6980000000000002,1.23,3.3280000000000003,1.6840000000000002
2013-04-18,0.59,0.637,3.1839999999999997,1.7069999999999999,1.686,1.234,3.28,1.661
2013-04-19,0.585,0.6409999999999999,3.2,1.712,1.705,1.252,3.28,1.663
2013-04-20,,,3.21,,,,,1.663
2013-04-21,,,3.213,,,,,
2013-04-22,0.612,0.622,3.218,1.7109999999999999,1.695,1.229,3.295,1.655
2013-04-23,0.591,0.626,3.147,1.722,1.706,1.252,3.235,1.714
2013-04-24,0.595,0.609,3.13,1.725,1.703,1.239,3.21,1.6880000000000002
2013-04-25,0.585,0.623,3.201,1.743,1.71,1.242,,1.732
2013-04-26,0.593,0.594,3.1710000000000003,1.705,1.665,1.209,3.245,1.6780000000000002
2013-04-27,,,,,,,,1.686
2013-04-28,,,3.116,,,,,
2013-04-29,,0.598,3.0860000000000003,1.702,1.6669999999999998,1.199,3.21,1.6569999999999998
2013-04-30,0.611,0.6,3.092,1.6969999999999998,1.673,1.2109999999999999,3.2,1.6909999999999998
2013-05-01,0.594,0.586,3.1,1.68,1.632,,3.205,1.653
2013-05-02,0.5660000000000001,0.563,3.035,1.673,1.624,1.168,3.18,1.6230000000000002
2013-05-03,,0.5760000000000001,3.05,1.7719999999999998,1.74,1.245,3.23,1.7269999999999999
2013-05-04,,,3.14,,,,,1.7309999999999999
2013-05-05,,,3.1180000000000003,,,,,
2013-05-06,,0.57,3.1260000000000003,1.8,1.764,1.2429999999999999,3.23,1.732
2013-05-07,0.596,0.596,3.0639999999999996,1.824,1.78,1.297,3.23,1.79
2013-05-08,0.601,0.602,3.1189999999999998,1.808,1.767,1.27,3.225,1.7690000000000001
2013-05-09,0.598,0.578,3.175,1.8,1.8130000000000002,1.2690000000000001,3.295,1.785
2013-05-10,0.696,0.629,3.24,1.886,1.9,1.386,3.38,1.891
2013-05-11,0.701,,3.287,,1.9,,,1.8840000000000001
2013-05-12,,,3.299,,,,,
2013-05-13,0.78,0.606,3.27,1.91,1.9169999999999998,1.357,3.45,1.881
2013-05-14,0.856,0.623,3.237,1.9569999999999999,1.982,1.374,3.46,1.8980000000000001
2013-05-15,0.8690000000000001,0.664,3.29,1.922,1.94,1.379,3.51,1.9240000000000002
2013-05-16,0.847,0.665,3.2710000000000004,1.885,1.879,1.33,3.45,1.8619999999999999
2013-05-17,0.809,0.629,3.174,1.9269999999999998,1.954,1.3159999999999998,3.375,1.8869999999999998
2013-05-18,0.8,,3.227,,1.954,,,1.8869999999999998
2013-05-19,,,3.235,,,,,
2013-05-20,0.846,0.616,3.245,,1.965,1.3730000000000002,3.425,1.921
2013-05-21,0.8759999999999999,0.639,3.26,1.912,1.93,1.405,3.43,1.912
2013-05-22,0.8859999999999999,0.691,3.267,1.969,2.037,1.3730000000000002,3.43,1.9080000000000001
2013-05-23,0.8370000000000001,0.6940000000000001,3.365,1.9609999999999999,2.016,1.405,3.51,1.9140000000000001
2013-05-24,0.838,0.684,3.318,1.953,2.011,1.431,3.5,1.8980000000000001
2013-05-25,0.846,0.6559999999999999,3.332,1.9509999999999998,2.011,1.4340000000000002,,1.8969999999999998
2013-05-26,,,3.323,,,,,1.896
2013-05-27,0.8370000000000001,0.685,3.2889999999999997,1.985,,1.4580000000000002,3.49,1.921
2013-05-28,0.907,0.746,3.327,2.079,2.167,1.5090000000000001,3.525,1.962
2013-05-29,0.935,0.746,3.467,2.0669999999999997,2.119,1.541,3.625,2.001
2013-05-30,0.89,0.713,3.4360000000000004,2.065,2.119,1.517,3.65,1.97
2013-05-31,0.867,0.736,3.3760000000000003,2.068,2.1319999999999997,1.511,3.605,2.004
2013-06-01,,,3.39,,2.1319999999999997,,,2.002
2013-06-02,,,3.45,,,,,
2013-06-03,0.8109999999999999,0.738,3.4410000000000003,2.051,2.128,1.521,,1.989
2013-06-04,0.8640000000000001,0.789,3.42,2.0909999999999997,2.15,1.551,3.65,2.037
2013-06-05,0.86,0.78,3.438,2.043,2.0909999999999997,1.515,3.65,2.008
2013-06-06,0.846,0.795,3.344,2.041,2.079,1.536,3.625,2.026
2013-06-07,0.847,0.8079999999999999,3.26,2.149,2.1790000000000003,1.546,3.57,2.069
2013-06-08,0.8540000000000001,0.795,3.352,2.149,2.1790000000000003,1.545,,2.069
2013-06-10,0.847,0.831,3.4,2.205,2.213,1.588,3.63,2.145
2013-06-11,0.8759999999999999,0.892,3.41,2.176,2.19,1.6059999999999999,3.665,2.1719999999999997
2013-06-12,0.882,0.898,3.489,2.211,2.228,1.594,3.755,2.146
2013-06-13,0.866,0.863,3.4530000000000003,2.1390000000000002,2.149,1.5659999999999998,3.77,2.125
2013-06-14,0.823,0.8270000000000001,3.406,2.124,2.13,1.5130000000000001,3.75,2.061
2013-06-15,0.8240000000000001,,3.36,,2.129,,,2.061
2013-06-16,0.8240000000000001,0.823,3.384,2.12,2.129,1.515,,2.061
2013-06-17,0.845,0.826,3.41,2.156,2.178,1.5230000000000001,3.76,2.0780000000000003
2013-06-18,0.828,0.836,3.415,2.161,2.185,1.571,3.775,2.1390000000000002
2013-06-19,0.816,0.878,3.4339999999999997,2.253,2.354,1.5619999999999998,3.82,2.135
2013-06-20,0.845,0.958,3.65,2.327,2.421,1.6640000000000001,4.105,2.2969999999999997
2013-06-21,0.884,0.9640000000000001,3.734,2.4459999999999997,2.542,1.74,4.12,2.412
2013-06-22,,,,,2.542,,,2.41
2013-06-23,0.884,0.973,3.943,2.454,2.542,1.7309999999999999,,2.41
2013-06-24,0.888,1.099,4.004,2.489,2.544,1.8230000000000002,4.28,2.54
2013-06-25,0.872,1.103,3.839,2.536,2.612,1.801,4.175,2.539
2013-06-26,0.8690000000000001,1.05,3.915,2.496,2.541,1.766,4.22,2.459
2013-06-27,0.845,1.03,3.795,2.415,2.474,1.7280000000000002,4.16,2.431
2013-06-28,0.8440000000000001,1.041,3.77,2.4419999999999997,2.487,1.73,4.224,2.443
2013-06-29,0.857,,3.7689999999999997,,2.487,,,2.439
2013-06-30,,,3.932,,,,,
2013-07-01,0.885,1.046,3.805,,2.477,1.7209999999999999,4.2,2.421
2013-07-02,0.894,1.041,3.773,2.408,2.471,1.71,4.2,2.377
2013-07-03,0.885,1.0290000000000001,3.765,2.423,2.503,1.671,4.24,2.398
2013-07-04,0.8690000000000001,0.9990000000000001,3.799,2.42,2.503,1.65,4.34,2.38
2013-07-05,0.863,1.042,3.841,2.556,2.736,1.723,4.345,2.49
2013-07-06,0.8640000000000001,,,,2.736,,,2.4930000000000003
2013-07-07,,,3.991,,,,,
2013-07-08,0.884,1.0590000000000002,3.929,2.474,2.638,1.704,4.46,2.484
2013-07-09,0.875,1.0590000000000002,3.884,2.478,2.64,1.651,4.395,2.448
2013-07-10,0.857,1.072,3.866,2.475,2.674,1.653,4.35,2.416
2013-07-11,0.823,1.052,3.7569999999999997,2.448,2.572,1.624,4.305,2.388
2013-07-12,0.8220000000000001,1.018,3.753,2.435,2.592,1.554,4.305,2.3280000000000003
2013-07-13,0.8240000000000001,,,,2.592,,,2.32
2013-07-14,,,3.755,,,,,
2013-07-15,0.8240000000000001,1.041,3.7289999999999996,2.416,2.543,1.5759999999999998,4.29,2.34
2013-07-16,0.8290000000000001,1.012,3.733,2.41,2.532,1.548,4.28,2.265
2013-07-17,0.825,1.033,3.767,2.37,2.491,1.541,4.235,2.294
2013-07-18,0.812,1.0090000000000001,3.675,2.399,2.5340000000000003,1.517,4.155,2.259
2013-07-19,0.8079999999999999,0.975,3.687,2.3609999999999998,2.4819999999999998,1.525,4.165,2.285
2013-07-20,0.81,,,2.358,2.4819999999999998,,,2.289
2013-07-21,,,3.674,,,,,
2013-07-22,0.792,0.993,3.66,2.3569999999999998,2.484,1.5190000000000001,4.12,2.263
2013-07-23,0.785,1.003,3.667,2.408,2.5069999999999997,1.5530000000000002,4.12,2.309
2013-07-24,0.775,1.067,3.696,2.485,2.5839999999999996,1.6469999999999998,4.235,2.395
2013-07-25,0.802,1.051,3.779,2.4619999999999997,2.577,1.681,4.235,2.379
2013-07-26,0.792,1.045,3.7960000000000003,2.452,2.5639999999999996,1.666,4.235,2.335
2013-07-27,0.7879999999999999,,,,2.5639999999999996,,,
2013-07-28,,,3.748,,,,,
2013-07-29,0.7959999999999999,1.055,3.76,2.495,2.5989999999999998,1.665,4.235,2.319
2013-07-30,0.797,1.053,3.717,2.515,2.6060000000000003,1.666,4.235,2.3169999999999997
2013-07-31,0.7979999999999999,1.035,3.734,2.455,2.588,1.676,4.26,2.359
2013-08-01,0.7979999999999999,1.024,3.682,2.548,2.708,1.672,4.25,2.4019999999999997
2013-08-02,0.8140000000000001,1.061,3.775,2.487,2.5980000000000003,1.6580000000000001,4.23,2.428
2013-08-03,0.821,,,,2.5980000000000003,,,2.421
2013-08-04,,,3.653,,,,,
2013-08-05,0.779,1.065,3.602,,2.64,1.6909999999999998,4.23,2.477
2013-08-06,0.787,1.021,3.676,2.519,2.642,1.704,4.27,2.4819999999999998
2013-08-07,0.763,1.0090000000000001,3.7119999999999997,2.501,2.5989999999999998,1.694,4.3,2.483
2013-08-08,0.758,0.9990000000000001,3.7039999999999997,2.499,2.5869999999999997,1.68,4.3,2.484
2013-08-09,0.758,0.9840000000000001,3.7239999999999998,2.48,2.58,1.682,4.365,2.461
2013-08-10,0.76,0.9620000000000001,3.673,2.48,2.58,1.6740000000000002,,2.47
2013-08-11,0.76,0.9620000000000001,3.693,2.48,2.575,1.6740000000000002,,2.47
2013-08-12,0.75,0.958,3.698,2.535,2.622,1.7009999999999998,4.365,2.464
2013-08-13,0.745,1.031,3.762,2.627,2.721,1.8130000000000002,4.405,2.6010000000000004
2013-08-14,0.7559999999999999,1.014,3.8539999999999996,2.6310000000000002,2.7119999999999997,1.81,4.505,2.64
2013-08-15,0.75,1.081,3.931,2.6719999999999997,2.764,1.885,4.635,2.6860000000000004
2013-08-16,0.764,1.035,3.986,2.714,2.825,1.8769999999999998,4.605,2.7039999999999997
2013-08-17,0.764,,3.998,,,,,2.698
2013-08-18,,,4.029,,2.845,,,
2013-08-19,0.7709999999999999,1.099,4.041,2.7430000000000003,2.8819999999999997,1.896,4.69,2.7460000000000004
2013-08-20,0.7490000000000001,1.054,4.001,2.679,2.818,1.839,4.655,2.678
2013-08-21,0.737,1.077,3.97,2.755,2.892,1.874,4.64,2.708
2013-08-22,0.754,1.0859999999999999,4.119,2.7430000000000003,2.892,1.922,4.74,2.713
2013-08-23,0.769,1.158,4.058,2.693,2.818,1.932,4.71,2.71
2013-08-24,0.7709999999999999,,,,,,,2.708
2013-08-25,,,3.9939999999999998,,2.824,,,
2013-08-26,0.767,1.143,4.013,2.6489999999999996,2.787,1.895,4.665,2.7319999999999998
2013-08-27,0.7509999999999999,1.1179999999999999,3.968,2.5669999999999997,2.7089999999999996,1.849,4.625,2.594
2013-08-28,0.7240000000000001,1.092,3.8939999999999997,2.6239999999999997,2.765,1.8780000000000001,4.585,2.806
2013-08-29,0.7140000000000001,1.101,3.923,2.6060000000000003,2.762,1.858,4.6,2.7760000000000002
2013-08-30,0.72,1.0859999999999999,3.9130000000000003,2.62,2.7889999999999997,1.855,4.575,2.7739999999999996
2013-08-31,0.7290000000000001,,3.92,,,,,2.7939999999999996
2013-09-01,0.7290000000000001,1.07,3.946,2.62,2.7889999999999997,1.857,,2.7939999999999996
2013-09-02,0.743,1.1,3.9610000000000003,,2.835,1.9040000000000001,4.61,2.8510000000000004
2013-09-03,0.7490000000000001,1.143,3.9619999999999997,2.677,2.863,1.9469999999999998,4.675,2.8810000000000002
2013-09-04,0.779,1.146,4.046,2.72,2.897,1.935,4.73,2.8810000000000002
2013-09-05,0.777,1.161,4.064,2.81,2.9960000000000004,2.041,4.73,3.011
2013-09-06,0.797,1.117,4.1610000000000005,2.7710000000000004,2.9339999999999997,1.9469999999999998,4.765,2.9410000000000003
2013-09-07,0.795,1.125,4.085,2.7710000000000004,2.9339999999999997,1.949,,2.949
2013-09-08,0.795,1.125,4.1110000000000015,2.7710000000000004,2.9419999999999997,1.949,,2.949
2013-09-09,0.7559999999999999,1.143,4.102,2.7489999999999997,2.9139999999999997,1.954,4.74,2.964
2013-09-10,0.742,1.217,4.125,2.82,2.966,2.0269999999999997,4.74,3.0189999999999997
2013-09-11,0.745,1.195,4.2010000000000005,2.784,2.912,2.003,4.79,3.011
2013-09-12,0.7290000000000001,1.155,4.058,2.79,2.905,1.949,4.79,2.943
2013-09-13,0.728,1.169,4.11,2.765,2.89,1.975,4.815,2.9130000000000003
2013-09-14,0.725,,,2.765,,,,2.938
2013-09-15,0.725,1.137,4.078,2.765,2.89,1.974,,2.938
2013-09-16,,1.107,4.07,2.784,2.862,1.93,4.76,2.885
2013-09-17,0.723,1.124,4.158,2.7680000000000002,2.8489999999999998,1.973,4.795,2.94
2013-09-18,0.7170000000000001,1.156,4.158,2.6839999999999997,2.6919999999999997,2.004,4.85,3.005
2013-09-19,0.679,1.089,3.969,2.719,2.752,1.926,4.73,2.9010000000000002
2013-09-20,0.696,1.12,4.046,2.6919999999999997,2.736,1.953,4.75,2.9210000000000003
2013-09-21,0.7020000000000001,,,2.6919999999999997,,,,
2013-09-22,0.7020000000000001,1.079,4.059,2.6919999999999997,2.736,1.9469999999999998,,2.9219999999999997
2013-09-23,,1.124,4.061,2.65,2.701,1.9180000000000001,4.73,2.912
2013-09-24,0.6779999999999999,1.079,3.9930000000000003,2.6,2.655,1.8519999999999999,4.68,2.798
2013-09-25,0.677,1.05,3.9789999999999996,2.574,2.6260000000000003,1.8219999999999998,4.65,2.7539999999999996
2013-09-26,0.6970000000000001,1.0759999999999998,3.9589999999999996,2.59,2.648,1.828,4.62,2.7489999999999997
2013-09-27,0.684,1.021,3.9760000000000004,2.559,2.628,1.78,4.635,2.7089999999999996
2013-09-28,0.684,,,,,,,2.72
2013-09-29,0.684,1.036,3.8739999999999997,2.559,2.595,1.78,,2.72
2013-09-30,0.688,1.02,3.8960000000000004,2.542,2.615,1.78,4.59,2.721
2013-10-01,0.664,1.0490000000000002,3.929,2.5639999999999996,2.65,1.806,4.59,2.717
2013-10-02,0.648,1.042,3.9739999999999998,2.55,2.6189999999999998,1.807,4.615,2.713
2013-10-03,0.643,1.0270000000000001,3.9360000000000004,2.542,2.605,1.8090000000000002,4.615,2.676
2013-10-04,0.654,1.0659999999999998,4.066,2.5839999999999996,2.645,1.8330000000000002,4.665,2.74
2013-10-05,0.66,,4.095,,,,,2.7430000000000003
2013-10-06,,,4.101,,2.636,1.8319999999999999,,2.74
2013-10-07,0.648,1.0190000000000001,4.096,2.568,2.63,1.8019999999999998,4.71,2.707
2013-10-08,0.657,1.0490000000000002,4.078,2.568,2.638,1.811,4.765,2.696
2013-10-09,0.6579999999999999,1.032,4.103,2.58,2.661,1.8130000000000002,4.735,2.685
2013-10-10,0.6579999999999999,1.022,4.145,2.596,2.6830000000000003,1.868,4.805,2.7539999999999996
2013-10-11,0.6579999999999999,1.051,4.1560000000000015,2.592,2.6910000000000003,1.8619999999999999,4.815,2.739
2013-10-12,0.66,,4.14,,,,,2.7430000000000003
2013-10-13,,,4.1110000000000015,,,,,
2013-10-14,,1.065,4.133,,2.74,1.859,4.83,2.748
2013-10-15,0.667,1.099,4.204,2.6460000000000004,2.728,1.911,4.83,2.805
2013-10-16,0.644,1.1,4.285,2.615,2.667,1.931,4.855,2.8360000000000003
2013-10-17,0.637,1.081,4.1530000000000005,2.5610000000000004,2.592,1.868,4.775,2.747
2013-10-18,0.622,1.041,4.132,2.529,2.583,1.8359999999999999,4.725,2.716
2013-10-19,0.62,,,2.529,,,,2.717
2013-10-20,,,4.0889999999999995,,2.589,1.8359999999999999,,
2013-10-21,0.628,1.041,4.0889999999999995,2.552,2.6010000000000004,1.847,4.68,2.738
2013-10-22,0.622,1.0190000000000001,4.119,2.481,2.511,1.796,4.695,2.638
2013-10-23,0.608,0.9990000000000001,4.013999999999999,2.4330000000000003,2.498,1.766,4.61,2.6
2013-10-24,0.614,1.012,3.9810000000000003,2.426,2.52,1.768,4.59,2.6289999999999996
2013-10-25,0.618,0.991,3.988,2.4219999999999997,2.511,1.754,4.54,2.6210000000000004
2013-10-26,0.616,,3.9930000000000003,,,,,2.6180000000000003
2013-10-27,0.616,0.9890000000000001,4.004,2.421,2.512,1.7530000000000001,4.54,2.6180000000000003
2013-10-28,0.62,1.0,4.001,2.431,2.523,1.7519999999999998,4.54,2.61
2013-10-29,0.613,1.005,3.983,2.4090000000000003,2.503,1.742,4.51,2.6010000000000004
2013-10-30,0.597,0.934,3.9739999999999998,2.427,2.5380000000000003,1.69,4.51,2.545
2013-10-31,0.594,0.973,4.044,2.423,2.552,1.679,4.575,2.6180000000000003
2013-11-01,0.598,0.987,4.0760000000000005,2.496,2.62,1.693,4.565,2.648
2013-11-02,0.6,,4.128,2.495,,,,2.657
2013-11-03,0.6,0.9390000000000001,4.138,2.495,2.62,1.692,4.62,2.657
2013-11-04,,0.934,4.138999999999999,2.495,2.603,1.685,4.62,2.6239999999999997
2013-11-05,0.603,0.99,4.155,2.536,2.67,1.745,4.64,2.722
2013-11-06,0.611,1.003,4.216,2.537,2.6439999999999997,1.7469999999999999,4.705,2.716
2013-11-07,0.598,0.94,4.169,2.516,2.602,1.689,4.7,2.6710000000000003
2013-11-08,0.597,0.975,4.136,2.609,2.7510000000000003,1.7630000000000001,4.7,2.7689999999999997
2013-11-09,0.591,,,,,,,2.77
2013-11-10,,,4.2360000000000015,,,,4.765,
2013-11-11,0.595,0.961,4.206,,2.7680000000000002,1.7530000000000001,4.765,2.8080000000000003
2013-11-12,0.603,0.99,4.283,2.645,2.7739999999999996,1.788,4.77,2.805
2013-11-13,0.607,0.988,4.263,2.58,2.716,1.7369999999999999,4.785,2.803
2013-11-14,0.602,0.9690000000000001,4.2139999999999995,2.5540000000000003,2.693,1.702,4.75,2.758
2013-11-15,0.636,0.9590000000000001,4.211,2.56,2.7030000000000003,1.709,4.735,2.7489999999999997
2013-11-16,0.637,,4.185,,,,,2.747
2013-11-17,0.637,0.9590000000000001,4.216,2.565,2.714,1.709,4.735,2.7430000000000003
2013-11-18,0.635,0.938,4.211,2.526,2.6660000000000004,1.6840000000000002,4.695,2.7230000000000003
2013-11-19,0.623,0.9790000000000001,4.205,2.563,2.7119999999999997,1.72,4.725,2.727
2013-11-20,0.618,0.935,4.28,2.635,2.804,1.722,4.765,2.735
2013-11-21,0.629,0.94,4.3210000000000015,2.623,2.7880000000000003,1.7409999999999999,4.78,2.818
2013-11-22,0.636,0.915,4.359,2.574,2.7439999999999998,1.749,4.795,2.792
2013-11-23,0.63,,,,,,,2.786
2013-11-24,,,4.291,,2.753,,4.8,
2013-11-25,0.643,0.907,4.291,2.552,2.73,1.7269999999999999,4.82,2.7710000000000004
2013-11-26,0.623,0.873,4.2410000000000005,2.524,2.71,1.6909999999999998,4.81,2.734
2013-11-27,0.604,0.8859999999999999,4.2010000000000005,2.548,2.739,1.705,4.795,2.7689999999999997
2013-11-28,0.607,0.882,4.26,2.539,2.748,1.7,4.83,2.738
2013-11-29,0.612,0.8809999999999999,4.239,2.55,2.7460000000000004,1.69,4.8,2.77
2013-11-30,0.606,,,,,,,2.778
2013-12-01,,,4.276,2.56,2.752,,4.79,
2013-12-02,0.617,0.895,4.296,2.6039999999999996,2.7969999999999997,1.739,4.78,2.8480000000000003
2013-12-03,0.636,0.915,4.3210000000000015,2.589,2.784,1.725,4.8,2.815
2013-12-04,0.633,0.943,4.306,2.6519999999999997,2.8369999999999997,1.819,4.78,2.9019999999999997
2013-12-05,0.634,0.961,4.404,2.678,2.873,1.861,4.82,2.9189999999999996
2013-12-06,0.675,0.973,4.444,2.6919999999999997,2.8569999999999998,1.837,4.815,2.9010000000000002
2013-12-07,0.6779999999999999,,,2.69,,,,2.909
2013-12-08,,,4.431,,2.866,,4.78,
2013-12-09,0.6629999999999999,0.9940000000000001,4.376,2.668,2.841,1.8419999999999999,4.78,2.9219999999999997
2013-12-10,0.67,0.983,4.393,2.614,2.803,1.8359999999999999,4.79,2.8819999999999997
2013-12-11,0.6629999999999999,0.975,4.3610000000000015,2.648,2.855,1.825,4.79,2.865
2013-12-12,0.662,0.976,4.33,2.6639999999999997,2.8789999999999996,1.8419999999999999,4.83,2.9
2013-12-13,0.69,0.988,4.3389999999999995,2.6639999999999997,2.866,1.828,4.87,2.9010000000000002
2013-12-14,,,,2.661,,,,2.904
2013-12-15,,,4.3210000000000015,,2.8680000000000003,,4.865,
2013-12-16,0.688,1.016,4.279,2.676,2.8789999999999996,1.834,4.835,2.887
2013-12-17,0.6679999999999999,1.023,4.2410000000000005,2.639,2.8369999999999997,1.828,4.755,2.873
2013-12-18,0.66,1.022,4.24,2.6860000000000004,2.8960000000000004,1.841,4.78,2.9219999999999997
2013-12-19,0.68,1.074,4.273,2.707,2.929,1.876,4.775,2.9610000000000003
2013-12-20,0.69,1.0590000000000002,4.284,2.674,2.89,1.8659999999999999,4.76,2.946
2013-12-21,,,,2.673,,,,2.952
2013-12-22,,,4.273,,2.885,,4.76,
2013-12-23,,1.064,4.263,2.68,2.931,1.882,4.75,2.971
2013-12-24,0.682,1.065,4.244,2.717,2.9810000000000003,1.882,4.75,2.987
2013-12-25,0.695,1.065,4.25,2.717,3.0,1.882,4.75,2.988
2013-12-26,0.7120000000000001,,4.291,2.717,2.992,,4.76,
2013-12-27,0.713,1.092,4.2810000000000015,2.7880000000000003,3.002,1.9509999999999998,4.76,3.0780000000000003
2013-12-28,,,,2.7889999999999997,,,,3.077
2013-12-29,,,4.289,,3.0060000000000002,,4.76,
2013-12-30,0.737,1.089,4.271,2.739,2.972,1.9409999999999998,4.755,3.034
