Date,Live Cattle,Lean Hogs,Feeder Cattle
2019-03-21,129.9,78.33,142.78
2019-03-22,129.725,78.33,143.0
2019-03-25,127.575,78.65,142.18
2019-03-26,126.9,79.72,142.75
2019-03-27,126.25,81.33,142.12
2019-03-28,126.525,78.88,141.97
2019-03-29,125.7,77.38,145.25
2019-04-01,126.175,77.4,145.45
2019-04-02,126.275,78.95,144.85
2019-04-03,125.775,79.08,144.75
2019-04-04,127.55,79.58,146.32
2019-04-05,126.05,79.03,146.15
2019-04-08,125.8,78.6,146.72
2019-04-09,125.9,78.53,146.15
2019-04-10,125.875,78.9,145.18
2019-04-11,126.0,79.22,145.43
2019-04-12,126.55,89.6,145.43
2019-04-15,126.3,90.08,145.68
2019-04-16,127.15,88.97,145.68
2019-04-17,126.925,88.92,145.32
2019-04-18,128.525,90.2,151.53
2019-04-19,122.65,96.75,151.65
2019-04-22,128.5,89.03,150.8
2019-04-23,128.325,87.83,149.62
2019-04-24,126.775,89.17,146.53
2019-04-25,124.05,87.85,143.55
2019-04-26,124.55,87.0,143.95
2019-04-29,124.775,84.78,143.4
2019-04-30,123.75,84.3,141.6
2019-05-01,113.875,87.1,141.38
2019-05-02,113.675,86.1,138.97
2019-05-03,113.425,85.35,137.15
2019-05-06,112.275,82.38,136.03
2019-05-07,112.275,83.05,137.3
2019-05-08,111.075,83.58,135.78
2019-05-09,111.95,83.75,136.25
2019-05-10,112.45,83.75,137.62
2019-05-13,109.75,83.55,135.05
2019-05-14,109.5,89.12,136.0
2019-05-15,109.675,91.83,135.93
2019-05-16,110.475,92.22,134.22
2019-05-17,111.275,92.38,134.53
2019-05-20,111.35,91.75,134.15
2019-05-21,110.85,90.1,134.38
2019-05-22,110.65,89.65,135.45
2019-05-23,110.8,89.42,135.6
2019-05-24,111.175,86.42,143.22
2019-05-28,111.55,83.97,142.22
2019-05-29,112.35,85.2,142.72
2019-05-30,110.075,83.67,138.22
2019-05-31,108.475,81.72,133.12
2019-06-03,106.775,81.58,133.5
2019-06-04,107.55,81.12,137.45
2019-06-05,107.85,79.85,139.45
2019-06-06,107.6,79.38,139.28
2019-06-07,106.925,78.65,137.25
2019-06-10,109.7,79.28,139.82
2019-06-11,110.675,79.08,138.12
2019-06-12,109.65,79.03,137.8
2019-06-13,109.05,79.22,136.22
2019-06-14,108.775,81.35,135.53
2019-06-17,109.45,83.05,136.93
2019-06-18,109.45,81.47,137.25
2019-06-19,108.5,81.62,136.53
2019-06-20,108.175,79.25,134.7
2019-06-21,106.55,76.25,133.68
2019-06-24,106.925,72.85,131.78
2019-06-25,107.75,74.4,131.32
2019-06-26,109.0,73.55,135.82
2019-06-27,110.575,73.83,135.8
2019-06-28,110.5,72.1,136.85
2019-07-01,104.1,72.58,137.03
2019-07-02,104.1,73.72,138.38
2019-07-03,105.45,73.55,136.57
2019-07-05,107.0,72.12,138.82
2019-07-08,106.15,70.08,138.9
2019-07-09,108.125,71.38,142.88
2019-07-10,107.625,71.75,142.35
2019-07-11,107.875,71.6,142.62
2019-07-12,108.475,71.05,141.6
2019-07-15,108.5,80.1,141.65
2019-07-16,108.225,79.05,141.05
2019-07-17,108.125,82.0,140.57
2019-07-18,107.4,82.78,139.43
2019-07-19,107.6,83.88,139.97
2019-07-22,108.45,83.22,142.18
2019-07-23,109.05,86.17,142.2
2019-07-24,108.9,86.55,142.82
2019-07-25,108.65,85.95,142.8
2019-07-26,108.65,86.42,143.72
2019-07-29,108.65,84.42,142.3
2019-07-30,108.1,82.3,143.1
2019-07-31,106.9,79.33,141.53
2019-08-01,107.875,76.8,141.22
2019-08-02,107.65,76.28,139.62
2019-08-05,107.8,77.85,140.53
2019-08-06,107.125,77.12,139.97
2019-08-07,107.6,77.72,139.55
2019-08-08,107.95,77.35,139.85
2019-08-09,108.05,79.03,138.9
2019-08-12,105.05,79.17,134.4
2019-08-13,100.55,79.0,127.72
2019-08-14,100.2,66.78,134.47
2019-08-15,100.2,65.0,135.78
2019-08-16,99.925,62.0,134.57
2019-08-19,100.2,64.03,135.68
2019-08-20,101.8,64.97,136.3
2019-08-21,102.675,63.3,137.38
2019-08-22,104.975,62.3,138.4
2019-08-23,104.625,59.3,137.35
2019-08-26,105.475,63.8,138.65
2019-08-27,104.75,63.23,138.55
2019-08-28,105.075,63.5,138.75
2019-08-29,105.65,64.9,138.75
2019-08-30,105.0,63.52,132.4
2019-09-03,99.275,66.53,134.15
2019-09-04,99.025,67.12,135.55
2019-09-05,97.875,66.3,134.4
2019-09-06,94.875,63.5,133.35
2019-09-09,94.2,62.6,132.82
2019-09-10,96.15,62.73,133.9
2019-09-11,98.5,60.17,136.07
2019-09-12,98.725,63.17,136.85
2019-09-13,98.075,66.47,136.5
2019-09-16,98.0,63.62,136.55
2019-09-17,99.35,62.1,139.18
2019-09-18,100.375,62.92,139.88
2019-09-19,99.8,61.4,139.95
2019-09-20,99.35,60.35,140.32
2019-09-23,101.85,60.95,141.6
2019-09-24,102.125,62.0,141.25
2019-09-25,103.0,64.58,141.57
2019-09-26,102.95,64.22,141.5
2019-09-27,105.025,65.28,144.32
2019-09-30,104.575,65.45,142.4
2019-10-01,104.625,62.55,140.97
2019-10-02,106.05,62.2,142.07
2019-10-03,106.8,62.42,142.35
2019-10-04,107.35,62.4,141.97
2019-10-07,108.25,60.5,141.7
2019-10-08,108.175,61.7,142.03
2019-10-09,108.475,62.8,144.5
2019-10-10,108.725,62.4,144.3
2019-10-11,109.45,62.92,144.1
2019-10-14,110.625,69.12,145.55
2019-10-15,111.0,72.12,145.0
2019-10-16,112.35,70.62,145.22
2019-10-17,112.4,68.15,144.2
2019-10-18,110.475,67.95,143.5
2019-10-21,110.95,67.83,143.43
2019-10-22,109.875,65.5,143.7
2019-10-23,110.2,65.83,145.03
2019-10-24,110.425,64.55,145.22
2019-10-25,111.975,64.92,145.7
2019-10-28,112.875,65.65,145.4
2019-10-29,113.35,64.33,145.43
2019-10-30,113.375,65.78,146.03
2019-10-31,111.675,66.0,145.95
2019-11-01,119.525,64.45,149.12
2019-11-04,120.075,64.53,149.07
2019-11-05,119.45,67.28,147.85
2019-11-06,119.0,64.78,146.8
2019-11-07,119.0,64.3,146.78
2019-11-08,119.25,64.12,147.0
2019-11-11,119.875,63.3,147.57
2019-11-12,119.75,64.72,147.8
2019-11-13,118.1,63.12,145.57
2019-11-14,119.075,62.75,146.62
2019-11-15,119.1,63.2,146.25
2019-11-18,118.7,62.75,146.38
2019-11-19,118.775,62.15,146.6
2019-11-20,119.3,60.45,146.6
2019-11-21,119.325,60.65,145.53
2019-11-22,118.675,61.23,139.28
2019-11-25,119.7,61.02,141.97
2019-11-26,120.4,60.83,141.62
2019-11-27,121.425,60.67,143.32
2019-11-29,121.2,62.02,142.28
2019-12-02,120.75,60.35,142.15
2019-12-03,120.55,62.5,142.38
2019-12-04,119.45,61.88,140.88
2019-12-05,119.925,61.58,140.55
2019-12-06,120.2,61.12,141.55
2019-12-09,120.175,60.0,141.53
2019-12-10,119.875,60.48,141.65
2019-12-11,120.575,60.7,142.78
2019-12-12,120.425,61.0,142.55
2019-12-13,122.375,60.48,145.68
2019-12-16,122.3,70.5,145.25
2019-12-17,122.225,69.85,145.15
2019-12-18,122.25,69.9,144.55
2019-12-19,122.125,70.97,144.72
2019-12-20,122.225,70.67,144.28
2019-12-23,122.4,70.25,143.53
2019-12-24,122.65,70.7,143.57
2019-12-25,125.775,70.8,143.28
2019-12-26,123.275,70.9,145.45
2019-12-27,123.5,70.58,145.55
2019-12-30,124.1,71.8,145.43
2019-12-31,124.7,71.42,145.32
2020-01-01,125.975,71.25,145.5
2020-01-02,125.775,71.55,144.65
2020-01-03,124.725,68.55,143.35
2020-01-06,127.275,68.62,147.43
2020-01-07,126.525,69.22,145.9
2020-01-08,126.35,69.03,146.82
2020-01-09,126.725,67.03,146.93
2020-01-10,127.425,67.25,147.6
2020-01-13,126.55,65.9,146.03
2020-01-14,126.85,67.67,145.9
2020-01-15,126.6,67.88,145.43
2020-01-16,126.125,66.88,145.43
2020-01-17,126.35,67.67,145.35
2020-01-21,126.375,67.35,145.07
2020-01-22,126.175,67.55,143.93
2020-01-23,124.675,68.5,142.78
2020-01-24,124.85,67.22,141.85
2020-01-27,122.25,65.95,141.9
2020-01-28,122.15,66.22,142.05
2020-01-29,121.75,64.3,142.1
2020-01-30,121.775,61.3,142.45
2020-01-31,121.375,57.12,136.07
2020-02-03,121.675,56.3,136.65
2020-02-04,121.625,56.75,137.5
2020-02-05,120.75,57.1,135.68
2020-02-06,121.125,57.7,135.9
2020-02-07,121.325,57.1,135.2
2020-02-10,120.3,56.2,135.7
2020-02-11,119.075,56.12,134.68
2020-02-12,118.95,55.67,135.05
2020-02-13,119.45,56.0,136.32
2020-02-14,120.825,55.9,138.53
2020-02-18,121.425,65.5,139.3
2020-02-19,121.3,67.58,140.78
2020-02-20,120.1,66.88,140.8
2020-02-21,119.725,67.03,140.2
2020-02-24,117.0,64.62,136.03
2020-02-25,115.025,64.67,132.97
2020-02-26,114.075,65.15,134.07
2020-02-27,112.625,62.55,132.57
2020-02-28,112.7,62.27,131.28
2020-03-02,110.15,62.8,133.72
2020-03-03,110.1,63.55,133.53
2020-03-04,111.275,64.3,134.85
2020-03-05,108.65,65.38,133.62
2020-03-06,105.75,65.92,130.7
2020-03-09,102.85,63.0,126.2
2020-03-10,105.45,65.0,127.75
2020-03-11,103.075,63.88,123.33
2020-03-12,100.075,60.88,118.83
2020-03-13,95.575,56.38,113.0
2020-03-16,91.85,53.98,108.5
2020-03-17,96.35,58.48,113.55
2020-03-18,92.1,58.15,112.58
2020-03-19,95.1,61.15,117.07
2020-03-20,98.65,61.58,120.72
2020-03-23,101.65,64.57,125.22
2020-03-24,106.15,66.43,130.23
2020-03-25,108.45,65.85,132.07
2020-03-26,105.45,62.9,130.8
2020-03-27,100.95,58.45,120.6
2020-03-30,99.2,53.95,120.05
2020-03-31,101.825,52.2,121.93
2020-04-01,97.325,49.2,117.43
2020-04-02,92.825,44.7,110.68
2020-04-03,88.325,40.22,108.25
2020-04-06,83.825,41.13,110.43
2020-04-07,88.325,44.13,114.93
2020-04-08,92.825,43.13,119.88
2020-04-09,94.0,42.8,119.53
2020-04-10,84.575,42.9,118.72
2020-04-13,91.0,44.9,115.03
2020-04-14,93.7,45.65,116.4
2020-04-15,94.725,45.6,115.8
2020-04-16,95.5,37.33,118.25
2020-04-17,94.65,37.92,119.53
2020-04-20,93.525,40.6,118.32
2020-04-21,91.6,44.28,117.9
2020-04-22,88.95,47.22,118.47
2020-04-23,85.95,50.97,119.43
2020-04-24,84.975,52.53,119.8
2020-04-27,84.8,56.28,120.4
2020-04-28,85.525,55.05,119.63
2020-04-29,85.6,56.28,119.55
2020-04-30,90.0,59.13,119.18
2020-05-01,87.25,62.88,117.82
2020-05-04,88.075,67.72,119.07
2020-05-05,86.475,66.15,119.6
2020-05-06,89.475,68.1,124.1
2020-05-07,93.975,68.8,130.27
2020-05-08,94.65,67.3,127.9
2020-05-11,92.675,66.32,123.65
2020-05-12,97.175,68.03,127.3
2020-05-13,93.875,68.0,125.3
2020-05-14,94.125,68.68,123.8
2020-05-15,97.0,57.88,124.72
2020-05-18,98.725,57.65,126.6
2020-05-19,98.775,56.65,127.43
2020-05-20,98.4,56.88,126.0
2020-05-21,98.8,59.35,126.03
2020-05-22,97.7,58.78,128.8
2020-05-26,99.4,60.5,133.3
2020-05-27,100.8,60.17,134.02
2020-05-28,101.475,56.92,135.5
2020-05-29,99.725,56.85,135.35
2020-06-01,98.3,54.6,136.13
2020-06-02,95.3,52.4,133.43
2020-06-03,95.45,48.65,134.23
2020-06-04,95.725,48.42,134.73
2020-06-05,93.9,47.45,134.18
2020-06-08,94.125,48.58,133.07
2020-06-09,96.325,48.08,134.25
2020-06-10,96.6,47.85,132.68
2020-06-11,96.825,47.97,132.18
2020-06-12,96.075,48.05,131.1
2020-06-15,96.075,52.28,131.18
2020-06-16,96.325,49.65,132.88
2020-06-17,96.5,49.65,133.57
2020-06-18,96.075,49.9,132.98
2020-06-19,94.7,48.45,132.55
2020-06-22,94.4,46.83,131.75
2020-06-23,93.525,46.9,133.2
2020-06-24,93.3,45.92,132.88
2020-06-25,94.175,46.92,133.25
2020-06-26,94.7,45.28,132.6
2020-06-29,95.0,45.38,133.5
2020-06-30,91.65,45.17,132.85
2020-07-01,97.3,44.8,133.07
2020-07-02,99.4,44.72,134.88
2020-07-06,100.1,44.95,136.15
2020-07-07,100.0,44.53,134.93
2020-07-08,99.15,44.05,134.05
2020-07-09,99.25,45.85,134.52
2020-07-10,100.0,45.97,135.75
2020-07-13,99.65,46.67,137.05
2020-07-14,98.8,46.8,136.73
2020-07-15,101.3,47.33,139.43
2020-07-16,103.275,53.65,142.6
2020-07-17,103.275,52.8,142.7
2020-07-20,102.275,50.4,141.6
2020-07-21,101.85,51.47,141.32
2020-07-22,101.5,52.65,141.52
2020-07-23,100.85,54.47,142.02
2020-07-24,101.325,54.0,142.05
2020-07-27,100.425,54.55,139.35
2020-07-28,100.9,54.2,140.7
2020-07-29,101.45,53.08,141.98
2020-07-30,101.725,51.42,143.02
2020-07-31,102.825,52.0,144.68
2020-08-03,103.025,49.88,144.88
2020-08-04,102.275,49.7,144.7
2020-08-05,102.3,49.45,144.8
2020-08-06,102.625,49.75,143.48
2020-08-07,102.8,51.0,142.73
2020-08-10,103.6,53.13,143.57
2020-08-11,104.65,53.08,144.5
2020-08-12,106.35,52.9,145.25
2020-08-13,107.05,53.7,144.95
2020-08-14,107.6,53.83,143.93
2020-08-17,106.9,53.53,142.73
2020-08-18,106.725,51.42,143.23
2020-08-19,107.475,52.55,143.55
2020-08-20,107.025,55.17,143.43
2020-08-21,105.8,54.25,142.93
2020-08-24,105.575,54.6,142.0
2020-08-25,105.5,55.95,142.25
2020-08-26,104.05,55.55,142.48
2020-08-27,102.975,55.72,141.98
2020-08-28,103.225,53.65,140.02
2020-08-31,104.5,53.6,140.3
2020-09-01,105.475,55.03,140.13
2020-09-02,104.475,56.4,138.7
2020-09-03,103.925,59.25,137.6
2020-09-04,104.45,59.83,137.65
2020-09-08,105.775,59.9,138.95
2020-09-09,104.7,61.38,138.4
2020-09-10,105.1,64.38,139.18
2020-09-11,105.525,66.57,140.0
2020-09-14,106.875,64.63,141.5
2020-09-15,107.1,65.7,141.68
2020-09-16,106.725,65.22,140.5
2020-09-17,106.775,66.53,139.93
2020-09-18,107.35,66.5,140.88
2020-09-21,106.7,65.6,141.07
2020-09-22,106.475,68.32,141.7
2020-09-23,107.15,69.5,142.0
2020-09-24,108.025,69.47,142.45
2020-09-25,107.575,71.75,140.32
2020-09-28,107.95,72.7,140.93
2020-09-29,108.9,72.38,142.93
2020-09-30,108.55,72.8,141.35
2020-10-01,108.525,74.15,140.93
2020-10-02,108.175,74.5,139.9
2020-10-05,108.825,74.75,140.05
2020-10-06,109.2,76.32,138.13
2020-10-07,110.175,76.88,138.5
2020-10-08,109.7,77.35,138.05
2020-10-09,109.875,78.13,138.25
2020-10-12,108.35,78.18,137.3
2020-10-13,108.825,77.8,138.13
2020-10-14,108.375,78.43,138.38
2020-10-15,107.775,69.88,138.93
2020-10-16,107.15,69.8,138.1
2020-10-19,104.0,71.43,134.6
2020-10-20,104.125,69.25,134.5
2020-10-21,103.65,69.2,134.4
2020-10-22,103.325,66.2,133.82
2020-10-23,103.35,67.03,133.52
2020-10-26,103.975,67.75,133.7
2020-10-27,104.85,67.65,134.3
2020-10-28,105.85,66.38,135.18
2020-10-29,106.275,65.63,136.45
2020-10-30,105.975,65.57,137.4
2020-11-02,108.55,65.95,136.98
2020-11-03,107.825,65.4,136.13
2020-11-04,107.875,66.35,137.7
2020-11-05,108.35,67.43,137.57
2020-11-06,108.65,64.9,137.7
2020-11-09,111.825,65.6,141.63
2020-11-10,111.875,65.13,140.85
2020-11-11,112.4,64.8,140.6
2020-11-12,111.975,65.8,140.07
2020-11-13,109.925,64.9,137.48
2020-11-16,110.425,65.15,137.27
2020-11-17,111.325,65.53,137.38
2020-11-18,110.65,65.8,137.02
2020-11-19,108.25,63.7,136.77
2020-11-20,108.1,64.13,134.6
2020-11-23,110.0,64.95,137.82
2020-11-24,111.175,65.3,138.6
2020-11-25,111.375,66.18,140.18
2020-11-27,110.625,65.88,139.82
2020-11-30,110.175,67.57,141.05
2020-12-01,110.625,66.97,141.65
2020-12-02,110.7,66.35,141.8
2020-12-03,109.6,66.03,139.8
2020-12-04,108.875,65.88,139.77
2020-12-07,108.0,64.5,137.8
2020-12-08,107.85,64.55,137.57
2020-12-09,107.375,65.13,137.02
2020-12-10,107.925,64.8,137.6
2020-12-11,108.75,64.68,139.73
2020-12-14,109.1,64.9,140.02
2020-12-15,108.6,66.45,140.1
2020-12-16,108.775,65.97,140.85
2020-12-17,109.35,65.5,140.98
2020-12-18,110.475,65.8,140.45
2020-12-21,110.6,65.93,140.63
2020-12-22,110.325,66.03,139.9
2020-12-23,111.925,67.85,140.27
2020-12-24,112.15,66.95,140.93
2020-12-25,114.96,66.94,142.29
2020-12-27,,66.94,142.29
2020-12-28,113.05,66.5,141.0
2020-12-29,112.05,67.2,139.63
2020-12-30,112.125,67.6,138.52
2020-12-31,112.95,70.28,138.95
2021-01-01,115.125,70.35,140.12
2021-01-04,112.3,71.22,134.95
2021-01-05,115.05,70.93,136.68
2021-01-06,115.0,69.78,135.77
2021-01-07,114.975,69.13,136.7
2021-01-08,114.475,68.7,135.82
2021-01-11,113.4,68.47,136.0
2021-01-12,112.475,68.5,133.23
2021-01-13,112.25,66.85,133.57
2021-01-14,112.075,66.3,132.6
2021-01-15,112.775,67.93,134.57
2021-01-19,113.325,66.47,134.4
2021-01-20,113.35,68.43,135.3
2021-01-21,114.1,68.1,135.88
2021-01-22,116.725,69.93,137.25
2021-01-25,116.525,70.63,136.55
2021-01-26,117.0,70.45,135.65
2021-01-27,116.45,70.57,135.63
2021-01-28,116.0,69.95,135.7
2021-01-29,115.05,69.8,137.73
2021-02-01,114.875,69.55,137.93
2021-02-02,115.975,71.55,139.13
2021-02-03,115.475,72.38,138.52
2021-02-04,116.45,71.03,139.5
2021-02-05,116.725,70.97,138.27
2021-02-08,116.575,72.18,137.45
2021-02-09,117.45,72.6,138.65
2021-02-10,116.125,73.55,139.5
2021-02-11,115.325,74.03,139.15
2021-02-12,117.2,74.0,140.85
2021-02-16,116.15,86.18,140.77
2021-02-17,115.3,84.9,138.43
2021-02-18,115.125,84.93,138.2
2021-02-19,115.925,84.5,139.13
2021-02-22,115.725,85.13,139.32
2021-02-23,115.625,86.43,138.57
2021-02-24,116.575,89.43,140.38
2021-02-25,117.0,89.75,140.43
2021-02-26,113.1,87.15,138.68
2021-03-01,118.975,87.72,137.2
2021-03-02,119.425,85.35,136.52
2021-03-03,119.4,87.93,137.0
2021-03-04,118.55,87.3,135.1
2021-03-05,119.025,87.18,134.6
2021-03-08,119.35,87.3,135.35
2021-03-09,119.65,88.35,137.15
2021-03-10,118.775,88.78,136.2
2021-03-11,118.525,91.5,135.25
2021-03-12,119.0,91.4,136.35
2021-03-15,119.125,90.55,137.02
2021-03-16,118.2,92.9,136.57
2021-03-17,119.425,93.68,136.93
2021-03-18,118.575,94.3,135.52
2021-03-19,118.4,94.25,134.68
2021-03-22,118.775,95.05,135.07
2021-03-23,119.125,96.47,135.45
2021-03-24,119.125,97.78,135.77
2021-03-25,119.55,99.68,136.15
2021-03-26,120.1,100.8,145.13
2021-03-29,120.975,100.38,147.07
2021-03-30,120.975,100.93,146.82
2021-03-31,120.975,101.05,143.88
2021-04-01,120.025,101.78,143.88
2021-04-05,121.375,102.4,146.45
2021-04-06,122.725,102.1,146.48
2021-04-07,123.15,102.88,147.63
2021-04-08,124.15,103.47,147.13
2021-04-09,123.425,103.47,144.75
2021-04-12,122.725,103.53,144.5
2021-04-13,122.4,103.4,142.45
2021-04-14,122.1,103.6,141.15
2021-04-15,121.6,103.4,140.05
2021-04-16,120.85,102.47,139.63
2021-04-19,120.35,105.65,137.73
2021-04-20,120.575,108.07,137.57
2021-04-21,119.775,107.6,135.1
2021-04-22,118.325,107.45,132.25
2021-04-23,117.85,109.35,133.85
2021-04-26,118.5,109.25,132.75
2021-04-27,118.375,109.8,134.2
2021-04-28,118.95,111.28,133.88
2021-04-29,119.475,108.72,134.48
2021-04-30,116.29,110.13,133.6
2021-05-03,115.3,110.7,133.05
2021-05-04,113.025,111.15,129.75
2021-05-05,114.425,111.38,131.48
2021-05-06,115.475,111.4,130.48
2021-05-07,116.025,111.97,131.73
2021-05-10,118.225,111.9,135.45
2021-05-11,118.625,111.47,135.32
2021-05-12,118.6,111.8,136.75
2021-05-13,115.6,111.47,137.45
2021-05-14,115.3,111.15,137.55
2021-05-17,115.35,108.65,137.93
2021-05-18,116.75,110.65,137.2
2021-05-19,116.9,110.95,136.57
2021-05-20,116.6,112.25,135.75
2021-05-21,117.675,114.22,137.23
2021-05-24,116.75,113.35,136.27
2021-05-25,116.725,115.25,136.63
2021-05-26,116.45,115.28,136.5
2021-05-27,116.35,115.72,136.3
2021-05-28,115.875,117.25,151.35
2021-06-01,113.55,118.63,149.15
2021-06-02,117.125,118.25,152.32
2021-06-03,118.55,118.78,152.07
