Date,XAGUSD,XAGEUR,XAGGBP,XAGCAD,XAGCHF,XAGAUD
2013-05-03,24.12,,,,,
2013-05-06,24.03,,,,,
2013-05-07,23.94,,,,,
2013-05-08,23.94,,,,,
2013-05-09,23.7,,,,,
2013-05-10,23.87,,,,,
2013-05-13,23.65,,,,,
2013-05-14,23.41,,,,,
2013-05-15,22.62,,,,,
2013-05-16,22.7,,,,,
2013-05-17,22.28,,,,,
2013-05-20,22.97,,,,,
2013-05-21,22.43,,,,,
2013-05-22,22.24,,,,,
2013-05-23,22.61,,,,,
2013-05-24,22.43,,,,,
2013-05-27,22.68,,,,,
2013-05-28,22.27,,,,,
2013-05-29,22.5,,,,,
2013-05-30,22.78,,,,,
2013-05-31,22.26,,,,,
2013-06-03,22.76,,,,,
2013-06-04,22.5,,,,,
2013-06-05,22.57,,,,,
2013-06-06,22.64,,,,,
2013-06-07,21.69,,,,,
2013-06-10,21.96,,,,,
2013-06-11,21.66,,,,,
2013-06-12,21.88,,,,,
2013-06-13,21.85,,,,,
2013-06-14,22.09,,,,,
2013-06-17,21.88,,,22.29,,
2013-06-18,21.69,,,22.15,,
2013-06-19,21.36,,,21.94,,
2013-06-20,19.61,,,20.36,,
2013-06-21,20.13,,,21.04,,
2013-06-24,19.7,,,20.7,,
2013-06-25,19.63,,,20.63,,
2013-06-26,18.56,,,19.4,,
2013-06-27,18.5,,,19.39,,
2013-06-28,19.66,,,20.68,,
2013-07-01,19.61,,,20.58,,
2013-07-02,19.37,,,20.43,,
2013-07-03,19.74,,,20.74,,
2013-07-04,19.56,,,20.58,,
2013-07-05,18.86,,,19.95,,
2013-07-08,19.09,,,20.16,,
2013-07-09,19.28,,,20.29,,
2013-07-10,19.38,,,20.25,,
2013-07-11,20.15,,,20.89,,
2013-07-12,19.91,,,20.7,,
2013-07-15,19.94,,,20.79,,
2013-07-16,20.02,,,20.77,,
2013-07-17,19.29,,,20.07,,
2013-07-18,19.39,,,20.12,,
2013-07-19,19.51,,,20.23,,
2013-07-22,20.57,,,21.24,,
2013-07-23,20.49,,,21.09,,
2013-07-24,20.19,,,20.8,,
2013-07-25,20.25,,,20.82,,
2013-07-26,20.0,,,20.56,,
2013-07-29,19.85,,,20.38,,
2013-07-30,19.75,,,20.35,,
2013-07-31,19.85,,,20.4,,
2013-08-01,19.62,,,20.31,,
2013-08-02,19.94,,,20.72,,
2013-08-05,19.73,,,20.44,,
2013-08-06,19.52,,,20.25,,
2013-08-07,19.59,,,20.43,,
2013-08-08,20.25,,,20.92,,
2013-08-09,20.57,,,21.16,,
2013-08-12,21.4,,,22.05,,
2013-08-13,21.46,,,22.2,,
2013-08-14,21.87,,,22.6,,
2013-08-15,23.0,,,23.7,,
2013-08-16,23.25,,,24.03,,
2013-08-19,23.16,,,23.95,,
2013-08-20,23.03,,,23.92,,
2013-08-21,22.88,,,23.97,,
2013-08-22,23.15,,,24.35,,
2013-08-23,24.0,,,25.24,,
2013-08-26,24.32,,,25.54,,
2013-08-27,24.51,,,25.68,,
2013-08-28,24.39,,,25.58,,
2013-08-29,23.88,,,25.17,,
2013-08-30,23.51,,,24.78,,
2013-09-02,24.18,,,25.51,,
2013-09-03,24.27,,,25.57,,
2013-09-04,23.49,,,24.64,,
2013-09-05,23.2,,,24.37,,
2013-09-06,23.87,,,24.84,,
2013-09-09,23.71,,,24.59,,
2013-09-10,22.98,,,23.79,,
2013-09-11,23.2,,,23.93,,
2013-09-12,21.79,,,22.5,,
2013-09-13,22.25,,,23.04,,
2013-09-16,21.8,,,22.51,,
2013-09-17,21.73,,,22.42,,
2013-09-18,22.92,,,23.44,,
2013-09-19,23.08,,,23.69,,
2013-09-20,21.84,,,22.43,,
2013-09-23,21.65,,,22.26,,
2013-09-24,21.73,,,22.38,,
2013-09-25,21.8,,,22.48,,
2013-09-26,21.72,,,22.4,,
2013-09-27,21.78,,,22.44,,
2013-09-30,21.69,,,22.37,,
2013-10-01,21.16,,,21.86,,
2013-10-02,21.76,,,22.49,,
2013-10-03,21.63,,,22.35,,
2013-10-04,21.75,,,22.41,,
2013-10-07,22.35,,,23.06,,
2013-10-08,22.29,,,23.11,,
2013-10-09,21.91,,,22.76,,
2013-10-10,21.67,,,22.54,,
2013-10-11,21.23,,,21.98,,
2013-10-14,21.3,,,22.04,,
2013-10-15,21.3,,,22.1,,
2013-10-16,21.39,,,22.09,,
2013-10-17,21.89,,,22.53,,
2013-10-18,21.93,,,22.56,,
2013-10-21,22.24,,,22.92,,
2013-10-22,22.68,,,23.33,,
2013-10-23,22.54,,,23.42,,
2013-10-24,22.71,,,23.66,,
2013-10-25,22.57,,,23.59,,
2013-10-28,22.52,,,23.52,,
2013-10-29,22.57,,,23.63,,
2013-10-30,22.74,,,23.82,,
2013-10-31,21.9,,,22.85,,
2013-11-01,21.86,,,22.78,,
2013-11-04,21.67,,,22.59,,
2013-11-05,21.7,,,22.69,,
2013-11-06,21.82,,,22.73,,
2013-11-07,21.66,,,22.62,,
2013-11-08,21.51,,,22.52,,
2013-11-11,21.37,,,22.39,,
2013-11-12,20.72,,,21.76,,
2013-11-13,20.59,,,21.51,,
2013-11-14,20.79,,,21.75,,
2013-11-15,20.81,,,21.7,,
2013-11-18,20.41,,,21.28,,
2013-11-19,20.37,,,21.33,,
2013-11-20,19.84,,,20.75,,
2013-11-21,19.97,,,21.01,,
2013-11-22,19.88,,,20.91,,
2013-11-25,20.32,,,21.16,,
2013-11-26,19.88,,,20.93,,
2013-11-27,19.67,,,20.88,,
2013-11-28,19.73,,,20.89,,
2013-11-29,19.99,,,21.22,,
2013-12-02,19.16,,,20.36,,
2013-12-03,19.15,,,20.37,,
2013-12-04,19.69,,,21.08,,
2013-12-05,19.38,,,20.63,,
2013-12-06,19.5,,,20.75,,
2013-12-09,19.87,,,21.15,,
2013-12-10,20.4,,,21.63,,
2013-12-11,20.3,,,21.5,,
2013-12-12,19.49,,,20.75,,
2013-12-13,19.7,,,20.85,,
2013-12-16,19.98,,,21.16,,
2013-12-17,19.92,,,21.14,,
2013-12-18,19.77,,,21.16,,
2013-12-19,19.26,,,20.54,,
2013-12-20,19.38,,,20.63,,
2013-12-23,19.45,,,20.65,,
2013-12-24,19.41,,,20.63,,
2013-12-25,19.51,,,20.74,,
2013-12-26,19.77,,,21.05,,
2013-12-27,20.08,,,21.48,,
2013-12-30,19.58,,,20.84,,
2013-12-31,19.46,,,20.75,,
2014-01-01,19.35,,,20.61,,
2014-01-02,20.02,14.65,,21.33,,
2014-01-03,20.14,14.84,,21.43,,
2014-01-06,20.17,14.81,,21.47,,
2014-01-07,19.88,14.56,,21.44,,
2014-01-08,19.55,14.4,,21.1,,
2014-01-09,19.59,14.41,,21.25,,
2014-01-10,20.13,14.75,,21.93,,
2014-01-13,20.4,14.93,,22.15,,
2014-01-14,20.26,14.8,,22.17,,
2014-01-15,20.19,14.86,,22.04,,
2014-01-16,20.1,14.77,,21.97,,
2014-01-17,20.28,14.99,,22.25,,
2014-01-20,20.31,15.01,,22.25,,
2014-01-21,19.9,14.68,,21.85,,
2014-01-22,19.78,14.61,,21.91,,
2014-01-23,20.04,14.66,,22.21,,
2014-01-24,19.91,14.6,,22.01,,
2014-01-27,19.72,14.43,,21.8,,
2014-01-28,19.59,14.33,,21.84,,
2014-01-29,19.76,14.43,,22.07,,
2014-01-30,19.16,14.18,,21.42,,
2014-01-31,19.15,14.27,,21.32,,
2014-02-03,19.35,14.35,,21.47,,
2014-02-04,19.5,14.43,,21.59,,
2014-02-05,19.88,14.74,,22.02,,
2014-02-06,19.96,14.67,,22.1,,
2014-02-07,20.03,14.73,,22.12,,
2014-02-10,20.08,14.72,,22.2,,
2014-02-11,20.25,14.8,,22.3,,
2014-02-12,20.25,14.9,,22.22,,
2014-02-13,20.5,14.98,,22.51,,
2014-02-14,21.48,15.73,,23.57,,
2014-02-17,21.69,15.93,,23.78,,
2014-02-18,21.93,15.88,,24.07,,
2014-02-19,21.54,15.72,,23.82,,
2014-02-20,21.82,15.88,,24.22,,
2014-02-21,21.83,15.95,,24.26,,
2014-02-24,22.01,15.99,,24.32,,
2014-02-25,21.84,15.91,,24.24,,
2014-02-26,21.26,15.58,,23.64,,
2014-02-27,21.29,15.54,,23.7,,
2014-02-28,21.23,15.38,,23.47,,
2014-03-03,21.43,15.61,,23.74,,
2014-03-04,21.19,15.45,,23.51,,
2014-03-05,21.18,15.43,,23.37,,
2014-03-06,21.46,15.51,,23.59,,
2014-03-07,20.93,15.07,,23.18,,
2014-03-10,20.85,15.02,,23.15,,
2014-03-11,20.87,15.09,,23.18,,
2014-03-12,21.29,15.31,,23.68,,
2014-03-13,21.18,15.33,,23.45,,
2014-03-14,21.49,15.43,,23.86,,
2014-03-17,21.18,15.23,,23.42,,
2014-03-18,20.82,14.97,,23.2,,
2014-03-19,20.6,14.93,,23.17,,
2014-03-20,20.27,14.77,,22.77,,
2014-03-21,20.31,14.74,,22.78,,
2014-03-24,19.94,14.4,,22.32,,
2014-03-25,19.97,14.45,,22.3,,
2014-03-26,19.73,14.41,,21.95,,
2014-03-27,19.71,14.38,,21.73,,
2014-03-28,19.82,14.43,,21.91,,
2014-03-31,19.76,14.35,,21.86,,
2014-04-01,19.75,14.34,,21.79,,
2014-04-02,19.99,14.55,,22.04,,
2014-04-03,19.84,14.45,,21.9,,
2014-04-04,19.94,14.57,,21.92,,
2014-04-07,19.87,14.52,,21.89,,
2014-04-08,20.04,14.54,,22.01,,
2014-04-09,19.9,14.38,,21.64,,
2014-04-10,20.05,14.43,,21.91,,
2014-04-11,20.0,14.41,,21.96,,
2014-04-14,19.97,14.46,,21.91,,
2014-04-15,19.62,14.16,,21.52,,
2014-04-16,19.65,14.22,,21.65,,
2014-04-17,19.64,14.22,,21.61,,
2014-04-18,19.64,,,21.6,,
2014-04-21,19.44,14.1,,21.4,,
2014-04-22,19.41,14.08,,21.4,,
2014-04-23,19.45,14.08,,21.46,,
2014-04-24,19.65,14.24,,21.72,,
2014-04-25,19.66,14.26,,21.78,,
2014-04-28,19.61,14.15,,21.63,,
2014-04-29,19.52,14.11,,21.26,,
2014-04-30,19.16,13.84,,21.05,,
2014-05-01,19.05,13.74,,20.86,,
2014-05-02,19.51,14.05,,21.43,,
2014-05-05,19.58,14.12,,21.49,,
2014-05-06,19.57,14.08,,21.35,,
2014-05-07,19.35,13.9,,21.07,,
2014-05-08,19.18,13.88,,20.74,,
2014-05-09,19.15,13.93,,20.89,,
2014-05-12,19.55,14.21,,21.4,,
2014-05-13,19.53,14.27,,21.32,,
2014-05-14,19.77,14.42,,21.56,,
2014-05-15,19.51,14.23,,21.2,,
2014-05-16,19.31,14.15,,21.04,,
2014-05-19,19.37,14.13,,21.06,,
2014-05-20,19.41,14.17,,21.19,,
2014-05-21,19.43,14.18,,21.14,,
2014-05-22,19.51,14.29,,21.25,,
2014-05-23,19.45,14.28,,21.14,,
2014-05-26,19.45,14.24,,21.12,,
2014-05-27,19.1,13.99,,20.71,,
2014-05-28,19.07,14.0,,20.69,,
2014-05-29,19.02,14.02,,20.63,,
2014-05-30,18.73,13.81,,20.41,,
2014-06-02,18.76,13.84,,20.45,,
2014-06-03,18.81,13.82,,20.52,,
2014-06-04,18.81,13.84,,20.58,,
2014-06-05,19.05,13.95,,20.8,,
2014-06-06,19.02,13.95,,20.8,,
2014-06-09,19.07,14.03,,20.8,,
2014-06-10,19.17,14.18,,20.93,,
2014-06-11,19.19,14.21,,20.87,,
2014-06-12,19.54,14.43,,21.21,,
2014-06-13,19.67,14.55,,21.37,,
2014-06-16,19.65,14.5,,21.33,,
2014-06-17,19.74,14.58,,21.45,,
2014-06-18,19.91,14.67,,21.58,,
2014-06-19,20.75,15.23,,22.51,,
2014-06-20,20.9,15.35,,22.44,,
2014-06-23,20.88,15.32,,22.51,,
2014-06-24,20.92,15.36,,22.48,,
2014-06-25,21.03,15.43,,22.54,,
2014-06-26,21.1,15.5,,22.55,,
2014-06-27,21.06,15.36,,22.38,,
2014-06-30,21.02,15.36,,22.45,,
2014-07-01,21.06,15.38,,22.36,,
2014-07-02,21.14,15.49,,22.51,,
2014-07-03,21.14,15.55,,22.49,,
2014-07-04,21.17,15.57,,22.56,,
2014-07-07,21.07,15.45,,22.49,,
2014-07-08,21.05,15.44,,22.47,,
2014-07-09,21.1,15.48,,22.51,,
2014-07-10,21.44,15.76,,22.81,,
2014-07-11,21.44,15.77,,23.01,,
2014-07-14,20.93,15.36,,22.41,,
2014-07-15,20.7,15.27,,22.26,,
2014-07-16,20.72,15.34,,22.32,,
2014-07-17,21.11,15.67,,22.77,,
2014-07-18,20.85,15.43,,22.4,,
2014-07-21,20.94,15.46,,22.47,,
2014-07-22,20.93,15.58,,22.5,,
2014-07-23,20.92,15.54,,22.44,,
2014-07-24,20.38,15.11,,21.89,,
2014-07-25,20.72,15.44,,22.42,,
2014-07-28,20.63,15.33,,22.23,,
2014-07-29,20.57,15.36,,22.32,,
2014-07-30,20.64,15.38,,22.52,,
2014-07-31,20.4,15.22,,22.25,,
2014-08-01,20.33,15.14,,22.15,,
2014-08-04,20.21,15.04,,22.0,,
2014-08-05,19.74,14.8,,21.66,,
2014-08-06,20.03,14.99,,21.88,,
2014-08-07,19.96,14.95,,21.79,,
2014-08-08,19.96,14.84,,21.81,,
2014-08-11,20.02,14.97,,21.85,,
2014-08-12,19.9,14.92,,21.74,,
2014-08-13,19.84,14.86,,21.63,,
2014-08-14,19.84,14.89,,21.68,,
2014-08-15,19.64,14.6,,21.33,,
2014-08-18,19.64,14.7,,21.39,,
2014-08-19,19.48,14.61,,21.28,,
2014-08-20,19.5,14.7,,21.38,,
2014-08-21,19.46,14.67,,21.28,,
2014-08-22,19.45,14.68,,21.27,,
2014-08-25,19.39,14.7,,21.27,,
2014-08-26,19.39,14.73,,21.24,,
2014-08-27,19.47,14.77,,21.15,,
2014-08-28,19.6,14.82,,21.2,,
2014-08-29,19.48,14.82,,21.19,,
2014-09-01,19.49,14.84,,21.19,,
2014-09-02,19.15,14.64,,20.94,,
2014-09-03,19.18,14.6,,20.88,,
2014-09-04,19.05,14.73,,20.72,,
2014-09-05,19.19,14.83,,20.89,,
2014-09-08,19.03,14.77,,20.89,,
2014-09-09,19.08,14.72,,20.94,,
2014-09-10,18.95,14.68,,20.74,,
2014-09-11,18.69,14.46,,20.65,,
2014-09-12,18.62,14.38,,20.68,,
2014-09-15,18.62,14.43,,20.65,,
2014-09-16,18.75,14.45,,20.53,,
2014-09-17,18.52,14.41,,20.39,,
2014-09-18,18.52,14.35,,20.28,,
2014-09-19,17.81,13.91,,19.56,,
2014-09-22,17.75,13.81,,19.59,,
2014-09-23,17.79,13.86,,19.72,,
2014-09-24,17.7,13.85,,19.57,,
2014-09-25,17.51,13.76,,19.49,,
2014-09-26,17.66,13.91,,19.67,,
2014-09-29,17.51,13.8,,19.54,,
2014-09-30,16.99,13.44,,19.02,,
2014-10-01,17.19,13.61,,19.18,,
2014-10-02,17.1,13.51,,19.1,,
2014-10-03,16.85,13.46,,18.95,,
2014-10-06,17.34,13.7,,19.3,,
2014-10-07,17.19,13.57,,19.21,,
2014-10-08,17.39,13.65,,19.3,,
2014-10-09,17.35,13.69,,19.43,,
2014-10-10,17.39,13.78,,19.49,,
2014-10-13,17.5,13.75,,19.64,,
2014-10-14,17.44,13.74,,19.65,,
2014-10-15,17.45,13.61,,19.66,,
2014-10-16,17.37,13.58,,19.57,,
2014-10-17,17.28,13.53,,19.47,,
2014-10-20,17.42,13.63,,19.68,,
2014-10-21,17.52,13.78,,19.66,,
2014-10-22,17.12,13.57,,19.29,,
2014-10-23,17.2,13.6,,19.31,,
2014-10-24,17.18,13.58,,19.32,,
2014-10-27,17.13,13.49,,19.26,,
2014-10-28,17.2,13.51,,19.22,,
2014-10-29,17.09,13.52,,19.09,,
2014-10-30,16.47,13.09,,18.46,,
2014-10-31,16.19,12.9,,18.21,,
2014-11-03,16.14,12.95,,18.36,,
2014-11-04,16.03,12.78,,18.29,,
2014-11-05,15.37,12.29,,17.47,,
2014-11-06,15.42,12.46,,17.62,,
2014-11-07,15.76,12.68,,17.89,,
2014-11-10,15.61,12.57,,17.77,,
2014-11-11,15.73,12.6,,17.81,,
2014-11-12,15.66,12.61,,17.75,,
2014-11-13,15.65,12.56,,17.81,,
2014-11-14,16.3,13.03,,18.42,,
2014-11-17,16.15,12.97,,18.25,,
2014-11-18,16.21,12.92,,18.3,,
2014-11-19,16.15,12.86,,18.31,,
2014-11-20,16.27,12.98,,18.4,,
2014-11-21,16.44,13.27,,18.46,,
2014-11-24,16.48,13.24,,18.59,,
2014-11-25,16.7,13.37,,18.77,,
2014-11-26,16.5,13.21,,18.58,,
2014-11-27,16.25,13.03,,18.41,,
2014-11-28,15.46,12.42,,17.65,,
2014-12-01,16.47,13.2,,18.65,,
2014-12-02,16.48,13.31,,18.8,,
2014-12-03,16.41,13.33,,18.65,,
2014-12-04,16.46,13.29,,18.73,,
2014-12-05,16.3,13.25,,18.62,,
2014-12-08,16.35,13.29,,18.79,,
2014-12-09,17.09,13.82,,19.57,,
2014-12-10,17.08,13.71,,19.6,,
2014-12-11,17.1,13.78,,19.7,,
2014-12-12,17.03,13.67,,19.73,,
2014-12-15,16.16,12.99,,18.86,,
2014-12-16,15.71,12.57,,18.29,,
2014-12-17,15.74,12.76,,18.31,,
2014-12-18,15.89,12.93,,18.39,,
2014-12-19,16.07,13.15,,18.65,,
2014-12-22,15.66,12.82,,18.23,,
2014-12-23,15.71,12.95,,18.31,,
2014-12-24,15.72,12.89,,18.28,,
2014-12-25,15.74,12.86,,18.28,,
2014-12-26,16.06,13.2,,18.68,,
2014-12-29,15.79,13.0,,18.38,,
2014-12-30,16.3,13.42,,18.95,,
2014-12-31,15.71,12.99,,18.26,,
2015-01-01,15.66,12.94,,18.2,,
2015-01-02,15.77,13.1,,18.53,,
2015-01-05,16.19,13.58,,19.06,,
2015-01-06,16.56,13.92,,19.59,,
2015-01-07,16.53,13.97,,19.54,,
2015-01-08,16.36,13.88,,19.37,,
2015-01-09,16.54,13.94,,19.59,,
2015-01-12,16.58,14.01,,19.85,,
2015-01-13,17.05,14.48,,20.39,,
2015-01-14,16.85,14.27,,20.11,,
2015-01-15,16.9,14.57,,20.27,,
2015-01-16,17.77,15.38,,21.32,,
2015-01-19,17.7,15.25,,21.13,,
2015-01-20,17.98,15.59,,21.81,,
2015-01-21,18.13,15.62,,22.39,,
2015-01-22,18.34,16.14,,22.71,,
2015-01-23,18.29,16.33,,22.73,,
2015-01-26,17.92,15.94,,22.35,,
2015-01-27,18.07,15.87,,22.4,,
2015-01-28,17.98,15.95,,22.57,,
2015-01-29,16.97,14.97,,21.39,,
2015-01-30,17.26,15.28,,21.96,,
2015-02-02,17.23,15.18,,21.63,,
2015-02-03,17.3,15.07,,21.48,,
2015-02-04,17.38,15.31,,21.84,,
2015-02-05,17.27,15.05,,21.48,,
2015-02-06,16.73,14.78,,20.94,,
2015-02-09,17.02,15.02,,21.2,,
2015-02-10,16.94,14.95,,21.31,,
2015-02-11,16.8,14.83,,21.24,,
2015-02-12,16.87,14.78,,21.08,,
2015-02-13,17.34,15.25,,21.61,,
2015-02-16,17.28,15.22,,21.54,,
2015-02-17,16.52,14.48,,20.47,,
2015-02-18,16.5,14.48,,20.55,,
2015-02-19,16.4,14.41,,20.47,,
2015-02-20,16.27,14.26,,20.33,,
2015-02-23,16.33,14.41,,20.53,,
2015-02-24,16.26,14.36,,20.33,,
2015-02-25,16.57,14.58,,20.61,,
2015-02-26,16.55,14.8,,20.74,,
2015-02-27,16.62,14.83,,20.76,,
2015-03-02,16.4,14.66,,20.55,,
2015-03-03,16.28,14.57,,20.34,,
2015-03-04,16.23,14.66,,20.18,,
2015-03-05,16.21,14.7,,20.25,,
2015-03-06,15.89,14.67,,20.08,,
2015-03-09,15.77,14.53,,19.87,,
2015-03-10,15.65,14.66,,19.9,,
2015-03-11,15.5,14.7,,19.76,,
2015-03-12,15.6,14.66,,19.78,,
2015-03-13,15.66,14.91,,20.01,,
2015-03-16,15.66,14.81,,19.99,,
2015-03-17,15.56,14.69,,19.91,,
2015-03-18,15.93,14.67,,20.04,,
2015-03-19,16.15,15.14,,20.53,,
2015-03-20,16.77,15.48,,21.02,,
2015-03-23,16.98,15.52,,21.28,,
2015-03-24,16.95,15.53,,21.2,,
2015-03-25,16.98,15.47,,21.25,,
2015-03-26,17.11,15.73,,21.37,,
2015-03-27,16.98,15.57,,21.38,,
2015-03-30,16.7,15.44,,21.2,,
2015-03-31,16.66,15.53,,21.14,,
2015-04-01,16.95,15.76,,21.41,,
2015-04-02,16.75,15.41,,21.06,,
2015-04-03,17.12,15.6,,21.38,,
2015-04-06,16.99,15.56,,21.21,,
2015-04-07,16.85,15.59,,21.08,,
2015-04-08,16.49,15.33,,20.73,,
2015-04-09,16.16,15.19,,20.37,,
2015-04-10,16.47,15.54,,20.71,,
2015-04-13,16.35,15.4,,20.49,,
2015-04-14,16.17,15.19,,20.2,,
2015-04-15,16.34,15.29,,20.08,,
2015-04-16,16.3,15.15,,19.86,,
2015-04-17,16.26,15.06,,19.94,,
2015-04-20,15.95,14.88,,19.53,,
2015-04-21,16.02,14.93,,19.68,,
2015-04-22,15.82,14.73,,19.34,,
2015-04-23,15.89,14.68,,19.3,,
2015-04-24,15.74,14.47,,19.17,,
2015-04-27,16.41,15.07,,19.83,,
2015-04-28,16.63,15.16,,20.04,,
2015-04-29,16.63,14.89,,19.92,,
2015-04-30,16.15,14.39,,19.5,,
2015-05-01,16.16,14.44,,19.65,,
2015-05-04,16.41,14.73,,19.86,,
2015-05-05,16.55,14.8,,19.97,,
2015-05-06,16.52,14.54,,19.89,,
2015-05-07,16.34,14.5,,19.82,,
2015-05-08,16.47,14.7,,19.88,,
2015-05-11,16.31,14.62,,19.74,,
2015-05-12,16.58,14.76,,19.89,,
2015-05-13,17.17,15.08,,20.48,,
2015-05-14,17.48,15.31,,20.93,,
2015-05-15,17.55,15.28,,21.02,,
2015-05-18,17.7,15.67,,21.56,,
2015-05-19,17.07,15.34,,20.92,,
2015-05-20,17.11,15.43,,20.89,,
2015-05-21,17.16,15.44,,20.93,,
2015-05-22,17.15,15.52,,21.0,,
2015-05-25,17.15,15.62,,21.11,,
2015-05-26,16.76,15.4,,20.83,,
2015-05-27,16.7,15.31,,20.79,,
2015-05-28,16.7,15.25,,20.76,,
2015-05-29,16.74,15.24,,20.85,,
2015-06-01,16.73,15.34,,20.99,,
2015-06-02,16.78,15.03,,20.8,,
2015-06-03,16.55,14.66,,20.58,,
2015-06-04,16.09,14.35,,20.17,,
2015-06-05,16.1,14.51,,20.05,,
2015-06-08,15.96,14.16,,19.84,,
2015-06-09,15.96,14.16,,19.72,,
2015-06-10,16.02,14.15,,19.64,,
2015-06-11,16.05,14.25,,19.72,,
2015-06-12,15.95,14.18,,19.69,,
2015-06-15,16.13,14.26,,19.83,,
2015-06-16,16.03,14.25,,19.71,,
2015-06-17,16.13,14.24,,19.74,,
2015-06-18,16.19,14.24,,19.77,,
2015-06-19,16.11,14.19,,19.76,,
2015-06-22,16.14,14.31,,19.98,,21.0
2015-06-23,15.8,14.2,,19.56,,20.508000000000003
2015-06-24,15.95,14.22,,19.72,,20.679000000000002
2015-06-25,15.88,14.15,,19.55,,20.499000000000002
2015-06-26,15.8,14.15,,19.46,,20.64
2015-06-29,15.79,14.03,,19.55,,20.524
2015-06-30,15.78,14.12,,19.65,,20.4
2015-07-01,15.57,14.09,,19.6,,20.369
2015-07-02,15.71,14.18,,19.7,,20.590999999999998
2015-07-03,15.71,14.12,,19.73,,20.899
2015-07-06,15.75,14.24,,19.93,,20.999000000000002
2015-07-07,15.08,13.7,,19.16,,20.238
2015-07-08,15.16,13.67,,19.3,,20.381
2015-07-09,15.39,13.96,,19.58,,20.698
2015-07-10,15.63,13.96,,19.72,,20.929000000000002
2015-07-13,15.53,14.1,,19.76,,20.94
2015-07-14,15.38,13.97,,19.57,,20.64
2015-07-15,15.12,13.8,,19.51,,20.477
2015-07-16,15.0,13.81,,19.45,,20.278
2015-07-17,14.88,13.73,,19.29,,20.171
2015-07-20,14.68,13.58,,19.1,,19.94
2015-07-21,14.86,13.58,,19.23,,20.015
2015-07-22,14.81,13.55,,19.31,,20.088
2015-07-23,14.68,13.37,,19.13,,19.953
2015-07-24,14.68,13.37,,19.17,,20.172
2015-07-27,14.57,13.13,,18.99,,20.04
2015-07-28,14.7,13.28,,18.98,,20.02
2015-07-29,14.77,13.47,,19.15,,20.277
2015-07-30,14.7,13.49,,19.17,,20.226
2015-07-31,14.82,13.46,,19.35,,20.24
2015-08-03,14.51,13.26,,19.1,,19.927
2015-08-04,14.61,13.43,,19.28,,19.798
2015-08-05,14.59,13.4,,19.26,,19.861
2015-08-06,14.62,13.44,,19.24,,19.984
2015-08-07,14.88,13.52,,19.46,,19.984
2015-08-10,15.25,13.84,,19.83,,20.572
2015-08-11,15.32,13.92,,20.15,,21.035
2015-08-12,15.54,13.94,,20.18,,21.073
2015-08-13,15.46,13.92,,20.27,,21.087
2015-08-14,15.25,13.74,,19.97,,20.699
2015-08-17,15.34,13.85,,20.06,,20.811
2015-08-18,14.89,13.51,,19.44,,20.279
2015-08-19,15.32,13.79,,20.13,,20.861
2015-08-20,15.58,13.85,,20.37,,21.213
2015-08-21,15.34,13.46,,20.21,,20.930999999999997
2015-08-24,14.81,12.71,,19.63,,20.633000000000003
2015-08-25,14.72,12.76,,19.6,,20.614
2015-08-26,14.13,12.49,,18.79,,19.847
2015-08-27,14.51,12.89,,19.13,,20.226
2015-08-28,14.61,13.06,,19.28,,20.361
2015-08-31,14.62,13.05,,19.22,,20.566999999999997
2015-09-01,14.6,12.92,,19.39,,20.829
2015-09-02,14.72,13.12,,19.54,,20.921
2015-09-03,14.8,13.23,,19.39,,20.969
2015-09-04,14.59,13.07,,19.35,,21.093000000000004
2015-09-07,14.58,12.98,,19.3,,20.939
2015-09-08,14.85,13.21,,19.53,,21.076999999999998
2015-09-09,14.65,13.0,,19.31,,20.752
2015-09-10,14.7,13.03,,19.48,,20.778000000000002
2015-09-11,14.63,12.89,,19.39,,20.616
2015-09-14,14.44,12.78,,19.19,,20.273
2015-09-15,14.42,12.81,,19.12,,20.204
2015-09-16,14.91,13.21,,19.65,,20.723000000000003
2015-09-17,15.14,13.25,,19.97,,21.118000000000002
2015-09-18,15.19,13.42,,20.06,,21.101999999999997
2015-09-21,15.2,13.58,,20.15,,21.315
2015-09-22,14.77,13.29,,19.61,,20.845
2015-09-23,14.79,13.22,,19.69,,21.111
2015-09-24,15.15,13.48,,20.14,,21.552
2015-09-25,15.1,13.49,,20.14,,21.499000000000002
2015-09-28,14.59,12.97,,19.55,,20.874000000000002
2015-09-29,14.65,13.02,,19.66,,20.971
2015-09-30,14.54,13.0,,19.34,,20.691999999999997
2015-10-01,14.49,12.96,,19.25,,20.643
2015-10-02,15.27,13.61,,20.07,,21.651999999999997
2015-10-05,15.63,13.98,,20.46,,22.079
2015-10-06,15.9,14.18,,20.83,,22.3
2015-10-07,16.1,14.33,,21.02,,22.338
2015-10-08,15.7,13.92,,20.43,,21.618000000000002
2015-10-09,15.84,13.95,,20.52,,21.607
2015-10-12,15.84,13.95,,20.59,,21.516
2015-10-13,15.93,14.08,,20.9,,22.13
2015-10-14,16.15,14.09,,20.91,,22.144000000000002
2015-10-15,16.11,14.15,,20.73,,21.983
2015-10-16,16.06,14.21,,20.82,,22.206
2015-10-19,15.85,14.0,,20.63,,21.859
2015-10-20,15.91,14.09,,20.76,,22.023000000000003
2015-10-21,15.71,13.85,,20.63,,21.779
2015-10-22,15.84,14.27,,20.74,,21.984
